"","S6887","S6890","S6934","S6969","S7067","S7082","S7086","S7102"
"S6887",1,0.999795878422846,0.901704996395172,0.894989811113498,0.990934827716306,0.907401685105962,0.936337836653559,0.948611149006274
"S6890",0.999795878422846,1,0.903175056875625,0.894974003390439,0.990614761591407,0.905981044900423,0.935378075193479,0.948982964531198
"S6934",0.901704996395172,0.903175056875625,1,0.99237327331913,0.929467992788514,0.950769082828634,0.967664074322945,0.972998447234137
"S6969",0.894989811113498,0.894974003390439,0.99237327331913,1,0.92517890420954,0.957034268324458,0.96824647168755,0.968498214580608
"S7067",0.990934827716306,0.990614761591407,0.929467992788514,0.92517890420954,1,0.929323322983581,0.956435011847751,0.970864238809173
"S7082",0.907401685105962,0.905981044900423,0.950769082828634,0.957034268324458,0.929323322983581,1,0.994755547087893,0.969115601716428
"S7086",0.936337836653559,0.935378075193479,0.967664074322945,0.96824647168755,0.956435011847751,0.994755547087893,1,0.985371400436704
"S7102",0.948611149006274,0.948982964531198,0.972998447234137,0.968498214580608,0.970864238809173,0.969115601716428,0.985371400436704,1
