"","S7371","S7385","S7392","S7397","S7398","S7401","S7406","S7417","S7448","S7578","S7584","S7585","S7593","S7595","S7598","S7615","S7627","S7637","S7652"
"S7371",1,0.636106446496609,0.115740023099531,0.0376044533388639,0.18802292375516,-0.106606361989578,0.699505705008126,-0.219148424868299,0.413975323538733,0.17516100408236,-0.0606544901980388,0.259472277935685,0.322814986466277,0.555128566804876,0.508283033829744,-0.0582303626724847,0.160785919244457,0.160141790464188,0.170922272211791
"S7385",0.636106446496609,1,0.18477801789106,0.375922031443306,0.0868092510142424,0.0663052739160488,0.768127690899619,0.104347910176461,0.0880967108425074,0.465039792083551,0.34490821058563,0.209407463283699,0.0791630772001536,0.705814714330794,0.212518096940899,0.000656764269312491,-0.00478840631698402,0.278713995369474,-0.069711426427996
"S7392",0.115740023099531,0.18477801789106,1,0.428085851544665,-0.348974612890491,0.404505295028272,0.578362682077766,0.478450104408587,-0.00634876922695528,-0.485464685996135,-0.0856468509897977,-0.385385016021444,0.255743068697079,0.393330785667946,0.226081306269442,0.685687436177704,0.54217793154542,0.501177771007416,0.538362401399707
"S7397",0.0376044533388639,0.375922031443306,0.428085851544665,1,0.233194409676977,0.534016802183808,0.289246866819291,0.479493352570113,0.064127059875239,0.33012857316554,0.336694136832013,0.235656891796145,0.413736672446955,0.337796469553481,0.319367987223986,0.438975088701144,0.526538678955313,0.860265319342762,0.117251604784406
"S7398",0.18802292375516,0.0868092510142424,-0.348974612890491,0.233194409676977,1,-0.471861962478347,0.050279126744457,0.062461935855325,0.0626887660506576,0.324846953789106,-0.386463566092704,-0.0343772097070288,0.339809339744511,-0.12707850286963,-0.0813613748312213,-0.313813110366854,-0.240308271260022,0.0334840966564451,-0.18472723345909
"S7401",-0.106606361989578,0.0663052739160488,0.404505295028272,0.534016802183808,-0.471861962478347,1,-0.0233752920515854,0.469918205252037,0.182598128963878,0.0305979567563481,0.462516665204837,0.313737245399284,0.0618548891504875,0.297523427779454,0.384226795478756,0.639494521572004,0.813516576694993,0.688254192766558,0.328690846335936
"S7406",0.699505705008126,0.768127690899619,0.578362682077766,0.289246866819291,0.050279126744457,-0.0233752920515854,1,0.0794902634066954,0.0543345228853754,-0.0755781039895359,0.00115337431738828,-0.278487345696881,0.136873422310163,0.644082170073227,0.275861674695121,0.321913346394684,0.125176248664107,0.250494985721255,0.103061955786532
"S7417",-0.219148424868299,0.104347910176461,0.478450104408587,0.479493352570113,0.062461935855325,0.469918205252037,0.0794902634066954,1,-0.0738257233621864,-0.0496479718603879,-0.198671795878333,-0.159425020073636,0.399766508053463,0.424885905570555,0.153487402366838,0.527892248538296,0.553282963566213,0.599738194891863,0.446741735334756
"S7448",0.413975323538733,0.0880967108425074,-0.00634876922695528,0.064127059875239,0.0626887660506576,0.182598128963878,0.0543345228853754,-0.0738257233621864,1,0.447509606260219,-0.326403561906078,0.426571622895867,-0.10156862083368,0.150318342735983,0.0486251279809698,-0.256803330954098,0.265378669980366,0.246995333050321,0.687640350187426
"S7578",0.17516100408236,0.465039792083551,-0.485464685996135,0.33012857316554,0.324846953789106,0.0305979567563481,-0.0755781039895359,-0.0496479718603879,0.447509606260219,1,0.246003486379231,0.700908729277086,-0.0593600162255885,0.242096507198717,-0.00820096319539962,-0.483056545928856,-0.124268432784416,0.250572705936904,-0.0628159292370495
"S7584",-0.0606544901980388,0.34490821058563,-0.0856468509897977,0.336694136832013,-0.386463566092704,0.462516665204837,0.00115337431738828,-0.198671795878333,-0.326403561906078,0.246003486379231,1,0.452178501118024,-0.133417553304926,0.0663266153750705,0.177514737537512,0.132190276151672,0.0663023645399498,0.168267581260436,-0.517555787544779
"S7585",0.259472277935685,0.209407463283699,-0.385385016021444,0.235656891796145,-0.0343772097070288,0.313737245399284,-0.278487345696881,-0.159425020073636,0.426571622895867,0.700908729277086,0.452178501118024,1,0.235358159692079,0.156045180453201,0.361896309003257,-0.333891900196852,0.226619696381691,0.329251348337184,0.0658416826929989
"S7593",0.322814986466277,0.0791630772001536,0.255743068697079,0.413736672446955,0.339809339744511,0.0618548891504875,0.136873422310163,0.399766508053463,-0.10156862083368,-0.0593600162255885,-0.133417553304926,0.235358159692079,1,0.373820555131994,0.693734609477654,0.284398327971145,0.503539797458042,0.566403669562502,0.1910172149162
"S7595",0.555128566804876,0.705814714330794,0.393330785667946,0.337796469553481,-0.12707850286963,0.297523427779454,0.644082170073227,0.424885905570555,0.150318342735983,0.242096507198717,0.0663266153750705,0.156045180453201,0.373820555131994,1,0.652052116972629,0.430613883265642,0.487138504682175,0.590528766067673,0.255303923477539
"S7598",0.508283033829744,0.212518096940899,0.226081306269442,0.319367987223986,-0.0813613748312213,0.384226795478756,0.275861674695121,0.153487402366838,0.0486251279809698,-0.00820096319539962,0.177514737537512,0.361896309003257,0.693734609477654,0.652052116972629,1,0.545226131081968,0.720794497470676,0.638682947097956,0.0881164962245047
"S7615",-0.0582303626724847,0.000656764269312491,0.685687436177704,0.438975088701144,-0.313813110366854,0.639494521572004,0.321913346394684,0.527892248538296,-0.256803330954098,-0.483056545928856,0.132190276151672,-0.333891900196852,0.284398327971145,0.430613883265642,0.545226131081968,1,0.756638757516735,0.610306806311595,0.142924203216266
"S7627",0.160785919244457,-0.00478840631698402,0.54217793154542,0.526538678955313,-0.240308271260022,0.813516576694993,0.125176248664107,0.553282963566213,0.265378669980366,-0.124268432784416,0.0663023645399498,0.226619696381691,0.503539797458042,0.487138504682175,0.720794497470676,0.756638757516735,1,0.839239989006285,0.527161137367659
