"","S7990","S7991","S7997","S7998","S7999","S8000","S8001","S8002"
"S7990",1,-0.0295555899551765,0.219761017829675,0.222497242058589,0.43610577389887,0.0996683315876677,-0.163340267355489,0.239748951020564
"S7991",-0.0295555899551765,1,-0.156381484483928,-0.482162595992771,-0.149483527228086,0.637915345137675,-0.51445967795687,0.324010523328482
"S7997",0.219761017829675,-0.156381484483928,1,0.189351090646079,-0.334447867934155,-0.238788849255693,-0.370869416672675,0.34813125269057
"S7998",0.222497242058589,-0.482162595992771,0.189351090646079,1,0.206316790607451,-0.0100322520603993,0.0525948495687764,-0.0308841862534705
"S7999",0.43610577389887,-0.149483527228086,-0.334447867934155,0.206316790607451,1,0.256124754973542,0.329423012247599,0.0320996260298344
"S8000",0.0996683315876677,0.637915345137675,-0.238788849255693,-0.0100322520603993,0.256124754973542,1,-0.310333212213385,-0.016364694657236
"S8001",-0.163340267355489,-0.51445967795687,-0.370869416672675,0.0525948495687764,0.329423012247599,-0.310333212213385,1,-0.37577778038645
"S8002",0.239748951020564,0.324010523328482,0.34813125269057,-0.0308841862534705,0.0320996260298344,-0.016364694657236,-0.37577778038645,1
