"","S4128","S4129","S4130","S4201","S4207","S4210","S4223","S4233","S4234","S4239","S4241","S4244","S4248","S4255","S4265","S4283","S4284","S4291"
"S4128",1,0.0875055631345185,-0.278603220592659,-0.35975697241376,0.447003436362141,0.158747046667469,NA,0.144619049457682,0.322282312512366,-0.252000029147823,-0.294920890201833,0.0134876908254654,-0.344769928909294,0.228161688214628,-0.19729109251956,0.0557300457382919,0.00173107938260491,0.621024553643529
"S4129",0.0875055631345185,1,-0.175391862127092,-0.336951215153997,0.271519021598285,-0.11459469774836,NA,-0.116769319193742,0.556139641896112,-0.160289345173465,-0.438236162908705,-0.227560604650809,0.636312975628912,-0.450559350661731,-0.032139073931506,0.433092579556654,-0.199088595258604,-0.260852293741362
"S4130",-0.278603220592659,-0.175391862127092,1,0.494277027722251,0.110599383691505,-0.110126100114249,NA,-0.135332628897667,0.0551812576303665,0.989905590007033,0.49906979036592,-0.188523205900272,-0.180305353631829,-0.187157051960463,0.295730386701728,-0.244388445463313,0.424899223896137,-0.318395639356923
"S4201",-0.35975697241376,-0.336951215153997,0.494277027722251,1,0.34046609538185,0.433770728285621,NA,0.419587050486252,-0.282405570052544,0.446302282562753,0.611782896078399,0.245156077506566,-0.118010831163943,0.164146335977571,0.0466786162933085,0.0758426857577505,0.615762198121982,0.156716147785649
"S4207",0.447003436362141,0.271519021598285,0.110599383691505,0.34046609538185,1,0.155539503068666,NA,0.132806853669708,0.0712787018984049,0.0676632072553926,-0.0323037075451705,-0.232724002797524,0.15003413984706,-0.0068599732309667,-0.0545665865413766,0.150900504969732,0.150605739612753,0.477879398513489
"S4210",0.158747046667469,-0.11459469774836,-0.110126100114249,0.433770728285621,0.155539503068666,1,NA,0.999068198304638,-0.152712234425704,-0.0916345786797104,0.419260460770604,0.851935741733971,-0.146682960981364,0.363284950391407,0.342735132607569,-0.0678753965945627,0.848121818533504,0.34038715927423
"S4223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4233",0.144619049457682,-0.116769319193742,-0.135332628897667,0.419587050486252,0.132806853669708,0.999068198304638,NA,1,-0.168838231350453,-0.114312086248382,0.396875796375428,0.864090428927823,-0.13314991762607,0.347749925365489,0.346308559351232,-0.0599741822678367,0.83588135564209,0.337169475548297
"S4234",0.322282312512366,0.556139641896112,0.0551812576303665,-0.282405570052544,0.0712787018984049,-0.152712234425704,NA,-0.168838231350453,1,0.0492047409613013,-0.123859647332224,-0.235212835976873,-0.24204914960106,-0.203527163553811,-0.207398807205652,0.526590756966372,-0.112759202149905,-0.369687810509295
"S4239",-0.252000029147823,-0.160289345173465,0.989905590007033,0.446302282562753,0.0676632072553926,-0.0916345786797104,NA,-0.114312086248382,0.0492047409613013,1,0.440232465873641,-0.158943390648903,-0.152014942253594,-0.237289798289473,0.351549346836331,-0.237461303685665,0.449031667033062,-0.289501222377735
"S4241",-0.294920890201833,-0.438236162908705,0.49906979036592,0.611782896078399,-0.0323037075451705,0.419260460770604,NA,0.396875796375428,-0.123859647332224,0.440232465873641,1,0.229564925024071,-0.37546343329256,0.620138044374825,0.337371125534811,-0.496488707425544,0.612241110929847,-0.155077816019545
"S4244",0.0134876908254654,-0.227560604650809,-0.188523205900272,0.245156077506566,-0.232724002797524,0.851935741733971,NA,0.864090428927823,-0.235212835976873,-0.158943390648903,0.229564925024071,1,-0.217455933159752,0.203366533500304,0.160832849469299,-0.0409687021609415,0.685998745593974,0.158689659728519
"S4248",-0.344769928909294,0.636312975628912,-0.180305353631829,-0.118010831163943,0.15003413984706,-0.146682960981364,NA,-0.13314991762607,-0.24204914960106,-0.152014942253594,-0.37546343329256,-0.217455933159752,1,-0.392164638649775,0.190822115075574,0.0579612945218896,-0.220119574450163,-0.0683303669964924
"S4255",0.228161688214628,-0.450559350661731,-0.187157051960463,0.164146335977571,-0.0068599732309667,0.363284950391407,NA,0.347749925365489,-0.203527163553811,-0.237289798289473,0.620138044374825,0.203366533500304,-0.392164638649775,1,-0.0849767915706848,-0.486815427512548,0.200277336416317,0.385876583074632
"S4265",-0.19729109251956,-0.032139073931506,0.295730386701728,0.0466786162933085,-0.0545665865413766,0.342735132607569,NA,0.346308559351232,-0.207398807205652,0.351549346836331,0.337371125534811,0.160832849469299,0.190822115075574,-0.0849767915706848,1,-0.506555032091422,0.506867360112018,-0.191323825896259
"S4283",0.0557300457382919,0.433092579556654,-0.244388445463313,0.0758426857577505,0.150900504969732,-0.0678753965945627,NA,-0.0599741822678367,0.526590756966372,-0.237461303685665,-0.496488707425544,-0.0409687021609415,0.0579612945218896,-0.486815427512548,-0.506555032091422,1,-0.19450479072364,-0.0111041623528351
"S4284",0.00173107938260491,-0.199088595258604,0.424899223896137,0.615762198121982,0.150605739612753,0.848121818533504,NA,0.83588135564209,-0.112759202149905,0.449031667033062,0.612241110929847,0.685998745593974,-0.220119574450163,0.200277336416317,0.506867360112018,-0.19450479072364,1,0.142372601866914
"S4291",0.621024553643529,-0.260852293741362,-0.318395639356923,0.156716147785649,0.477879398513489,0.34038715927423,NA,0.337169475548297,-0.369687810509295,-0.289501222377735,-0.155077816019545,0.158689659728519,-0.0683303669964924,0.385876583074632,-0.191323825896259,-0.0111041623528351,0.142372601866914,1
