"","S7990","S7991","S7997","S7998","S7999","S8000","S8001","S8002"
"S7990",1,0.999689403395065,0.999389138798248,0.999575113406592,0.999464087096963,0.999796892383564,1,0.999802508662147
"S7991",0.999689403395065,1,0.999028344228319,0.999145563600733,0.999157616992579,0.999728431227521,0.999689403395065,0.999856365446878
"S7997",0.999389138798248,0.999028344228319,1,0.99993075398856,0.999785160998629,0.9995203120063,0.999389138798248,0.99917206917029
"S7998",0.999575113406592,0.999145563600733,0.99993075398856,1,0.999760246522301,0.999498800636728,0.999575113406592,0.999300339032097
"S7999",0.999464087096963,0.999157616992579,0.999785160998629,0.999760246522301,1,0.999604462560326,0.999464087096963,0.999294835634033
"S8000",0.999796892383564,0.999728431227521,0.9995203120063,0.999498800636728,0.999604462560326,1,0.999796892383564,0.999817895228338
"S8001",1,0.999689403395065,0.999389138798248,0.999575113406592,0.999464087096963,0.999796892383564,1,0.999802508662147
"S8002",0.999802508662147,0.999856365446878,0.99917206917029,0.999300339032097,0.999294835634033,0.999817895228338,0.999802508662147,1
