"","S8188","S8189","S8190","S8191","S8192","S8193","S8194","S8195","S8196","S8197","S8198","S8199","S8200","S8201","S8202","S8203","S8204","S8205"
"S8188",1,0.999012554973574,0.999543024569868,0.999167101476294,0.999308939594617,0.999775158905904,0.999696410736082,0.998444852806061,0.998625155079418,0.996025740308767,0.999251297887954,0.998635276005219,0.993585498268966,0.996622186164356,0.998997887383503,0.999096945655128,0.98798054541265,0.988671977311601
"S8189",0.999012554973574,1,0.999646540590175,0.999305837888401,0.999852687675698,0.998630692035503,0.999133937902413,0.997297653352229,0.997657730411695,0.99403195346387,0.998599679778783,0.997595760051501,0.991300856542032,0.994915954734529,0.999825023612825,0.999702589740525,0.985915524121511,0.986871058346043
"S8190",0.999543024569868,0.999646540590175,1,0.999515415900731,0.999779448257107,0.999378415283195,0.999737795126454,0.998097589368688,0.998347778465607,0.995190777798917,0.999338602467951,0.998537515489409,0.992939576756345,0.996017980813813,0.999595953241262,0.999384778943426,0.987588351038368,0.988439985316812
"S8191",0.999167101476294,0.999305837888401,0.999515415900731,1,0.999691358769511,0.9990647412995,0.999601716390436,0.998469823616614,0.998870109591303,0.996023039387451,0.99949278042272,0.998638950747193,0.993773689800859,0.996702132756041,0.999475426294967,0.998756905067346,0.988921593381674,0.989943691742678
"S8192",0.999308939594617,0.999852687675698,0.999779448257107,0.999691358769511,1,0.999122473467719,0.999598388480052,0.998095017261502,0.998409540500666,0.995277258267787,0.999235950504455,0.998383676936502,0.99289872153901,0.995985682367601,0.999750135569918,0.999580076633926,0.98774484219544,0.988576827984874
"S8193",0.999775158905904,0.998630692035503,0.999378415283195,0.9990647412995,0.999122473467719,1,0.99962367708437,0.998962530847174,0.999045598477791,0.997085689170336,0.999464615337315,0.999104066497377,0.994907533284781,0.997456107081297,0.998620080388733,0.998550230360262,0.98992913689021,0.990467461936641
"S8194",0.999696410736082,0.999133937902413,0.999737795126454,0.999601716390436,0.999598388480052,0.99962367708437,1,0.998629816493279,0.998870068189007,0.996300000977081,0.99972950887878,0.999103992592769,0.994351547638159,0.996925213671804,0.999144442917897,0.998976279061245,0.989124800124583,0.989737912628889
"S8195",0.998444852806061,0.997297653352229,0.998097589368688,0.998469823616614,0.998095017261502,0.998962530847174,0.998629816493279,1,0.999899071442598,0.999009053867689,0.999348961765196,0.999732724387893,0.997831070157005,0.999442622248936,0.996995197722837,0.996810962965835,0.994613813710556,0.994976880508616
"S8196",0.998625155079418,0.997657730411695,0.998347778465607,0.998870109591303,0.998409540500666,0.999045598477791,0.998870068189007,0.999899071442598,1,0.998782705773818,0.999584947698505,0.99966221545025,0.997456821352741,0.999280618458601,0.997500683630973,0.997118703894233,0.994237090138866,0.994858033551236
"S8197",0.996025740308767,0.99403195346387,0.995190777798917,0.996023039387451,0.995277258267787,0.997085689170336,0.996300000977081,0.999009053867689,0.998782705773818,1,0.997632465029322,0.998717101614821,0.99938730277083,0.999800039480595,0.99391010422141,0.993168877437963,0.997278511881215,0.997157219919708
"S8198",0.999251297887954,0.998599679778783,0.999338602467951,0.99949278042272,0.999235950504455,0.999464615337315,0.99972950887878,0.999348961765196,0.999584947698505,0.997632465029322,1,0.999647078177981,0.99617741672312,0.998236099593024,0.998582326304172,0.99817075877608,0.992046907177869,0.992698806933235
"S8199",0.998635276005219,0.997595760051501,0.998537515489409,0.998638950747193,0.998383676936502,0.999104066497377,0.999103992592769,0.999732724387893,0.99966221545025,0.998717101614821,0.999647078177981,1,0.997705827282106,0.999181269067226,0.997320309274301,0.997044409951556,0.994132057674695,0.994242142007216
"S8200",0.993585498268966,0.991300856542032,0.992939576756345,0.993773689800859,0.99289872153901,0.994907533284781,0.994351547638159,0.997831070157005,0.997456821352741,0.99938730277083,0.99617741672312,0.997705827282106,1,0.999222217933928,0.991014863420071,0.990419849466264,0.998786540382965,0.998412235125386
"S8201",0.996622186164356,0.994915954734529,0.996017980813813,0.996702132756041,0.995985682367601,0.997456107081297,0.996925213671804,0.999442622248936,0.999280618458601,0.999800039480595,0.998236099593024,0.999181269067226,0.999222217933928,1,0.994666059088464,0.99404452078811,0.997104446872254,0.997180853422841
"S8202",0.998997887383503,0.999825023612825,0.999595953241262,0.999475426294967,0.999750135569918,0.998620080388733,0.999144442917897,0.996995197722837,0.997500683630973,0.99391010422141,0.998582326304172,0.997320309274301,0.991014863420071,0.994666059088464,1,0.999412512582841,0.985425426168563,0.986634690825431
"S8203",0.999096945655128,0.999702589740525,0.999384778943426,0.998756905067346,0.999580076633926,0.998550230360262,0.998976279061245,0.996810962965835,0.997118703894233,0.993168877437963,0.99817075877608,0.997044409951556,0.990419849466264,0.99404452078811,0.999412512582841,1,0.984451125865201,0.985382776801915
"S8204",0.98798054541265,0.985915524121511,0.987588351038368,0.988921593381674,0.98774484219544,0.98992913689021,0.989124800124583,0.994613813710556,0.994237090138866,0.997278511881215,0.992046907177869,0.994132057674695,0.998786540382965,0.997104446872254,0.985425426168563,0.984451125865201,1,0.999640003935548
"S8205",0.988671977311601,0.986871058346043,0.988439985316812,0.989943691742678,0.988576827984874,0.990467461936641,0.989737912628889,0.994976880508616,0.994858033551236,0.997157219919708,0.992698806933235,0.994242142007216,0.998412235125386,0.997180853422841,0.986634690825431,0.985382776801915,0.999640003935548,1
