"","S10203","S10328","S10458","S10580","S10806","S10918","S11151","S11264","S11383","S11384","S11498","S11618","S11784","S11804","S11816","S11830","S11849","S11872","S11988","S1296","S1298","S1664","S1697","S176","S3234","S4287","S4401","S4573","S4668","S5110","S5557","S5610","S5646","S6018","S6120","S6165","S6923","S8633","S8702","S8888","S9019","S9163","S9165","S9269","S9272","S9313","S936","S9445","S9447","S9840","S995","S9964"
"S10203",1,0.438708061576924,0.554983794395335,-0.185000570499002,-0.407254312061326,0.424400797025713,-0.0568959869697726,0.148228414527476,0.294023504096768,0.12139886028384,-0.195420273775232,-0.2104979693997,0.245684442604006,0.591643649831329,-0.0917189780848099,0.249951425446171,-0.0227501602626115,0.0165631393865097,-0.538893882338498,-0.149122688206178,0.312875638630661,0.578046027996475,0.223887027888621,0.412411536822512,0.444478935513064,0.351938550550183,0.0547942603174756,-0.574831896196135,-0.528909503319013,-0.360547000057999,0.549378821032568,-0.295305764695987,-0.210691712237126,0.779974495027347,-0.2188083253625,-0.156708126123757,0.546440599320301,0.418458338351581,0.210106255466018,-0.151864947184193,0.489516537673155,0.596030909614171,0.308050470322564,0.502059409006437,0.288921816376839,0.356321849293652,-0.42746334161031,0.541242914527824,-0.560797772023673,0.169606757101882,-0.0719705533128206,0.530533061381386
"S10328",0.438708061576924,1,0.831355910151335,0.200305508426531,-0.174692262720474,0.470147466309175,-0.256575316325373,-0.0716812488691849,0.443054680450323,0.0579283350374944,0.386140074299816,0.343100567833651,0.280569743618702,-0.118023202444181,-0.399367076138186,-0.111308796466217,0.290278561475643,-0.300884560108907,-0.530883377591729,-0.758398441472014,0.314670479454144,0.661731857661096,-0.22778199278768,0.304217202197599,-0.301353388694926,-0.109804180507899,0.254080287239858,0.019433240152149,-0.0994005495055784,-0.225977187508571,0.00603061978260467,-0.123446797508703,-0.382490719813271,0.341375645669858,0.0928157640739169,-0.472533014147087,0.0925851445368994,0.227481426097571,-0.305306866611472,0.201682099079737,0.824133836484114,0.310637530905159,0.381280652177099,0.296393018476661,0.113435816838336,0.528428242814331,-0.136713604661275,0.672898215085146,-0.741762900252201,0.212497866047632,-0.434071657404729,0.383670448714999
"S10458",0.554983794395335,0.831355910151335,1,-0.0518372537034964,-0.271009254793384,0.474861239641497,0.0388525949433261,0.150847625719635,0.594638708316707,-0.110870126067254,0.401780889216332,0.313713555994295,0.27769957008523,0.00253885180303577,-0.335341756234967,0.133695423602641,0.272515347857351,-0.223746462961512,-0.494587329874822,-0.700099689177175,0.250430432232701,0.707439902589311,-0.297299993083373,0.375880434226498,-0.35894741839369,-0.159743849939447,0.0594786057507017,-0.299478792171254,-0.379142678452076,-0.154356950634861,0.0551481422203338,-0.307119426851277,-0.518304669028741,0.44056323815826,-0.178095318810775,-0.393906468883165,0.0472863301741611,0.0837335917667041,-0.0346951374837107,0.149204333106485,0.800285356670477,0.595881177038717,0.327386439437123,0.553049230631978,0.403253641758255,0.253818578128245,-0.339471695826802,0.760526535026418,-0.710840998250131,0.511445539741004,-0.449975478938993,0.43614280700212
"S10580",-0.185000570499002,0.200305508426531,-0.0518372537034964,1,0.115909182955698,0.236879201403412,0.299656806013101,-0.426721508629202,-0.222208608651938,0.0694925005211511,-0.287279518229254,0.145696828106971,0.142652514638353,-0.367142315490776,0.41332274734419,-0.332530297736463,-0.138446354504751,0.0244203900061588,-0.103733686581087,0.00844344034011869,-0.419324846218009,0.177417100494736,-0.223771924080799,0.605056762513444,-0.333479286721243,0.000320483493051685,-0.398053092548677,-0.0415622279360694,-0.213166644168895,0.539904401290298,0.171342909955653,-0.113339295039984,-0.29040773942638,0.277086893166964,0.127160143815187,-0.42644293770898,0.418509554517753,0.4851124871853,-0.583314008484868,0.748275296875066,0.317047141422607,-0.17454752088946,-0.0185802678976256,-0.279880611729266,-0.565316708997553,0.373131959336132,0.0864978901270891,0.204706612640566,-0.421407288103243,-0.141794348884708,0.149503087910322,0.318128754204043
"S10806",-0.407254312061326,-0.174692262720474,-0.271009254793384,0.115909182955698,1,-0.198358566064629,-0.12577316754827,0.620166485637105,-0.418148870537209,0.383349173901798,0.174248501124534,0.559944607678032,0.119843183826537,0.0314914171866288,0.219548848740161,0.00648949111741247,-0.344488192155421,0.0742914323413727,0.201898412415427,0.271762235654806,-0.0611306158690329,0.0780811463569047,0.378289477031404,0.0903472398497421,-0.0251871653493397,0.126932880571471,0.315368935305003,0.176964340244789,0.554535821739147,0.15075855280751,-0.19845163760108,0.201682984134832,0.555019057703753,-0.447336180308783,0.278618286827945,0.574467337619368,0.229904762911521,0.252643942712752,-0.0482274315292842,0.479744910448062,-0.0846649085760971,-0.277414781703521,0.0472531859982575,-0.460373428264186,-0.301250373997076,-0.558554566535409,0.145483556350915,0.0455139469221745,0.164990850982298,0.139637864762865,-0.568533112811007,0.111439774990143
"S10918",0.424400797025713,0.470147466309175,0.474861239641497,0.236879201403412,-0.198358566064629,1,0.117908869469218,-0.173740833145486,-0.0655085730451448,0.0907080418015852,-0.00521672210503946,0.482554561514576,0.560924827736169,0.094314544506404,-0.515580886270289,0.308850555392209,0.52608853224959,-0.188598681850592,-0.518756624012934,-0.559787576933169,-0.45329833066585,0.2530963477021,-0.427222952243046,0.141517059707433,-0.370397294291995,-0.157939507547643,-0.51733565260601,0.00220607844114288,-0.430921609538075,0.175992755178112,0.598788351767206,-0.265465733979677,-0.377739098452281,0.671498153654778,-0.709415970150791,-0.437528914927252,0.306199344825248,-0.0339073616363029,-0.468239644276694,0.330712338601137,0.276199092043549,0.258205054941991,-0.261901482767872,0.23183231802375,0.000477073914183481,0.198235704398712,-0.637718835923835,0.114528833964727,-0.688639437530661,0.183692684151682,0.0157256749640986,0.693662223051357
"S11151",-0.0568959869697726,-0.256575316325373,0.0388525949433261,0.299656806013101,-0.12577316754827,0.117908869469218,1,0.0808500658190057,0.313117823868395,-0.283284036440246,-0.248793745482732,0.120921485153446,0.421543877352647,-0.363845762431735,0.408320027450077,0.549574227240877,0.222272907835333,0.594884982526584,0.25297857922475,0.331490491943609,-0.373257802437411,0.0979104118316114,-0.345101309166934,0.307481444187761,-0.353455965167256,0.0832340152223951,-0.718848953437802,-0.612637389168675,-0.571773522017596,0.167800264092665,0.470813854460793,0.158465661495572,-0.229996220761972,0.281226777669744,-0.217216849827251,0.0393749034564983,0.277586925264454,-0.0818955762523289,-0.281948218633371,0.239259374104561,-0.164822629994052,-0.0406103285647998,0.115238307493764,0.52134496242057,0.409508132610145,-0.390642127558675,-0.222544049085845,-0.03937977200841,-0.340430179303386,0.307828657807351,0.0302210126780563,0.0811886108702165
"S11264",0.148228414527476,-0.0716812488691849,0.150847625719635,-0.426721508629202,0.620166485637105,-0.173740833145486,0.0808500658190057,1,0.201946184686059,0.230301710221627,0.327509485140341,0.414993550870515,0.19292386220947,0.347986256537778,0.150194483563211,0.426389737242398,-0.199165845512065,0.219886745618701,0.217421317930315,0.219074159356675,0.318982955708781,0.442012113200327,0.330594030698998,0.0954295155014881,0.233336577845817,0.235130845660667,0.325228457254474,-0.32114787082502,0.219778781129524,-0.310845280750303,0.000420974915230236,0.124800610496128,0.437630339531477,-0.214741382620924,0.0768655519246505,0.690169448758604,0.293251999507376,0.145856874564612,0.274167367179914,-0.0134872163845627,0.0359777689554812,0.0086695027601673,0.475239264857521,0.180557017427375,0.384121521523006,-0.69555665394986,-0.100853232587116,0.28391468479072,-0.0349565606821719,0.574087182015173,-0.683689669694284,0.0949870772988794
"S11383",0.294023504096768,0.443054680450323,0.594638708316707,-0.222208608651938,-0.418148870537209,-0.0655085730451448,0.313117823868395,0.201946184686059,1,-0.443748290034315,0.31895668909961,-0.00857249378394769,0.0944572645864761,-0.269655296853511,-0.00512619527472988,0.256295136145455,0.306139969835172,0.105109203334032,0.0294183518867874,-0.303507449218216,0.418082458644004,0.466277904105424,-0.320078981640291,0.0464712538010649,-0.127254698499484,-0.161802771029073,0.0556419845852973,-0.332373857452726,-0.301935486817615,-0.576355988743836,-0.0438753749005376,0.132802230751454,-0.379995081602269,0.0196272167895523,0.139309997164069,-0.169259372540098,-0.132171706756413,-0.0924449513562562,-0.126797913020277,-0.411048784055588,0.321196679323661,0.0874194553460337,0.738466079392953,0.730671249449433,0.737163521363989,0.0680715017926281,-0.1222418476817,0.359972880507632,-0.422129562800645,0.37611508538367,-0.30496275113206,-0.291130607693752
"S11384",0.12139886028384,0.0579283350374944,-0.110870126067254,0.0694925005211511,0.383349173901798,0.0907080418015852,-0.283284036440246,0.230301710221627,-0.443748290034315,1,0.301660991922053,0.307692665719069,0.250147915832671,0.494572870138601,-0.172594602202132,0.0214047723240983,-0.019806120330266,0.23853813391679,0.293299994106209,0.192595502613696,0.380238920324079,0.345563301372296,0.189355044531823,0.122339137710027,0.300882090698263,0.694541281802942,0.257022103763308,-0.0809019445971915,0.538119605856766,0.193153672342556,0.206942713484902,0.0854047584380726,0.712902027736297,0.141873521957593,0.0642377159999054,0.523864650494433,0.455215015218067,0.110426939123084,0.295822431715156,0.301758327447454,0.126895308206647,-0.257982983894586,0.00769270976876567,-0.252799982729418,-0.2219688774494,-0.176202897677561,0.50541357091632,0.0944605648176766,-0.0687332882507987,0.310046976957902,-0.0942134232879709,0.560906475012758
