"","S1026","S1029","S1031","S1038","S1054","S1065","S1528","S1531","S1554","S2123","S2310","S2329","S2355","S2364","S2366","S2376","S2380","S998"
"S1026",1,0.999928640150645,0.999928640150645,1,0.999807396536485,0.999821593011951,0.998711875756048,0.998711875756048,0.998326007806645,0.997361790552257,0.997136142395969,0.997293362445704,0.996548456543325,0.997053530967735,0.996548456543325,0.997053530967735,0.997053530967735,0.99985513760333
"S1029",0.999928640150645,1,1,0.999928640150645,0.999794972331195,0.99977903204652,0.99850242512198,0.99850242512198,0.998180758723432,0.997114799999369,0.996908070351723,0.997125455794856,0.99628919562623,0.996893375819153,0.99628919562623,0.996893375819153,0.996893375819153,0.999825547907519
"S1031",0.999928640150645,1,1,0.999928640150645,0.999794972331195,0.99977903204652,0.99850242512198,0.99850242512198,0.998180758723432,0.997114799999369,0.996908070351723,0.997125455794856,0.99628919562623,0.996893375819153,0.99628919562623,0.996893375819153,0.996893375819153,0.999825547907519
"S1038",1,0.999928640150645,0.999928640150645,1,0.999807396536485,0.999821593011951,0.998711875756048,0.998711875756048,0.998326007806645,0.997361790552257,0.997136142395969,0.997293362445704,0.996548456543325,0.997053530967735,0.996548456543325,0.997053530967735,0.997053530967735,0.99985513760333
"S1054",0.999807396536485,0.999794972331195,0.999794972331195,0.999807396536485,1,0.999741455323149,0.99823939855772,0.99823939855772,0.997794291513415,0.996920802895931,0.996589091804108,0.996874261491195,0.996104204111894,0.996502251734112,0.996104204111894,0.996502251734112,0.996502251734112,0.999701446090492
"S1065",0.999821593011951,0.99977903204652,0.99977903204652,0.999821593011951,0.999741455323149,1,0.998826273491985,0.998826273491985,0.998532018085014,0.997439783551056,0.996978554901445,0.997333682806581,0.996509381852237,0.997053993593064,0.996509381852237,0.997053993593064,0.997053993593064,0.999817404399008
"S1528",0.998711875756048,0.99850242512198,0.99850242512198,0.998711875756048,0.99823939855772,0.998826273491985,1,1,0.999882016654469,0.99947759694822,0.999318403467789,0.999370652082714,0.999049709010088,0.999361340673313,0.999049709010088,0.999361340673313,0.999361340673313,0.998726609644919
"S1531",0.998711875756048,0.99850242512198,0.99850242512198,0.998711875756048,0.99823939855772,0.998826273491985,1,1,0.999882016654469,0.99947759694822,0.999318403467789,0.999370652082714,0.999049709010088,0.999361340673313,0.999049709010088,0.999361340673313,0.999361340673313,0.998726609644919
"S1554",0.998326007806645,0.998180758723432,0.998180758723432,0.998326007806645,0.997794291513415,0.998532018085014,0.999882016654469,0.999882016654469,1,0.999401899620736,0.999241120461148,0.999371285463075,0.998964050862051,0.999355167971485,0.998964050862051,0.999355167971485,0.999355167971485,0.998428533867312
"S2123",0.997361790552257,0.997114799999369,0.997114799999369,0.997361790552257,0.996920802895931,0.997439783551056,0.99947759694822,0.99947759694822,0.999401899620736,1,0.999636548277091,0.999799138368148,0.999677910601793,0.999826638523788,0.999677910601793,0.999826638523788,0.999826638523788,0.997404945532686
"S2310",0.997136142395969,0.996908070351723,0.996908070351723,0.997136142395969,0.996589091804108,0.996978554901445,0.999318403467789,0.999318403467789,0.999241120461148,0.999636548277091,1,0.99988318465603,0.999910960311964,0.999881755590624,0.999910960311964,0.999881755590624,0.999881755590624,0.996904034933416
"S2329",0.997293362445704,0.997125455794856,0.997125455794856,0.997293362445704,0.996874261491195,0.997333682806581,0.999370652082714,0.999370652082714,0.999371285463075,0.999799138368148,0.99988318465603,1,0.999888518741551,0.999934612853666,0.999888518741551,0.999934612853666,0.999934612853666,0.997152753306947
"S2355",0.996548456543325,0.99628919562623,0.99628919562623,0.996548456543325,0.996104204111894,0.996509381852237,0.999049709010088,0.999049709010088,0.998964050862051,0.999677910601793,0.999910960311964,0.999888518741551,1,0.99986150215215,1,0.99986150215215,0.99986150215215,0.996332144738746
"S2364",0.997053530967735,0.996893375819153,0.996893375819153,0.997053530967735,0.996502251734112,0.997053993593064,0.999361340673313,0.999361340673313,0.999355167971485,0.999826638523788,0.999881755590624,0.999934612853666,0.99986150215215,1,0.99986150215215,1,1,0.996922916910132
"S2366",0.996548456543325,0.99628919562623,0.99628919562623,0.996548456543325,0.996104204111894,0.996509381852237,0.999049709010088,0.999049709010088,0.998964050862051,0.999677910601793,0.999910960311964,0.999888518741551,1,0.99986150215215,1,0.99986150215215,0.99986150215215,0.996332144738746
"S2376",0.997053530967735,0.996893375819153,0.996893375819153,0.997053530967735,0.996502251734112,0.997053993593064,0.999361340673313,0.999361340673313,0.999355167971485,0.999826638523788,0.999881755590624,0.999934612853666,0.99986150215215,1,0.99986150215215,1,1,0.996922916910132
"S2380",0.997053530967735,0.996893375819153,0.996893375819153,0.997053530967735,0.996502251734112,0.997053993593064,0.999361340673313,0.999361340673313,0.999355167971485,0.999826638523788,0.999881755590624,0.999934612853666,0.99986150215215,1,0.99986150215215,1,1,0.996922916910132
"S998",0.99985513760333,0.999825547907519,0.999825547907519,0.99985513760333,0.999701446090492,0.999817404399008,0.998726609644919,0.998726609644919,0.998428533867312,0.997404945532686,0.996904034933416,0.997152753306947,0.996332144738746,0.996922916910132,0.996332144738746,0.996922916910132,0.996922916910132,1
