"","S1133","S1157","S1159","S2247","S2252","S2257","S2290","S3715","S3723","S4684","S4690","S4692","S4693","S4707","S4723","S5017","S5513","S810","S811","S813","S819","S892","S894","S903"
"S4690",0.997981971956035,0.999209771005739,0.998973874038849,0.996504926428246,0.979919259252435,0.988941692140933,0.990251514631757,0.925161764570349,0.925785310091297,0.991603129074118,1,0.996453965943023,0.999641422909637,0.997141933843256,0.989508505094409,0.97870358686932,0.886497725833444,0.9534247450854,0.950433258580928,0.938970043862357,0.93649000488018,0.873961835850526,0.878727992125074,0.876704597538439
"S4692",0.996948990235261,0.994562243397226,0.994168595710475,0.998067510493848,0.991582794087577,0.996662130034272,0.997200685913719,0.947902498177217,0.947122300244048,0.997906872991736,0.996453965943023,1,0.997720232156949,0.999384152007402,0.99711453843262,0.989899621842649,0.906569581339695,0.967696504185117,0.963375796491716,0.952842732202951,0.951333893950849,0.895906776966789,0.900218419477532,0.897180760485271
"S4693",0.99880266091058,0.998729708481625,0.998450116549157,0.997965207243481,0.982607291488259,0.99054922713056,0.99202845855723,0.928730613648995,0.929315432578664,0.992826531513107,0.999641422909637,0.997720232156949,1,0.998127010687428,0.991148648240317,0.980484224546514,0.889750936945359,0.9564942624027,0.95337492295776,0.941823646354912,0.939661009169747,0.877209830870449,0.882013553986727,0.879804316211135
"S4707",0.996515454412726,0.995328144353621,0.994766145164191,0.99723932608755,0.990305234242128,0.996264473536995,0.9971439359659,0.945733311859146,0.944909918983681,0.997937498480238,0.997141933843256,0.999384152007402,0.998127010687428,1,0.996769333467573,0.989632057952948,0.903302568008184,0.966001302412872,0.961390434602076,0.950917831865665,0.949091241307257,0.892619716872455,0.896908947969556,0.893510535826199
"S4723",0.989453999634961,0.986225518151031,0.985273261741105,0.992669982192149,0.996862452738339,0.999917209938262,0.99944577922252,0.965946134201906,0.964533513713209,0.999417729400378,0.989508505094409,0.99711453843262,0.991148648240317,0.996769333467573,1,0.997583803649248,0.922670272754487,0.97757093156611,0.971373432893614,0.962554722750049,0.960896010741385,0.914102237506407,0.918034532205982,0.913756807960585
"S5017",0.977929838533358,0.974238177068543,0.972891186580276,0.982980435642808,0.996607189975042,0.997817522887911,0.996619220562262,0.97846352098107,0.975926981869361,0.996177271145658,0.97870358686932,0.989899621842649,0.980484224546514,0.989632057952948,0.997583803649248,1,0.93319233481297,0.981426522124277,0.973766600748252,0.966681576031835,0.965050968432407,0.927337675456823,0.930690332777634,0.925037144997455
"S5513",0.900070749730903,0.884489883221695,0.880866621447907,0.910470444895672,0.947086062131824,0.926564504536738,0.927310968833975,0.976213335242423,0.98412027418215,0.914523417091156,0.886497725833444,0.906569581339695,0.889750936945359,0.903302568008184,0.922670272754487,0.93319233481297,1,0.981188508899292,0.984140988059208,0.990141315400488,0.990882972990199,0.998411565268881,0.999099670413328,0.999427074812797
"S810",0.961173295621198,0.950337870568442,0.947834610759477,0.96907406451241,0.98988304242944,0.979662559737965,0.980686623682849,0.987909218947618,0.992571302759861,0.972392295878279,0.9534247450854,0.967696504185117,0.9564942624027,0.966001302412872,0.97757093156611,0.981426522124277,0.981188508899292,1,0.998719099809346,0.99736924565473,0.996768404669408,0.974599767638139,0.977574624481926,0.975815718766356
"S811",0.9596728313037,0.948815930591778,0.946438665779673,0.967214604904622,0.985077347241092,0.973798430897784,0.975468795439907,0.981753354611142,0.988252099248047,0.966291138182738,0.950433258580928,0.963375796491716,0.95337492295776,0.961390434602076,0.971373432893614,0.973766600748252,0.984140988059208,0.998719099809346,1,0.99916404873646,0.998665267959916,0.97662123350415,0.979725720264681,0.97956722562545
"S813",0.948930175004549,0.93723679001846,0.934511889688631,0.957013378234331,0.978657725933823,0.965343427450979,0.967083906964343,0.982045896560549,0.989113419162715,0.956878730704953,0.938970043862357,0.952842732202951,0.941823646354912,0.950917831865665,0.962554722750049,0.966681576031835,0.990141315400488,0.99736924565473,0.99916404873646,1,0.999660203928439,0.983713534027319,0.986327411840533,0.986319757450051
"S819",0.947340956757269,0.93453120402698,0.931838730417324,0.955629541242558,0.977923200199668,0.963563459106473,0.965426253272643,0.982596587506339,0.989143749148445,0.954999707788741,0.93649000488018,0.951333893950849,0.939661009169747,0.949091241307257,0.960896010741385,0.965050968432407,0.990882972990199,0.996768404669408,0.998665267959916,0.999660203928439,1,0.98480304435215,0.986969070296925,0.986925837791651
"S892",0.887384055568037,0.871643058208772,0.867738437764393,0.898039477646272,0.93915887621571,0.918026917572114,0.918296153043508,0.976704506020973,0.983155544315621,0.905788166223149,0.873961835850526,0.895906776966789,0.877209830870449,0.892619716872455,0.914102237506407,0.927337675456823,0.998411565268881,0.974599767638139,0.97662123350415,0.983713534027319,0.98480304435215,1,0.999689582852546,0.998712994138811
"S894",0.891951969547771,0.876595705438768,0.87278178758956,0.902699061921902,0.942620456753723,0.922022344870248,0.922369829805231,0.97747396342621,0.9845442123589,0.909831793957934,0.878727992125074,0.900218419477532,0.882013553986727,0.896908947969556,0.918034532205982,0.930690332777634,0.999099670413328,0.977574624481926,0.979725720264681,0.986327411840533,0.986969070296925,0.999689582852546,1,0.999280356199246
"S903",0.890765020054451,0.875418257979723,0.871760879978924,0.901211817285926,0.939036221878411,0.917962898312889,0.918397048738869,0.971792911091203,0.980268080548765,0.905518829940858,0.876704597538439,0.897180760485271,0.879804316211135,0.893510535826199,0.913756807960585,0.925037144997455,0.999427074812797,0.975815718766356,0.97956722562545,0.986319757450051,0.986925837791651,0.998712994138811,0.999280356199246,1
