"","S1034","S1087","S11286","S1199","S1236","S1275","S2447","S2462","S2483","S2494","S2751","S2806","S2928","S2992","S3042","S3058","S3189","S3209","S3383","S3473","S3680","S479","S5707","S6137","S6354","S663","S690"
"S1034",1,0.510648130400763,-0.229208582511416,-0.0275967728697042,0.18303002369602,0.263088080727499,-0.0038651125601283,-0.51893291204931,0.058474473318988,-0.382663527624053,-0.252287269201531,-0.470115339112891,-0.41381903152919,-0.0738532830441112,-0.302253417251006,-0.201543439880459,-0.159293451423692,0.190954157188202,-0.123459395386867,0.518083242182273,0.476632592646134,-0.542140277897403,-0.155923511919322,0.0331149036320986,-0.298463789147862,-0.155506826178867,0.178964617581844
"S1087",0.510648130400763,1,-0.190447403953938,-0.215550629037743,-0.0203510150049143,0.32048241303349,0.164166557028445,0.0940288007117878,0.411033115764895,-0.00912824945535961,0.282579515616238,-0.154379830590854,-0.495929070776007,0.344904668798672,-0.115829397645362,0.116545336462035,0.669344029666635,-0.0223220141596869,-0.0920525541138205,0.342806668564621,0.279264551201988,-0.538156865485388,0.213030195997399,-0.216727152534124,-0.465275158306145,0.0827169935202622,0.209704706511694
"S11286",-0.229208582511416,-0.190447403953938,1,-0.487850634990905,0.865197347292245,-0.0571397756011068,-0.082821513101921,0.238288154104856,-0.519405270323033,0.537808908957622,-0.301580306902892,-0.0698435388715843,0.171216458685539,-0.0688672850738349,0.595752611872722,0.137153266731047,-0.145423073468829,-0.63550893625224,-0.369747512211626,-0.439894788018809,-0.0555904824772067,-0.0560580960384358,-0.134521573806697,-0.288674108329414,-0.35169177226327,0.187358289968424,-0.078673058228345
"S1199",-0.0275967728697042,-0.215550629037743,-0.487850634990905,1,-0.401613994638741,-0.361138682389676,-0.160955188844184,-0.288156566627489,0.119923797148301,-0.544079654105651,0.380940258213497,0.438185475201776,0.0724119113829294,-0.0425168178322564,0.13771922559093,0.223246180536523,-0.102974279220528,0.766562060838181,0.212983829611944,-0.11809738466128,-0.438378867276356,-0.238612071561376,-0.304736795507513,0.251002273611494,0.107776103820435,0.210006740490163,0.358521327965157
"S1236",0.18303002369602,-0.0203510150049143,0.865197347292245,-0.401613994638741,1,0.198874617678076,-0.0525762632566852,-0.00127412592991894,-0.524212810503723,0.318412688476221,-0.409941106279827,-0.0999072605728769,0.166934044434703,-0.0886514399049917,0.490968293177576,0.0851856398509058,-0.216398569118895,-0.393062670547133,-0.205233813858398,-0.22557702472668,0.0759151145405112,-0.377314925553053,-0.179475775685339,-0.208024270033183,-0.426977844566353,0.0913749355525299,0.0437248121672438
"S1275",0.263088080727499,0.32048241303349,-0.0571397756011068,-0.361138682389676,0.198874617678076,1,0.451539492316286,0.251430146375075,0.374856292322586,0.216015236452885,-0.434680792960301,0.325683969017457,-0.236351999505188,0.308579832227221,-0.382135750116686,-0.250485323140886,0.332777379191805,0.217978559687934,0.404600945938718,0.325318760234371,0.438236324972105,-0.42333222275443,0.109448126484408,0.352740343489837,-0.0373525275023371,-0.495074626296124,-0.477904891836289
"S2447",-0.0038651125601283,0.164166557028445,-0.082821513101921,-0.160955188844184,-0.0525762632566852,0.451539492316286,1,0.538278707383065,0.71250219872384,0.291931714716367,-0.254619173657428,0.392234219538851,-0.433170743907693,0.247387023107475,-0.417485361407339,-0.321754107977351,0.0133680529802285,-0.0738819655835497,0.193423014470276,-0.189903634964599,0.472211901980117,0.0305228260294899,0.0766380112269621,0.801583165814404,0.344692159566213,-0.619683881112908,-0.183060807759382
"S2462",-0.51893291204931,0.0940288007117878,0.238288154104856,-0.288156566627489,-0.00127412592991894,0.251430146375075,0.538278707383065,1,0.533395930063713,0.875101205035546,-0.210166939031719,0.518577173771054,-0.261196392050639,-0.0852604231408848,-0.198335313772168,0.36428817862114,0.325913990032646,-0.323635784874059,0.310575134809537,-0.196738493211022,0.123138384741578,0.166802898871574,0.067264630531083,0.302876296449183,0.31754445570062,-0.453253301838682,-0.531172952027023
"S2483",0.058474473318988,0.411033115764895,-0.519405270323033,0.119923797148301,-0.524212810503723,0.374856292322586,0.71250219872384,0.533395930063713,1,0.193827786847026,-0.0101141689402467,0.462601355211259,-0.71786828890775,0.227136932639507,-0.582154513259964,-0.00699235705580133,0.358125959976443,0.293248449930959,0.326814915859388,0.237129030331447,0.462965130897347,-0.124773299127798,-0.0892959744266257,0.643023607967131,0.342600944650737,-0.581643714601112,-0.313596114359995
"S2494",-0.382663527624053,-0.00912824945535961,0.537808908957622,-0.544079654105651,0.318412688476221,0.216015236452885,0.291931714716367,0.875101205035546,0.193827786847026,1,-0.485901079692327,0.211324388387231,-0.17954753006055,-0.334397511438704,-0.135604633397808,0.394104489367365,0.103119688684883,-0.568705870814704,0.170663545820169,-0.108100517766932,0.198083102946974,0.191309113201776,-0.0165306785763559,0.073575658735944,0.213355203915047,-0.446682947961035,-0.640801413485592
"S2751",-0.252287269201531,0.282579515616238,-0.301580306902892,0.380940258213497,-0.409941106279827,-0.434680792960301,-0.254619173657428,-0.210166939031719,-0.0101141689402467,-0.485901079692327,1,0.0790551619638163,0.230961431752235,0.487575473009927,0.478611509837319,0.182450391934061,0.485720985679205,0.216412694957464,-0.107475798717377,-0.103905008383185,-0.414820237811359,-0.0313772865345014,0.163181029382705,-0.43002093461042,-0.220830154199763,0.677673400704262,0.71126840862894
"S2806",-0.470115339112891,-0.154379830590854,-0.0698435388715843,0.438185475201776,-0.0999072605728769,0.325683969017457,0.392234219538851,0.518577173771054,0.462601355211259,0.211324388387231,0.0790551619638163,1,-0.0293694890878415,0.250189034211389,0.107544322598846,0.276559837050233,0.279399927435516,0.52361583409047,0.554581197222102,-0.19591526297348,-0.127002551346559,-0.266641411797706,-0.263232519238226,0.5002028056491,0.256485953431153,-0.227261555980806,-0.210764711107266
"S2928",-0.41381903152919,-0.495929070776007,0.171216458685539,0.0724119113829294,0.166934044434703,-0.236351999505188,-0.433170743907693,-0.261196392050639,-0.71786828890775,-0.17954753006055,0.230961431752235,-0.0293694890878415,1,-0.183786415474363,0.396511715577827,0.119390779206945,-0.224502705958336,-0.0646131956885193,0.233272949686695,-0.27200953521936,-0.591512476508628,0.354596302265925,0.306125854047191,-0.394150256167456,0.120836488132558,0.387133564533727,0.347004723212662
"S2992",-0.0738532830441112,0.344904668798672,-0.0688672850738349,-0.0425168178322564,-0.0886514399049917,0.308579832227221,0.247387023107475,-0.0852604231408848,0.227136932639507,-0.334397511438704,0.487575473009927,0.250189034211389,-0.183786415474363,1,0.320985990665552,-0.4695526665623,0.605070929380811,0.209907415476688,-0.292032784597882,-0.153713487480798,0.0236691392709001,-0.334880307695436,0.159700556847143,0.0214209525206627,-0.461421005580632,0.359777009927614,0.235197499884933
"S3042",-0.302253417251006,-0.115829397645362,0.595752611872722,0.13771922559093,0.490968293177576,-0.382135750116686,-0.417485361407339,-0.198335313772168,-0.582154513259964,-0.135604633397808,0.478611509837319,0.107544322598846,0.396511715577827,0.320985990665552,1,0.237233795044697,0.115045804039786,-0.0830716540230032,-0.363910266499976,-0.437804548438582,-0.45264753339283,-0.264315296869827,-0.19975753726123,-0.527581470458179,-0.532183146593637,0.753037162028159,0.527896350351176
"S3058",-0.201543439880459,0.116545336462035,0.137153266731047,0.223246180536523,0.0851856398509058,-0.250485323140886,-0.321754107977351,0.36428817862114,-0.00699235705580133,0.394104489367365,0.182450391934061,0.276559837050233,0.119390779206945,-0.4695526665623,0.237233795044697,1,0.142452446976761,0.0513218434542787,0.441474598359636,0.205922777914276,-0.152584979452304,-0.157060755471447,-0.359595558654847,-0.352417578414759,0.146857527810233,0.0125211678607649,0.0335583717094418
"S3189",-0.159293451423692,0.669344029666635,-0.145423073468829,-0.102974279220528,-0.216398569118895,0.332777379191805,0.0133680529802285,0.325913990032646,0.358125959976443,0.103119688684883,0.485720985679205,0.279399927435516,-0.224502705958336,0.605070929380811,0.115045804039786,0.142452446976761,1,0.111294358634857,-0.0132755992020042,0.056074345810008,-0.172452406575273,-0.366916047109181,0.362296215126424,-0.279319997156168,-0.460040051270648,0.31798155357253,-0.0352561721121032
"S3209",0.190954157188202,-0.0223220141596869,-0.63550893625224,0.766562060838181,-0.393062670547133,0.217978559687934,-0.0738819655835497,-0.323635784874059,0.293248449930959,-0.568705870814704,0.216412694957464,0.52361583409047,-0.0646131956885193,0.209907415476688,-0.0830716540230032,0.0513218434542787,0.111294358634857,1,0.459264896088089,0.331067603084148,-0.0668348402261375,-0.481901061909563,-0.354707801475776,0.309648354949776,0.0959383738672586,-0.0445430304579558,0.0820940582136971
"S3383",-0.123459395386867,-0.0920525541138205,-0.369747512211626,0.212983829611944,-0.205233813858398,0.404600945938718,0.193423014470276,0.310575134809537,0.326814915859388,0.170663545820169,-0.107475798717377,0.554581197222102,0.233272949686695,-0.292032784597882,-0.363910266499976,0.441474598359636,-0.0132755992020042,0.459264896088089,1,0.423965790572108,0.155633458233923,-0.00280960971497886,-0.161047161356528,0.295060512571317,0.669207982759091,-0.567392217521879,-0.225349885946911
"S3473",0.518083242182273,0.342806668564621,-0.439894788018809,-0.11809738466128,-0.22557702472668,0.325318760234371,-0.189903634964599,-0.196738493211022,0.237129030331447,-0.108100517766932,-0.103905008383185,-0.19591526297348,-0.27200953521936,-0.153713487480798,-0.437804548438582,0.205922777914276,0.056074345810008,0.331067603084148,0.423965790572108,1,0.621720925493209,-0.208659374813409,-0.354292202777957,-0.148207468343048,0.219783128442505,-0.402659439338571,-0.208824579322231
"S3680",0.476632592646134,0.279264551201988,-0.0555904824772067,-0.438378867276356,0.0759151145405112,0.438236324972105,0.472211901980117,0.123138384741578,0.462965130897347,0.198083102946974,-0.414820237811359,-0.127002551346559,-0.591512476508628,0.0236691392709001,-0.45264753339283,-0.152584979452304,-0.172452406575273,-0.0668348402261375,0.155633458233923,0.621720925493209,1,-0.107654950280611,-0.434861408380258,0.32358409052223,0.293307512689234,-0.710161124045484,-0.30032118848096
"S479",-0.542140277897403,-0.538156865485388,-0.0560580960384358,-0.238612071561376,-0.377314925553053,-0.42333222275443,0.0305228260294899,0.166802898871574,-0.124773299127798,0.191309113201776,-0.0313772865345014,-0.266641411797706,0.354596302265925,-0.334880307695436,-0.264315296869827,-0.157060755471447,-0.366916047109181,-0.481901061909563,-0.00280960971497886,-0.208659374813409,-0.107654950280611,1,0.330246436805504,0.0185454365925005,0.605736684955565,-0.14600672626767,-0.149845959965417
"S5707",-0.155923511919322,0.213030195997399,-0.134521573806697,-0.304736795507513,-0.179475775685339,0.109448126484408,0.0766380112269621,0.067264630531083,-0.0892959744266257,-0.0165306785763559,0.163181029382705,-0.263232519238226,0.306125854047191,0.159700556847143,-0.19975753726123,-0.359595558654847,0.362296215126424,-0.354707801475776,-0.161047161356528,-0.354292202777957,-0.434861408380258,0.330246436805504,1,-0.1531636326972,-0.193565009199854,0.269998703857781,0.0833401375666295
"S6137",0.0331149036320986,-0.216727152534124,-0.288674108329414,0.251002273611494,-0.208024270033183,0.352740343489837,0.801583165814404,0.302876296449183,0.643023607967131,0.073575658735944,-0.43002093461042,0.5002028056491,-0.394150256167456,0.0214209525206627,-0.527581470458179,-0.352417578414759,-0.279319997156168,0.309648354949776,0.295060512571317,-0.148207468343048,0.32358409052223,0.0185454365925005,-0.1531636326972,1,0.490533466822548,-0.685441751212692,-0.330590248084488
"S6354",-0.298463789147862,-0.465275158306145,-0.35169177226327,0.107776103820435,-0.426977844566353,-0.0373525275023371,0.344692159566213,0.31754445570062,0.342600944650737,0.213355203915047,-0.220830154199763,0.256485953431153,0.120836488132558,-0.461421005580632,-0.532183146593637,0.146857527810233,-0.460040051270648,0.0959383738672586,0.669207982759091,0.219783128442505,0.293307512689234,0.605736684955565,-0.193565009199854,0.490533466822548,1,-0.707177053942771,-0.288180961649998
"S663",-0.155506826178867,0.0827169935202622,0.187358289968424,0.210006740490163,0.0913749355525299,-0.495074626296124,-0.619683881112908,-0.453253301838682,-0.581643714601112,-0.446682947961035,0.677673400704262,-0.227261555980806,0.387133564533727,0.359777009927614,0.753037162028159,0.0125211678607649,0.31798155357253,-0.0445430304579558,-0.567392217521879,-0.402659439338571,-0.710161124045484,-0.14600672626767,0.269998703857781,-0.685441751212692,-0.707177053942771,1,0.61918284108582
"S690",0.178964617581844,0.209704706511694,-0.078673058228345,0.358521327965157,0.0437248121672438,-0.477904891836289,-0.183060807759382,-0.531172952027023,-0.313596114359995,-0.640801413485592,0.71126840862894,-0.210764711107266,0.347004723212662,0.235197499884933,0.527896350351176,0.0335583717094418,-0.0352561721121032,0.0820940582136971,-0.225349885946911,-0.208824579322231,-0.30032118848096,-0.149845959965417,0.0833401375666295,-0.330590248084488,-0.288180961649998,0.61918284108582,1
