"","S1112","S1117","S1209","S1265","S1355","S1387","S1392","S1414","S1416"
"S1112",1,0.451321261493123,0.289278254073639,0.198347880190851,-0.140746242800927,0.678345121422696,-0.0280850054898642,-0.284142694675062,-0.147013915421337
"S1117",0.451321261493123,1,0.581254849566175,0.0596832021821419,-0.406647175748785,-0.0928860023896189,-0.333301602656444,0.0456982781303805,0.0705199327552528
"S1209",0.289278254073639,0.581254849566175,1,0.298960197498792,-0.0997534998996714,0.00359216162290608,0.0316830528271981,0.22487972634613,0.180711620462278
"S1265",0.198347880190851,0.0596832021821419,0.298960197498792,1,-0.081242993768314,-0.0982116243086346,0.324571035315865,0.535337475446594,0.00118659945993744
"S1355",-0.140746242800927,-0.406647175748785,-0.0997534998996714,-0.081242993768314,1,0.224403377744099,0.588558983746335,-0.03962608706633,0.00075397365833257
"S1387",0.678345121422696,-0.0928860023896189,0.00359216162290608,-0.0982116243086346,0.224403377744099,1,0.196568876127586,-0.421166910084222,0.267359875374386
"S1392",-0.0280850054898642,-0.333301602656444,0.0316830528271981,0.324571035315865,0.588558983746335,0.196568876127586,1,0.397570191248535,0.381123454283355
"S1414",-0.284142694675062,0.0456982781303805,0.22487972634613,0.535337475446594,-0.03962608706633,-0.421166910084222,0.397570191248535,1,0.226012878751019
"S1416",-0.147013915421337,0.0705199327552528,0.180711620462278,0.00118659945993744,0.00075397365833257,0.267359875374386,0.381123454283355,0.226012878751019,1
