"","S1245","S2548","S3048","S3785","S3908","S4024","S5899","S7644"
"S1245",1,0.381867722837307,-0.0929883175872992,-0.101744926099269,-0.331492793035884,-0.227221383087882,0.0447669819934271,0.277914344523666
"S2548",0.381867722837307,1,-0.509063865238081,-0.200934619847997,-0.403953696224529,0.332606938036903,0.0822442857929507,0.393558212237277
"S3048",-0.0929883175872992,-0.509063865238081,1,0.173875343762418,0.64348368006558,-0.0908777407128422,-0.399660045512427,-0.463848621894445
"S3785",-0.101744926099269,-0.200934619847997,0.173875343762418,1,0.242853931813613,-0.122260319662199,0.0773353891142584,0.0359436397465537
"S3908",-0.331492793035884,-0.403953696224529,0.64348368006558,0.242853931813613,1,0.248182198103539,-0.581181678022634,-0.542886164015769
"S4024",-0.227221383087882,0.332606938036903,-0.0908777407128422,-0.122260319662199,0.248182198103539,1,-0.167194425290166,-0.357755581623492
"S5899",0.0447669819934271,0.0822442857929507,-0.399660045512427,0.0773353891142584,-0.581181678022634,-0.167194425290166,1,0.506713718079266
"S7644",0.277914344523666,0.393558212237277,-0.463848621894445,0.0359436397465537,-0.542886164015769,-0.357755581623492,0.506713718079266,1
