"","S1112","S1117","S1209","S1265","S1355","S1387","S1392","S1414","S1416"
"S1112",1,0.0863392162797171,0.582364131604635,0.593048814284888,0.0423094987163901,-0.015407650160274,0.00233785700487251,0.180768433146435,-0.376945019983727
"S1117",0.0863392162797171,1,-0.218139054554068,-0.0313357555851969,0.157322502405519,-0.176709649697315,0.0311591404042836,0.243147184435761,0.395572907375635
"S1209",0.582364131604635,-0.218139054554068,1,0.385350600682594,0.0666601048060759,0.486096369873979,0.286895615583152,0.365125891225997,-0.0429197720953704
"S1265",0.593048814284888,-0.0313357555851969,0.385350600682594,1,-0.273500980676471,-0.0273441253641387,-0.214812428272836,0.0668354924268254,-0.674230806897916
"S1355",0.0423094987163901,0.157322502405519,0.0666601048060759,-0.273500980676471,1,-0.311944126569076,0.325310603148856,0.42556739363699,0.145839072070208
"S1387",-0.015407650160274,-0.176709649697315,0.486096369873979,-0.0273441253641387,-0.311944126569076,1,0.322423991255715,-0.320851297323922,0.0459456403478764
"S1392",0.00233785700487251,0.0311591404042836,0.286895615583152,-0.214812428272836,0.325310603148856,0.322423991255715,1,0.473969562896674,0.332914461605898
"S1414",0.180768433146435,0.243147184435761,0.365125891225997,0.0668354924268254,0.42556739363699,-0.320851297323922,0.473969562896674,1,0.429515883474062
"S1416",-0.376945019983727,0.395572907375635,-0.0429197720953704,-0.674230806897916,0.145839072070208,0.0459456403478764,0.332914461605898,0.429515883474062,1
