"","S1177","S1193","S1242","S1249","S1251","S1277","S1288","S1397","S1427","S1438","S1542","S1917","S2081","S2172","S2292","S2432","S2445","S2463","S2478","S2580","S2581","S2611","S2628","S2709","S2715","S2723","S2740","S2768","S2783","S2803","S2813","S2855"
"S1177",1,-0.0679869813159581,-0.21573290278556,0.142401105479842,-0.212474641452572,-0.0571926963891113,-0.0726358119823908,NA,-0.227622589452738,-0.0901241992744688,0.421964524595736,0.488349804472746,0.217988951529938,0.343642795334357,0.368427012048136,-0.0590303972053884,-0.280339471823365,-0.131610932351001,0.982246347256022,-0.203823630340604,-0.332274222660191,-0.3866673015109,-0.123843658133447,-0.112781377602495,-0.272188617637062,0.611304998696744,0.0594390156837578,0.427847611473107,0.623942698100429,-0.493519626491533,-0.322472042215896,0.321846434382636
"S1193",-0.0679869813159581,1,-0.324828082329386,0.0575602871485519,0.519605228974372,-0.196715284894042,0.269839399638937,NA,-0.280476126249288,-0.125222494924778,-0.29910305516677,-0.0472860757204709,-0.41349002363769,0.557953433428455,0.26462642702394,0.972107358035552,-0.325926060450109,-0.298971422574997,0.0185318482544236,-0.214907222123623,0.479775456132398,-0.0970380705498935,0.942021512890592,-0.177078806972698,0.42233292897299,-0.258867048675869,0.347673302866237,0.381450470936792,-0.196656305089363,0.32332542580508,0.279109763765745,-0.437687374747019
"S1242",-0.21573290278556,-0.324828082329386,1,-0.0712590335788875,-0.530581365832464,0.352990415984002,0.342564224150337,NA,0.501345877684384,-0.400582404415865,-0.305806696794757,-0.364341152765208,0.31009130448791,-0.520347775118741,0.266999568893119,-0.257940831522703,0.420597883630784,-0.364574111029891,-0.345766874112057,0.146840071291903,0.470402488073935,0.781330615914393,-0.166617343207952,0.330995831806465,0.087740938722566,-0.0286022639416488,-0.533522749834819,-0.248167862891343,-0.535558977572928,-0.193335187888629,-0.163023203403157,-0.0157155699554155
"S1249",0.142401105479842,0.0575602871485519,-0.0712590335788875,1,0.239305799901924,-0.26406650624514,-0.187673224176677,NA,-0.477717655076424,-0.0516208631053669,0.542340924487852,0.269413401251602,0.37407431966549,0.699888373803373,-0.137257774928781,-0.081040099784132,-0.207016976002254,0.181882834341573,0.117778135487309,-0.189841818005632,-0.0593769323022874,-0.301934769466317,0.00665024538865589,-0.37018693217809,-0.524382801470654,0.0115667642393659,-0.202588457042245,-0.24464019369056,-0.103372866679978,0.0509185351411031,-0.262025912245003,-0.309597211054065
"S1251",-0.212474641452572,0.519605228974372,-0.530581365832464,0.239305799901924,1,-0.167080964221242,0.0884239667701974,NA,-0.369428628075755,0.329410253768832,-0.132608774075115,0.10905834837459,0.0233117261414241,0.387208841589156,-0.0722487122503961,0.388178303307045,-0.560402757334571,0.319680913236611,-0.0581286468496155,0.180407079302368,-0.218064958767945,-0.231483664456938,0.514172446791316,-0.199497148649623,0.375122224846608,-0.377772558685231,0.720706504872646,-0.0862328603370148,0.198424958058522,0.53238359567791,-0.24833380915748,-0.368134349749685
"S1277",-0.0571926963891113,-0.196715284894042,0.352990415984002,-0.26406650624514,-0.167080964221242,1,0.849835414281351,NA,0.183548082595686,-0.123097787196162,0.169404230189257,0.350713672377306,0.1966047978919,-0.328704783513062,0.305086644673166,-0.115510140471922,0.320820295024579,-0.297227948940282,-0.0892202017472327,-0.140616086850801,0.0993441814923324,0.0318138798289478,-0.0675291493486501,-0.139446437789148,0.419099126987272,-0.194859008122099,-0.180560512255167,0.0358500869046293,-0.158337736782469,0.0435165968550749,0.282044825140288,0.339000651435549
"S1288",-0.0726358119823908,0.269839399638937,0.342564224150337,-0.187673224176677,0.0884239667701974,0.849835414281351,1,NA,-0.00747276225401698,-0.157375695574357,-0.0919153192827794,0.300483452043495,0.117230421007399,-0.121848024175022,0.534858437569359,0.330781516101561,0.0577537401285003,-0.438521380265066,-0.0656499885048668,-0.0357331197922956,0.360624891378383,0.173553045206687,0.404592350949455,-0.225524331195934,0.609704080986571,-0.350049726500643,0.0296855320448643,0.142012294105971,-0.226159158297091,0.0950127376330477,0.244954887255992,0.0436660053550959
"S1397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S1427",-0.227622589452738,-0.280476126249288,0.501345877684384,-0.477717655076424,-0.369428628075755,0.183548082595686,-0.00747276225401698,NA,1,-0.241486781304099,-0.366042165923937,-0.721903064502241,0.00124699364871434,-0.484877938460902,-0.0777057243050823,-0.236621015559516,0.706748990913707,-0.0724088031793576,-0.299009704554599,-0.202839796417506,0.299820233168825,0.345469261463745,-0.257369828752959,0.821018483702396,0.396431607674812,0.35941278336716,-0.240019699887096,-0.0269455699692772,-0.333062077503951,0.315686637751346,-0.0848964606417278,0.392762338135844
"S1438",-0.0901241992744688,-0.125222494924778,-0.400582404415865,-0.0516208631053669,0.329410253768832,-0.123097787196162,-0.157375695574357,NA,-0.241486781304099,1,0.0135545836448322,-0.0305555614585203,0.320796781406416,0.0260732778077729,-0.320462488918844,-0.246053750071173,-0.0553618697040246,0.882467320780103,0.0350862576646709,0.61148553976409,-0.245636989666857,-0.358595700253419,-0.279952477712056,0.0148230625844326,0.196278839243328,0.175325577434125,0.701712752085067,-0.375629303381705,0.613405859271125,0.265310428500808,-0.186437832823416,0.388657156394789
"S1542",0.421964524595736,-0.29910305516677,-0.305806696794757,0.542340924487852,-0.132608774075115,0.169404230189257,-0.0919153192827794,NA,-0.366042165923937,0.0135545836448322,1,0.584746560859799,0.378626986946642,0.500138704768829,-0.365053146517892,-0.368872204010721,-0.0452576526080661,0.107606579767911,0.391068636513517,-0.483118563407246,-0.463258927922183,-0.69872867923994,-0.432629713713823,-0.302042480728274,-0.52119838395096,0.304179038273496,-0.26970931248776,-0.182394831680412,0.24540000538236,-0.24716242723874,0.056363579340041,0.135581519712879
"S1917",0.488349804472746,-0.0472860757204709,-0.364341152765208,0.269413401251602,0.10905834837459,0.350713672377306,0.300483452043495,NA,-0.721903064502241,-0.0305555614585203,0.584746560859799,1,0.0299328421447635,0.247899762648501,0.316296474262216,-0.0054678328508796,-0.459384979622497,-0.174754241273242,0.504875492739336,-0.0975236259726113,-0.465376758543073,-0.437916840399802,0.0296685337261953,-0.821900546134036,-0.334927036471734,-0.244175702928664,-0.00969755530884633,0.289754622370563,0.365290394337732,-0.391083061302288,0.149090856764384,-0.00366269349840311
"S2081",0.217988951529938,-0.41349002363769,0.31009130448791,0.37407431966549,0.0233117261414241,0.1966047978919,0.117230421007399,NA,0.00124699364871434,0.320796781406416,0.378626986946642,0.0299328421447635,1,0.0660632156776328,-0.236018270947861,-0.557920966255212,-0.085692119728417,0.360087400387405,0.216236652571608,0.25964712884683,-0.288768443272274,-0.00278869573369223,-0.480785483828297,0.278675927548385,0.014990790976778,0.408608399805061,0.151099668103671,-0.692853940951272,0.340300616690513,-0.155617499412565,-0.690494903470571,0.129608804478811
"S2172",0.343642795334357,0.557953433428455,-0.520347775118741,0.699888373803373,0.387208841589156,-0.328704783513062,-0.121848024175022,NA,-0.484877938460902,0.0260732778077729,0.500138704768829,0.247899762648501,0.0660632156776328,1,-0.106535102089343,0.421596349925824,-0.272495104500939,0.092779700003645,0.390516918044403,-0.470843681985806,0.0534867615675765,-0.665385940803716,0.367120109617472,-0.274329546988118,-0.175121951980393,0.223199388944,0.137039545229862,0.123816601795683,0.0990468601242644,0.199596060288215,0.0108945703692462,-0.194204639225424
"S2292",0.368427012048136,0.26462642702394,0.266999568893119,-0.137257774928781,-0.0722487122503961,0.305086644673166,0.534858437569359,NA,-0.0777057243050823,-0.320462488918844,-0.365053146517892,0.316296474262216,-0.236018270947861,-0.106535102089343,1,0.39257391897772,-0.0698035549240331,-0.481796203447105,0.339840171115296,0.0936978515145891,0.358744969417735,0.274339004473577,0.475065071606319,-0.360130139091172,0.212870786568074,-0.1814704541512,-0.031616686355165,0.712483498304382,-0.0447339685019273,-0.11465694413357,0.0266141755743802,0.132776120768653
"S2432",-0.0590303972053884,0.972107358035552,-0.257940831522703,-0.081040099784132,0.388178303307045,-0.115510140471922,0.330781516101561,NA,-0.236621015559516,-0.246053750071173,-0.368872204010721,-0.0054678328508796,-0.557920966255212,0.421596349925824,0.39257391897772,1,-0.273994822045107,-0.452872766204657,0.00690964547470523,-0.237604468934037,0.527077385916227,-0.00887864819997003,0.961744341174864,-0.228317871447918,0.410279413663828,-0.328797075145547,0.238079325204155,0.52377507263691,-0.261885932819977,0.236584544948664,0.401834323707524,-0.409348371362983
"S2445",-0.280339471823365,-0.325926060450109,0.420597883630784,-0.207016976002254,-0.560402757334571,0.320820295024579,0.0577537401285003,NA,0.706748990913707,-0.0553618697040246,-0.0452576526080661,-0.459384979622497,-0.085692119728417,-0.272495104500939,-0.0698035549240331,-0.273994822045107,1,0.0880679554536753,-0.377877258658417,-0.284707231326639,0.515914973468057,0.0142687149298346,-0.351060870074759,0.377263587796659,0.138145773117282,0.285743823386187,-0.487597270420348,0.0324927018272229,-0.458048371670431,0.392325446777723,0.358728073678828,0.620078168755852
"S2463",-0.131610932351001,-0.298971422574997,-0.364574111029891,0.181882834341573,0.319680913236611,-0.297227948940282,-0.438521380265066,NA,-0.0724088031793576,0.882467320780103,0.107606579767911,-0.174754241273242,0.360087400387405,0.092779700003645,-0.481796203447105,-0.452872766204657,0.0880679554536753,1,-0.0420702030979647,0.456341155873279,-0.313969366356462,-0.396821957307901,-0.451418155889975,0.135554809021596,-0.0140741117993299,0.278710300824606,0.513271697676805,-0.445223315132013,0.486962345168973,0.410586354945259,-0.340790858435018,0.395429422285283
"S2478",0.982246347256022,0.0185318482544236,-0.345766874112057,0.117778135487309,-0.0581286468496155,-0.0892202017472327,-0.0656499885048668,NA,-0.299009704554599,0.0350862576646709,0.391068636513517,0.504875492739336,0.216236652571608,0.390516918044403,0.339840171115296,0.00690964547470523,-0.377877258658417,-0.0420702030979647,1,-0.135767817255469,-0.384699954627411,-0.452881889976931,-0.056693131528009,-0.130736113732355,-0.182290990662875,0.582349933699478,0.236978522786775,0.414590738199948,0.724212066915406,-0.422898106862823,-0.34532004060713,0.305790480310463
"S2580",-0.203823630340604,-0.214907222123623,0.146840071291903,-0.189841818005632,0.180407079302368,-0.140616086850801,-0.0357331197922956,NA,-0.202839796417506,0.61148553976409,-0.483118563407246,-0.0975236259726113,0.25964712884683,-0.470843681985806,0.0936978515145891,-0.237604468934037,-0.284707231326639,0.456341155873279,-0.135767817255469,1,-0.141346618393152,0.434917974779296,-0.137952937618067,-0.0297298211085383,0.119302953417675,-0.217533154944764,0.497825167421603,-0.352867151882778,0.364567530924966,-0.126627452306803,-0.406075199644315,-0.0087023687440622
"S2581",-0.332274222660191,0.479775456132398,0.470402488073935,-0.0593769323022874,-0.218064958767945,0.0993441814923324,0.360624891378383,NA,0.299820233168825,-0.245636989666857,-0.463258927922183,-0.465376758543073,-0.288768443272274,0.0534867615675765,0.358744969417735,0.527077385916227,0.515914973468057,-0.313969366356462,-0.384699954627411,-0.141346618393152,1,0.335390959127214,0.491868567934855,0.116882466938428,0.361069775387956,-0.0983989282326403,-0.27550650435225,0.230520884961462,-0.683981443800955,0.340562459762288,0.410451856288843,-0.00682754446396906
