"","S8284","S8286","S8295","S8298","S8302","S8330","S8341","S8355","S8362","S8379","S8387","S8388","S8390","S8391","S8392","S8433","S8476","S8477","S8478","S8484","S8485","S8486","S8490","S8492","S8493","S8494","S8496"
"S8284",1,0.947202207296497,0.314378662313385,0.388907374114514,0.0405496160055218,0.0213207101654488,0.478224789484701,0.708862225254414,0.497356650426177,0.423816850304965,0.409571804114559,-0.304284623077582,-0.350356218228472,0.646057982768366,0.425948529976422,0.446033418692322,0.320869372771554,0.736762910721086,0.447036356399539,0.362143611248958,0.313050307012215,0.487230395692076,0.521850773990055,0.630720075405576,0.557466782235531,0.299434580777271,0.398294592412893
"S8286",0.947202207296497,1,0.468164546136515,0.444911462902477,0.113538626007843,0.117974249848747,0.375335161757041,0.675257518771421,0.538304478036282,0.411972735447732,0.251936975353282,-0.154261976274056,-0.209478002758315,0.703376472331075,0.373397009539831,0.355542470689016,0.0732195753930115,0.667870152221286,0.347699613543632,0.318591175828572,0.21935905210244,0.356837573086305,0.43137831630602,0.661110765131356,0.717350834871368,0.293328805490513,0.471243616785496
"S8295",0.314378662313385,0.468164546136515,1,0.823538627834073,0.764073169327323,0.516568152690984,0.0168787757337784,0.696195418195065,0.712894171641308,-0.0664546465151763,0.206700769473813,0.20118525077278,-0.0064906560540773,0.76269817233814,0.463532374075423,0.0785125546646605,-0.122562837360292,0.266775018310583,0.23739880181034,0.378127373723695,0.150623363779306,0.191949986616074,0.351722089723182,0.574271462363835,0.691056928089106,0.578985861900196,0.676118541385412
"S8298",0.388907374114514,0.444911462902477,0.823538627834073,1,0.653018017559899,0.461355888604763,0.0170660808576484,0.802505990040121,0.796166892317485,-0.047338846519845,0.515177899286606,0.241069116273865,-0.0150411074264545,0.619957209526718,0.586946155690941,0.383731593882424,0.12747791159626,0.434714809491351,0.661844987350553,0.641150331487827,0.209569388971489,0.569343422574501,0.648407217949107,0.573183902547638,0.637682022968578,0.687837464771808,0.760317563014931
"S8302",0.0405496160055218,0.113538626007843,0.764073169327323,0.653018017559899,1,0.464413066167705,-0.200969255643481,0.527445463478305,0.268271674694071,-0.564746403648183,0.296852455935094,-0.00696295740315137,0.0726502772656141,0.444324793217971,0.375898543728797,-0.0396945829628411,0.165874360445983,0.338401061409476,0.410221265492348,0.558403594175905,0.52324988042711,0.440268178840832,0.494981017346055,0.469380060813794,0.599269150660465,0.806270555096547,0.6702258416029
"S8330",0.0213207101654488,0.117974249848747,0.516568152690984,0.461355888604763,0.464413066167705,1,-0.381700893571468,0.380147283401397,0.224522588644876,-0.465059357853149,0.0626512036931924,0.241776237537328,-0.10399637946573,0.40550112302306,0.331793401632969,-0.220721718510385,-0.292291006080776,-0.204403345500333,0.164640320703667,0.126488969010234,-0.121401682234899,0.157466681915527,0.0150090639619152,0.0540055027417636,0.215773176925238,0.0383118124359897,0.330870165231305
"S8341",0.478224789484701,0.375335161757041,0.0168787757337784,0.0170660808576484,-0.200969255643481,-0.381700893571468,1,0.359244793231573,0.307844443802932,0.250677508904849,0.471459189564319,-0.682035243457358,-0.644848641654537,0.315048966939284,-0.15217805302577,0.0502995887555101,0.300350229340654,0.41028403353322,0.0364304157256957,0.175015638321985,-0.0439865844434723,0.0257091812752243,0.264262353457933,0.147250980740144,0.0185045400625932,0.0485414379803151,0.243110302783646
"S8355",0.708862225254414,0.675257518771421,0.696195418195065,0.802505990040121,0.527445463478305,0.380147283401397,0.359244793231573,1,0.790134662587717,-0.00604924294844061,0.539672330792832,-0.250525044413323,-0.520806832200112,0.690458151248811,0.408121285929175,0.341822405188056,0.458639290763713,0.654493904266124,0.686580658495757,0.700679069025274,0.39331675628221,0.662683480075748,0.77823562099027,0.787485970762937,0.568149396335655,0.552340188461274,0.780619089657785
"S8362",0.497356650426177,0.538304478036282,0.712894171641308,0.796166892317485,0.268271674694071,0.224522588644876,0.307844443802932,0.790134662587717,1,0.387796524120241,0.330798423907207,0.110981843919282,-0.291259784765184,0.555979795102466,0.36295500438646,0.487126024048096,0.136376188521936,0.366532346925209,0.408940799956702,0.457443957446649,0.0556856373155539,0.302664935547127,0.502782073407684,0.642886455900994,0.38087975313794,0.310089538293006,0.600382106695039
"S8379",0.423816850304965,0.411972735447732,-0.0664546465151763,-0.047338846519845,-0.564746403648183,-0.465059357853149,0.250677508904849,-0.00604924294844061,0.387796524120241,1,-0.128923448093748,0.238889411544375,0.103300154937466,0.125951605965411,0.201413434801454,0.520588215512745,-0.0814579436531737,0.0804906279120824,-0.203354331929058,-0.30302975802255,-0.206079915445452,-0.233506230237643,-0.155661838970907,0.140901912400683,-0.0524561361922635,-0.27098500777298,-0.311147493582316
