"","S1034","S1087","S11286","S1199","S1236","S1275","S2447","S2462","S2483","S2494","S2751","S2806","S2928","S2992","S3042","S3058","S3189","S3209","S3383","S3473","S3680","S479","S5707","S6137","S6354","S663","S690"
"S1034",1,-0.168629619619157,-0.108395787570896,0.00142595623043918,-0.176839522686897,0.331647812723071,0.259085120809393,-0.0733618942230034,0.331615326187007,-0.168622011058499,-0.0974607236211611,-0.182504661908366,-0.628584931214988,0.267625477352617,-0.177739276171915,-0.132066546710459,0.0425534394964555,0.209214135729965,-0.165336888098051,0.44219568400307,0.650651826644895,-0.287238506593693,-0.259707955377127,0.324491003741331,0.132495980088255,0.182193946446737,0.225696915283127
"S1087",-0.168629619619157,1,-0.171834504298089,0.348540770734181,0.0345465377215745,0.29214731656935,0.114218082322465,-0.264865299299378,0.321327612844597,-0.0861779598420407,0.451594425555635,-0.186946523432256,-0.045016848016854,0.592634330014461,0.319344072284215,-0.0729752097929803,0.782679089213631,0.429743491999542,0.00234820081016594,-0.146249539517053,-0.452421414504107,-0.190656715547754,0.359135970840116,0.276542909568305,-0.0460476979826226,0.444485327595745,-0.320378827420849
"S11286",-0.108395787570896,-0.171834504298089,1,-0.471863040937519,0.900099233494314,0.0805019629818457,0.048911628577385,0.413124111919096,-0.600322746223673,0.524350534209963,-0.393722764592826,0.016359724857354,0.35590873101726,-0.076463481686183,0.579143961364105,0.227575286593008,-0.0823877900676394,-0.504996417370221,-0.236647353386647,-0.299644719884332,0.0674601983490098,0.0908411319613855,-0.261626147956613,-0.140148027431136,-0.223489441087668,0.390817751527234,0.0836145188372605
"S1199",0.00142595623043918,0.348540770734181,-0.471863040937519,1,-0.345954893806552,-0.41607595439947,-0.286674924760311,-0.116950619248687,0.336216744504978,-0.522239506305083,0.630324323947309,0.231904184368437,-0.525570905296927,0.0660722181762299,0.178931413010535,0.328751315724343,0.217987361926552,0.705458035079894,0.135656434214241,0.0555581557389452,-0.506764830487961,-0.385892328168421,-0.204759982617592,0.00954780125263106,-0.112893125928648,-0.147431534672658,-0.0452548183656028
"S1236",-0.176839522686897,0.0345465377215745,0.900099233494314,-0.345954893806552,1,-0.0718468908419825,-0.0541620473466356,0.112592966764152,-0.722160295132258,0.290301091636743,-0.24890284673421,-0.124629611112118,0.468284624176953,0.0773156930617043,0.665761892551188,-0.0345585741758755,-0.093887335317053,-0.422465593319137,-0.422944647783813,-0.501217822932102,-0.251587060258079,0.182468731779941,-0.0225695389334054,-0.0466599015727308,-0.269070890650495,0.56701042879584,0.190903671068537
"S1275",0.331647812723071,0.29214731656935,0.0805019629818457,-0.41607595439947,-0.0718468908419825,1,0.596016153889931,-0.0180220265917664,0.430241078307632,0.395874912126431,-0.170412781389862,-0.303973940799429,-0.17303933825045,0.507172635386687,-0.325335003736949,-0.195255325651239,0.602056084391376,0.10777639946277,0.377427818213353,0.42251112734193,0.51922573055234,-0.310837183065064,0.160064307072026,-0.109835991781995,-0.201949292630894,0.0506513921248528,-0.26553160697865
"S2447",0.259085120809393,0.114218082322465,0.048911628577385,-0.286674924760311,-0.0541620473466356,0.596016153889931,1,0.032189543236135,0.40194967359704,0.35351378089001,-0.392453124687782,-0.14002463259882,-0.321615574793906,0.348407401382608,-0.362648854688269,0.0700182238613334,0.230858809007513,-0.381577402878079,-0.128411817657855,-0.23599824634419,0.262086719058213,-0.560040557031964,0.104340974739848,0.0738564347198668,-0.283666308927108,-0.150564604652437,0.389770108688098
"S2462",-0.0733618942230034,-0.264865299299378,0.413124111919096,-0.116950619248687,0.112592966764152,-0.0180220265917664,0.032189543236135,1,0.203365133835188,0.758448187667209,-0.554177337849868,0.384712614447235,0.0365038734897072,-0.648871998186974,0.0979818467036013,0.718764441810899,-0.0747484994493074,-0.256748231767257,0.0439276455221021,0.0775707660375937,0.338694280009236,0.056420746532203,-0.588040273020661,0.206595577747664,0.365063612794889,-0.050057200852262,-0.235335940902392
"S2483",0.331615326187007,0.321327612844597,-0.600322746223673,0.336216744504978,-0.722160295132258,0.430241078307632,0.40194967359704,0.203365133835188,1,0.171447987222704,0.0418850188169969,-0.061804738606584,-0.524604526352726,0.0322216343568495,-0.505325902578888,0.254975358130759,0.515493247224128,0.434941739366479,0.36057916944075,0.449877802250002,0.28480748725279,-0.346040880262838,-0.00268130909859823,0.323476648473356,0.27689595753707,-0.20495089130106,-0.181300699929098
"S2494",-0.168622011058499,-0.0861779598420407,0.524350534209963,-0.522239506305083,0.290301091636743,0.395874912126431,0.35351378089001,0.758448187667209,0.171447987222704,1,-0.655062278361704,-0.117497659958095,0.379694827876351,-0.429127398092604,-0.0749813518906631,0.385201691800017,0.164399657522869,-0.447709943005664,0.143564087635408,0.00737746060513838,0.306288503062114,0.198959377924381,-0.0446750990883978,0.130149091204642,0.213624614111968,0.121902525424383,-0.0925156844310248
"S2751",-0.0974607236211611,0.451594425555635,-0.393722764592826,0.630324323947309,-0.24890284673421,-0.170412781389862,-0.392453124687782,-0.554177337849868,0.0418850188169969,-0.655062278361704,1,-0.193344037248738,-0.196503001762716,0.359386466049935,0.328931589092105,0.0309362320145813,0.482213327227839,0.643992590509191,0.350688084715024,0.204149664324516,-0.445133204827213,-0.0903870032552318,0.274559012437981,-0.183297459644664,-0.138151549415495,0.107887902172567,-0.113123400089017
"S2806",-0.182504661908366,-0.186946523432256,0.016359724857354,0.231904184368437,-0.124629611112118,-0.303973940799429,-0.14002463259882,0.384712614447235,-0.061804738606584,-0.117497659958095,-0.193344037248738,1,-0.364249766651744,-0.107455327698398,0.0967340415036134,0.322203744329092,-0.399161369287947,-0.0135471856464283,-0.168905452861197,-0.156972604000907,0.0534062833006384,-0.412361226202129,-0.806646540511802,-0.163940746214917,-0.114899671068875,-0.510558035360307,-0.419686219589795
"S2928",-0.628584931214988,-0.045016848016854,0.35590873101726,-0.525570905296927,0.468284624176953,-0.17303933825045,-0.321615574793906,0.0365038734897072,-0.524604526352726,0.379694827876351,-0.196503001762716,-0.364249766651744,1,-0.379800428592896,0.150468237641283,-0.245276936200399,-0.151532426532959,-0.437867789527802,-0.031154193241724,-0.276936353195009,-0.299671714577972,0.832242559002835,0.535567496776986,0.00358759010676575,0.227680546515957,0.338268661789894,-0.0173681101365633
"S2992",0.267625477352617,0.592634330014461,-0.076463481686183,0.0660722181762299,0.0773156930617043,0.507172635386687,0.348407401382608,-0.648871998186974,0.0322216343568495,-0.429127398092604,0.359386466049935,-0.107455327698398,-0.379800428592896,1,0.129229170714997,-0.447623432998739,0.465397887906228,0.294960204840727,-0.0990489872600814,-0.0592728974239139,-0.0716036443830144,-0.547809444930434,0.179815882028557,-0.122142540534646,-0.516961772457485,0.182889429232651,-0.0877299161904819
"S3042",-0.177739276171915,0.319344072284215,0.579143961364105,0.178931413010535,0.665761892551188,-0.325335003736949,-0.362648854688269,0.0979818467036013,-0.505325902578888,-0.0749813518906631,0.328931589092105,0.0967340415036134,0.150468237641283,0.129229170714997,1,0.324801528710486,0.183502498350356,-0.0346248653727655,-0.350923599034438,-0.362793694437721,-0.36474913112929,0.0801081580960651,-0.190925802885958,0.155493166613153,0.000932697717667852,0.636893200379595,-0.0675173342388485
