"","S1245","S2548","S3048","S3785","S3908","S4024","S5899","S7644"
"S1245",1,0.971341855201952,0.978534849223924,0.997638389397411,0.977903386271215,0.953349574755372,0.838048073856265,0.789157564895151
"S2548",0.971341855201952,1,0.954140648475327,0.971523395059505,0.962110663389569,0.996986654622917,0.854382106406294,0.798744819522441
"S3048",0.978534849223924,0.954140648475327,1,0.976310466051556,0.996844275019048,0.941555237286024,0.889094409365243,0.827445634310132
"S3785",0.997638389397411,0.971523395059505,0.976310466051556,1,0.976782176164044,0.955655142845015,0.855690598371137,0.806827529680155
"S3908",0.977903386271215,0.962110663389569,0.996844275019048,0.976782176164044,1,0.952491541276686,0.899971371105619,0.826688156725299
"S4024",0.953349574755372,0.996986654622917,0.941555237286024,0.955655142845015,0.952491541276686,1,0.864887487167557,0.814417343727683
"S5899",0.838048073856265,0.854382106406294,0.889094409365243,0.855690598371137,0.899971371105619,0.864887487167557,1,0.863845897380417
"S7644",0.789157564895151,0.798744819522441,0.827445634310132,0.806827529680155,0.826688156725299,0.814417343727683,0.863845897380417,1
