"","S1562","S1566","S1628","S1633","S1681","S1743","S1750","S1761","S1808","S1838","S2162","S2163"
"S1562",1,-0.26462445649924,-0.60482950864248,0.375512595310792,0.0541998077413918,0.402758096855004,-0.130342819764355,0.0965438713819284,0.587623534304726,0.0918799715106191,-0.468158234409331,-0.295917318006021
"S1566",-0.26462445649924,1,-0.257328332596018,-0.475327187827456,0.2185602418813,0.250427778437302,0.509005138960308,0.322053972964119,0.0729963933833618,-0.0200004700922654,0.317384230374363,-0.337271427321339
"S1628",-0.60482950864248,-0.257328332596018,1,-0.0436267679162264,-0.0795403101059798,-0.171912359100317,-0.0851787160156466,-0.0151923611136977,-0.068221050240051,0.0194775783613909,-0.170135279728917,0.288084904290952
"S1633",0.375512595310792,-0.475327187827456,-0.0436267679162264,1,0.65466596420668,-0.162051018864986,0.324701602123808,0.582447565959668,0.480666697588043,0.307726115372563,-0.0759970042901777,0.190948018633906
"S1681",0.0541998077413918,0.2185602418813,-0.0795403101059798,0.65466596420668,1,0.0628087316242802,0.712970113584888,0.780856300801354,0.405759615606589,0.139497567841899,0.116004312927912,-0.0524648379355278
"S1743",0.402758096855004,0.250427778437302,-0.171912359100317,-0.162051018864986,0.0628087316242802,1,-0.225716714639632,0.184661915065477,0.284461185212699,-0.0536051069687948,-0.0207021193544437,0.0135132978713659
"S1750",-0.130342819764355,0.509005138960308,-0.0851787160156466,0.324701602123808,0.712970113584888,-0.225716714639632,1,0.615522902314549,0.448982398214886,0.503439591076414,0.164284758063732,-0.101161327951978
"S1761",0.0965438713819284,0.322053972964119,-0.0151923611136977,0.582447565959668,0.780856300801354,0.184661915065477,0.615522902314549,1,0.588769797084093,0.264356378747828,0.157175840383429,-0.00383476697412084
"S1808",0.587623534304726,0.0729963933833618,-0.068221050240051,0.480666697588043,0.405759615606589,0.284461185212699,0.448982398214886,0.588769797084093,1,0.411847752249355,-0.52040985218066,-0.334193889928709
"S1838",0.0918799715106191,-0.0200004700922654,0.0194775783613909,0.307726115372563,0.139497567841899,-0.0536051069687948,0.503439591076414,0.264356378747828,0.411847752249355,1,0.222974188086446,0.420930626036959
"S2162",-0.468158234409331,0.317384230374363,-0.170135279728917,-0.0759970042901777,0.116004312927912,-0.0207021193544437,0.164284758063732,0.157175840383429,-0.52040985218066,0.222974188086446,1,0.639284788048741
"S2163",-0.295917318006021,-0.337271427321339,0.288084904290952,0.190948018633906,-0.0524648379355278,0.0135132978713659,-0.101161327951978,-0.00383476697412084,-0.334193889928709,0.420930626036959,0.639284788048741,1
