"","S1593","S1597","S1599","S1606","S1611","S1760","S1798","S1800","S1806","S1818","S2102","S2109","S2113","S2119","S2136","S2598","S2784","S2785"
"S1593",1,0.999008304182426,0.999999984774305,0.998279586210864,0.902109551961625,0.943575019084616,0.937473247872411,0.937389931451163,0.938183608953684,0.966289859538495,0.254418943188151,0.975469531452062,0.969482239768622,0.972977031793533,0.943854953812834,0.948591280068603,0.95733967258199,0.95733967258199
"S1597",0.999008304182426,1,0.999000975048614,0.999893760376226,0.890334205504339,0.933451887503015,0.928725999006408,0.928593825421684,0.929544996391777,0.973566175868424,0.253419601318254,0.981524321515626,0.976403323055797,0.979466091415398,0.955540632204978,0.948962889045296,0.958408670877943,0.958408670877943
"S1599",0.999999984774305,0.999000975048614,1,0.998270091307679,0.90213948292269,0.943599961909774,0.937493440929264,0.93741031763775,0.938203468572328,0.96625553855517,0.254391769842632,0.975440245010559,0.969448689253013,0.972946153934414,0.943801990217167,0.948583505484824,0.9573308440012,0.9573308440012
"S1606",0.998279586210864,0.999893760376226,0.998270091307679,1,0.885294434001879,0.929196341617411,0.924923990665317,0.924787051509368,0.925771405757272,0.974944237865227,0.251435545934242,0.982837853817389,0.977936333938113,0.98089070439472,0.958714313775445,0.948431158295661,0.958177477715375,0.958177477715375
"S1611",0.902109551961625,0.890334205504339,0.90213948292269,0.885294434001879,1,0.983708974625512,0.990628544429681,0.990606528054402,0.990558336934106,0.8796522714406,0.345289275575573,0.883819096822285,0.881098435023161,0.883433731592401,0.782960203106003,0.841598044336352,0.880077953418195,0.880077953418195
"S1760",0.943575019084616,0.933451887503015,0.943599961909774,0.929196341617411,0.983708974625512,1,0.991571493297997,0.991653253254373,0.991314576732011,0.908449501663639,0.301391211344336,0.915855525392738,0.91398818837677,0.914745410166175,0.842047760683212,0.881881638270624,0.901440542944863,0.901440542944863
"S1798",0.937473247872411,0.928725999006408,0.937493440929264,0.924923990665317,0.990628544429681,0.991571493297997,1,0.999988430115858,0.999984983328953,0.911411586798634,0.282639869305202,0.922735407790616,0.921547400965751,0.924122699058749,0.833052549845594,0.862540400418447,0.905882052978769,0.905882052978769
"S1800",0.937389931451163,0.928593825421684,0.93741031763775,0.924787051509368,0.990606528054402,0.991653253254373,0.999988430115858,1,0.999953109733018,0.911135473880375,0.282775920033919,0.922637945754385,0.921376383621715,0.923902743970655,0.832687455774191,0.86234102763789,0.905722869153893,0.905722869153893
"S1806",0.938183608953684,0.929544996391777,0.938203468572328,0.925771405757272,0.990558336934106,0.991314576732011,0.999984983328953,0.999953109733018,1,0.912510134299041,0.282443738463115,0.923470793432093,0.922341864973416,0.924997978809629,0.834243194139817,0.863103096381622,0.906523823729051,0.906523823729051
"S1818",0.966289859538495,0.973566175868424,0.96625553855517,0.974944237865227,0.8796522714406,0.908449501663639,0.911411586798634,0.911135473880375,0.912510134299041,1,0.335263913941784,0.988284810959837,0.991097798967133,0.990416820095767,0.96562767691213,0.92451433651637,0.930941977720919,0.930941977720919
"S2102",0.254418943188151,0.253419601318254,0.254391769842632,0.251435545934242,0.345289275575573,0.301391211344336,0.282639869305202,0.282775920033919,0.282443738463115,0.335263913941784,1,0.31225166364317,0.314916658964587,0.302513439922251,0.295187960870456,0.460184364220482,0.287213636789266,0.287213636789266
"S2109",0.975469531452062,0.981524321515626,0.975440245010559,0.982837853817389,0.883819096822285,0.915855525392738,0.922735407790616,0.922637945754385,0.923470793432093,0.988284810959837,0.31225166364317,1,0.997709021747966,0.997980598828751,0.962326356099814,0.943192787542752,0.961686680285229,0.961686680285229
"S2113",0.969482239768622,0.976403323055797,0.969448689253013,0.977936333938113,0.881098435023161,0.91398818837677,0.921547400965751,0.921376383621715,0.922341864973416,0.991097798967133,0.314916658964587,0.997709021747966,1,0.999492241674939,0.965187192664599,0.928815600476616,0.942791677136271,0.942791677136271
"S2119",0.972977031793533,0.979466091415398,0.972946153934414,0.98089070439472,0.883433731592401,0.914745410166175,0.924122699058749,0.923902743970655,0.924997978809629,0.990416820095767,0.302513439922251,0.997980598828751,0.999492241674939,1,0.962038982322251,0.929492707757013,0.946343508300887,0.946343508300887
"S2136",0.943854953812834,0.955540632204978,0.943801990217167,0.958714313775445,0.782960203106003,0.842047760683212,0.833052549845594,0.832687455774191,0.834243194139817,0.96562767691213,0.295187960870456,0.962326356099814,0.965187192664599,0.962038982322251,1,0.913565300500662,0.910501191492663,0.910501191492663
"S2598",0.948591280068603,0.948962889045296,0.948583505484824,0.948431158295661,0.841598044336352,0.881881638270624,0.862540400418447,0.86234102763789,0.863103096381622,0.92451433651637,0.460184364220482,0.943192787542752,0.928815600476616,0.929492707757013,0.913565300500662,1,0.956385927712224,0.956385927712224
"S2784",0.95733967258199,0.958408670877943,0.9573308440012,0.958177477715375,0.880077953418195,0.901440542944863,0.905882052978769,0.905722869153893,0.906523823729051,0.930941977720919,0.287213636789266,0.961686680285229,0.942791677136271,0.946343508300887,0.910501191492663,0.956385927712224,1,1
"S2785",0.95733967258199,0.958408670877943,0.9573308440012,0.958177477715375,0.880077953418195,0.901440542944863,0.905882052978769,0.905722869153893,0.906523823729051,0.930941977720919,0.287213636789266,0.961686680285229,0.942791677136271,0.946343508300887,0.910501191492663,0.956385927712224,1,1
