"","S7990","S7991","S7997","S7998","S7999","S8000","S8001","S8002"
"S7990",1,0.999731863545715,0.999049707853774,0.9995521387385,0.999627615131438,0.999812084128746,1,0.999937853830614
"S7991",0.999731863545715,1,0.998790030083659,0.999060834284089,0.999420951213025,0.999803853737561,0.999731863545715,0.999840202280403
"S7997",0.999049707853774,0.998790030083659,1,0.999693027995284,0.999735251343417,0.999228227061808,0.999049707853774,0.999157385035209
"S7998",0.9995521387385,0.999060834284089,0.999693027995284,1,0.999817559790172,0.999450971870851,0.9995521387385,0.999521241848243
"S7999",0.999627615131438,0.999420951213025,0.999735251343417,0.999817559790172,1,0.9996805096664,0.999627615131438,0.99971383664395
"S8000",0.999812084128746,0.999803853737561,0.999228227061808,0.999450971870851,0.9996805096664,1,0.999812084128746,0.999883523608782
"S8001",1,0.999731863545715,0.999049707853774,0.9995521387385,0.999627615131438,0.999812084128746,1,0.999937853830614
"S8002",0.999937853830614,0.999840202280403,0.999157385035209,0.999521241848243,0.99971383664395,0.999883523608782,0.999937853830614,1
