"","S1034","S1087","S11286","S1199","S1236","S1275","S2447","S2462","S2483","S2494","S2751","S2806","S2928","S2992","S3042","S3058","S3189","S3209","S3383","S3473","S3680","S479","S5707","S6137","S6354","S663","S690"
"S2751",-0.58558305036062,-0.486681717098251,-0.205901155590605,0.447452639739826,-0.29562632614134,-0.582730003261689,-0.578125441695661,0.0864455093510157,-0.577107217667222,-0.0982657715176545,1,-0.571957258827973,-0.555159955817078,0.410809322493328,0.518575073096604,-0.555321269611332,-0.554745011706083,-0.551950693270473,-0.400860637617808,-0.546043404338089,0.750958243197015,-0.535594949306741,-0.472937729088061,-0.570071170195573,-0.572878564195503,-0.580355959253821,-0.580355959253821
"S2806",0.995151798481449,0.908921654647474,0.207500685788716,0.0985662733751063,0.577239018581915,0.997983381809906,0.999339695126271,0.518098701939113,0.999432804001459,0.599172963129305,-0.571957258827973,1,0.969028758942068,0.146162481094499,-0.167763354089271,0.998405302557276,0.998350580566069,0.998088771124619,0.79956983620506,0.996641605553293,-0.708968531793835,0.960173462009642,0.966220000307781,0.982592917002654,0.983023776980541,0.993995461772607,0.993995461772607
"S2928",0.982398096720335,0.970857186806756,0.34598026678983,0.0978550269346745,0.663547680258042,0.977669687426126,0.974581298714667,0.551433349238755,0.97368941897991,0.659072771542824,-0.555159955817078,0.969028758942068,1,0.28064387967601,-0.0790418977375506,0.96096353338865,0.961053196527408,0.961317302246164,0.822468226934106,0.958247742704271,-0.654712818099588,0.973941625560046,0.938554940237333,0.967969413958424,0.968464658093358,0.983631298183973,0.983631298183973
"S2992",0.175657288823847,0.384821027093999,0.534316034691637,0.222623511026022,0.696806775881188,0.160108549281704,0.152736554903459,0.815543821612695,0.150174827429828,0.796719515585421,0.410809322493328,0.146162481094499,0.28064387967601,1,0.850284165262947,0.151610588999904,0.15197694783745,0.154804626969591,0.469237345675615,0.158657364010372,0.435941652203931,0.263123842869666,0.255239680825993,0.206368284613317,0.203017821697252,0.185276262453116,0.185276262453116
"S3042",-0.165312766823703,-0.0322976176507545,0.297032013070395,0.0354251048933983,0.509762631915341,-0.170816170781042,-0.169780025329309,0.610830352862595,-0.171366578504682,0.561317874970578,0.518575073096604,-0.167763354089271,-0.0790418977375506,0.850284165262947,1,-0.156527790715192,-0.156362215945841,-0.154591421897684,0.195330954164209,-0.147440862986168,0.727451020080888,-0.0904581587633956,-0.0476579872419822,-0.108524153496134,-0.110843701780001,-0.160003072817231,-0.160003072817231
"S3058",0.989420799157467,0.896507552930696,0.205782261307262,0.0912050493074459,0.578887859559311,0.993542796182608,0.995982024112003,0.53327749583897,0.996164300213067,0.606762774909868,-0.555321269611332,0.998405302557276,0.96096353338865,0.151610588999904,-0.156527790715192,1,0.999997915625457,0.999962496958448,0.809381943213674,0.999573413984171,-0.70398640709007,0.957342417104858,0.976147531044803,0.986406147823682,0.986671204492797,0.988031895685736,0.988031895685736
"S3189",0.989313093468549,0.896550683493943,0.206107109951523,0.0914386800955599,0.578934694813734,0.993445629404777,0.995908896555528,0.533317970448878,0.996092797921837,0.606653713042906,-0.554745011706083,0.998350580566069,0.961053196527408,0.15197694783745,-0.156362215945841,0.999997915625457,1,0.99997496394884,0.809718955268029,0.999601574189792,-0.704151508579917,0.957405611599813,0.976371629273033,0.986546614875335,0.986808372839398,0.987924528888776,0.987924528888776
"S3209",0.988918056903756,0.896749318066152,0.207823261656803,0.0906424665970698,0.579213788199019,0.993058023700904,0.995552783335244,0.5347797402171,0.995729339489176,0.607778956930858,-0.551950693270473,0.998088771124619,0.961317302246164,0.154804626969591,-0.154591421897684,0.999962496958448,0.99997496394884,1,0.81044513415425,0.999718679578302,-0.70330955202481,0.957969467360049,0.977627374899571,0.987218016749762,0.987470587770278,0.987550608881082,0.987550608881082
"S3383",0.802434206793218,0.806361992155819,0.643248110833594,0.00498721163056937,0.874551969079703,0.798767438256559,0.799667306731605,0.746308166513202,0.799246308957805,0.818462522077082,-0.400860637617808,0.79956983620506,0.822468226934106,0.469237345675615,0.195330954164209,0.809381943213674,0.809718955268029,0.81044513415425,1,0.810050306408285,-0.503100683759136,0.819294374778511,0.81871688129729,0.82380716485489,0.822794500417179,0.804271313435845,0.804271313435845
"S3473",0.986057278365794,0.892102280176234,0.204854802634539,0.0873604446299366,0.578397059165819,0.990604585066585,0.993460321772085,0.538951459788132,0.993637467813482,0.610111963817555,-0.546043404338089,0.996641605553293,0.958247742704271,0.158657364010372,-0.147440862986168,0.999573413984171,0.999601574189792,0.999718679578302,0.810050306408285,1,-0.697080687331639,0.954998992556163,0.981357807179182,0.988929140197575,0.989091521655026,0.984614926063386,0.984614926063386
"S3680",-0.704403184565965,-0.573890176688875,-0.182927201700391,0.108533438258616,-0.13137400368791,-0.707973875939205,-0.709560528355262,0.0867761639235161,-0.710964640442002,-0.0221807330022532,0.750958243197015,-0.708968531793835,-0.654712818099588,0.435941652203931,0.727451020080888,-0.70398640709007,-0.704151508579917,-0.70330955202481,-0.503100683759136,-0.697080687331639,1,-0.639267950416347,-0.618983754625826,-0.676652484114341,-0.678601062266909,-0.699791334644401,-0.699791334644401
"S479",0.968302833595176,0.94325607961824,0.29538098656082,0.0611212439058689,0.660650499786005,0.965970577982675,0.963206746688712,0.597436710546993,0.962182010264836,0.683470407121573,-0.535594949306741,0.960173462009642,0.973941625560046,0.263123842869666,-0.0904581587633956,0.957342417104858,0.957405611599813,0.957969467360049,0.819294374778511,0.954998992556163,-0.639267950416347,1,0.943992766790128,0.959513663320087,0.960476225502981,0.969282754259512,0.969282754259512
"S5707",0.951278746332631,0.874291384863829,0.239387553926153,0.0324405364444874,0.61383662465255,0.956349229365439,0.959931594122125,0.607071945070617,0.959688192457294,0.66409265890816,-0.472937729088061,0.966220000307781,0.938554940237333,0.255239680825993,-0.0476579872419822,0.976147531044803,0.976371629273033,0.977627374899571,0.81871688129729,0.981357807179182,-0.618983754625826,0.943992766790128,1,0.98910382373331,0.988588601581784,0.950137611311192,0.950137611311192
"S6137",0.976052291164039,0.908432240664122,0.271653434814488,0.0260310152687576,0.622816040207338,0.978298757929798,0.979986126012992,0.5540837317258,0.979522745927119,0.640402300557545,-0.570071170195573,0.982592917002654,0.967969413958424,0.206368284613317,-0.108524153496134,0.986406147823682,0.986546614875335,0.987218016749762,0.82380716485489,0.988929140197575,-0.676652484114341,0.959513663320087,0.98910382373331,1,0.99995967216267,0.975127379627519,0.975127379627519
"S6354",0.976440003495452,0.907773025489446,0.270603809428141,0.0230303676876532,0.620960346667492,0.978715439119036,0.980430232033519,0.55041920898742,0.979974415869967,0.637886825660963,-0.572878564195503,0.983023776980541,0.968464658093358,0.203017821697252,-0.110843701780001,0.986671204492797,0.986808372839398,0.987470587770278,0.822794500417179,0.989091521655026,-0.678601062266909,0.960476225502981,0.988588601581784,0.99995967216267,1,0.975480820358391,0.975480820358391
"S663",0.999897661158649,0.944845655508776,0.259783276268752,0.119106904809106,0.608127289113947,0.998801944929076,0.99707465160808,0.533744187519034,0.99672168814346,0.626924223651537,-0.580355959253821,0.993995461772607,0.983631298183973,0.185276262453116,-0.160003072817231,0.988031895685736,0.987924528888776,0.987550608881082,0.804271313435845,0.984614926063386,-0.699791334644401,0.969282754259512,0.950137611311192,0.975127379627519,0.975480820358391,1,1
"S690",0.999897661158649,0.944845655508776,0.259783276268752,0.119106904809106,0.608127289113947,0.998801944929076,0.99707465160808,0.533744187519034,0.99672168814346,0.626924223651537,-0.580355959253821,0.993995461772607,0.983631298183973,0.185276262453116,-0.160003072817231,0.988031895685736,0.987924528888776,0.987550608881082,0.804271313435845,0.984614926063386,-0.699791334644401,0.969282754259512,0.950137611311192,0.975127379627519,0.975480820358391,1,1
