"","S1095","S1657","S2075","S4061","S4714","S5118","S522","S5934","S8253"
"S1095",1,-0.233558324277696,0.120830779909185,-0.158138322753186,-0.623640736991211,-0.590240579819824,0.126017423617045,0.170701363942617,-0.136955304963208
"S1657",-0.233558324277696,1,0.464353954862122,-0.185649292587458,-0.125502048972439,0.125138469639484,-0.302314864084426,-0.221812833513061,0.183611807428292
"S2075",0.120830779909185,0.464353954862122,1,-0.303772577860017,-0.327724945491927,0.369808336823866,0.298101338275084,-0.344830445628985,0.121012402589504
"S4061",-0.158138322753186,-0.185649292587458,-0.303772577860017,1,0.338775014966682,0.215416517578481,0.324741166023544,-0.129114572986526,0.0923798506380079
"S4714",-0.623640736991211,-0.125502048972439,-0.327724945491927,0.338775014966682,1,0.0758551801167479,-0.426658563856487,-0.500320247112745,-0.309223960001958
"S5118",-0.590240579819824,0.125138469639484,0.369808336823866,0.215416517578481,0.0758551801167479,1,0.527904822663055,-0.0944381264137038,0.557446078704355
"S522",0.126017423617045,-0.302314864084426,0.298101338275084,0.324741166023544,-0.426658563856487,0.527904822663055,1,0.055016743251457,0.329500534130882
"S5934",0.170701363942617,-0.221812833513061,-0.344830445628985,-0.129114572986526,-0.500320247112745,-0.0944381264137038,0.055016743251457,1,0.00215840726378341
"S8253",-0.136955304963208,0.183611807428292,0.121012402589504,0.0923798506380079,-0.309223960001958,0.557446078704355,0.329500534130882,0.00215840726378341,1
