"","S6887","S6890","S6934","S6969","S7067","S7082","S7086","S7102"
"S6887",1,1,0.999792133767419,0.999792133767419,0.999846580887213,0.999398176100243,0.999671590531945,0.999671590531945
"S6890",1,1,0.999792133767419,0.999792133767419,0.999846580887213,0.999398176100243,0.999671590531945,0.999671590531945
"S6934",0.999792133767419,0.999792133767419,1,1,0.999953334731796,0.999745680152817,0.99987589915528,0.99987589915528
"S6969",0.999792133767419,0.999792133767419,1,1,0.999953334731796,0.999745680152817,0.99987589915528,0.99987589915528
"S7067",0.999846580887213,0.999846580887213,0.999953334731796,0.999953334731796,1,0.999703043993444,0.999859150722358,0.999859150722358
"S7082",0.999398176100243,0.999398176100243,0.999745680152817,0.999745680152817,0.999703043993444,1,0.999858239329875,0.999858239329875
"S7086",0.999671590531945,0.999671590531945,0.99987589915528,0.99987589915528,0.999859150722358,0.999858239329875,1,1
"S7102",0.999671590531945,0.999671590531945,0.99987589915528,0.99987589915528,0.999859150722358,0.999858239329875,1,1
