"","S2679","S3237","S3782","S4441","S5116","S5561","S6024","S675"
"S2679",1,1,1,0.999499687736528,0.999549567147858,0.999682261074152,0.999469778979691,0.999495417698198
"S3237",1,1,1,0.999499687736528,0.999549567147858,0.999682261074152,0.999469778979691,0.999495417698198
"S3782",1,1,1,0.999499687736528,0.999549567147858,0.999682261074152,0.999469778979691,0.999495417698198
"S4441",0.999499687736528,0.999499687736528,0.999499687736528,1,0.999727774179069,0.999715547860361,0.999518199689651,0.999796916213589
"S5116",0.999549567147858,0.999549567147858,0.999549567147858,0.999727774179069,1,0.999778580894396,0.99963628846196,0.999866754805794
"S5561",0.999682261074152,0.999682261074152,0.999682261074152,0.999715547860361,0.999778580894396,1,0.999794044603711,0.999646760204673
"S6024",0.999469778979691,0.999469778979691,0.999469778979691,0.999518199689651,0.99963628846196,0.999794044603711,1,0.999451119669003
"S675",0.999495417698198,0.999495417698198,0.999495417698198,0.999796916213589,0.999866754805794,0.999646760204673,0.999451119669003,1
