"","S7831","S7850","S7878","S7935","S7987","S8057","S8064","S8079","S8081","S8084","S8143","S8146","S8174","S8177","S8180","S8261","S8272","S8289","S8321","S8329","S8335","S8337","S8338","S8345","S8346","S8347","S8354","S8356","S8370","S8383"
"S8143",0.997610894682763,0.997534761933134,0.998165715058183,0.998386736031856,0.999031394932345,0.99937315023524,0.999614244656947,0.999300816333651,0.999818825635033,0.999290101835831,1,0.999331019240154,0.998910207791626,0.998445168070203,0.998351365445273,0.99310535599261,0.99312839680594,0.993395594053216,0.992790741858349,0.991897667064849,0.991025351797657,0.991025351797657,0.989209295771468,0.987970088723114,0.990909431593846,0.987988567753214,0.988215379961072,0.987567083719043,0.9865345846292,0.983113967166564
"S8146",0.99803339092409,0.997855193715265,0.998323141319742,0.998225032431423,0.999030777996933,0.999667156061388,0.999721864751439,0.999804467615861,0.999676921695874,0.999822753468556,0.999331019240154,1,0.999740385966149,0.997910749157033,0.999378550919267,0.993687453175977,0.993361182026013,0.994704043152196,0.99376897869834,0.992706395164412,0.992004828696853,0.992004828696853,0.989841146886129,0.988373938902813,0.991890881353368,0.988449481895752,0.989174555626435,0.98839907153553,0.987211085482179,0.984114761146251
"S8174",0.996821090655564,0.996559998273016,0.997122783380506,0.997051187779086,0.998081385079924,0.999042701613859,0.999136836405642,0.99940839389158,0.999244765017108,0.999375742608103,0.998910207791626,0.999740385966149,1,0.99865021137879,0.999848387924889,0.995630224933554,0.995273401647348,0.996540982864627,0.995780711464081,0.994872666119316,0.994234181339354,0.994234181339354,0.992396752978782,0.991111425149705,0.994155435498503,0.991128937298899,0.991943603689978,0.991259119651127,0.990160118480883,0.98745896633388
"S8177",0.993509777729456,0.993423041973709,0.994212625889246,0.994616079139271,0.995893070871211,0.997037892717364,0.997498681063334,0.997309482742458,0.997990815105438,0.997204712336657,0.998445168070203,0.997910749157033,0.99865021137879,1,0.998747469234521,0.997812896332405,0.997876437980027,0.997321761215875,0.99743627754906,0.997079922613613,0.996422154711506,0.996422154711506,0.995621692228632,0.994865781761495,0.996388175439522,0.994848327167518,0.994869505540705,0.994496891191051,0.993946551270956,0.99148405444924
"S8180",0.995919892542658,0.995699546078346,0.996245901300517,0.996085223461914,0.997325013743334,0.998474179209429,0.998575321078083,0.99889205876088,0.998649558982098,0.998786980636678,0.998351365445273,0.999378550919267,0.999848387924889,0.998747469234521,1,0.996546635645381,0.996178627135046,0.997510669051616,0.996774023915534,0.995955376616601,0.995422249389706,0.995422249389706,0.993695828555721,0.992470628772553,0.99536086732042,0.992545155478169,0.993300501366187,0.992662739431252,0.991658716666086,0.989093506866524
"S8261",0.986612138373163,0.986365255908672,0.987186621859651,0.98733148915368,0.989405336227641,0.991535901871165,0.992139044933765,0.99238711503251,0.992721547497439,0.992166301360789,0.99310535599261,0.993687453175977,0.995630224933554,0.997812896332405,0.996546635645381,1,0.999898126616732,0.999247480808305,0.999792464792166,0.99989021070102,0.999677739937777,0.999677739937777,0.999446733863101,0.999161628937619,0.999672372934955,0.999163472660746,0.999285247052555,0.999108332766014,0.998769782548629,0.997691804586188
"S8272",0.986489052876645,0.986340686286911,0.987138609101763,0.987346361379349,0.989371834214435,0.99141824296803,0.992031914868835,0.992199741286336,0.992618573676717,0.991902749785613,0.99312839680594,0.993361182026013,0.995273401647348,0.997876437980027,0.996178627135046,0.999898126616732,1,0.999072697369194,0.999631366354883,0.999820139699441,0.999635761275091,0.999635761275091,0.999394952098992,0.999197660292631,0.999641383241345,0.999190831859807,0.999154603787507,0.999038467719146,0.998738124714289,0.997585418918377
"S8289",0.988585374700631,0.988258951861288,0.988969472314954,0.988510802517321,0.990668447369266,0.992735408642714,0.993127512734343,0.993800893671118,0.993401532406402,0.993313071561714,0.993395594053216,0.994704043152196,0.996540982864627,0.997321761215875,0.997510669051616,0.999247480808305,0.999072697369194,1,0.999713050346714,0.999424995617664,0.99939623640565,0.99939623640565,0.998222145148933,0.997781107533008,0.999376946815577,0.997746971867966,0.998457878529393,0.998185022089239,0.997343269147649,0.996064917355888
"S8321",0.986899945307965,0.986580948675932,0.9873587985266,0.987138258351203,0.989379821207161,0.991559249979238,0.992113585525109,0.992564728199184,0.992559226232562,0.992199735819175,0.992790741858349,0.99376897869834,0.995780711464081,0.99743627754906,0.996774023915534,0.999792464792166,0.999631366354883,0.999713050346714,1,0.999882945240666,0.999824888320236,0.999824888320236,0.999167113036842,0.998862070871517,0.999804218683908,0.998841897249386,0.999258279506035,0.999019024807432,0.998529943501156,0.997489276201545
"S8329",0.985433971234894,0.985190675789723,0.985978201448457,0.985988463340171,0.988205114646134,0.990469135061521,0.991034982792099,0.991437397964703,0.991578061316251,0.99110174610799,0.991897667064849,0.992706395164412,0.994872666119316,0.997079922613613,0.995955376616601,0.99989021070102,0.999820139699441,0.999424995617664,0.999882945240666,1,0.999914909002678,0.999914909002678,0.999606065863403,0.999385683042423,0.999926875759435,0.999377621251563,0.999603836648958,0.999457920190626,0.9991081465945,0.998183650612713
"S8335",0.984752750382755,0.984542893915639,0.985239748381188,0.985053986732341,0.987416967977439,0.989700507851686,0.990306974506741,0.99070887974106,0.990743237037078,0.990281794221663,0.991025351797657,0.992004828696853,0.994234181339354,0.996422154711506,0.995422249389706,0.999677739937777,0.999635761275091,0.99939623640565,0.999824888320236,0.999914909002678,1,1,0.99953793260867,0.999359184234767,0.999990815280496,0.999366655785443,0.999595470123768,0.999461090319935,0.999093180585402,0.998309693776312
"S8337",0.984752750382755,0.984542893915639,0.985239748381188,0.985053986732341,0.987416967977439,0.989700507851686,0.990306974506741,0.99070887974106,0.990743237037078,0.990281794221663,0.991025351797657,0.992004828696853,0.994234181339354,0.996422154711506,0.995422249389706,0.999677739937777,0.999635761275091,0.99939623640565,0.999824888320236,0.999914909002678,1,1,0.99953793260867,0.999359184234767,0.999990815280496,0.999366655785443,0.999595470123768,0.999461090319935,0.999093180585402,0.998309693776312
"S8338",0.981536755975939,0.981430562969882,0.982208062770621,0.982553839687878,0.984907442741972,0.987343238875927,0.988058619116844,0.98824470712678,0.988751982418785,0.987979315726274,0.989209295771468,0.989841146886129,0.992396752978782,0.995621692228632,0.993695828555721,0.999446733863101,0.999394952098992,0.998222145148933,0.999167113036842,0.999606065863403,0.99953793260867,0.99953793260867,1,0.999877286663383,0.999585602222893,0.999893361582783,0.999777184192537,0.999788753033672,0.99978858102183,0.999172717147438
"S8345",0.979713030942849,0.979504260311689,0.980404733012214,0.980676877421634,0.983158132139619,0.985710936131302,0.986508163965807,0.986757956352696,0.987331372652995,0.986423756774836,0.987970088723114,0.988373938902813,0.991111425149705,0.994865781761495,0.992470628772553,0.999161628937619,0.999197660292631,0.997781107533008,0.998862070871517,0.999385683042423,0.999359184234767,0.999359184234767,0.999877286663383,1,0.99939644289574,0.999971297238349,0.999814848624421,0.999875475585099,0.999879132332104,0.999463276494478
"S8346",0.984529465686054,0.984343152912065,0.985046705936616,0.984924930436879,0.987276992060006,0.989598686374553,0.990185343992659,0.990599408307814,0.990625943071311,0.990175296183197,0.990909431593846,0.991890881353368,0.994155435498503,0.996388175439522,0.99536086732042,0.999672372934955,0.999641383241345,0.999376946815577,0.999804218683908,0.999926875759435,0.999990815280496,0.999990815280496,0.999585602222893,0.99939644289574,1,0.999401036472497,0.99963060305303,0.999512347302554,0.99917016565103,0.998370929513589
"S8347",0.979884087459876,0.979715221571872,0.980559378774875,0.980829659011744,0.983290705419151,0.985812237754481,0.986575713085257,0.986791903128419,0.987368178657287,0.986481221214893,0.987988567753214,0.988449481895752,0.991128937298899,0.994848327167518,0.992545155478169,0.999163472660746,0.999190831859807,0.997746971867966,0.998841897249386,0.999377621251563,0.999366655785443,0.999366655785443,0.999893361582783,0.999971297238349,0.999401036472497,1,0.999770256637952,0.999803880886321,0.999877384924235,0.999431306639965
"S8354",0.980674956710287,0.980308108730281,0.981215738775126,0.981264421890007,0.983759297836926,0.986410118660714,0.987061662928648,0.987632607501304,0.987829509559597,0.987287242822739,0.988215379961072,0.989174555626435,0.991943603689978,0.994869505540705,0.993300501366187,0.999285247052555,0.999154603787507,0.998457878529393,0.999258279506035,0.999603836648958,0.999595470123768,0.999595470123768,0.999777184192537,0.999814848624421,0.99963060305303,0.999770256637952,1,0.999952141116145,0.999774664454201,0.999407986907953
"S8356",0.979611361882139,0.979314653287487,0.980237168660807,0.980366129068673,0.982919673816986,0.985616001014661,0.986339183886261,0.986834029865652,0.987106307790676,0.986447951301218,0.987567083719043,0.98839907153553,0.991259119651127,0.994496891191051,0.992662739431252,0.999108332766014,0.999038467719146,0.998185022089239,0.999019024807432,0.999457920190626,0.999461090319935,0.999461090319935,0.999788753033672,0.999875475585099,0.999512347302554,0.999803880886321,0.999952141116145,1,0.999821036269637,0.999483817593531
"S8370",0.97805576507701,0.977857686052559,0.978744301982118,0.979097328060684,0.981646303768048,0.984395147638427,0.985125706614048,0.985472924472582,0.98596276350435,0.98517486209683,0.9865345846292,0.987211085482179,0.990160118480883,0.993946551270956,0.991658716666086,0.998769782548629,0.998738124714289,0.997343269147649,0.998529943501156,0.9991081465945,0.999093180585402,0.999093180585402,0.99978858102183,0.999879132332104,0.99917016565103,0.999877384924235,0.999774664454201,0.999821036269637,1,0.999715003280513
"S8383",0.974221795264862,0.973882749316626,0.974799856769791,0.975053087724875,0.977818940495043,0.980846645474723,0.981650611580182,0.982162089108387,0.982587615801911,0.981869818123037,0.983113967166564,0.984114761146251,0.98745896633388,0.99148405444924,0.989093506866524,0.997691804586188,0.997585418918377,0.996064917355888,0.997489276201545,0.998183650612713,0.998309693776312,0.998309693776312,0.999172717147438,0.999463276494478,0.998370929513589,0.999431306639965,0.999407986907953,0.999483817593531,0.999715003280513,1
