"","S8045","S8090","S8091","S8092","S8093","S8094","S8095","S8096","S8097","S8098","S8099","S8100","S8101","S8102","S8103","S8104","S8105","S8108","S8109","S8110","S8114","S8115","S8116","S8119","S8120","S8121","S8122","S8123","S8124","S8126","S8128","S8129","S8130","S8131","S8132","S8134","S8135","S8136","S8138"
"S8099",0.947561524742458,0.857394032862553,0.996402069815317,0.975400710446851,0.992837878642834,0.975161581994455,0.988592164857834,0.988441876412927,0.96868089123495,0.955902373387589,1,0.975309022372813,0.952179764045354,0.952692928123947,0.920619642112981,0.947360650636134,0.954360837441811,0.936476971399317,0.940175338479262,0.954815156681844,0.774264607812251,0.824769431605027,0.917187926535411,0.947520690254211,0.702726006530304,0.947399156500112,0.922262323562494,0.936706020475778,0.934243231475746,0.927016563848872,0.90942439537168,0.826482353269767,0.840406420476598,0.897689678767087,0.930285330036365,0.951758101014264,0.921025587145338,0.931550588052748,0.956380227818772
"S8100",0.901973960076329,0.887670540721835,0.966681264525465,0.9686569404874,0.966688462569185,0.978359618713143,0.972876924889996,0.979219263833553,0.998582068809849,0.990853831187267,0.975309022372813,1,0.913409332079455,0.915578392928232,0.889309762358266,0.907556218544971,0.915083332158495,0.904867644951755,0.98622610344408,0.99058922950476,0.868776002229155,0.907254816455056,0.972150934834882,0.98028364174996,0.737252964743459,0.986261817159724,0.973284926201824,0.929907727804511,0.876794037953873,0.898056319341081,0.887615485790299,0.770594081616023,0.793004466793777,0.901389631378335,0.898774031857186,0.924119295480452,0.918851028243274,0.911249100586303,0.911274017150073
"S8101",0.994046353988573,0.837839304525784,0.963621176818175,0.952250174296858,0.9701745868883,0.887153587741831,0.963759659122294,0.962762906019473,0.90429890469093,0.87451737822926,0.952179764045354,0.913409332079455,1,0.996123908439963,0.987884035408504,0.970931225408809,0.996399690930476,0.965632034166313,0.886237549040578,0.87304995586862,0.665542474137039,0.720534733530644,0.821743059673287,0.879299212098105,0.646565359318453,0.868023828627851,0.823943686340784,0.932137537033483,0.946547934253347,0.918634057962276,0.986761224218504,0.815053166500267,0.827714332767723,0.885825774880495,0.911612409887079,0.964222325684378,0.907319955199815,0.912561679831393,0.994185027617658
"S8102",0.993571134458313,0.8390583272196,0.965600288595285,0.94826452875833,0.968101271013476,0.892731781267934,0.960310690453331,0.964142181874118,0.907407158972617,0.880332099178666,0.952692928123947,0.915578392928232,0.996123908439963,1,0.984462757220148,0.977400299777179,0.994390042095565,0.972833323545072,0.892772946309525,0.879586119291651,0.685715277160095,0.73591065708695,0.832700512238526,0.885619711876811,0.635097928224663,0.87391675101603,0.835336840218811,0.920812768073894,0.9489422988225,0.905578967692497,0.982245056940622,0.82818563257422,0.836855190509974,0.873408067629465,0.904631141541192,0.970513795918844,0.898109920215671,0.907863587229499,0.993339818068786
"S8103",0.970948115485574,0.871830467376624,0.942020606478762,0.948556106832176,0.948362722168562,0.856674997301873,0.949419993232767,0.949546055115441,0.884180197786062,0.853013624591977,0.920619642112981,0.889309762358266,0.987884035408504,0.984462757220148,1,0.960224587041718,0.975009635673914,0.956782357295982,0.882969602314589,0.85218788627322,0.682760783254631,0.727444435962565,0.805393319265474,0.85763424132383,0.661469841071477,0.842471568183986,0.804158887178221,0.900684480332381,0.904028698817452,0.88197540905486,0.99359496901086,0.800207887153814,0.807091862746951,0.85364812525428,0.876928944037647,0.957978472406492,0.874573303350921,0.87312760734973,0.971043846393812
"S8104",0.968402019642263,0.881391628680125,0.965717385281742,0.95267479959243,0.96366912790626,0.894280113324415,0.958978558456532,0.966817497332589,0.905645367690485,0.884823340336266,0.947360650636134,0.907556218544971,0.970931225408809,0.977400299777179,0.960224587041718,1,0.971676171570599,0.997510875777253,0.892946988284152,0.884078723918674,0.709059368588007,0.746593954057421,0.831496496114287,0.882996101743902,0.668799847672596,0.865051987855391,0.83608764104763,0.887104297223645,0.913910631403046,0.861289341219637,0.956929139562186,0.819928074279381,0.819960309866475,0.835328274823844,0.873152086886298,0.996257821062808,0.862656104865595,0.86882216577357,0.971914195990111
"S8105",0.99829414170435,0.814109459741368,0.96324060446374,0.941543107794733,0.968796815374324,0.889177648906095,0.958725859911559,0.960704214440908,0.904891457615083,0.876992088679735,0.954360837441811,0.915083332158495,0.996399690930476,0.994390042095565,0.975009635673914,0.971676171570599,1,0.966495001476264,0.881354411769456,0.875273558315801,0.656910756413762,0.714776455248981,0.823141708696511,0.881164862981654,0.624828156088566,0.871223296973633,0.826734652965907,0.934070623674402,0.953976558023096,0.918278024319174,0.979627301644917,0.810482980564887,0.825891153816698,0.888068252146805,0.912958836057,0.963764994839876,0.909257680503099,0.914938095192498,0.99820704769513
"S8108",0.960728628907017,0.882342774946708,0.954883577057077,0.949022766292151,0.956715354845097,0.880897066222046,0.953813787711969,0.962678826375325,0.903037459855424,0.879987333657467,0.936476971399317,0.904867644951755,0.965632034166313,0.972833323545072,0.956782357295982,0.997510875777253,0.966495001476264,1,0.895771997606738,0.879568317320429,0.709953386964254,0.742200306977332,0.82580747404699,0.873832566928832,0.645017575275472,0.857409247270268,0.829818444788293,0.870565258404427,0.892888097836072,0.837451255592088,0.957094274663015,0.786716867958469,0.786763827947804,0.815195408400566,0.846797845202579,0.992909079789116,0.84339306423077,0.846650396854921,0.963302084018804
"S8109",0.865227806252005,0.931410989183694,0.938914865683241,0.962650898093395,0.940153332063138,0.951666685406266,0.954848010174422,0.965491805823769,0.99019120628742,0.982931053567755,0.940175338479262,0.98622610344408,0.886237549040578,0.892772946309525,0.882969602314589,0.892946988284152,0.881354411769456,0.895771997606738,1,0.983881879613376,0.91787959944443,0.937853288586253,0.974993630078967,0.970345318755253,0.759011921808813,0.974460496834995,0.972422103358104,0.889394778371443,0.817332762067333,0.842877962977966,0.88089861240173,0.741437684657161,0.758230761245435,0.86059595807068,0.847675475749506,0.915455117365191,0.877688651614236,0.860450986889682,0.874916488754011
"S8110",0.863365432416164,0.895918063167045,0.947066162804972,0.945505454318143,0.935927444457668,0.985614057337349,0.945753998633093,0.960231554958262,0.995357800397936,0.999936222907079,0.954815156681844,0.99058922950476,0.87304995586862,0.879586119291651,0.85218788627322,0.884078723918674,0.875273558315801,0.879568317320429,0.983881879613376,1,0.916473163762372,0.94774920409066,0.991020408219555,0.989960345629183,0.77549803110568,0.993594005195627,0.992481869219355,0.909919795793532,0.851827379903787,0.875792983605921,0.846093286498965,0.790857752944022,0.810854096429279,0.891612655130731,0.890368488444043,0.910120705329407,0.908794479558669,0.897596503337242,0.875359812966968
"S8114",0.642022789344111,0.88082586190437,0.774475137885684,0.805564743879445,0.751391352074721,0.865543097637415,0.780335556923243,0.809920526294945,0.889712179221095,0.9136518350307,0.774264607812251,0.868776002229155,0.665542474137039,0.685715277160095,0.682760783254631,0.709059368588007,0.656910756413762,0.709953386964254,0.91787959944443,0.916473163762372,1,0.989276625361781,0.948308440108564,0.903742070427668,0.796123124216784,0.906208247888268,0.942997615664779,0.729135791418845,0.625688271128036,0.673290985241765,0.669287216466265,0.682145288750913,0.691522498123331,0.731785871431372,0.708717132527232,0.758548315449893,0.744155467640859,0.714227493310194,0.658027330955529
"S8115",0.702379911768415,0.882881133913877,0.821623315231536,0.841495229116752,0.798796981521845,0.908470885360984,0.822858305314845,0.848103996121364,0.924866866071406,0.946184294879887,0.824769431605027,0.907254816455056,0.720534733530644,0.73591065708695,0.727444435962565,0.746593954057421,0.714776455248981,0.742200306977332,0.937853288586253,0.94774920409066,0.989276625361781,1,0.976487453882274,0.946271037714871,0.822583913685946,0.947467546475821,0.972528969042845,0.805228816193533,0.703232457061206,0.758698012559229,0.716306782451688,0.72840082440902,0.745799793351319,0.811326724134392,0.786650360262784,0.793480917757523,0.820520306155359,0.794409606611682,0.716933845599255
"S8116",0.812147907388666,0.88161845455991,0.907611624807551,0.909605269612993,0.892915980267854,0.96830405329212,0.905700766945547,0.923428777060176,0.980027782904945,0.990415701672224,0.917187926535411,0.972150934834882,0.821743059673287,0.832700512238526,0.805393319265474,0.831496496114287,0.823141708696511,0.82580747404699,0.974993630078967,0.991020408219555,0.948308440108564,0.976487453882274,1,0.988044356354721,0.794646307119768,0.992779079636479,0.999550659048597,0.888714262793726,0.8140190256418,0.851688030673179,0.79970732592139,0.775661613425363,0.79785288680375,0.881642263103739,0.868573628596243,0.864355331791371,0.894748143766569,0.880299769383849,0.824505872114137
"S8119",0.874898550302197,0.891474971236283,0.941161688786896,0.935503135950807,0.928089697634564,0.979698830501889,0.935289563336836,0.948976231881376,0.986073469167374,0.990463769114664,0.947520690254211,0.98028364174996,0.879299212098105,0.885619711876811,0.85763424132383,0.882996101743902,0.881164862981654,0.873832566928832,0.970345318755253,0.989960345629183,0.903742070427668,0.946271037714871,0.988044356354721,1,0.821582680711516,0.996992081231982,0.989061067938264,0.94370133119236,0.883105848348394,0.913840790398446,0.854795840405486,0.829550198983713,0.853036203468177,0.935423036543453,0.926966593482753,0.909163836061747,0.947314767883673,0.936531022238527,0.884769067538012
"S8120",0.627394938644825,0.85033072444741,0.711869721108949,0.745401316241292,0.690472636605205,0.768112595496118,0.713030586649876,0.717594425950856,0.760872975304396,0.777240051913295,0.702726006530304,0.737252964743459,0.646565359318453,0.635097928224663,0.661469841071477,0.668799847672596,0.624828156088566,0.645017575275472,0.759011921808813,0.77549803110568,0.796123124216784,0.822583913685946,0.794646307119768,0.821582680711516,1,0.793452402185436,0.789695736137261,0.791623011535475,0.667156478313214,0.769981514542067,0.646549054062199,0.784750201225666,0.798878073881524,0.821930010498979,0.797268589117105,0.713967773912443,0.812038722020203,0.776113975578709,0.643321386262985
"S8121",0.862468241542947,0.874389033069625,0.936318661814405,0.931471922931906,0.925988259248569,0.980589923019243,0.93339511809103,0.945907421201047,0.989992317195297,0.993902329569208,0.947399156500112,0.986261817159724,0.868023828627851,0.87391675101603,0.842471568183986,0.865051987855391,0.871223296973633,0.857409247270268,0.974460496834995,0.993594005195627,0.906208247888268,0.947467546475821,0.992779079636479,0.996992081231982,0.793452402185436,1,0.993660400089049,0.933629292605392,0.86836662132135,0.903196489522595,0.840424131118891,0.800718676855745,0.826689720192617,0.923729422656962,0.912636916596101,0.89104070223373,0.936019135513682,0.925442523590204,0.872797466455888
"S8122",0.816315697515035,0.876208021507077,0.91199184268219,0.909582667851742,0.896074851051119,0.973188320231498,0.907456142132092,0.925480028824557,0.980787490964237,0.99197143502555,0.922262323562494,0.973284926201824,0.823943686340784,0.835336840218811,0.804158887178221,0.83608764104763,0.826734652965907,0.829818444788293,0.972422103358104,0.992481869219355,0.942997615664779,0.972528969042845,0.999550659048597,0.989061067938264,0.789695736137261,0.993660400089049,1,0.890385137902632,0.821689531378257,0.855202633420597,0.797972331011518,0.78196915440551,0.803758641562726,0.882754049362481,0.873308898235492,0.868041108525759,0.896834521622941,0.884588304336762,0.828802029316128
"S8123",0.935293763960585,0.81387060915408,0.931235780888525,0.914982259266137,0.92996391033954,0.921937109952445,0.925822955895825,0.924539168488629,0.92614584187604,0.913075840918951,0.936706020475778,0.929907727804511,0.932137537033483,0.920812768073894,0.900684480332381,0.887104297223645,0.934070623674402,0.870565258404427,0.889394778371443,0.909919795793532,0.729135791418845,0.805228816193533,0.888714262793726,0.94370133119236,0.791623011535475,0.933629292605392,0.890385137902632,1,0.951900035541096,0.989975244360886,0.907454412787163,0.84346983772323,0.87787599017227,0.992455976390965,0.981575489302779,0.898118011501389,0.995713745702042,0.987913785027137,0.93887110678686
"S8124",0.965734475450287,0.731972260053995,0.934576648497412,0.875996364138254,0.921419620190821,0.89861356918571,0.901548256424796,0.905078400406982,0.867360878739674,0.854242622919687,0.934243231475746,0.876794037953873,0.946547934253347,0.9489422988225,0.904028698817452,0.913910631403046,0.953976558023096,0.892888097836072,0.817332762067333,0.851827379903787,0.625688271128036,0.703232457061206,0.8140190256418,0.883105848348394,0.667156478313214,0.86836662132135,0.821689531378257,0.951900035541096,1,0.965105739234316,0.898884400334507,0.904232557193314,0.92177276748675,0.929857123820334,0.97132704321964,0.908617080157479,0.948504052439892,0.971541955883008,0.966370478271984
"S8126",0.924005394170189,0.765269308626727,0.919751679757613,0.889307976050079,0.913597998540301,0.909997064759509,0.904724955651871,0.898594855998482,0.8914524969998,0.879329708728003,0.927016563848872,0.898056319341081,0.918634057962276,0.905578967692497,0.88197540905486,0.861289341219637,0.918278024319174,0.837451255592088,0.842877962977966,0.875792983605921,0.673290985241765,0.758698012559229,0.851688030673179,0.913840790398446,0.769981514542067,0.903196489522595,0.855202633420597,0.989975244360886,0.965105739234316,1,0.878663191748158,0.86675080697625,0.898811675150375,0.984586648058657,0.991973157249556,0.86878004570708,0.98951365271363,0.993845503001239,0.927783430428531
"S8128",0.974717525482348,0.856175514300501,0.928910364541705,0.937344052440446,0.941136228936296,0.839346414058835,0.940741413670109,0.942158136174874,0.881480784012395,0.847270691328113,0.90942439537168,0.887615485790299,0.986761224218504,0.982245056940622,0.99359496901086,0.956929139562186,0.979627301644917,0.957094274663015,0.88089861240173,0.846093286498965,0.669287216466265,0.716306782451688,0.79970732592139,0.854795840405486,0.646549054062199,0.840424131118891,0.797972331011518,0.907454412787163,0.898884400334507,0.878663191748158,1,0.769059919358341,0.78234147270397,0.86124259168882,0.868318088278429,0.953115108760064,0.878225883942741,0.86999364441153,0.972884994331499
"S8129",0.833021500712944,0.742657082865638,0.84078822550042,0.776737277952293,0.796725815292127,0.848112068264004,0.785180494861573,0.80392573882128,0.777374031647641,0.79163484909622,0.826482353269767,0.770594081616023,0.815053166500267,0.82818563257422,0.800207887153814,0.819928074279381,0.810482980564887,0.786716867958469,0.741437684657161,0.790857752944022,0.682145288750913,0.72840082440902,0.775661613425363,0.829550198983713,0.784750201225666,0.800718676855745,0.78196915440551,0.84346983772323,0.904232557193314,0.86675080697625,0.769059919358341,1,0.995758351072565,0.84608188174953,0.916663799451179,0.834813195138228,0.865918934850917,0.886419381088275,0.841374555524413
"S8130",0.847383481800583,0.740409971295728,0.850024840474367,0.78661322197516,0.809008822853584,0.863730404069801,0.797401587299897,0.815083488388941,0.798634379238743,0.812232456847321,0.840406420476598,0.793004466793777,0.827714332767723,0.836855190509974,0.807091862746951,0.819960309866475,0.825891153816698,0.786763827947804,0.758230761245435,0.810854096429279,0.691522498123331,0.745799793351319,0.79785288680375,0.853036203468177,0.798878073881524,0.826689720192617,0.803758641562726,0.87787599017227,0.92177276748675,0.898811675150375,0.78234147270397,0.995758351072565,1,0.885191105253427,0.942491167520418,0.836420100584694,0.900697308399085,0.91610802074786,0.855182318347336
"S8131",0.89207623849755,0.785145236050326,0.889630163335078,0.870880173136109,0.882791224091065,0.902873222549678,0.880095436967536,0.88151140043036,0.900801904771979,0.895109124241686,0.897689678767087,0.901389631378335,0.885825774880495,0.873408067629465,0.85364812525428,0.835328274823844,0.888068252146805,0.815195408400566,0.86059595807068,0.891612655130731,0.731785871431372,0.811326724134392,0.881642263103739,0.935423036543453,0.821930010498979,0.923729422656962,0.882754049362481,0.992455976390965,0.929857123820334,0.984586648058657,0.86124259168882,0.84608188174953,0.885191105253427,1,0.979594922265267,0.853177152401706,0.997573433218451,0.984950652009203,0.896178196566456
"S8132",0.921659629807193,0.781650326756623,0.926758649427711,0.885696165740447,0.909499799836993,0.928481997315492,0.900528476867346,0.902575498455603,0.896300442674931,0.893478111174279,0.930285330036365,0.898774031857186,0.911612409887079,0.904631141541192,0.876928944037647,0.873152086886298,0.912958836057,0.846797845202579,0.847675475749506,0.890368488444043,0.708717132527232,0.786650360262784,0.868573628596243,0.926966593482753,0.797268589117105,0.912636916596101,0.873308898235492,0.981575489302779,0.97132704321964,0.991973157249556,0.868318088278429,0.916663799451179,0.942491167520418,0.979594922265267,1,0.885255050262212,0.987684008234727,0.993337949019688,0.927628614237605
"S8134",0.959491500354838,0.908597774108903,0.970071032817788,0.961025281281631,0.963842786521603,0.914992377130175,0.96343607212325,0.974543641831764,0.925803496634628,0.910821149613697,0.951758101014264,0.924119295480452,0.964222325684378,0.970513795918844,0.957978472406492,0.996257821062808,0.963764994839876,0.992909079789116,0.915455117365191,0.910120705329407,0.758548315449893,0.793480917757523,0.864355331791371,0.909163836061747,0.713967773912443,0.89104070223373,0.868041108525759,0.898118011501389,0.908617080157479,0.86878004570708,0.953115108760064,0.834813195138228,0.836420100584694,0.853177152401706,0.885255050262212,1,0.878389176737995,0.878347009844578,0.964868379378351
"S8135",0.913279929219488,0.800466499542842,0.913943645462745,0.891425068882723,0.905424189700268,0.923888904991539,0.901715572029429,0.904340351811154,0.917672679536123,0.911866102429283,0.921025587145338,0.918851028243274,0.907319955199815,0.898109920215671,0.874573303350921,0.862656104865595,0.909257680503099,0.84339306423077,0.877688651614236,0.908794479558669,0.744155467640859,0.820520306155359,0.894748143766569,0.947314767883673,0.812038722020203,0.936019135513682,0.896834521622941,0.995713745702042,0.948504052439892,0.98951365271363,0.878225883942741,0.865918934850917,0.900697308399085,0.997573433218451,0.987684008234727,0.878389176737995,1,0.992718010179056,0.917552768926143
"S8136",0.922157515105311,0.774037488350435,0.923474730859664,0.887367994034526,0.91191347825927,0.928284667035231,0.902596085750711,0.903239963613662,0.907035002630242,0.900390113808158,0.931550588052748,0.911249100586303,0.912561679831393,0.907863587229499,0.87312760734973,0.86882216577357,0.914938095192498,0.846650396854921,0.860450986889682,0.897596503337242,0.714227493310194,0.794409606611682,0.880299769383849,0.936531022238527,0.776113975578709,0.925442523590204,0.884588304336762,0.987913785027137,0.971541955883008,0.993845503001239,0.86999364441153,0.886419381088275,0.91610802074786,0.984950652009203,0.993337949019688,0.878347009844578,0.992718010179056,1,0.925751036197416
"S8138",0.99931392762812,0.811581344913019,0.965738851483673,0.936878913878221,0.966763974381414,0.895737191302227,0.955028459978059,0.958190334436337,0.901839063780955,0.877138662970489,0.956380227818772,0.911274017150073,0.994185027617658,0.993339818068786,0.971043846393812,0.971914195990111,0.99820704769513,0.963302084018804,0.874916488754011,0.875359812966968,0.658027330955529,0.716933845599255,0.824505872114137,0.884769067538012,0.643321386262985,0.872797466455888,0.828802029316128,0.93887110678686,0.966370478271984,0.927783430428531,0.972884994331499,0.841374555524413,0.855182318347336,0.896178196566456,0.927628614237605,0.964868379378351,0.917552768926143,0.925751036197416,1
