"","S4128","S4129","S4130","S4201","S4207","S4210","S4223","S4233","S4234","S4239","S4241","S4244","S4248","S4255","S4265","S4283","S4284","S4291"
"S4128",1,0.997132958766268,0.59391040563048,0.851404059949386,0.954355985674019,0.965386219807104,0.664133170545678,0.485857168575675,0.895875470532377,0.790386783496119,0.423087559303482,0.728230007048917,0.894733130029585,0.909213720985098,0.560750865659107,0.953535684450445,0.953535684450445,0.955217171000706
"S4129",0.997132958766268,1,0.580940810440469,0.867794469716069,0.964971107038887,0.973452985540688,0.662385470609157,0.464826569883643,0.911853120199057,0.784982399656615,0.404168772366339,0.724885269658241,0.897805582854244,0.897580729011904,0.551651125121042,0.96118327279809,0.96118327279809,0.961299657971918
"S4130",0.59391040563048,0.580940810440469,1,0.572518801243922,0.384393667438041,0.413603084007605,0.882516843372396,0.821210243274093,0.249018772227963,0.866131139137227,0.810991932867303,0.8631184999602,0.799816510436573,0.790894182353375,0.856348838577675,0.484151364627389,0.484151364627389,0.481729346771866
"S4201",0.851404059949386,0.867794469716069,0.572518801243922,1,0.831178868344639,0.836129068253997,0.735127300980739,0.475385534454277,0.800989634033018,0.689446742020421,0.4552965347785,0.659566712764956,0.918549187898217,0.791416416819108,0.581683165010816,0.903113976717914,0.903113976717914,0.896278222089528
"S4207",0.954355985674019,0.964971107038887,0.384393667438041,0.831178868344639,1,0.998528966460117,0.482826177942836,0.29535365600934,0.966997917829174,0.614614696864299,0.208717112524745,0.583069260527203,0.799343116966746,0.814913072813811,0.36767892015324,0.95419976004599,0.95419976004599,0.955380112186095
"S4210",0.965386219807104,0.973452985540688,0.413603084007605,0.836129068253997,0.998528966460117,1,0.501396554857091,0.320289426272857,0.957597006550971,0.633729335675931,0.241955518216397,0.59785943623874,0.816462804745521,0.836196552502384,0.395100267633112,0.954318290303019,0.954318290303019,0.95628724945406
"S4223",0.664133170545678,0.662385470609157,0.882516843372396,0.735127300980739,0.482826177942836,0.501396554857091,1,0.756133546771688,0.405989326170379,0.885042244618528,0.754452026230194,0.768443730877155,0.869773168998445,0.74446950860809,0.81632487460396,0.643833888587079,0.643833888587079,0.637087438021939
"S4233",0.485857168575675,0.464826569883643,0.821210243274093,0.475385534454277,0.29535365600934,0.320289426272857,0.756133546771688,1,0.168802595610613,0.665291622232644,0.952646573864392,0.74070596068686,0.703981365560126,0.628956161302704,0.955667762724992,0.356795618971982,0.356795618971982,0.352509951634165
"S4234",0.895875470532377,0.911853120199057,0.249018772227963,0.800989634033018,0.966997917829174,0.957597006550971,0.405989326170379,0.168802595610613,1,0.542285873125863,0.0735182306137105,0.496702760024477,0.701897387301533,0.691178603259694,0.255097036909342,0.95092801594818,0.95092801594818,0.949270732607065
"S4239",0.790386783496119,0.784982399656615,0.866131139137227,0.689446742020421,0.614614696864299,0.633729335675931,0.885042244618528,0.665291622232644,0.542285873125863,1,0.66129359734465,0.9198662110078,0.851064135425058,0.831663317862781,0.753299619978875,0.709048081015441,0.709048081015441,0.703243754671366
"S4241",0.423087559303482,0.404168772366339,0.810991932867303,0.4552965347785,0.208717112524745,0.241955518216397,0.754452026230194,0.952646573864392,0.0735182306137105,0.66129359734465,1,0.69142557655501,0.687724869266161,0.586515892786566,0.965789347785978,0.276475325673073,0.276475325673073,0.272480689991674
"S4244",0.728230007048917,0.724885269658241,0.8631184999602,0.659566712764956,0.583069260527203,0.59785943623874,0.768443730877155,0.74070596068686,0.496702760024477,0.9198662110078,0.69142557655501,1,0.810765995680441,0.815615478755964,0.78742598543589,0.630350417260764,0.630350417260764,0.621476625709202
"S4248",0.894733130029585,0.897805582854244,0.799816510436573,0.918549187898217,0.799343116966746,0.816462804745521,0.869773168998445,0.703981365560126,0.701897387301533,0.851064135425058,0.687724869266161,0.810765995680441,1,0.930569420247172,0.780886277505103,0.857662418817941,0.857662418817941,0.855223007847739
"S4255",0.909213720985098,0.897580729011904,0.790894182353375,0.791416416819108,0.814913072813811,0.836196552502384,0.74446950860809,0.628956161302704,0.691178603259694,0.831663317862781,0.586515892786566,0.815615478755964,0.930569420247172,1,0.661296753590648,0.832038551126876,0.832038551126876,0.838315142913141
"S4265",0.560750865659107,0.551651125121042,0.856348838577675,0.581683165010816,0.36767892015324,0.395100267633112,0.81632487460396,0.955667762724992,0.255097036909342,0.753299619978875,0.965789347785978,0.78742598543589,0.780886277505103,0.661296753590648,1,0.432756381863042,0.432756381863042,0.424821358773217
"S4283",0.953535684450445,0.96118327279809,0.484151364627389,0.903113976717914,0.95419976004599,0.954318290303019,0.643833888587079,0.356795618971982,0.95092801594818,0.709048081015441,0.276475325673073,0.630350417260764,0.857662418817941,0.832038551126876,0.432756381863042,1,1,0.999474879852092
"S4284",0.953535684450445,0.96118327279809,0.484151364627389,0.903113976717914,0.95419976004599,0.954318290303019,0.643833888587079,0.356795618971982,0.95092801594818,0.709048081015441,0.276475325673073,0.630350417260764,0.857662418817941,0.832038551126876,0.432756381863042,1,1,0.999474879852092
"S4291",0.955217171000706,0.961299657971918,0.481729346771866,0.896278222089528,0.955380112186095,0.95628724945406,0.637087438021939,0.352509951634165,0.949270732607065,0.703243754671366,0.272480689991674,0.621476625709202,0.855223007847739,0.838315142913141,0.424821358773217,0.999474879852092,0.999474879852092,1
