"","S8188","S8189","S8190","S8191","S8192","S8193","S8194","S8195","S8196","S8197","S8198","S8199","S8200","S8201","S8202","S8203","S8204","S8205"
"S8188",1,0.943799626034815,0.91359200249978,0.919475831599157,0.971215087926926,0.994357982322818,0.993924266118411,0.686177311455657,0.058752075855153,0.839365292097883,0.98898168454634,0.989548754492274,0.976769088184032,0.9915577127886,0.939856179343198,0.907727074482056,0.740973669004258,0.839356511261236
"S8189",0.943799626034815,1,0.990263520690768,0.980933281256618,0.987107149751797,0.907549597530309,0.95947116003095,0.64325100775394,0.226628966477998,0.796070057777141,0.913345409123747,0.92370453282662,0.926534115430696,0.918866923718554,0.996754159511532,0.956169832034524,0.677469523791563,0.792208042014862
"S8190",0.91359200249978,0.990263520690768,1,0.992834066070168,0.980558912707935,0.870225709970301,0.936729658149137,0.585966188791113,0.229222452231914,0.792080746985781,0.881019139504605,0.898906677656318,0.912670848282223,0.889089179902063,0.990485348994921,0.940061693694911,0.648776002309383,0.784325003447147
"S8191",0.919475831599157,0.980933281256618,0.992834066070168,1,0.979759519904463,0.878430476423613,0.940602353991239,0.624039632455018,0.243302799954056,0.799747933113824,0.890750768852345,0.905669400740788,0.918469082876372,0.896989625854054,0.988328267657507,0.94079085754191,0.660945021190383,0.787333106683061
"S8192",0.971215087926926,0.987107149751797,0.980558912707935,0.979759519904463,1,0.945361611261287,0.982077761172152,0.658815444780136,0.172714938967766,0.851098174718873,0.953153180791695,0.958525432619566,0.970103346210522,0.957029022110908,0.985865539972694,0.950800996664538,0.724684193436543,0.84721291518684
"S8193",0.994357982322818,0.907549597530309,0.870225709970301,0.878430476423613,0.945361611261287,1,0.983338691582961,0.689921353786517,0.0245156068531545,0.825642910092197,0.990246046649087,0.991297366470574,0.968115616824146,0.993619794590583,0.9022066024935,0.873246565806208,0.73634376298225,0.827052170260086
"S8194",0.993924266118411,0.95947116003095,0.936729658149137,0.940602353991239,0.982077761172152,0.983338691582961,1,0.700285485871903,0.10266463574225,0.830382840451023,0.983453948582524,0.989738753706709,0.97567438060172,0.990377120593333,0.953758594502746,0.913803775807893,0.706409812881885,0.82504712947287
"S8195",0.686177311455657,0.64325100775394,0.585966188791113,0.624039632455018,0.658815444780136,0.689921353786517,0.700285485871903,1,0.440704470260431,0.590243252205558,0.718493641400553,0.6673589821826,0.66312423995229,0.708205142138413,0.65389215988806,0.720360889419926,0.604888488592748,0.576438461257245
"S8196",0.058752075855153,0.226628966477998,0.229222452231914,0.243302799954056,0.172714938967766,0.0245156068531545,0.10266463574225,0.440704470260431,1,-0.105409255338946,0.0164299673239529,0.0429051797092048,0.011392750945306,0.0282526695340211,0.257149370634957,0.201359676505624,-0.0833333333333333,-0.106087236747501
"S8197",0.839365292097883,0.796070057777141,0.792080746985781,0.799747933113824,0.851098174718873,0.825642910092197,0.830382840451023,0.590243252205558,-0.105409255338946,1,0.883254016639152,0.808469134507824,0.926001383300859,0.853420270016566,0.790982741998249,0.881767536196438,0.913546879604198,0.995249319760327
"S8198",0.98898168454634,0.913345409123747,0.881019139504605,0.890750768852345,0.953153180791695,0.990246046649087,0.983453948582524,0.718493641400553,0.0164299673239529,0.883254016639152,1,0.98214630566627,0.986319930193181,0.996443752408321,0.905988725390136,0.904212371462726,0.776985972454734,0.877364396489911
"S8199",0.989548754492274,0.92370453282662,0.898906677656318,0.905669400740788,0.958525432619566,0.991297366470574,0.989738753706709,0.6673589821826,0.0429051797092048,0.808469134507824,0.98214630566627,1,0.966713581726154,0.993430424427295,0.918206053155894,0.873775106129186,0.69374724439857,0.804970335138601
"S8200",0.976769088184032,0.926534115430696,0.912670848282223,0.918469082876372,0.970103346210522,0.968115616824146,0.97567438060172,0.66312423995229,0.011392750945306,0.926001383300859,0.986319930193181,0.966713581726154,1,0.98105887274525,0.92095241994427,0.920525157031961,0.802395775439026,0.921635564772658
"S8201",0.9915577127886,0.918866923718554,0.889089179902063,0.896989625854054,0.957029022110908,0.993619794590583,0.990377120593333,0.708205142138413,0.0282526695340211,0.853420270016566,0.996443752408321,0.993430424427295,0.98105887274525,1,0.911163151726677,0.891592153900196,0.741203158383103,0.848202231960003
"S8202",0.939856179343198,0.996754159511532,0.990485348994921,0.988328267657507,0.985865539972694,0.9022066024935,0.953758594502746,0.65389215988806,0.257149370634957,0.790982741998249,0.905988725390136,0.918206053155894,0.92095241994427,0.911163151726677,1,0.958379212916276,0.685731655026552,0.78767435794682
"S8203",0.907727074482056,0.956169832034524,0.940061693694911,0.94079085754191,0.950800996664538,0.873246565806208,0.913803775807893,0.720360889419926,0.201359676505624,0.881767536196438,0.904212371462726,0.873775106129186,0.920525157031961,0.891592153900196,0.958379212916276,1,0.825866499291183,0.87768689699328
"S8204",0.740973669004258,0.677469523791563,0.648776002309383,0.660945021190383,0.724684193436543,0.73634376298225,0.706409812881885,0.604888488592748,-0.0833333333333333,0.913546879604198,0.776985972454734,0.69374724439857,0.802395775439026,0.741203158383103,0.685731655026552,0.825866499291183,1,0.935925177527952
"S8205",0.839356511261236,0.792208042014862,0.784325003447147,0.787333106683061,0.84721291518684,0.827052170260086,0.82504712947287,0.576438461257245,-0.106087236747501,0.995249319760327,0.877364396489911,0.804970335138601,0.921635564772658,0.848202231960003,0.78767435794682,0.87768689699328,0.935925177527952,1
