"","S1558","S2467","S2515","S2523","S2528","S2541","S2543","S2545","S2552","S3159","S3175","S3257","S3260","S3270","S3283","S3867","S4857","S4863","S4864"
"S1558",1,-0.220313312866761,-0.168449083059486,-0.465731377801898,-0.190459951288268,-0.0673840402203677,0.605975208794575,-0.00200953525686541,-0.19969159578188,0.0581741783175232,-0.44674067567923,-0.06057569988458,-0.0557228150664068,-0.588100024575591,-0.504431414744947,-0.410080035435689,-0.69165479181777,-0.180673907442995,0.559942236278238
"S2467",-0.220313312866761,1,0.0271898702676936,-0.00781439829289166,0.148801219584364,-0.0631651434083295,0.202589665882667,0.605686795448586,0.53560016236158,0.198470189258916,0.233447645790166,-0.164896256830253,0.361688824726477,0.386959721085912,-0.0361013934642723,0.419072679807236,0.18713873337436,-0.181836284851186,0.0738256411190705
"S2515",-0.168449083059486,0.0271898702676936,1,-0.0782688830031371,-0.447065348768817,0.173801119446635,0.0198661795175322,-0.0860703084331295,-0.350893350807908,0.222781863389183,0.351430761131356,0.109701047320357,0.0120920775198693,0.22762478671536,-0.146856149747797,-0.102043663369477,0.230270766393078,0.333736380997511,-0.195127617643931
"S2523",-0.465731377801898,-0.00781439829289166,-0.0782688830031371,1,-0.0843494849400182,0.282303061658873,-0.283630708078576,0.000600873949378916,0.0169696338151723,0.278407775883538,0.545038350946912,-0.0132755320007615,-0.338885461031978,0.484131404777116,0.536569057581451,-0.096856435605062,0.529878293016676,-0.291306640836361,-0.154598561327912
"S2528",-0.190459951288268,0.148801219584364,-0.447065348768817,-0.0843494849400182,1,0.429399359302443,-0.166093054704969,-0.0591991651142587,0.131324999184556,0.0509752211424799,-0.320093685368836,-0.6359130669476,0.31223766847864,-0.284798582528587,-0.278029330129754,0.195687850600004,-0.0964906834750478,-0.171269007031907,-0.504533374905291
"S2541",-0.0673840402203677,-0.0631651434083295,0.173801119446635,0.282303061658873,0.429399359302443,1,0.276544437536224,-0.379079390254422,-0.48964585671401,0.48632599224306,0.135495349544878,-0.489386161996535,0.281470904380402,-0.0803030149014572,-0.178619597849772,-0.515331169794466,-0.0556074576671084,-0.180830980333812,-0.555040539903397
"S2543",0.605975208794575,0.202589665882667,0.0198661795175322,-0.283630708078576,-0.166093054704969,0.276544437536224,1,-0.0471583521350639,-0.0139084705764966,0.544294810178372,-0.100786721379198,0.0115491433961454,0.563654416607691,-0.146006552626464,-0.327068655988884,-0.467395099358665,-0.308788627257809,-0.0388828717978223,0.248509552067964
"S2545",-0.00200953525686541,0.605686795448586,-0.0860703084331295,0.000600873949378916,-0.0591991651142587,-0.379079390254422,-0.0471583521350639,1,0.233238593090882,0.112696674358476,0.168506866760948,-0.349432690821128,-0.047119869060431,-0.165193673418598,0.338711880853149,0.309530211080131,0.00987350170487007,-0.662439904958797,0.633284384289302
"S2552",-0.19969159578188,0.53560016236158,-0.350893350807908,0.0169696338151723,0.131324999184556,-0.48964585671401,-0.0139084705764966,0.233238593090882,1,-0.0147162521790477,0.119353051371059,0.140441842599755,0.110105131235408,0.485588068888837,-0.0341554078726399,0.492005070929721,0.504960133134346,0.203069184321637,-0.0359173401492891
"S3159",0.0581741783175232,0.198470189258916,0.222781863389183,0.278407775883538,0.0509752211424799,0.48632599224306,0.544294810178372,0.112696674358476,-0.0147162521790477,1,0.102099125889488,-0.262523317888233,0.517546074465969,-0.0520883549520116,-0.105216289545387,-0.188400786511414,0.177047541277874,-0.177017121187457,0.00540313239992826
"S3175",-0.44674067567923,0.233447645790166,0.351430761131356,0.545038350946912,-0.320093685368836,0.135495349544878,-0.100786721379198,0.168506866760948,0.119353051371059,0.102099125889488,1,-0.143808655156319,-0.347678363878563,0.590990727767911,0.568932442672393,-0.360262693551818,0.757027106608524,-0.222779724013211,-0.20850551454049
"S3257",-0.06057569988458,-0.164896256830253,0.109701047320357,-0.0132755320007615,-0.6359130669476,-0.489386161996535,0.0115491433961454,-0.349432690821128,0.140441842599755,-0.262523317888233,-0.143808655156319,1,0.0300090852584612,0.471553576287638,0.0580414897987667,0.275803584423144,0.0278013218897113,0.687687201994957,0.148585495400832
"S3260",-0.0557228150664068,0.361688824726477,0.0120920775198693,-0.338885461031978,0.31223766847864,0.281470904380402,0.563654416607691,-0.047119869060431,0.110105131235408,0.517546074465969,-0.347678363878563,0.0300090852584612,1,-0.0733135991590472,-0.260689010460842,0.178520913293454,-0.155747518129241,0.239554576185779,-0.15075263937829
"S3270",-0.588100024575591,0.386959721085912,0.22762478671536,0.484131404777116,-0.284798582528587,-0.0803030149014572,-0.146006552626464,-0.165193673418598,0.485588068888837,-0.0520883549520116,0.590990727767911,0.471553576287638,-0.0733135991590472,1,0.220741798604135,0.215263245977634,0.705609901497305,0.420882125910088,-0.383802378296058
"S3283",-0.504431414744947,-0.0361013934642723,-0.146856149747797,0.536569057581451,-0.278029330129754,-0.178619597849772,-0.327068655988884,0.338711880853149,-0.0341554078726399,-0.105216289545387,0.568932442672393,0.0580414897987667,-0.260689010460842,0.220741798604135,1,-0.0994335968145054,0.423699614490213,-0.408749803630814,0.186893558503236
"S3867",-0.410080035435689,0.419072679807236,-0.102043663369477,-0.096856435605062,0.195687850600004,-0.515331169794466,-0.467395099358665,0.309530211080131,0.492005070929721,-0.188400786511414,-0.360262693551818,0.275803584423144,0.178520913293454,0.215263245977634,-0.0994335968145054,1,0.0789523193195709,0.29743130365216,0.0422453271299485
"S4857",-0.69165479181777,0.18713873337436,0.230270766393078,0.529878293016676,-0.0964906834750478,-0.0556074576671084,-0.308788627257809,0.00987350170487007,0.504960133134346,0.177047541277874,0.757027106608524,0.0278013218897113,-0.155747518129241,0.705609901497305,0.423699614490213,0.0789523193195709,1,0.165626364584236,-0.43434067160248
"S4863",-0.180673907442995,-0.181836284851186,0.333736380997511,-0.291306640836361,-0.171269007031907,-0.180830980333812,-0.0388828717978223,-0.662439904958797,0.203069184321637,-0.177017121187457,-0.222779724013211,0.687687201994957,0.239554576185779,0.420882125910088,-0.408749803630814,0.29743130365216,0.165626364584236,1,-0.445051899981712
"S4864",0.559942236278238,0.0738256411190705,-0.195127617643931,-0.154598561327912,-0.504533374905291,-0.555040539903397,0.248509552067964,0.633284384289302,-0.0359173401492891,0.00540313239992826,-0.20850551454049,0.148585495400832,-0.15075263937829,-0.383802378296058,0.186893558503236,0.0422453271299485,-0.43434067160248,-0.445051899981712,1
