"","S6801","S6809","S6812","S6817","S6831","S6833","S6837","S6840","S6841","S6842","S6844","S6850","S6851","S6853","S6855","S6857","S6859","S6860","S6863","S6869","S6870","S6882","S6897","S6898","S6900","S6959","S6964"
"S6801",1,-0.298366648202884,0.202101459532987,-0.139446374433977,-0.0622672105954433,0.0810649896472207,0.30663460976868,NA,0.0284394087664886,NA,NA,-0.250052854459411,-0.142033968150804,-0.220276487242368,NA,-0.418697048758254,-0.0389420940467505,NA,0.345383993392764,NA,0.471533729026786,-0.226090981893432,0.0477703919972831,-0.256865720408222,0.127280357464646,-0.284489792101029,0.449898127020157
"S6809",-0.298366648202884,1,0.195718263895878,0.249362400974713,0.463114904189777,0.355054131946606,-0.101890228981116,NA,0.596342964430971,NA,NA,0.0522910767879347,0.0711357103705005,-0.718053940368538,NA,0.730833262066552,0.0746841200673462,NA,0.172409567396105,NA,-0.233234846345008,0.0879620500169039,-0.082785102745899,0.074901441397262,-0.512206268888919,-0.476854390910937,-0.0083363256446481
"S6812",0.202101459532987,0.195718263895878,1,-0.0812983467155428,0.258777728256631,0.860767331130082,0.338690230354992,NA,0.575627173437956,NA,NA,-0.422933744686795,0.156926629094093,-0.589208650314194,NA,0.338691245972006,0.382770497534585,NA,-0.407767618836964,NA,0.137157659387863,0.192302484893809,0.316422200063575,-0.18960557040931,-0.138208753110159,0.202687835619244,0.650972111441079
"S6817",-0.139446374433977,0.249362400974713,-0.0812983467155428,1,-0.145329404190517,0.260150951704722,-0.63840266358967,NA,0.270999187870427,NA,NA,0.624840456310899,-0.285734828228537,0.0538540433811598,NA,0.135266834287393,0.402169325657206,NA,0.122149517621916,NA,-0.243081739847197,0.500681258201984,-0.0306025526375081,0.536128929131462,-0.0852412014405148,-0.449080113257843,0.0286191378096435
"S6831",-0.0622672105954433,0.463114904189777,0.258777728256631,-0.145329404190517,1,0.0793789394015408,-0.0961975261548633,NA,0.100518031221429,NA,NA,-0.041731452123152,0.380781201669185,-0.237432467857726,NA,0.175096117089996,0.430285028236689,NA,0.288747085081405,NA,-0.461982602642327,0.37298022259427,0.202567823669394,0.292544490388874,0.0433099922998313,-0.347769523474436,-0.106738812178103
"S6833",0.0810649896472207,0.355054131946606,0.860767331130082,0.260150951704722,0.0793789394015408,1,-0.0487774520545294,NA,0.805225381598251,NA,NA,-0.055030921305087,0.0834009324165395,-0.627931658785732,NA,0.377711086992833,0.545352733019434,NA,-0.394941018160202,NA,0.12455348065772,0.296505863832642,0.0985552803199418,0.0937647167433816,-0.319646506361167,0.0997439274250458,0.564649339711396
"S6837",0.30663460976868,-0.101890228981116,0.338690230354992,-0.63840266358967,-0.0961975261548633,-0.0487774520545294,1,NA,-0.191080020144031,NA,NA,-0.933174360829244,-0.140422574864008,-0.298614591253391,NA,0.268441914018701,-0.609029123809018,NA,-0.106506198155045,NA,0.36731646947763,-0.654843235494555,0.120141311077675,-0.95323596173897,-0.130074001237228,0.206215760421421,0.355860362293432
"S6840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S6841",0.0284394087664886,0.596342964430971,0.575627173437956,0.270999187870427,0.100518031221429,0.805225381598251,-0.191080020144031,NA,1,NA,NA,0.184086245326764,0.350728004879018,-0.734234290073186,NA,0.342347820465349,0.285338946971355,NA,-0.350145344698797,NA,0.034450328961227,0.264844356745649,0.0536556567473308,0.202520932310529,-0.272093512588686,-0.0195461664931449,0.453579311508649
"S6842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S6844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
