"","S1034","S1087","S11286","S1199","S1236","S1275","S2447","S2462","S2483","S2494","S2751","S2806","S2928","S2992","S3042","S3058","S3189","S3209","S3383","S3473","S3680","S479","S5707","S6137","S6354","S663","S690"
"S2751",0.999563989814516,0.99971293305547,0.996144832294637,0.99971293305547,0.999434531388471,0.999818581493718,0.999866630402934,0.999866630402934,0.99981099916021,0.99981099916021,1,0.999968443797363,0.999877244826351,0.999797069666665,0.999697351010908,0.999697351010908,0.999370252343859,0.999494628185655,0.999449508029982,0.998978209102606,0.997961206762893,0.99933934798803,0.988520550190479,0.99096025025303,0.99096025025303,0.99960860801271,0.99960860801271
"S2806",0.999446742847658,0.999623001705322,0.996156151154866,0.999623001705322,0.999361959014875,0.999755154987264,0.999821918433048,0.999821918433048,0.99979909343407,0.99979909343407,0.999968443797363,1,0.99989643414548,0.999885486873667,0.999833145021639,0.999833145021639,0.999535312640817,0.999661822574163,0.999576139412628,0.99921215358445,0.998259767962723,0.999181429512663,0.989236656928229,0.99156491034575,0.99156491034575,0.999524313775468,0.999524313775468
"S2928",0.999485183095108,0.999591242062627,0.996160221187205,0.999591242062627,0.999395734949356,0.999588332320333,0.999654425933968,0.999654425933968,0.999840127465123,0.999840127465123,0.999877244826351,0.99989643414548,1,0.999817102031367,0.999785140787392,0.999785140787392,0.999616380325298,0.999648531522195,0.999602927821471,0.999213979647712,0.998232245225456,0.999152673956278,0.988808368074601,0.991134396003562,0.991134396003562,0.999576909665826,0.999576909665826
"S2992",0.999099498412321,0.999343694164446,0.995563772737951,0.999343694164446,0.998884480857442,0.999445884718555,0.999444789861134,0.999444789861134,0.999511949382996,0.999511949382996,0.999797069666665,0.999885486873667,0.999817102031367,1,0.99993564817435,0.99993564817435,0.999747614544313,0.999799724167029,0.999816369530084,0.99947974317021,0.998774677986273,0.998611073079445,0.990157468711996,0.992499770404534,0.992499770404534,0.999241856709387,0.999241856709387
"S3042",0.998955504066957,0.999125107411569,0.995619036931599,0.999125107411569,0.998811642679618,0.999269655038495,0.999378544152643,0.999378544152643,0.999459286272334,0.999459286272334,0.999697351010908,0.999833145021639,0.999785140787392,0.99993564817435,1,1,0.999796207648551,0.999860984701869,0.999866908377478,0.999663021422012,0.998977058501038,0.998470459726768,0.990717651761711,0.993047330654684,0.993047330654684,0.999102917731308,0.999102917731308
"S3058",0.998955504066957,0.999125107411569,0.995619036931599,0.999125107411569,0.998811642679618,0.999269655038495,0.999378544152643,0.999378544152643,0.999459286272334,0.999459286272334,0.999697351010908,0.999833145021639,0.999785140787392,0.99993564817435,1,1,0.999796207648551,0.999860984701869,0.999866908377478,0.999663021422012,0.998977058501038,0.998470459726768,0.990717651761711,0.993047330654684,0.993047330654684,0.999102917731308,0.999102917731308
"S3189",0.998499985195684,0.998787948113155,0.99524043902996,0.998787948113155,0.998452726144628,0.998912970514923,0.999043571036591,0.999043571036591,0.999296277888415,0.999296277888415,0.999370252343859,0.999535312640817,0.999616380325298,0.999747614544313,0.999796207648551,0.999796207648551,1,0.999681245469723,0.999673583824361,0.999553163586875,0.999187475945018,0.99815702064676,0.991564029013732,0.993738816014885,0.993738816014885,0.998749537523257,0.998749537523257
"S3209",0.998483064883924,0.99884259159569,0.99515953701519,0.99884259159569,0.998443647881691,0.998929005516121,0.999163669025221,0.999163669025221,0.999390028659385,0.999390028659385,0.999494628185655,0.999661822574163,0.999648531522195,0.999799724167029,0.999860984701869,0.999860984701869,0.999681245469723,1,0.999862767472861,0.999801471501512,0.99922062222346,0.998126223417132,0.991668834929584,0.993596066289671,0.993596066289671,0.998682822849116,0.998682822849116
"S3383",0.99850794320776,0.998773921422465,0.994744567543628,0.998773921422465,0.99819411422856,0.99879421968165,0.998945380607709,0.998945380607709,0.9991193263852,0.9991193263852,0.999449508029982,0.999576139412628,0.999602927821471,0.999816369530084,0.999866908377478,0.999866908377478,0.999673583824361,0.999862767472861,1,0.999828316653519,0.999307700714282,0.997910407261706,0.991411320784828,0.993656702313197,0.993656702313197,0.998667553632173,0.998667553632173
"S3473",0.997736798842723,0.998140647001446,0.994251546115376,0.998140647001446,0.997577608042575,0.998197848685128,0.998550875113938,0.998550875113938,0.9987696333755,0.9987696333755,0.998978209102606,0.99921215358445,0.999213979647712,0.99947974317021,0.999663021422012,0.999663021422012,0.999553163586875,0.999801471501512,0.999828316653519,1,0.999655177350947,0.997281244528783,0.993166762405002,0.994977847959021,0.994977847959021,0.997953015507661,0.997953015507661
"S3680",0.996185581424391,0.996848177846623,0.992813807037773,0.996848177846623,0.996045747882733,0.996994338884222,0.99741603190057,0.99741603190057,0.997684357835535,0.997684357835535,0.997961206762893,0.998259767962723,0.998232245225456,0.998774677986273,0.998977058501038,0.998977058501038,0.999187475945018,0.99922062222346,0.999307700714282,0.999655177350947,1,0.995897700139355,0.995400392378008,0.997030535024133,0.997030535024133,0.996534049632537,0.996534049632537
"S479",0.999617540325187,0.999678387096972,0.997865275359931,0.999678387096972,0.999812589867783,0.999689578775586,0.999517300411725,0.999517300411725,0.99948443617192,0.99948443617192,0.99933934798803,0.999181429512663,0.999152673956278,0.998611073079445,0.998470459726768,0.998470459726768,0.99815702064676,0.998126223417132,0.997910407261706,0.997281244528783,0.995897700139355,1,0.985844886799546,0.987977911249291,0.987977911249291,0.999507948459251,0.999507948459251
"S5707",0.984864502971277,0.98670788780613,0.983934535640738,0.98670788780613,0.985361799929916,0.987146149152948,0.988089870995186,0.988089870995186,0.988423871637402,0.988423871637402,0.988520550190479,0.989236656928229,0.988808368074601,0.990157468711996,0.990717651761711,0.990717651761711,0.991564029013732,0.991668834929584,0.991411320784828,0.993166762405002,0.995400392378008,0.985844886799546,1,0.999325466314803,0.999325466314803,0.985487995120747,0.985487995120747
"S6137",0.987502080072323,0.98887227089102,0.985185524887213,0.98887227089102,0.987670496554419,0.989497972939092,0.990433259022566,0.990433259022566,0.990524583672033,0.990524583672033,0.99096025025303,0.99156491034575,0.991134396003562,0.992499770404534,0.993047330654684,0.993047330654684,0.993738816014885,0.993596066289671,0.993656702313197,0.994977847959021,0.997030535024133,0.987977911249291,0.999325466314803,1,1,0.988081829725543,0.988081829725543
"S6354",0.987502080072323,0.98887227089102,0.985185524887213,0.98887227089102,0.987670496554419,0.989497972939092,0.990433259022566,0.990433259022566,0.990524583672033,0.990524583672033,0.99096025025303,0.99156491034575,0.991134396003562,0.992499770404534,0.993047330654684,0.993047330654684,0.993738816014885,0.993596066289671,0.993656702313197,0.994977847959021,0.997030535024133,0.987977911249291,0.999325466314803,1,1,0.988081829725543,0.988081829725543
"S663",0.999939075083217,0.999842117443803,0.997375482516321,0.999842117443803,0.999789319698779,0.999763782875073,0.999479642265594,0.999479642265594,0.999457260114766,0.999457260114766,0.99960860801271,0.999524313775468,0.999576909665826,0.999241856709387,0.999102917731308,0.999102917731308,0.998749537523257,0.998682822849116,0.998667553632173,0.997953015507661,0.996534049632537,0.999507948459251,0.985487995120747,0.988081829725543,0.988081829725543,1,1
"S690",0.999939075083217,0.999842117443803,0.997375482516321,0.999842117443803,0.999789319698779,0.999763782875073,0.999479642265594,0.999479642265594,0.999457260114766,0.999457260114766,0.99960860801271,0.999524313775468,0.999576909665826,0.999241856709387,0.999102917731308,0.999102917731308,0.998749537523257,0.998682822849116,0.998667553632173,0.997953015507661,0.996534049632537,0.999507948459251,0.985487995120747,0.988081829725543,0.988081829725543,1,1
