"","S8188","S8189","S8190","S8191","S8192","S8193","S8194","S8195","S8196","S8197","S8198","S8199","S8200","S8201","S8202","S8203","S8204","S8205"
"S8188",1,0.846973186937904,0.818601183211917,0.831985483044015,0.891049419853505,0.973835336087569,0.972345318348079,0.594029999100932,0.614452835309706,0.725640208520886,0.99041956180272,0.98550790650216,0.892843814525537,0.973526717854749,0.844513581262014,0.812050874379948,0.72674620889325,0.701090720048806
"S8189",0.846973186937904,1,0.977199333150157,0.972048230240438,0.970455040472178,0.741858882846006,0.892688136508296,0.743117156554022,0.742491268783612,0.706664858700763,0.791830186069503,0.792560969614639,0.80867594420087,0.828938122039148,0.998650069975801,0.967517835921596,0.684525224900458,0.698347517159697
"S8190",0.818601183211917,0.977199333150157,1,0.99754053506833,0.986923283245846,0.695857750606579,0.893490735600054,0.836939393394302,0.842508496000306,0.76602370593351,0.770507061690331,0.783920107880174,0.848436243358575,0.842407946574623,0.983035248046636,0.950057630005636,0.721025715757563,0.75625673757713
"S8191",0.831985483044015,0.972048230240438,0.99754053506833,1,0.991574541587235,0.717816170678742,0.911679564396807,0.823068788106392,0.831573690573751,0.768832946531526,0.791124822645104,0.807081193110026,0.86133179246283,0.860984391120879,0.978511753336729,0.937770030998042,0.724325196557438,0.757107194231607
"S8192",0.891049419853505,0.970455040472178,0.986923283245846,0.991574541587235,1,0.795189271286435,0.951973437137003,0.789621011721737,0.801907571497623,0.764544369765957,0.856256364825182,0.86542962627101,0.883411560828047,0.908039928582671,0.974453653906314,0.927177449302005,0.725301914133594,0.747730026340294
"S8193",0.973835336087569,0.741858882846006,0.695857750606579,0.717816170678742,0.795189271286435,1,0.932209702035077,0.430124673907335,0.450286642297535,0.626157722922316,0.988032445471936,0.970290761463829,0.81916082021229,0.935650187074084,0.736316830733606,0.685808384077698,0.642862841758196,0.595474800766812
"S8194",0.972345318348079,0.892688136508296,0.893490735600054,0.911679564396807,0.951973437137003,0.932209702035077,1,0.66464209538405,0.685188941491838,0.75579310199557,0.968026705810857,0.970795751403164,0.918490712335262,0.981819480588194,0.895491330945315,0.838576337750724,0.737870868673906,0.73077413921566
"S8195",0.594029999100932,0.743117156554022,0.836939393394302,0.823068788106392,0.789621011721737,0.430124673907335,0.66464209538405,1,0.992860553221748,0.900002964231842,0.55293501928274,0.581414986313114,0.822502381526719,0.693852678470823,0.767646627548546,0.821692084428478,0.844933889746553,0.900927483732208
"S8196",0.614452835309706,0.742491268783612,0.842508496000306,0.831573690573751,0.801907571497623,0.450286642297535,0.685188941491838,0.992860553221748,1,0.900246504346667,0.574140603536982,0.610308312465232,0.841935241662948,0.717030536494186,0.765816078079657,0.813630087461621,0.840797242420393,0.89986935036234
"S8197",0.725640208520886,0.706664858700763,0.76602370593351,0.768832946531526,0.764544369765957,0.626157722922316,0.75579310199557,0.900002964231842,0.900246504346667,1,0.722850782316995,0.746103675161081,0.942461368844814,0.822849670073417,0.731843851849228,0.799228333801627,0.99046261365949,0.998311248810676
"S8198",0.99041956180272,0.791830186069503,0.770507061690331,0.791124822645104,0.856256364825182,0.988032445471936,0.968026705810857,0.55293501928274,0.574140603536982,0.722850782316995,1,0.993188255027188,0.892903857007565,0.977971741895366,0.791884826005978,0.751628933900209,0.727258450119998,0.694868841967089
"S8199",0.98550790650216,0.792560969614639,0.783920107880174,0.807081193110026,0.86542962627101,0.970290761463829,0.970795751403164,0.581414986313114,0.610308312465232,0.746103675161081,0.993188255027188,1,0.912718255230249,0.984435329271324,0.794442012121632,0.758019110963092,0.744648502310909,0.720122768729435
"S8200",0.892843814525537,0.80867594420087,0.848436243358575,0.86133179246283,0.883411560828047,0.81916082021229,0.918490712335262,0.822502381526719,0.841935241662948,0.942461368844814,0.892903857007565,0.912718255230249,1,0.960256439595879,0.823975065542514,0.832106190493977,0.928329077555815,0.929359676932535
"S8201",0.973526717854749,0.828938122039148,0.842407946574623,0.860984391120879,0.908039928582671,0.935650187074084,0.981819480588194,0.693852678470823,0.717030536494186,0.822849670073417,0.977971741895366,0.984435329271324,0.960256439595879,1,0.835377650386158,0.802305330729823,0.810207238775944,0.798812620467475
"S8202",0.844513581262014,0.998650069975801,0.983035248046636,0.978511753336729,0.974453653906314,0.736316830733606,0.895491330945315,0.767646627548546,0.765816078079657,0.731843851849228,0.791884826005978,0.794442012121632,0.823975065542514,0.835377650386158,1,0.973562795586677,0.70821873677299,0.723670310326655
"S8203",0.812050874379948,0.967517835921596,0.950057630005636,0.937770030998042,0.927177449302005,0.685808384077698,0.838576337750724,0.821692084428478,0.813630087461621,0.799228333801627,0.751628933900209,0.758019110963092,0.832106190493977,0.802305330729823,0.973562795586677,1,0.786518607274772,0.798353005310498
"S8204",0.72674620889325,0.684525224900458,0.721025715757563,0.724325196557438,0.725301914133594,0.642862841758196,0.737870868673906,0.844933889746553,0.840797242420393,0.99046261365949,0.727258450119998,0.744648502310909,0.928329077555815,0.810207238775944,0.70821873677299,0.786518607274772,1,0.990347991638957
"S8205",0.701090720048806,0.698347517159697,0.75625673757713,0.757107194231607,0.747730026340294,0.595474800766812,0.73077413921566,0.900927483732208,0.89986935036234,0.998311248810676,0.694868841967089,0.720122768729435,0.929359676932535,0.798812620467475,0.723670310326655,0.798353005310498,0.990347991638957,1
