"","S6914","S6916","S6939","S7049","S7064","S7080","S7081","S7084","S7085","S7087","S7090","S7091","S7092","S7095","S7109","S7111","S7112","S7113","S7116","S7124","S7125","S7129","S7132","S7140","S7144","S7148","S7151","S7153","S7154","S7155","S7158","S7159","S7164","S7168","S7169","S7170","S7171","S7173","S7174","S7178","S7185"
"S7125",-0.120499379492177,-0.0602741778455685,-0.00765465584664525,-0.113742092538784,0.574906212447097,NA,0.360202573462458,0.0032584145946814,0.794809689259089,0.747569566726774,-0.176061368528892,-0.877818536687572,0.533377217679858,-0.144401400093682,NA,0.122249045254226,-0.447281496528241,0.140881663960773,0.562119468356264,0.490033223526683,1,0.514208488935281,0.428760384585713,-0.512605598780305,0.0548015752695648,-0.581882256020621,0.265155793414456,-0.225307802237452,-0.0891443626974913,-0.153949097800266,-0.110289417456425,0.488624513319478,-0.200037881391793,-0.10958493759902,-0.251756943270516,0.0713425545277711,0.997364178820978,0.411475602409134,-0.31482645403654,-0.18833914888889,-0.177043931245621
"S7129",-0.220370528744526,0.120861004525173,-0.0633648963036483,0.491173007694572,0.0926450612168226,NA,0.218545767155615,0.17424639951582,0.360662893396993,0.562528232564517,0.48415942268469,-0.400520288087933,0.882614119966069,-0.312871962200052,NA,0.251785668752418,-0.0841433048322201,-0.421558052641879,0.329787953171201,0.139959326031674,0.514208488935281,1,0.548879547176307,-0.0930918276634692,0.286292990724893,0.0863641540142142,-0.0551349736704104,-0.284084166862028,-0.209055500113286,-0.0599610276765679,-0.203425136498999,0.166462664982228,-0.46046339693419,-0.206827039029532,-0.0511922320342178,0.139258613895544,0.514029594913652,-0.0273146438286453,0.00220911794038663,-0.270186517255278,-0.0920323509619742
"S7132",-0.413387742078407,-0.255560275263159,-0.0257081229629479,0.218320985989644,0.292273501720051,NA,0.0161952929231441,-0.266775237851893,0.29447191633119,0.33073568973355,0.177033271619063,-0.558746812339845,0.650069343227035,0.295374879706613,NA,0.0872730658812245,0.240113497815123,-0.331063007954938,0.753196372853622,0.411520470618129,0.428760384585713,0.548879547176307,1,-0.120754607193585,0.357854774365133,0.245442484583715,-0.0604114333715533,-0.602613973454658,-0.362556071584118,-0.324375860277086,-0.410103215472776,0.411398348525588,0.0613230582055395,0.324216935352491,-0.260136094107048,0.405631842537278,0.390259448401224,-0.0374038423282152,-0.540312949783595,-0.622326533208424,-0.419051805423646
"S7140",-0.114991239916999,0.113357861016046,0.592171086022644,0.422292031189855,-0.51537896612953,NA,0.323579553203324,0.407115361547334,-0.0860074932298081,-0.125813375612382,0.437030671709118,0.539841562311254,-0.283662234232395,-0.463444374332945,NA,-0.484558030792791,0.542425589976677,-0.347562279104998,-0.398833746526721,0.105399100614808,-0.512605598780305,-0.0930918276634692,-0.120754607193585,1,-0.455774721374292,0.423248624666399,-0.326196812073818,0.273807303705914,-0.0935850320516467,-0.0266859357385034,-0.113773496465319,0.0566205579493147,0.103903488118716,-0.0775169590423777,0.486967149889479,0.101290024768545,-0.51554096162587,-0.214079139109954,0.441189893212019,-0.0573053916663231,0.515064231702369
"S7144",-0.247453062204285,-0.236848667588255,-0.0798059860962472,0.0144356269934802,0.28707654921381,NA,-0.532910048662078,-0.236080468588248,-0.0105043766112555,-0.137390642641742,-0.149574935001347,-0.35548771829612,0.374840592788608,0.425306323917261,NA,0.484904351781936,0.247022256167825,-0.177777853343061,-0.0356503274797064,-0.279382419926268,0.0548015752695648,0.286292990724893,0.357854774365133,-0.455774721374292,1,0.208659039184319,0.56145544053019,-0.277193007287369,-0.17655372410135,-0.213439627605739,-0.254451420296769,-0.172589404729532,0.165233763228116,-0.255289958133784,-0.242086283795789,0.177348067657257,0.0203495208013482,-0.350655679406388,-0.279786884808724,-0.393902106085965,-0.170224588683768
"S7148",0.0602765798627455,0.201909215093927,-0.0289989738384216,0.333499629476005,-0.0569991039074078,NA,-0.404978441132849,0.171189978821783,-0.428893759718734,-0.643323563599176,0.299884675661408,0.41845345733894,-0.00353835807736599,0.238516605152378,NA,-0.239085040633326,0.699599693295421,-0.49154332582687,0.0109531127505673,-0.485207731881811,-0.581882256020621,0.0863641540142142,0.245442484583715,0.423248624666399,0.208659039184319,1,-0.160877143873508,-0.403313193925959,-0.653128881637143,0.183170412779008,0.0576210961033531,-0.576481930193813,-0.26366570703298,0.290130917117672,0.477352876484817,0.638158069444221,-0.619751959407093,-0.117814204865784,0.134015081506182,-0.399435658714131,0.0598338558908005
"S7151",-0.233874204018626,-0.22564187451933,0.388938759249067,-0.250573299985547,0.494710477224556,NA,-0.0562489780564453,0.184257361798329,0.510731064491093,-0.0242909303988798,-0.419243453268322,-0.48950034497007,-0.211493798139375,0.274227400976591,NA,0.179410761975766,0.202830241248939,0.0942413723543306,-0.209097217297402,-0.29309480264387,0.265155793414456,-0.0551349736704104,-0.0604114333715533,-0.326196812073818,0.56145544053019,-0.160877143873508,1,0.224357189736965,-0.185522469353947,-0.313477751736477,-0.233985539361974,-0.184809615598673,0.00969230687938852,-0.242159642442593,-0.100140864956526,0.216380423684919,0.242022025310308,0.230974083578729,0.0173959671360893,-0.34507091220035,0.491270642282926
"S7153",-0.156895291845829,-0.328990431494425,0.506663095233757,-0.112366309314252,-0.451615415504823,NA,0.527731240574539,0.243336233571036,0.116779847886988,0.154213796748873,0.017417293357103,0.283308305508252,-0.548220320527681,-0.251943656757044,NA,0.0714127811571185,-0.156840137476961,0.271126330799443,-0.565050166847654,-0.0415087126283068,-0.225307802237452,-0.284084166862028,-0.602613973454658,0.273807303705914,-0.277193007287369,-0.403313193925959,0.224357189736965,1,0.670063493097875,-0.210647249663935,-0.151652785652348,0.0791364871749217,0.170606235715131,-0.174275594359228,-0.244088380234469,-0.620473976820847,-0.177233007974185,0.0590886352029655,0.486067928584285,0.440899233142332,0.692773156280129
"S7154",-0.142274186241032,-0.350754859964959,-0.016318443882922,-0.101457292960253,-0.5884565882758,NA,0.320098427856304,-0.286987430225542,-0.177258250132276,0.367217257418307,0.0603268629671201,0.203368377364635,-0.136141710888978,-0.127493596561591,NA,0.412890617519738,-0.524650532457026,0.313370638881346,-0.29141178242783,0.275399105224218,-0.0891443626974913,-0.209055500113286,-0.362556071584118,-0.0935850320516467,-0.17655372410135,-0.653128881637143,-0.185522469353947,0.670063493097875,1,-0.186524602207551,-0.140745226880345,0.449199246830085,0.476611347719781,-0.152207315159756,-0.641871123497465,-0.965004192059711,-0.0325544679457396,-0.302828729100754,0.0658920026310948,0.629023631466843,-0.048113566141765
"S7155",0.970118310946545,0.494261672214243,-0.288798704726707,0.0874228024141273,-0.00679406661279264,NA,-0.0407676943625211,0.503416852457796,-0.29683671414427,-0.234291437119643,-0.0367284727444116,0.426106081599991,-0.0210506781347583,-0.221494134927416,NA,0.00665418977531791,-0.439898263773873,-0.013971045650491,-0.0567954444037178,-0.245360003211311,-0.153949097800266,-0.0599610276765679,-0.324375860277086,-0.0266859357385034,-0.213439627605739,0.183170412779008,-0.313477751736477,-0.210647249663935,-0.186524602207551,1,0.975533770203762,-0.314257645278894,-0.280297859072935,-0.147662756618278,0.34421870164542,-0.0198029925365738,-0.147662756618278,0.328173397081402,0.54511514728685,0.631759220236515,-0.188447574631679
"S7158",0.999088247434366,0.408223646637299,-0.267349111996556,-0.109309361039678,0.0995077151317225,NA,-0.0575932192954492,0.438455338521416,-0.238403918121391,-0.266662309468967,-0.226631674696326,0.359291999786353,-0.147602143624671,-0.187754542411898,NA,-0.0601297201670286,-0.50559798496694,0.174498710734848,-0.0545995482555298,-0.21039049709213,-0.110289417456425,-0.203425136498999,-0.410103215472776,-0.113773496465319,-0.254451420296769,0.0576210961033531,-0.233985539361974,-0.151652785652348,-0.140745226880345,0.975533770203762,1,-0.313707318255856,-0.224916066897141,-0.132526074334405,0.329868737555781,-0.0403826334341719,-0.102831045054567,0.408259237301007,0.476717150022026,0.66427666804092,-0.17672266940374
"S7159",-0.319216087565475,-0.300516101121302,0.266953382926165,0.137014096803639,-0.173769327549607,NA,0.553141680981188,-0.174544735444013,0.413358374967946,0.788610985445798,0.111380398971666,-0.384368282124811,0.321216643555422,-0.232186157719766,NA,0.165931147400965,-0.282298173848969,-0.00511735589145301,0.268320737142744,0.878781777217563,0.488624513319478,0.166462664982228,0.411398348525588,0.0566205579493147,-0.172589404729532,-0.576481930193813,-0.184809615598673,0.0791364871749217,0.449199246830085,-0.314257645278894,-0.313707318255856,1,0.561342284403571,-0.129875462253485,-0.491256945540486,-0.432065104836494,0.497044282697604,-0.164124772275462,-0.24812123470588,0.0700384765848407,-0.233925917989272
"S7164",-0.205074332840003,-0.525878854851501,0.313388335753394,-0.210914432839488,-0.225334850147561,NA,-0.0818231431227248,-0.429789430880871,-0.102582129361809,0.0158601294146239,-0.295222394744487,0.00320453314707704,-0.194062413523534,0.0985982183846828,NA,0.07450531607756,0.0744792072777189,0.22171051161458,-0.214588541427808,0.500414468652012,-0.200037881391793,-0.46046339693419,0.0613230582055395,0.103903488118716,0.165233763228116,-0.26366570703298,0.00969230687938852,0.170606235715131,0.476611347719781,-0.280297859072935,-0.224916066897141,0.561342284403571,1,-0.210914432839488,-0.335946827466406,-0.400544360351685,-0.210914432839488,-0.533338451414141,-0.302168208087416,0.101130160040205,-0.201893797716791
"S7168",-0.139254716780739,-0.130022122917744,-0.319006047319487,-0.111111111111111,0.0377047254120674,NA,0.0303382472676509,-0.255047041098749,-0.206361568159025,-0.201547793673504,0.0921001570563855,0.0708086722663706,-0.223775797878458,0.666666666666667,NA,-0.0917384251746655,0.131377469889411,-0.0168739706156984,0.637186475458425,-0.125441852006622,-0.10958493759902,-0.206827039029532,0.324216935352491,-0.0775169590423777,-0.255289958133784,0.290130917117672,-0.242159642442593,-0.174275594359228,-0.152207315159756,-0.147662756618278,-0.132526074334405,-0.129875462253485,-0.210914432839488,1,-0.267189157170324,0.249991060486986,-0.111111111111111,0.399144553506328,-0.27588597776118,-0.212195581265767,-0.186261608403264
"S7169",0.343980027626717,0.398681530019865,0.215894101413778,-0.0226301782055059,0.239933720141799,NA,-0.268391848875967,0.356091142766608,-0.00657965630899378,-0.489045727189852,-0.113155684364997,0.230811611705978,-0.154823828434026,-0.478232358061285,NA,-0.748940537994384,0.403183732363132,-0.00908343352100639,-0.285681369769907,-0.179063446486201,-0.251756943270516,-0.0511922320342178,-0.260136094107048,0.486967149889479,-0.242086283795789,0.477352876484817,-0.100140864956526,-0.244088380234469,-0.641871123497465,0.34421870164542,0.329868737555781,-0.491256945540486,-0.335946827466406,-0.267189157170324,1,0.610814657673291,-0.278949353297823,0.0455549468441117,0.217169550851971,-0.192525982351017,0.277618749408401
"S7170",-0.03253957307114,0.163779568901865,0.0782366109475689,-0.0466868356220281,0.637060854804789,NA,-0.363155362552943,0.110509480506669,0.210565256107921,-0.411732793114143,-0.152932890036417,-0.274229303957425,0.0648735611778549,0.196222735560823,NA,-0.524590671940032,0.623631357227678,-0.187152522556307,0.3327586559682,-0.209701162037236,0.0713425545277711,0.139258613895544,0.405631842537278,0.101290024768545,0.177348067657257,0.638158069444221,0.216380423684919,-0.620473976820847,-0.965004192059711,-0.0198029925365738,-0.0403826334341719,-0.432065104836494,-0.400544360351685,0.249991060486986,0.610814657673291,1,0.0129997802478341,0.262917094499712,-0.239392071780994,-0.758399246810037,0.0711363940991846
"S7171",-0.114109688024043,-0.0584851386750952,-0.0208024670114623,-0.111111111111111,0.534410135189185,NA,0.394564300085535,0.00753254294212649,0.783312388467443,0.773464311002962,-0.156003648364001,-0.853063270318398,0.525074960019786,-0.166666666666667,NA,0.143143073505013,-0.493835009306783,0.156616376399728,0.546113256997724,0.489855934510571,0.997364178820978,0.514029594913652,0.390259448401224,-0.51554096162587,0.0203495208013482,-0.619751959407093,0.242022025310308,-0.177233007974185,-0.0325544679457396,-0.147662756618278,-0.102831045054567,0.497044282697604,-0.210914432839488,-0.111111111111111,-0.278949353297823,0.0129997802478341,1,0.416508232323992,-0.287698690219106,-0.136206460621299,-0.167847459526263
"S7173",0.394241840342276,0.0524157388655069,0.0629982120173728,-0.269267602632598,0.487453851500467,NA,0.433346024059375,0.471111678545199,0.47215800675967,0.101754656305744,-0.259623580657686,-0.242576860641927,-0.245711992497388,0.100399471733113,NA,-0.18774839594652,-0.330219931377148,0.238266485155982,0.441720387113181,-0.0940217838171628,0.411475602409134,-0.0273146438286453,-0.0374038423282152,-0.214079139109954,-0.350655679406388,-0.117814204865784,0.230974083578729,0.0590886352029655,-0.302828729100754,0.328173397081402,0.408259237301007,-0.164124772275462,-0.533338451414141,0.399144553506328,0.0455549468441117,0.262917094499712,0.416508232323992,1,0.249434498664311,0.11200213001741,0.255837035773054
"S7174",0.453729782555702,0.441091797600582,0.268215392539821,0.467482112645837,-0.460017762396723,NA,0.461471191559668,0.884784849361829,-0.0858417288535022,-0.00211798415990327,0.396497830003057,0.58953372368014,-0.287158433421497,-0.382687372683449,NA,0.145736460945263,-0.113389537150616,-0.339797970169872,-0.539485337984721,-0.409725811283099,-0.31482645403654,0.00220911794038663,-0.540312949783595,0.441189893212019,-0.279786884808724,0.134015081506182,0.0173959671360893,0.486067928584285,0.0658920026310948,0.54511514728685,0.476717150022026,-0.24812123470588,-0.302168208087416,-0.27588597776118,0.217169550851971,-0.239392071780994,-0.287698690219106,0.249434498664311,1,0.540159014030235,0.598368906990468
"S7178",0.657463880312749,0.135621832547833,-0.184064503226531,-0.0425037031044039,-0.453107507353479,NA,0.284350668062846,0.24028091756425,-0.320996029685634,0.0958161957690115,-0.00277054589967827,0.507592855287305,-0.228711413866996,-0.295334964778068,NA,0.269642893745377,-0.751392200170588,0.267487246873438,-0.308087195375152,-0.00897988115995438,-0.18833914888889,-0.270186517255278,-0.622326533208424,-0.0573053916663231,-0.393902106085965,-0.399435658714131,-0.34507091220035,0.440899233142332,0.629023631466843,0.631759220236515,0.66427666804092,0.0700384765848407,0.101130160040205,-0.212195581265767,-0.192525982351017,-0.758399246810037,-0.136206460621299,0.11200213001741,0.540159014030235,1,-0.0743298301973479
