"","S8284","S8286","S8295","S8298","S8302","S8330","S8341","S8355","S8362","S8379","S8387","S8388","S8390","S8391","S8392","S8433","S8476","S8477","S8478","S8484","S8485","S8486","S8490","S8492","S8493","S8494","S8496"
"S8390",0.907257871346843,0.907257871346843,0.898244844986713,0.900932044861594,0.847863031143057,0.916188178848536,0.898679304456226,0.919281592766094,0.895232645883319,0.864243883039377,0.856449859661176,0.972598298158983,1,0.903722917984835,0.895182868953005,0.813466975459335,0.849834168869454,0.913252645042095,0.868460778848822,0.932633939548745,0.932633939548745,0.91961646787673,0.971586790814393,0.953108555777597,0.953108555777597,0.953108555777597,0.976130017350962
"S8391",0.923566904621153,0.923566904621153,0.915529626001831,0.908519999465844,0.932097276702375,0.956515230275615,0.91389201416968,0.914802115770588,0.96938392829662,0.902352246788747,0.969223931196999,0.908970009767887,0.903722917984835,1,0.888613854754826,0.957007380050982,0.846347101360969,0.873264707951151,0.912244874182009,0.806972466603334,0.806972466603334,0.811162390467342,0.88452351463287,0.892441123672752,0.892441123672752,0.892441123672752,0.889730268425381
"S8392",0.806186133005454,0.806186133005454,0.876925778841764,0.870786170499374,0.84991241058214,0.942383109206747,0.908835722070643,0.933358687025758,0.859409149260622,0.979651952116068,0.80576486102758,0.890128603281268,0.895182868953005,0.888613854754826,1,0.763712324115049,0.948978207631593,0.975485280264209,0.946952881869371,0.846604661927985,0.846604661927985,0.922289729538194,0.894204616207785,0.882517754007488,0.882517754007488,0.882517754007488,0.854909262558544
"S8433",0.929954023221563,0.929954023221563,0.804673266375169,0.796901220477513,0.845031463311004,0.856886721194798,0.801233580676908,0.81170947324249,0.961769021136562,0.789392997469398,0.985914909533833,0.805299635316103,0.813466975459335,0.957007380050982,0.763712324115049,1,0.770838416806326,0.747705488168493,0.857769005659112,0.724807939540105,0.724807939540105,0.702846603247963,0.785309688392343,0.855026320361751,0.855026320361751,0.855026320361751,0.830422921813227
"S8476",0.770467078306425,0.770467078306425,0.812614789658191,0.80524492053162,0.726739481909809,0.884266741662426,0.833999934355272,0.835776233950567,0.877798350250268,0.943654368690634,0.822117658913891,0.838177802444013,0.849834168869454,0.846347101360969,0.948978207631593,0.770838416806326,1,0.90554267527871,0.983905478649103,0.795140250215553,0.795140250215553,0.845761456808964,0.811940906781871,0.871174700065644,0.871174700065644,0.871174700065644,0.803184776827298
"S8477",0.800890850212519,0.800890850212519,0.843715392697316,0.841260553914114,0.827360572956924,0.915384254557106,0.871907065779589,0.920241857253652,0.828156782413192,0.954029193809543,0.778556716988899,0.912888721964999,0.913252645042095,0.873264707951151,0.975485280264209,0.747705488168493,0.90554267527871,1,0.917441564352937,0.883393518004598,0.883393518004598,0.950470339098694,0.920377103418587,0.916115935871366,0.916115935871366,0.916115935871366,0.891932332428341
"S8478",0.824121517364288,0.824121517364288,0.830860841811475,0.822322862227086,0.784669389218128,0.912204733032631,0.844550095128259,0.854815895413984,0.931049139769459,0.957979197275044,0.894730315600977,0.866201968421691,0.868460778848822,0.912244874182009,0.946952881869371,0.857769005659112,0.983905478649103,0.917441564352937,1,0.807182653023166,0.807182653023166,0.841364888985631,0.838069564341499,0.904262601788315,0.904262601788315,0.904262601788315,0.841193722466406
"S8484",0.844072071201772,0.844072071201772,0.731092259559218,0.730804498742896,0.693846945527894,0.808918754697711,0.780915392505343,0.819334135594042,0.825321293454493,0.802914248805972,0.744485242768606,0.848839730465684,0.932633939548745,0.806972466603334,0.846604661927985,0.724807939540105,0.795140250215553,0.883393518004598,0.807182653023166,1,1,0.897102058023757,0.975929238683449,0.922655672386148,0.922655672386148,0.922655672386148,0.946339208815476
"S8485",0.844072071201772,0.844072071201772,0.731092259559218,0.730804498742896,0.693846945527894,0.808918754697711,0.780915392505343,0.819334135594042,0.825321293454493,0.802914248805972,0.744485242768606,0.848839730465684,0.932633939548745,0.806972466603334,0.846604661927985,0.724807939540105,0.795140250215553,0.883393518004598,0.807182653023166,1,1,0.897102058023757,0.975929238683449,0.922655672386148,0.922655672386148,0.922655672386148,0.946339208815476
"S8486",0.851866526279861,0.851866526279861,0.816141012589357,0.820842075490735,0.789928733115786,0.849900508203011,0.840302205180058,0.932835849351721,0.781521486264887,0.860077195867601,0.735768964857402,0.887030905555176,0.91961646787673,0.811162390467342,0.922289729538194,0.702846603247963,0.845761456808964,0.950470339098694,0.841364888985631,0.897102058023757,0.897102058023757,1,0.927477791520336,0.920631571052694,0.920631571052694,0.920631571052694,0.917480088959141
"S8490",0.894313006247647,0.894313006247647,0.832539201155094,0.832606771582011,0.821003844819964,0.884463831698487,0.858867074518112,0.902295055866768,0.870701209310624,0.858070598648953,0.814782525197553,0.918658180722694,0.971586790814393,0.88452351463287,0.894204616207785,0.785309688392343,0.811940906781871,0.920377103418587,0.838069564341499,0.975929238683449,0.975929238683449,0.927477791520336,1,0.938514203673541,0.938514203673541,0.938514203673541,0.975730171405958
"S8492",0.920529101444273,0.920529101444273,0.801700041549801,0.802939107800685,0.779890074697038,0.879145817139094,0.815161196800565,0.883691362131123,0.898461609066026,0.849407559481933,0.873725521577958,0.93042001979008,0.953108555777597,0.892441123672752,0.882517754007488,0.855026320361751,0.871174700065644,0.916115935871366,0.904262601788315,0.922655672386148,0.922655672386148,0.920631571052694,0.938514203673541,1,1,1,0.977627445666514
"S8493",0.920529101444273,0.920529101444273,0.801700041549801,0.802939107800685,0.779890074697038,0.879145817139094,0.815161196800565,0.883691362131123,0.898461609066026,0.849407559481933,0.873725521577958,0.93042001979008,0.953108555777597,0.892441123672752,0.882517754007488,0.855026320361751,0.871174700065644,0.916115935871366,0.904262601788315,0.922655672386148,0.922655672386148,0.920631571052694,0.938514203673541,1,1,1,0.977627445666514
"S8494",0.920529101444273,0.920529101444273,0.801700041549801,0.802939107800685,0.779890074697038,0.879145817139094,0.815161196800565,0.883691362131123,0.898461609066026,0.849407559481933,0.873725521577958,0.93042001979008,0.953108555777597,0.892441123672752,0.882517754007488,0.855026320361751,0.871174700065644,0.916115935871366,0.904262601788315,0.922655672386148,0.922655672386148,0.920631571052694,0.938514203673541,1,1,1,0.977627445666514
"S8496",0.932073516692827,0.932073516692827,0.820744215445481,0.823924360482661,0.809520133692456,0.871151102840293,0.826538773484201,0.892530714275619,0.8843815641978,0.816060642281216,0.856919573562975,0.94118859960979,0.976130017350962,0.889730268425381,0.854909262558544,0.830422921813227,0.803184776827298,0.891932332428341,0.841193722466406,0.946339208815476,0.946339208815476,0.917480088959141,0.975730171405958,0.977627445666514,0.977627445666514,0.977627445666514,1
