"","S1034","S1087","S11286","S1199","S1236","S1275","S2447","S2462","S2483","S2494","S2751","S2806","S2928","S2992","S3042","S3058","S3189","S3209","S3383","S3473","S3680","S479","S5707","S6137","S6354","S663","S690"
"S1034",1,0.679504060210303,-0.264991549739224,0.100933684338384,0.49435522785796,0.247056905373858,-0.237796707871755,-0.550752616357897,-0.131434646626382,-0.480728403112731,-0.387108781995018,-0.544040597073667,-0.0919188840671065,-0.259302968922192,0.304080514555857,-0.2763973868392,-0.270469902098535,0.181600384025522,0.0711126181584258,0.443405169020789,0.118818646065082,-0.381012341467961,0.610829658623964,-0.103250700369243,-0.155948191591361,-0.0667548472746603,-0.0437193885435759
"S1087",0.679504060210303,1,-0.24039984964579,-0.163952965431938,0.498373903479432,-0.0356647918764286,-0.0249790829955709,-0.114563245208848,0.0366005567394096,-0.14678164323916,-0.162633544861664,-0.242576693879152,-0.229670483439328,-0.288924485725936,0.351661195872138,-0.0326446509399465,0.0828837629163018,-0.145093774539033,-0.110094253657972,0.180235730704483,0.222798363789157,-0.311991577487583,0.351668002567873,-0.10029873808031,-0.15875854698715,-0.106763745345567,-0.0611181819092546
"S11286",-0.264991549739224,-0.24039984964579,1,-0.471354816340784,0.270820389134264,-0.194252592284612,-0.14101183899115,-0.15337411731655,-0.430152319268259,0.16540570985662,-0.360767326903076,-0.215046750569631,-0.152573288827849,-0.358742525815921,-0.307878543241034,0.00989691908444058,-0.169196835628331,-0.354330348610312,-0.166148693702877,-0.337800222907089,-0.21096554090124,-0.023907036515174,-0.438192936833419,-0.344752802808346,-0.268646736009631,0.0307720055576293,-0.203797711377094
"S1199",0.100933684338384,-0.163952965431938,-0.471354816340784,1,0.245379531203997,0.669686131080937,-0.0195597028096809,-0.129816645682185,0.0563619976220225,-0.272944115119931,0.262418681776622,0.225678530335708,0.745313697288697,0.119140987909329,-0.330776043677376,0.392320367854482,-0.228121478637632,0.917405972573558,0.769176876437713,0.686036506511055,-0.11762157732829,-0.21116415542048,0.429150296166928,0.203436746129026,-0.0198988336015695,0.163620957949111,0.331025933425251
"S1236",0.49435522785796,0.498373903479432,0.270820389134264,0.245379531203997,1,0.561700890472832,-0.0810937576201636,-0.378243719890174,-0.30085084581279,-0.231494269508682,-0.460013838003098,-0.272729940102155,0.279023547094886,-0.485838890123926,-0.062710015817071,0.0725779113520625,-0.385119299918795,0.428949807582013,0.565053594424956,0.602165519214654,-0.0065624668078832,-0.378916139463002,0.232531501204008,-0.218206431521272,-0.317564666319079,-0.0912709042065852,-0.116981472322628
"S1275",0.247056905373858,-0.0356647918764286,-0.194252592284612,0.669686131080937,0.561700890472832,1,0.127737725396615,-0.0380953562419984,0.015608760455187,-0.178745863698241,-0.306964371653894,0.263890481429733,0.355489131048206,-0.0246000347630379,-0.190580063112715,0.123012162097668,-0.129702294178142,0.885926616292401,0.902778461045857,0.830526684000255,0.0338300113490022,-0.249602643323551,0.301760718112057,0.0939721684925349,0.00392660102944544,-0.237012767681067,-0.245054358731088
"S2447",-0.237796707871755,-0.0249790829955709,-0.14101183899115,-0.0195597028096809,-0.0810937576201636,0.127737725396615,1,0.771460841473017,0.910583489422111,0.83014524143823,-0.209700186176493,0.198094076730964,-0.291961569673102,-0.0942161814049846,0.169299937709983,0.117225367329532,-0.0843407889032221,-0.034493953350687,0.0924992871250278,-0.120630920908917,0.88092327689529,0.765892389244053,0.250742425584511,0.894638114943569,0.884495618260363,-0.573196942481372,-0.275533943761039
"S2462",-0.550752616357897,-0.114563245208848,-0.15337411731655,-0.129816645682185,-0.378243719890174,-0.0380953562419984,0.771460841473017,1,0.747787923364287,0.77512534223772,0.0503453064177527,0.673679711694406,-0.434216769834285,0.0520867944903701,0.0237354995481779,0.319862347755056,0.430538013566468,-0.192253141300788,-0.0849774662708951,-0.349598703842051,0.498470067828379,0.505028097798017,-0.159743946978532,0.583605728865132,0.613438182830843,-0.45994646105987,-0.377003683025903
"S2483",-0.131434646626382,0.0366005567394096,-0.430152319268259,0.0563619976220225,-0.30085084581279,0.015608760455187,0.910583489422111,0.747787923364287,1,0.772190532999646,-0.0340695870834572,0.182506965372406,-0.321506817565598,0.0362693759990448,0.260022698456974,0.215670523111491,0.0169957191560372,-0.0371491240724844,-0.000878818035533528,-0.098605981380742,0.886251783901571,0.739369574462219,0.428174645104749,0.93945060779387,0.931662117157506,-0.552893046198773,-0.187218472695093
"S2494",-0.480728403112731,-0.14678164323916,0.16540570985662,-0.272944115119931,-0.231494269508682,-0.178745863698241,0.83014524143823,0.77512534223772,0.772190532999646,1,-0.163240220187688,0.154759207308586,-0.429572049921303,-0.148988310826008,0.123358210765543,0.395705346262364,0.020975351217574,-0.297611100103494,-0.08878326728035,-0.316625039121319,0.735171460250797,0.787350120630198,0.0487490754994781,0.695615259036831,0.79041457604741,-0.612824583220238,-0.366262447538967
"S2751",-0.387108781995018,-0.162633544861664,-0.360767326903076,0.262418681776622,-0.460013838003098,-0.306964371653894,-0.209700186176493,0.0503453064177527,-0.0340695870834572,-0.163240220187688,1,0.372637656285836,0.505908961380013,0.740842654390941,-0.476135436420596,0.181186842092959,0.47550558876972,0.0185093833739936,-0.163995803944725,-0.184646932226765,-0.288453530326805,-0.180459705700932,0.010309664144189,-0.0109919197272969,-0.220675798319753,0.724306452812541,0.795790169603577
