"","S1245","S2548","S3048","S3785","S3908","S4024","S5899","S7644"
"S1245",1,0.955773099186573,0.909708181433037,0.989825981067492,0.954061604142778,0.953679676217548,0.241985801037669,0.961505832777516
"S2548",0.955773099186573,1,0.919252643644728,0.955293900607172,0.959237932024879,0.985806087147008,0.349204654982571,0.905992011630666
"S3048",0.909708181433037,0.919252643644728,1,0.918744966685849,0.969951505117435,0.929585191825189,0.314584071718524,0.940538148597256
"S3785",0.989825981067492,0.955293900607172,0.918744966685849,1,0.94923251240714,0.939133036895612,0.22612200227684,0.960999162334616
"S3908",0.954061604142778,0.959237932024879,0.969951505117435,0.94923251240714,1,0.966367765226437,0.28248310377583,0.94594093805217
"S4024",0.953679676217548,0.985806087147008,0.929585191825189,0.939133036895612,0.966367765226437,1,0.374922658441797,0.909725387680256
"S5899",0.241985801037669,0.349204654982571,0.314584071718524,0.22612200227684,0.28248310377583,0.374922658441797,1,0.223151849572168
"S7644",0.961505832777516,0.905992011630666,0.940538148597256,0.960999162334616,0.94594093805217,0.909725387680256,0.223151849572168,1
