"","S7990","S7991","S7997","S7998","S7999","S8000","S8001","S8002"
"S7990",1,-0.0878154215395165,0.85232525136343,0.666037776294279,0.611854714298189,0.399708803753568,0.466226227302801,-0.109773234203729
"S7991",-0.0878154215395165,1,-0.0223347065263841,0.545895589300318,0.395313613591058,-0.60204306613105,-0.164307379544753,-0.307813693745259
"S7997",0.85232525136343,-0.0223347065263841,1,0.502062040724455,0.406835755267525,0.308465780150225,0.276474249846088,-0.112232198296472
"S7998",0.666037776294279,0.545895589300318,0.502062040724455,1,0.813278741571977,-0.111289544716181,0.344427847334529,-0.171162311693869
"S7999",0.611854714298189,0.395313613591058,0.406835755267525,0.813278741571977,1,0.173836887858268,0.695192550740587,-0.0591178300762886
"S8000",0.399708803753568,-0.60204306613105,0.308465780150225,-0.111289544716181,0.173836887858268,1,0.782003278643074,0.322688351732495
"S8001",0.466226227302801,-0.164307379544753,0.276474249846088,0.344427847334529,0.695192550740587,0.782003278643074,1,0.294028718954803
"S8002",-0.109773234203729,-0.307813693745259,-0.112232198296472,-0.171162311693869,-0.0591178300762886,0.322688351732495,0.294028718954803,1
