"","S1095","S1657","S2075","S4061","S4714","S5118","S522","S5934","S8253"
"S1095",1,-0.316793753065953,0.513462843145213,0.124929377496687,-0.266987356339508,-0.217225690317474,0.221841750993761,0.15033034874003,-0.171627735288441
"S1657",-0.316793753065953,1,0.24824578120671,-0.13648751142714,-0.428816261256923,0.116096633789982,-0.329823320752521,-0.224703796542716,0.130006872400213
"S2075",0.513462843145213,0.24824578120671,1,0.228283027040304,-0.414234533312624,0.35153191046452,0.477546888682633,-0.317210118810934,0.376022384698694
"S4061",0.124929377496687,-0.13648751142714,0.228283027040304,1,0.228938184453293,0.102843094455852,0.101464333172871,-0.212891882809329,0.200127023549432
"S4714",-0.266987356339508,-0.428816261256923,-0.414234533312624,0.228938184453293,1,-0.245135659689234,-0.284932504010044,-0.390618963593427,-0.16927636030436
"S5118",-0.217225690317474,0.116096633789982,0.35153191046452,0.102843094455852,-0.245135659689234,1,0.605006685423487,0.00740825258301124,0.927507429266046
"S522",0.221841750993761,-0.329823320752521,0.477546888682633,0.101464333172871,-0.284932504010044,0.605006685423487,1,0.0498990417845188,0.465487369005807
"S5934",0.15033034874003,-0.224703796542716,-0.317210118810934,-0.212891882809329,-0.390618963593427,0.00740825258301124,0.0498990417845188,1,0.0186795874969618
"S8253",-0.171627735288441,0.130006872400213,0.376022384698694,0.200127023549432,-0.16927636030436,0.927507429266046,0.465487369005807,0.0186795874969618,1
