"","S8284","S8286","S8295","S8298","S8302","S8330","S8341","S8355","S8362","S8379","S8387","S8388","S8390","S8391","S8392","S8433","S8476","S8477","S8478","S8484","S8485","S8486","S8490","S8492","S8493","S8494","S8496"
"S8284",1,0.931287188007758,0.281114267130999,0.336130629061976,0.129241475597358,0.0485662001872644,0.436085688130139,0.679854796158694,0.530046720750653,0.419741725747996,0.486425437209531,-0.366785650995379,-0.298676633940719,0.544650816178069,0.476902118241694,0.472047721721232,0.388759889567813,0.70798892015975,0.401557351985762,0.312653303488615,0.339340030565681,0.566743020369237,0.472344922801108,0.544346583724434,0.482915909394701,0.313327018985124,0.277920488194813
"S8286",0.931287188007758,1,0.467030555328052,0.440174473465177,0.230984262408709,0.142576309645575,0.254827362952445,0.653551869718274,0.589384474917079,0.357091046212142,0.364009882125246,-0.199282889714944,-0.145084113119329,0.636867055195091,0.442845044624826,0.457500282539288,0.143306914447337,0.627763793927203,0.325278321182559,0.288222918536618,0.255892075293127,0.444161283833356,0.399287564725359,0.616753259478264,0.68260718400302,0.367567709283775,0.387011501108921
"S8295",0.281114267130999,0.467030555328052,1,0.880868339852917,0.835294531348524,0.528497920208522,-0.0706235892519309,0.743030740592684,0.767970137346143,-0.31595377273166,0.264039679522092,0.0264271892754441,-0.136899666713642,0.775587270709745,0.39328090840216,0.115943196524751,0.0183157311498996,0.213898372294243,0.317606760729242,0.471333184545163,0.179388560934308,0.290904204358671,0.462543203013902,0.667424886413583,0.628829372786881,0.652446792398631,0.753493181757164
"S8298",0.336130629061976,0.440174473465177,0.880868339852917,1,0.757577391257101,0.45743410375654,0.0685603438696122,0.780662907635527,0.827805300508912,-0.308142604893578,0.52121643759512,0.0878621987781225,-0.0979275723960873,0.714870942978276,0.511343933034262,0.280315183145234,0.134346125823916,0.316241950364956,0.624231807718113,0.648590180078251,0.146611194867866,0.543777008064252,0.6412773563598,0.586637030581735,0.55393377825945,0.734497227706135,0.839915236684913
"S8302",0.129241475597358,0.230984262408709,0.835294531348524,0.757577391257101,1,0.479981308726026,-0.138365006754748,0.671149141916707,0.454563118018816,-0.606999187003764,0.311784367315619,0.00347063378286659,-0.0458858347463284,0.603341166779122,0.390303768207238,-0.0300096775204533,0.285329652501125,0.302214344711789,0.475598282557138,0.622022428609172,0.496291210601789,0.501139525253056,0.617696758701452,0.614277816883992,0.64854026506662,0.814442972223286,0.708343067532391
"S8330",0.0485662001872644,0.142576309645575,0.528497920208522,0.45743410375654,0.479981308726026,1,0.042390289403087,0.441724173284761,0.250795277762733,-0.488438374325546,0.190265371452502,-0.133385401688878,-0.26574985968684,0.503359010151321,0.30808278142998,-0.248127668855227,-0.201917207487755,-0.306450099518256,0.189092577575947,0.152406488427952,-0.094035025183735,0.105307727632694,0.0183659197428776,0.022118694306911,0.131846659403416,0.0751268715372265,0.310348155995194
"S8341",0.436085688130139,0.254827362952445,-0.0706235892519309,0.0685603438696122,-0.138365006754748,0.042390289403087,1,0.405583337370946,0.284521301327915,0.0488502953520939,0.758987231134923,-0.750526884092157,-0.52254400068453,0.0911310740372031,0.0657100565971006,0.270825264073602,0.316990962041465,0.41757838188141,0.1583741775518,0.37166961578659,0.155431290415713,0.234862172923579,0.294777404433759,-0.0292633608021287,-0.164155209466206,0.0992962304712136,0.291921914217744
"S8355",0.679854796158694,0.653551869718274,0.743030740592684,0.780662907635527,0.671149141916707,0.441724173284761,0.405583337370946,1,0.822178713507236,-0.129127725510019,0.584456874963586,-0.46225254804236,-0.540485133371191,0.701898914751749,0.394703934912344,0.312174771009838,0.538842283348735,0.549920738907683,0.634759986743292,0.693798757746677,0.419235587512022,0.676942369636156,0.770213435953881,0.754942172154795,0.493988557077516,0.610933754907861,0.74032921720916
"S8362",0.530046720750653,0.589384474917079,0.767970137346143,0.827805300508912,0.454563118018816,0.250795277762733,0.284521301327915,0.822178713507236,1,0.14940724501055,0.409496365231089,-0.16660074728441,-0.36076314386032,0.576682799690916,0.309246589950659,0.528620323425916,0.23288070727366,0.418508521123013,0.49748158416012,0.569842362698524,0.131523980096682,0.441996191095635,0.613644736955999,0.712475864599926,0.361623968433213,0.483117582153816,0.756749953288308
"S8379",0.419741725747996,0.357091046212142,-0.31595377273166,-0.308142604893578,-0.606999187003764,-0.488438374325546,0.0488502953520939,-0.129127725510019,0.14940724501055,1,-0.256790402700047,0.0819543052177155,0.0502311791636813,-0.270894098576207,0.0333758313981205,0.595681000976523,-0.00991158835025517,0.251794310472531,-0.104821963578985,-0.257043409363702,-0.0170903384339868,-0.0274629851925816,-0.121829224738796,0.106980369223861,-0.204163845032521,-0.377665747135381,-0.322309805062683
"S8387",0.486425437209531,0.364009882125246,0.264039679522092,0.52121643759512,0.311784367315619,0.190265371452502,0.758987231134923,0.584456874963586,0.409496365231089,-0.256790402700047,1,-0.362444081878999,-0.184549093330934,0.421749585544615,0.52364307849893,0.287535360993132,0.29939535766023,0.565913612290979,0.502592443417316,0.623049646249764,0.279207231739578,0.573499532590526,0.55485825007322,0.103061200495136,0.238825377949554,0.597315065277197,0.575401416828381
