"","S8284","S8286","S8295","S8298","S8302","S8330","S8341","S8355","S8362","S8379","S8387","S8388","S8390","S8391","S8392","S8433","S8476","S8477","S8478","S8484","S8485","S8486","S8490","S8492","S8493","S8494","S8496"
"S8284",1,1,0.99937785633219,0.999395020931739,0.999694917615601,0.998283000690993,0.998417506230087,0.997729111480243,0.997297400752736,0.993665953402133,0.995982553154672,0.993024469369453,0.993378791712768,0.996248993498195,0.992952924946324,0.99643946639347,0.990648432923023,0.990648432923023,0.990043032610773,0.988102337329806,0.988102337329806,0.988102337329806,0.988313817142087,0.987661235831199,0.987661235831199,0.987661235831199,0.987661235831199
"S8286",1,1,0.99937785633219,0.999395020931739,0.999694917615601,0.998283000690993,0.998417506230087,0.997729111480243,0.997297400752736,0.993665953402133,0.995982553154672,0.993024469369453,0.993378791712768,0.996248993498195,0.992952924946324,0.99643946639347,0.990648432923023,0.990648432923023,0.990043032610773,0.988102337329806,0.988102337329806,0.988102337329806,0.988313817142087,0.987661235831199,0.987661235831199,0.987661235831199,0.987661235831199
"S8295",0.99937785633219,0.99937785633219,1,0.999933314772667,0.999784408289462,0.999511730301205,0.999611149872999,0.999231360169918,0.998986967777156,0.996290910094049,0.998055874623964,0.995927565318948,0.996142336450353,0.998278120849109,0.995856231504777,0.997911686802666,0.994213846738566,0.994213846738566,0.993763978241743,0.992268706297536,0.992268706297536,0.992268706297536,0.992366017385193,0.991734695361575,0.991734695361575,0.991734695361575,0.991734695361575
"S8298",0.999395020931739,0.999395020931739,0.999933314772667,1,0.999826770632699,0.99947905591253,0.999620713411191,0.999303765930679,0.998976626634822,0.99640420225329,0.998099566359328,0.99602038613361,0.996265725348543,0.998328908752692,0.995972657712725,0.997799243570355,0.994271994104062,0.994271994104062,0.993809801064846,0.992262151296845,0.992262151296845,0.992262151296845,0.992336486396176,0.991802332719585,0.991802332719585,0.991802332719585,0.991802332719585
"S8302",0.999694917615601,0.999694917615601,0.999784408289462,0.999826770632699,1,0.999279509271166,0.999269949806263,0.998838546037907,0.998531639661396,0.995753081186973,0.997610461102579,0.995366265588031,0.995588180104926,0.997798532954235,0.995298078272827,0.997515196923374,0.993251772429011,0.993251772429011,0.992801643429876,0.991186537800412,0.991186537800412,0.991186537800412,0.991274345512943,0.990692030963577,0.990692030963577,0.990692030963577,0.990692030963577
"S8330",0.998283000690993,0.998283000690993,0.999511730301205,0.99947905591253,0.999279509271166,1,0.999919698201676,0.999835783147705,0.999832644824704,0.998095179977561,0.999441681584831,0.997886471184543,0.997998935321175,0.999511496332798,0.99783564922764,0.999147713647277,0.996410711289835,0.996410711289835,0.996269782669904,0.995084921647824,0.995084921647824,0.995084921647824,0.99520873507292,0.994643156252594,0.994643156252594,0.994643156252594,0.994643156252594
"S8341",0.998417506230087,0.998417506230087,0.999611149872999,0.999620713411191,0.999269949806263,0.999919698201676,1,0.999891468892669,0.999789387119746,0.997854891573577,0.999275504004242,0.997546401260603,0.997706592043481,0.999403767359038,0.997499178707895,0.999033308068863,0.99610182214853,0.99610182214853,0.995918393287736,0.994631536211936,0.994631536211936,0.994631536211936,0.99477929548353,0.994232939074672,0.994232939074672,0.994232939074672,0.994232939074672
"S8355",0.997729111480243,0.997729111480243,0.999231360169918,0.999303765930679,0.998838546037907,0.999835783147705,0.999891468892669,1,0.999891399780848,0.998577579885868,0.999611111914021,0.998331069283038,0.9984886625524,0.999726733840194,0.998270178952177,0.999082221726214,0.997120152661844,0.997120152661844,0.996927946881884,0.995804990680122,0.995804990680122,0.995804990680122,0.995936086250577,0.995457087447857,0.995457087447857,0.995457087447857,0.995457087447857
"S8362",0.997297400752736,0.997297400752736,0.998986967777156,0.998976626634822,0.998531639661396,0.999832644824704,0.999789387119746,0.999891399780848,1,0.998692979886052,0.999801856038851,0.998551012987617,0.998643087394861,0.999837715532137,0.99850823761245,0.999333138053528,0.997451422130765,0.997451422130765,0.9973903131088,0.996368359259865,0.996368359259865,0.996368359259865,0.996506165885951,0.996037949746551,0.996037949746551,0.996037949746551,0.996037949746551
"S8379",0.993665953402133,0.993665953402133,0.996290910094049,0.99640420225329,0.995753081186973,0.998095179977561,0.997854891573577,0.998577579885868,0.998692979886052,1,0.999257689703063,0.999863011146841,0.999894205084573,0.999393710297669,0.999881467338597,0.997842086170364,0.999429310843074,0.999429310843074,0.999351153024665,0.998761878011194,0.998761878011194,0.998761878011194,0.99882889939515,0.998752866660718,0.998752866660718,0.998752866660718,0.998752866660718
"S8387",0.995982553154672,0.995982553154672,0.998055874623964,0.998099566359328,0.997610461102579,0.999441681584831,0.999275504004242,0.999611111914021,0.999801856038851,0.999257689703063,1,0.999202174285148,0.999316807293614,0.999958085433817,0.999200747552083,0.999337815483914,0.998370857246402,0.998370857246402,0.998386479182299,0.997559476252793,0.997559476252793,0.997559476252793,0.99771282264971,0.997249118981383,0.997249118981383,0.997249118981383,0.997249118981383
"S8388",0.993024469369453,0.993024469369453,0.995927565318948,0.99602038613361,0.995366265588031,0.997886471184543,0.997546401260603,0.998331069283038,0.998551012987617,0.999863011146841,0.999202174285148,1,0.999899509001209,0.999244582909454,0.999961082543574,0.997455495316708,0.999589831600111,0.999589831600111,0.999587515811639,0.999203183708451,0.999203183708451,0.999203183708451,0.999141645008283,0.999067423009643,0.999067423009643,0.999067423009643,0.999067423009643
"S8390",0.993378791712768,0.993378791712768,0.996142336450353,0.996265725348543,0.995588180104926,0.997998935321175,0.997706592043481,0.9984886625524,0.998643087394861,0.999894205084573,0.999316807293614,0.999899509001209,1,0.999370689000172,0.99992263516047,0.997826391855649,0.99964452870535,0.99964452870535,0.999521666224994,0.999027047890782,0.999027047890782,0.999027047890782,0.999095615996859,0.998882952284428,0.998882952284428,0.998882952284428,0.998882952284428
"S8391",0.996248993498195,0.996248993498195,0.998278120849109,0.998328908752692,0.997798532954235,0.999511496332798,0.999403767359038,0.999726733840194,0.999837715532137,0.999393710297669,0.999958085433817,0.999244582909454,0.999370689000172,1,0.999251326741398,0.999244097373474,0.998416055256898,0.998416055256898,0.998361648578586,0.997472754060762,0.997472754060762,0.997472754060762,0.99761937092341,0.997219687619393,0.997219687619393,0.997219687619393,0.997219687619393
"S8392",0.992952924946324,0.992952924946324,0.995856231504777,0.995972657712725,0.995298078272827,0.99783564922764,0.997499178707895,0.998270178952177,0.99850823761245,0.999881467338597,0.999200747552083,0.999961082543574,0.99992263516047,0.999251326741398,1,0.997488699542379,0.999639813521093,0.999639813521093,0.999637017468667,0.999187119893889,0.999187119893889,0.999187119893889,0.999147892105848,0.999097052289148,0.999097052289148,0.999097052289148,0.999097052289148
"S8433",0.99643946639347,0.99643946639347,0.997911686802666,0.997799243570355,0.997515196923374,0.999147713647277,0.999033308068863,0.999082221726214,0.999333138053528,0.997842086170364,0.999337815483914,0.997455495316708,0.997826391855649,0.999244097373474,0.997488699542379,1,0.996444555977383,0.996444555977383,0.99649627061843,0.995370149529793,0.995370149529793,0.995370149529793,0.995915293516284,0.994999953286014,0.994999953286014,0.994999953286014,0.994999953286014
"S8476",0.990648432923023,0.990648432923023,0.994213846738566,0.994271994104062,0.993251772429011,0.996410711289835,0.99610182214853,0.997120152661844,0.997451422130765,0.999429310843074,0.998370857246402,0.999589831600111,0.99964452870535,0.998416055256898,0.999639813521093,0.996444555977383,1,1,0.999885689642069,0.999690113870473,0.999690113870473,0.999690113870473,0.999701491546231,0.999608361889752,0.999608361889752,0.999608361889752,0.999608361889752
"S8477",0.990648432923023,0.990648432923023,0.994213846738566,0.994271994104062,0.993251772429011,0.996410711289835,0.99610182214853,0.997120152661844,0.997451422130765,0.999429310843074,0.998370857246402,0.999589831600111,0.99964452870535,0.998416055256898,0.999639813521093,0.996444555977383,1,1,0.999885689642069,0.999690113870473,0.999690113870473,0.999690113870473,0.999701491546231,0.999608361889752,0.999608361889752,0.999608361889752,0.999608361889752
"S8478",0.990043032610773,0.990043032610773,0.993763978241743,0.993809801064846,0.992801643429876,0.996269782669904,0.995918393287736,0.996927946881884,0.9973903131088,0.999351153024665,0.998386479182299,0.999587515811639,0.999521666224994,0.998361648578586,0.999637017468667,0.99649627061843,0.999885689642069,0.999885689642069,1,0.999860170090717,0.999860170090717,0.999860170090717,0.999850590881228,0.999795008178856,0.999795008178856,0.999795008178856,0.999795008178856
"S8484",0.988102337329806,0.988102337329806,0.992268706297536,0.992262151296845,0.991186537800412,0.995084921647824,0.994631536211936,0.995804990680122,0.996368359259865,0.998761878011194,0.997559476252793,0.999203183708451,0.999027047890782,0.997472754060762,0.999187119893889,0.995370149529793,0.999690113870473,0.999690113870473,0.999860170090717,1,1,1,0.999918859027668,0.999862014572306,0.999862014572306,0.999862014572306,0.999862014572306
"S8485",0.988102337329806,0.988102337329806,0.992268706297536,0.992262151296845,0.991186537800412,0.995084921647824,0.994631536211936,0.995804990680122,0.996368359259865,0.998761878011194,0.997559476252793,0.999203183708451,0.999027047890782,0.997472754060762,0.999187119893889,0.995370149529793,0.999690113870473,0.999690113870473,0.999860170090717,1,1,1,0.999918859027668,0.999862014572306,0.999862014572306,0.999862014572306,0.999862014572306
"S8486",0.988102337329806,0.988102337329806,0.992268706297536,0.992262151296845,0.991186537800412,0.995084921647824,0.994631536211936,0.995804990680122,0.996368359259865,0.998761878011194,0.997559476252793,0.999203183708451,0.999027047890782,0.997472754060762,0.999187119893889,0.995370149529793,0.999690113870473,0.999690113870473,0.999860170090717,1,1,1,0.999918859027668,0.999862014572306,0.999862014572306,0.999862014572306,0.999862014572306
"S8490",0.988313817142087,0.988313817142087,0.992366017385193,0.992336486396176,0.991274345512943,0.99520873507292,0.99477929548353,0.995936086250577,0.996506165885951,0.99882889939515,0.99771282264971,0.999141645008283,0.999095615996859,0.99761937092341,0.999147892105848,0.995915293516284,0.999701491546231,0.999701491546231,0.999850590881228,0.999918859027668,0.999918859027668,0.999918859027668,1,0.999798051450618,0.999798051450618,0.999798051450618,0.999798051450618
"S8492",0.987661235831199,0.987661235831199,0.991734695361575,0.991802332719585,0.990692030963577,0.994643156252594,0.994232939074672,0.995457087447857,0.996037949746551,0.998752866660718,0.997249118981383,0.999067423009643,0.998882952284428,0.997219687619393,0.999097052289148,0.994999953286014,0.999608361889752,0.999608361889752,0.999795008178856,0.999862014572306,0.999862014572306,0.999862014572306,0.999798051450618,1,1,1,1
"S8493",0.987661235831199,0.987661235831199,0.991734695361575,0.991802332719585,0.990692030963577,0.994643156252594,0.994232939074672,0.995457087447857,0.996037949746551,0.998752866660718,0.997249118981383,0.999067423009643,0.998882952284428,0.997219687619393,0.999097052289148,0.994999953286014,0.999608361889752,0.999608361889752,0.999795008178856,0.999862014572306,0.999862014572306,0.999862014572306,0.999798051450618,1,1,1,1
"S8494",0.987661235831199,0.987661235831199,0.991734695361575,0.991802332719585,0.990692030963577,0.994643156252594,0.994232939074672,0.995457087447857,0.996037949746551,0.998752866660718,0.997249118981383,0.999067423009643,0.998882952284428,0.997219687619393,0.999097052289148,0.994999953286014,0.999608361889752,0.999608361889752,0.999795008178856,0.999862014572306,0.999862014572306,0.999862014572306,0.999798051450618,1,1,1,1
"S8496",0.987661235831199,0.987661235831199,0.991734695361575,0.991802332719585,0.990692030963577,0.994643156252594,0.994232939074672,0.995457087447857,0.996037949746551,0.998752866660718,0.997249118981383,0.999067423009643,0.998882952284428,0.997219687619393,0.999097052289148,0.994999953286014,0.999608361889752,0.999608361889752,0.999795008178856,0.999862014572306,0.999862014572306,0.999862014572306,0.999798051450618,1,1,1,1
