"","S10203","S10328","S10458","S10580","S10806","S10918","S11151","S11264","S11383","S11384","S11498","S11618","S11784","S11804","S11816","S11830","S11849","S11872","S11988","S1296","S1298","S1664","S1697","S176","S3234","S4287","S4401","S4573","S4668","S5110","S5557","S5610","S5646","S6018","S6120","S6165","S6923","S8633","S8702","S8888","S9019","S9163","S9165","S9269","S9272","S9313","S936","S9445","S9447","S9840","S995","S9964"
"S11784",0.99107891800268,0.992623099118032,0.951710230935448,0.951808791821376,0.951770282388172,0.950265076839523,0.998829892112287,0.998959666266737,0.998959666266737,0.985153605083761,0.977174147759905,0.998959666266737,1,0.976043866557732,0.999935396573283,0.99998036414375,0.999991990877974,0.99998036414375,0.974306445515545,0.997851492666003,0.981935510904105,0.907062786714349,0.907062786714349,0.945703639266723,0.983079834173856,0.877939488830882,0.878686647635563,0.821326712136215,0.821326712136215,0.998065373169815,0.99793207950834,0.843619959545948,0.83884120365996,0.99759863456157,0.867011831280016,0.867011831280016,0.99793207950834,0.979951196687086,0.822202951150125,0.979098952527254,0.981938781046437,0.984247532877745,0.96470547379982,0.850789308558607,0.850789308558607,0.960278354752432,0.932003116948721,0.98425698186375,0.96470547379982,0.991020529009727,0.929467589650785,0.99133401136806
"S11804",0.980497195960835,0.980148500940323,0.940249090125115,0.93983414598126,0.938653195075125,0.93692360409967,0.969044142042023,0.969780286918629,0.969780286918629,0.998580812582742,0.999936528605913,0.969780286918629,0.976043866557732,1,0.974625437238019,0.97560830092145,0.976141425835917,0.97560830092145,0.999896206603797,0.97120156072817,0.998910072908469,0.934544022705204,0.934544022705204,0.939713553751636,0.998920752113033,0.929366333589638,0.930672270384751,0.873839999815834,0.873839999815834,0.97466143285383,0.972577311946708,0.89551186427932,0.891791174780235,0.970883326647636,0.918948397522199,0.918948397522199,0.972577311946708,0.967196231993552,0.886954328446835,0.967721976295616,0.967516691002774,0.965906338831848,0.998480191203757,0.918043717535553,0.918043717535553,0.9976224686876,0.937760040619859,0.966304909531438,0.998480191203757,0.980519433404416,0.936704688792989,0.981558644881811
"S11816",0.990897420525184,0.992504515134323,0.95314509408022,0.953263820580322,0.953266803043739,0.951800207826689,0.998766793295498,0.998860106497004,0.998860106497004,0.984080426611128,0.975796308947806,0.998860106497004,0.999935396573283,0.974625437238019,1,0.999960133782064,0.999913467182335,0.999960133782064,0.972817349739871,0.998092191326821,0.980808607501799,0.907639835796158,0.907639835796158,0.946967178987062,0.981943803777836,0.877691221893681,0.878420444642205,0.821172313491367,0.821172313491367,0.998164409772197,0.998123257096186,0.843591546136002,0.83874750497841,0.99783519762442,0.866901778202529,0.866901778202529,0.998123257096186,0.980386413155988,0.821048585557037,0.979480212785778,0.982389222461722,0.984799516907013,0.963034636092478,0.848996647615789,0.848996647615789,0.958500081307686,0.933004929248737,0.984772095329844,0.963034636092478,0.990859723464285,0.930477607876126,0.991111663116053
"S11830",0.991196310227002,0.992665596034829,0.952369096715851,0.952445021127538,0.952448054303932,0.950965256722282,0.998755814439427,0.998892714547419,0.998892714547419,0.98478202808871,0.976755066823913,0.998892714547419,0.99998036414375,0.97560830092145,0.999960133782064,1,0.999981560681908,1,0.973824549987616,0.997820507391935,0.981586425712218,0.907513884399776,0.907513884399776,0.946301470676412,0.982737687838298,0.878288670850106,0.879057748355985,0.822404184913739,0.822404184913739,0.998018138499218,0.997916433912397,0.844547406686741,0.839743605399885,0.997561595018625,0.867557598619891,0.867557598619891,0.997916433912397,0.980283142715179,0.822755819837888,0.979386882386553,0.982290868281939,0.984664508767229,0.964253180582842,0.85087932230071,0.85087932230071,0.959765931872908,0.932361397082682,0.984654845707143,0.964253180582842,0.99116972002253,0.929823410606029,0.991400807861914
"S11849",0.991065772453761,0.992566158926866,0.951663708346224,0.951735744375351,0.951708973894687,0.950216673429831,0.99884394676718,0.998992137133913,0.998992137133913,0.985178535410707,0.977264433338452,0.998992137133913,0.999991990877974,0.976141425835917,0.999913467182335,0.999981560681908,1,0.999981560681908,0.974398947518685,0.997660583671768,0.981984025210392,0.907131173551905,0.907131173551905,0.945679362626268,0.983131164942253,0.878141563360893,0.878908246272558,0.821842914102184,0.821842914102184,0.997905481879604,0.997769692942779,0.844027126458551,0.839240620942432,0.997402231511408,0.867253413731344,0.867253413731344,0.997769692942779,0.979928903981757,0.82281662974907,0.97907431317407,0.981922233429454,0.984250380157568,0.964874133066462,0.851414566164619,0.851414566164619,0.960448550002018,0.931926743626399,0.984261711233629,0.964874133066462,0.991027867782346,0.929386973809346,0.991306536319552
"S11872",0.991196310227002,0.992665596034829,0.952369096715851,0.952445021127538,0.952448054303932,0.950965256722282,0.998755814439427,0.998892714547419,0.998892714547419,0.98478202808871,0.976755066823913,0.998892714547419,0.99998036414375,0.97560830092145,0.999960133782064,1,0.999981560681908,1,0.973824549987616,0.997820507391935,0.981586425712218,0.907513884399776,0.907513884399776,0.946301470676412,0.982737687838298,0.878288670850106,0.879057748355985,0.822404184913739,0.822404184913739,0.998018138499218,0.997916433912397,0.844547406686741,0.839743605399885,0.997561595018625,0.867557598619891,0.867557598619891,0.997916433912397,0.980283142715179,0.822755819837888,0.979386882386553,0.982290868281939,0.984664508767229,0.964253180582842,0.85087932230071,0.85087932230071,0.959765931872908,0.932361397082682,0.984654845707143,0.964253180582842,0.99116972002253,0.929823410606029,0.991400807861914
"S11988",0.97846932780867,0.97822943550178,0.937004976428205,0.936637401878149,0.935368681573473,0.93359998254529,0.967452520776903,0.968139170658746,0.968139170658746,0.998129926188881,0.999825833102127,0.968139170658746,0.974306445515545,0.999896206603797,0.972817349739871,0.973824549987616,0.974398947518685,0.973824549987616,1,0.969413905099555,0.998318779444588,0.931898834274156,0.931898834274156,0.936492869328064,0.998378949307629,0.927374787096031,0.928772505384417,0.870614409184815,0.870614409184815,0.973008944175803,0.970873621411296,0.892837897924624,0.889096927974024,0.969089147464078,0.916913422745686,0.916913422745686,0.970873621411296,0.964671277123161,0.884477038220071,0.965209859062758,0.965066155476801,0.963412593174521,0.998566213316566,0.916966681420089,0.916966681420089,0.997839139901872,0.934751377068164,0.963777638279011,0.998566213316566,0.978516738343724,0.933703389198,0.979574217965652
"S1296",0.992573734741366,0.995084421130419,0.959299390467536,0.9597792863532,0.959708100207999,0.958028423152338,0.995718206280951,0.995705543806776,0.995705543806776,0.982139439820712,0.972682765652289,0.995705543806776,0.997851492666003,0.97120156072817,0.998092191326821,0.997820507391935,0.997660583671768,0.997820507391935,0.969413905099555,1,0.978921661683024,0.912948234415427,0.912948234415427,0.953263896247051,0.980000589926321,0.880794419302359,0.88124430669376,0.820871283670621,0.820871283670621,0.999799533107467,0.999916636873767,0.844339024617625,0.839639118326351,0.999964275915537,0.869689353231316,0.869689353231316,0.999916636873767,0.984162502649455,0.812668693015206,0.983387502550138,0.985921279763541,0.987661211438602,0.958180791127608,0.835456793843952,0.835456793843952,0.953455656642999,0.939913453333126,0.987584051396522,0.958180791127608,0.992277609254196,0.937453910095393,0.992976401139433
"S1298",0.987729028554953,0.98775009194633,0.952748946160619,0.952428356693588,0.951485265403154,0.949758692646685,0.974689830720708,0.975437925080648,0.975437925080648,0.999445128286243,0.999123651191362,0.975437925080648,0.981935510904105,0.998910072908469,0.980808607501799,0.981586425712218,0.981984025210392,0.981586425712218,0.998318779444588,0.978921661683024,1,0.942986365134203,0.942986365134203,0.951936725797037,0.999913199410516,0.934159652978028,0.935159660808254,0.880184048858768,0.880184048858768,0.981845480776168,0.980080446656656,0.901170120276429,0.897537326993325,0.978784126796404,0.924100576618581,0.924100576618581,0.980080446656656,0.977121650719878,0.887762187706955,0.977587409600467,0.97729720274585,0.975803230180281,0.995942181889682,0.9136948858346,0.9136948858346,0.994503904576696,0.949015216898344,0.976199730650653,0.995942181889682,0.987631152028569,0.947833268860582,0.988803029862167
"S1664",0.94295145745522,0.942830793762662,0.981497719804457,0.980793475473978,0.980064710410087,0.98014313025042,0.890634815367522,0.89255317526593,0.89255317526593,0.934895087428235,0.934746593098744,0.89255317526593,0.907062786714349,0.934544022705204,0.907639835796158,0.907513884399776,0.907131173551905,0.907513884399776,0.931898834274156,0.912948234415427,0.942986365134203,1,1,0.986690957919545,0.939897346567295,0.991739863850103,0.991079409763349,0.956405221259155,0.956405221259155,0.915060598436152,0.914173545680041,0.97071837089908,0.968684662085559,0.913437525004191,0.985460225539912,0.985460225539912,0.914173545680041,0.961446308614049,0.930542464028375,0.963474071485832,0.957536108079965,0.951335413048911,0.935912604824703,0.909677829926794,0.909677829926794,0.934818341473619,0.993608167947287,0.952456372858285,0.935912604824703,0.942969363744583,0.994223544352739,0.944198487613745
"S1697",0.94295145745522,0.942830793762662,0.981497719804457,0.980793475473978,0.980064710410087,0.98014313025042,0.890634815367522,0.89255317526593,0.89255317526593,0.934895087428235,0.934746593098744,0.89255317526593,0.907062786714349,0.934544022705204,0.907639835796158,0.907513884399776,0.907131173551905,0.907513884399776,0.931898834274156,0.912948234415427,0.942986365134203,1,1,0.986690957919545,0.939897346567295,0.991739863850103,0.991079409763349,0.956405221259155,0.956405221259155,0.915060598436152,0.914173545680041,0.97071837089908,0.968684662085559,0.913437525004191,0.985460225539912,0.985460225539912,0.914173545680041,0.961446308614049,0.930542464028375,0.963474071485832,0.957536108079965,0.951335413048911,0.935912604824703,0.909677829926794,0.909677829926794,0.934818341473619,0.993608167947287,0.952456372858285,0.935912604824703,0.942969363744583,0.994223544352739,0.944198487613745
"S176",0.969132558394566,0.970959831445733,0.999308881550033,0.999195565799045,0.999067980452025,0.999120171984587,0.934747364066889,0.93603106197958,0.93603106197958,0.947507138470171,0.940902562288782,0.93603106197958,0.945703639266723,0.939713553751636,0.946967178987062,0.946301470676412,0.945679362626268,0.946301470676412,0.936492869328064,0.953263896247051,0.951936725797037,0.986690957919545,0.986690957919545,1,0.950101510384179,0.961013680366471,0.960321167527225,0.91902996864123,0.91902996864123,0.953299044040616,0.953756565716773,0.936165166848626,0.933155172504908,0.953735645402369,0.953719259742,0.953719259742,0.953756565716773,0.985785604027212,0.886428717623135,0.986669211412427,0.983684113062859,0.980589706556216,0.933424404163449,0.870209806162873,0.870209806162873,0.929728943782013,0.99729397573706,0.98132848568387,0.933424404163449,0.969130074824091,0.996524704896946,0.969864996479306
"S3234",0.988319265224131,0.988157740595097,0.95131358737958,0.951013291540308,0.95007841197432,0.948309052129549,0.976145875836825,0.976856083806677,0.976856083806677,0.999629785505587,0.999147966083689,0.976856083806677,0.983079834173856,0.998920752113033,0.981943803777836,0.982737687838298,0.983131164942253,0.982737687838298,0.998378949307629,0.980000589926321,0.999913199410516,0.939897346567295,0.939897346567295,0.950101510384179,1,0.93058519904249,0.931630831374753,0.876432292434582,0.876432292434582,0.982941666826951,0.981190957134047,0.897606435821486,0.893878921479256,0.979846073082083,0.920439053791566,0.920439053791566,0.981190957134047,0.977047230252883,0.884032761219086,0.977424814337171,0.977398386495406,0.976098562104803,0.995623988121921,0.910714495146543,0.910714495146543,0.994083705163961,0.946556518742474,0.976440424093066,0.995623988121921,0.988260101974944,0.94533725249979,0.989258590647932
"S4287",0.920691739868645,0.918305889483103,0.953414356855485,0.952182078478051,0.951354054225038,0.950890974404522,0.8579324772949,0.860173598407058,0.860173598407058,0.923653768370688,0.929106185794691,0.860173598407058,0.877939488830882,0.929366333589638,0.877691221893681,0.878288670850106,0.878141563360893,0.878288670850106,0.927374787096031,0.880794419302359,0.934159652978028,0.991739863850103,0.991739863850103,0.961013680366471,0.93058519904249,1,0.999921103452926,0.97711659739498,0.97711659739498,0.885100227612016,0.882975964205085,0.987716627828378,0.986554497280244,0.881510920580003,0.997514292830574,0.997514292830574,0.882975964205085,0.937000221687612,0.960876706559474,0.939282774913241,0.932549847591775,0.925274200573834,0.936893285858167,0.941417742894282,0.941417742894282,0.93753540604651,0.972215304972028,0.926318952721989,0.936893285858167,0.920885812141297,0.973441524384239,0.922293559709337
"S4401",0.920965240623147,0.918643090781197,0.952773092682657,0.951528059516487,0.950728011794267,0.950241953991762,0.858786273897919,0.860995148241589,0.860995148241589,0.924765883920704,0.930462403344137,0.860995148241589,0.878686647635563,0.930672270384751,0.878420444642205,0.879057748355985,0.878908246272558,0.879057748355985,0.928772505384417,0.88124430669376,0.935159660808254,0.991079409763349,0.991079409763349,0.960321167527225,0.931630831374753,0.999921103452926,1,0.977466393195492,0.977466393195492,0.885649656709841,0.883526307146903,0.988182063771855,0.986975883094463,0.881951816568131,0.997888425056157,0.997888425056157,0.883526307146903,0.936897191384435,0.961517426337622,0.939085774298188,0.932584792958023,0.92547011445067,0.938358258043456,0.943046029864851,0.943046029864851,0.938994442271131,0.971117159416295,0.92645216623804,0.938358258043456,0.921224991625476,0.972280459368514,0.922580128870517
"S4573",0.875812018049985,0.867194155421039,0.911713220853977,0.909522748312848,0.910035053938661,0.909347042199783,0.797101292797981,0.799916235782247,0.799916235782247,0.865256394428861,0.873771676667474,0.799916235782247,0.821326712136215,0.873839999815834,0.821172313491367,0.822404184913739,0.821842914102184,0.822404184913739,0.870614409184815,0.820871283670621,0.880184048858768,0.956405221259155,0.956405221259155,0.91902996864123,0.876432292434582,0.97711659739498,0.977466393195492,1,1,0.826740052752296,0.824173067428791,0.997686212107809,0.998164051123175,0.822371709165235,0.986493786959201,0.986493786959201,0.824173067428791,0.897461741264768,0.983885001461221,0.898648419092814,0.89301097099031,0.887103488518157,0.886828912787102,0.948888031909407,0.948888031909407,0.886856356295407,0.926285769640208,0.887705060910072,0.886828912787102,0.876799570066661,0.927556134796073,0.876284791256978
"S4668",0.875812018049985,0.867194155421039,0.911713220853977,0.909522748312848,0.910035053938661,0.909347042199783,0.797101292797981,0.799916235782247,0.799916235782247,0.865256394428861,0.873771676667474,0.799916235782247,0.821326712136215,0.873839999815834,0.821172313491367,0.822404184913739,0.821842914102184,0.822404184913739,0.870614409184815,0.820871283670621,0.880184048858768,0.956405221259155,0.956405221259155,0.91902996864123,0.876432292434582,0.97711659739498,0.977466393195492,1,1,0.826740052752296,0.824173067428791,0.997686212107809,0.998164051123175,0.822371709165235,0.986493786959201,0.986493786959201,0.824173067428791,0.897461741264768,0.983885001461221,0.898648419092814,0.89301097099031,0.887103488518157,0.886828912787102,0.948888031909407,0.948888031909407,0.886856356295407,0.926285769640208,0.887705060910072,0.886828912787102,0.876799570066661,0.927556134796073,0.876284791256978
"S5110",0.993974965069527,0.996008866372777,0.959160998108583,0.959566645899771,0.959475442610406,0.957674693087344,0.995472729510826,0.99550758143239,0.99550758143239,0.984766185314165,0.976081908275677,0.99550758143239,0.998065373169815,0.97466143285383,0.998164409772197,0.998018138499218,0.997905481879604,0.998018138499218,0.973008944175803,0.999799533107467,0.981845480776168,0.915060598436152,0.915060598436152,0.953299044040616,0.982941666826951,0.885100227612016,0.885649656709841,0.826740052752296,0.826740052752296,1,0.999929748926674,0.849829631969153,0.845189145323313,0.999815327930979,0.874458901361011,0.874458901361011,0.999929748926674,0.985179686640385,0.819607712564151,0.984432299485595,0.98691719592951,0.988540091137308,0.962388776595351,0.842669881677898,0.842669881677898,0.957882528557581,0.940372116665134,0.9884147761275,0.962388776595351,0.993742093420848,0.938012936159908,0.994352772414145
"S5557",0.993328657872346,0.995640089552766,0.959757607568935,0.960205179393635,0.960146540330415,0.958424450824327,0.99563837144996,0.995642893222709,0.995642893222709,0.983162789234146,0.974076520693202,0.995642893222709,0.99793207950834,0.972577311946708,0.998123257096186,0.997916433912397,0.997769692942779,0.997916433912397,0.970873621411296,0.999916636873767,0.980080446656656,0.914173545680041,0.914173545680041,0.953756565716773,0.981190957134047,0.882975964205085,0.883526307146903,0.824173067428791,0.824173067428791,0.999929748926674,1,0.847480784530385,0.842792732430289,0.999919753900738,0.872342889566999,0.872342889566999,1,0.985015575117972,0.815837800040141,0.984213181258378,0.986815681847247,0.988563567485608,0.959891658115283,0.838536496832091,0.838536496832091,0.955213718255613,0.94033200162481,0.988432170135764,0.959891658115283,0.993109970340304,0.937888915147001,0.993696768232909
"S5610",0.894187155823139,0.887290365535949,0.929345596593856,0.927528389346883,0.927660885823187,0.927019432665515,0.820791779216553,0.823271024613353,0.823271024613353,0.887751555849664,0.895518148634555,0.823271024613353,0.843619959545948,0.89551186427932,0.843591546136002,0.844547406686741,0.844027126458551,0.844547406686741,0.892837897924624,0.844339024617625,0.901170120276429,0.97071837089908,0.97071837089908,0.936165166848626,0.897606435821486,0.987716627828378,0.988182063771855,0.997686212107809,0.997686212107809,0.849829631969153,0.847480784530385,1,0.999865101802041,0.845638010365077,0.994755752834641,0.994755752834641,0.847480784530385,0.914717159355915,0.981087404525386,0.915976487634946,0.910575321979307,0.904651911995678,0.906960740749928,0.951827097359429,0.951827097359429,0.907037488987701,0.943612484395054,0.905176980866966,0.906960740749928,0.895131283655008,0.944820781543761,0.894875475211356
