"","S8284","S8286","S8295","S8298","S8302","S8330","S8341","S8355","S8362","S8379","S8387","S8388","S8390","S8391","S8392","S8433","S8476","S8477","S8478","S8484","S8485","S8486","S8490","S8492","S8493","S8494","S8496"
"S8284",1,1,0.999431982688895,0.999418483322797,0.999671461282383,0.998421490900872,0.9983838904878,0.998207888230856,0.997826367000886,0.995567461787814,0.996859117187055,0.995229159932399,0.995296538082282,0.996934974096493,0.994814569714139,0.996941918412319,0.993183699761427,0.993183699761427,0.992991095842563,0.991904547643594,0.991904547643594,0.991904547643594,0.991447130434592,0.991164331010792,0.991164331010792,0.991164331010792,0.991164331010792
"S8286",1,1,0.999431982688895,0.999418483322797,0.999671461282383,0.998421490900872,0.9983838904878,0.998207888230856,0.997826367000886,0.995567461787814,0.996859117187055,0.995229159932399,0.995296538082282,0.996934974096493,0.994814569714139,0.996941918412319,0.993183699761427,0.993183699761427,0.992991095842563,0.991904547643594,0.991904547643594,0.991904547643594,0.991447130434592,0.991164331010792,0.991164331010792,0.991164331010792,0.991164331010792
"S8295",0.999431982688895,0.999431982688895,1,0.999992577460758,0.999841180676969,0.999635103773319,0.999637935411657,0.999544799454242,0.999365625327765,0.99773130437338,0.998632141152532,0.99761710222335,0.99763286726322,0.998775333010256,0.99728039366584,0.998214596307903,0.996072095588403,0.996072095588403,0.99592640343915,0.995214304638423,0.995214304638423,0.995214304638423,0.994748113896633,0.994443276714653,0.994443276714653,0.994443276714653,0.994443276714653
"S8298",0.999418483322797,0.999418483322797,0.999992577460758,1,0.999851685955504,0.999620006375459,0.999610491135398,0.999532312032404,0.999363702516895,0.9977694481327,0.99862391938046,0.997674560385113,0.997682072241349,0.998791901064488,0.997343555342325,0.998120089702596,0.996148444097165,0.996148444097165,0.995988605444702,0.995273666779201,0.995273666779201,0.995273666779201,0.994801211753161,0.994511187828796,0.994511187828796,0.994511187828796,0.994511187828796
"S8302",0.999671461282383,0.999671461282383,0.999841180676969,0.999851685955504,1,0.999324977197172,0.999259909195442,0.999148123548013,0.998929645577699,0.997274149537835,0.998154399342679,0.997143949419378,0.99714686616589,0.998283396360675,0.996828923072207,0.997813341331801,0.995381967660454,0.995381967660454,0.995242986166692,0.994432922856812,0.994432922856812,0.994432922856812,0.993943778478374,0.993689789824437,0.993689789824437,0.993689789824437,0.993689789824437
"S8330",0.998421490900872,0.998421490900872,0.999635103773319,0.999620006375459,0.999324977197172,1,0.999960230899456,0.999937150240215,0.999911757045033,0.999037285824183,0.999625912803988,0.998897784830964,0.998978322152357,0.99968158970761,0.998688305775155,0.999115954987821,0.997893688884012,0.997893688884012,0.997805403094405,0.997279179805667,0.997279179805667,0.997279179805667,0.996986704692673,0.996674183211995,0.996674183211995,0.996674183211995,0.996674183211995
"S8341",0.9983838904878,0.9983838904878,0.999637935411657,0.999610491135398,0.999259909195442,0.999960230899456,1,0.999974660842764,0.999916778664229,0.998932480704835,0.999611294372443,0.998792571389462,0.998920452833532,0.999645473812964,0.998583517848824,0.999207090408252,0.99777286553436,0.99777286553436,0.997676238698655,0.997182732728255,0.997182732728255,0.997182732728255,0.996855570456651,0.996526894492023,0.996526894492023,0.996526894492023,0.996526894492023
"S8355",0.998207888230856,0.998207888230856,0.999544799454242,0.999532312032404,0.999148123548013,0.999937150240215,0.999974660842764,1,0.999961966310681,0.999159476348697,0.999701158938732,0.99902838629495,0.9991391836157,0.999757180505891,0.998836418756336,0.999205075868727,0.998102584663378,0.998102584663378,0.998006927959431,0.997521723831412,0.997521723831412,0.997521723831412,0.997211765936694,0.99694285231679,0.99694285231679,0.99694285231679,0.99694285231679
"S8362",0.997826367000886,0.997826367000886,0.999365625327765,0.999363702516895,0.998929645577699,0.999911757045033,0.999916778664229,0.999961966310681,1,0.999333239155151,0.999817033557476,0.999253749279232,0.999350407518581,0.999853377467892,0.999082267905602,0.999193757455623,0.998465433616811,0.998465433616811,0.998382126307286,0.997956472833665,0.997956472833665,0.997956472833665,0.997682711452688,0.997384112037431,0.997384112037431,0.997384112037431,0.997384112037431
"S8379",0.995567461787814,0.995567461787814,0.99773130437338,0.9977694481327,0.997274149537835,0.999037285824183,0.998932480704835,0.999159476348697,0.999333239155151,1,0.999570837045748,0.999902358125563,0.999914033178637,0.999734437646719,0.999883788917848,0.998480668686065,0.999628731628384,0.999628731628384,0.999613806578148,0.999336144650904,0.999336144650904,0.999336144650904,0.999175437029004,0.999147876265516,0.999147876265516,0.999147876265516,0.999147876265516
