"","S1026","S1029","S1031","S1038","S1054","S1065","S1528","S1531","S1554","S2123","S2310","S2329","S2355","S2364","S2366","S2376","S2380","S998"
"S1026",1,0.622412000653161,0.131035395201353,0.191862075896095,0.325383149287331,-0.394926137444167,0.492930763953756,0.158888687274045,0.319062199814501,0.341565943048826,0.175235286221262,-0.0225372833418205,-0.450578634338204,-0.340115279139284,0.0298260311157926,0.0852923918469764,0.0458287655411645,0.409031335994129
"S1029",0.622412000653161,1,0.266763832618221,0.11163116199851,0.664138776148111,-0.279290686378819,0.492028708004471,0.11984471188791,0.406621830946307,0.686683977716975,0.673115300162562,-0.350586386176548,-0.804940634916885,-0.432153978827013,0.178393094260682,0.31894665437116,-0.100354345599199,0.608224058682518
"S1031",0.131035395201353,0.266763832618221,1,-0.366468908419524,0.206158778762457,-0.138660884819109,0.85762678520739,0.551417826232191,0.650306121582152,0.425747623238755,0.736194919649825,0.259631563677911,-0.335823745342714,0.351042748536787,0.150259796643139,0.202435882115532,0.63359478506271,-0.160634054869523
"S1038",0.191862075896095,0.11163116199851,-0.366468908419524,1,0.51061810289619,-0.630193435670493,-0.129659293549208,0.0072270185191529,-0.483868941099799,0.19325490293015,-0.123660876231409,-0.713195918333938,-0.197364217129635,-0.69785895810921,-0.197032366792367,-0.22772635172594,-0.192453435740713,0.282161764379459
"S1054",0.325383149287331,0.664138776148111,0.206158778762457,0.51061810289619,1,-0.456309722388459,0.517842239215624,0.512746892512836,0.280850149581082,0.733925566933026,0.554968182555009,-0.550730090260303,-0.533419296293215,-0.51760700044867,0.114702077872736,-0.219372497907816,-0.21354355155304,0.540490858165955
"S1065",-0.394926137444167,-0.279290686378819,-0.138660884819109,-0.630193435670493,-0.456309722388459,1,-0.386214515243482,-0.396814236368078,-0.0755584351975815,-0.342589350595184,-0.367562613504534,0.294884807846058,0.355262921940013,0.41720623656897,-0.459234548412384,-0.301084848185608,-0.0112528683993215,-0.598434427768975
"S1528",0.492930763953756,0.492028708004471,0.85762678520739,-0.129659293549208,0.517842239215624,-0.386214515243482,1,0.766114701804808,0.786246100612434,0.624033420391735,0.724765267103632,0.164547652386921,-0.437958371414079,0.122276982902426,0.284731045997067,0.0881073851973584,0.392882731862889,0.18672009163359
"S1531",0.158888687274045,0.11984471188791,0.551417826232191,0.0072270185191529,0.512746892512836,-0.396814236368078,0.766114701804808,1,0.702797256590502,0.55898023672368,0.437634442144124,0.0736856240343124,0.0362076980106222,0.0949674486888111,0.364519022790377,-0.21564025206577,0.241139175574648,0.182416278025272
"S1554",0.319062199814501,0.406621830946307,0.650306121582152,-0.483868941099799,0.280850149581082,-0.0755584351975815,0.786246100612434,0.702797256590502,1,0.386744250146865,0.514743625657638,0.450403223399423,-0.24500017722415,0.351819002073861,0.537700865959075,0.217717624515004,0.135565345517356,0.279552324037472
"S2123",0.341565943048826,0.686683977716975,0.425747623238755,0.19325490293015,0.733925566933026,-0.342589350595184,0.624033420391735,0.55898023672368,0.386744250146865,1,0.731618481208352,-0.46624718252637,-0.491688902592232,-0.293182977097379,0.047691551630174,-0.00538822272594732,0.195402772014317,0.274725008479417
"S2310",0.175235286221262,0.673115300162562,0.736194919649825,-0.123660876231409,0.554968182555009,-0.367562613504534,0.724765267103632,0.437634442144124,0.514743625657638,0.731618481208352,1,-0.166692500103223,-0.624420818727492,-0.0707757946143858,0.370017570404385,0.388163862429079,0.258514008120516,0.360452051593675
"S2329",-0.0225372833418205,-0.350586386176548,0.259631563677911,-0.713195918333938,-0.550730090260303,0.294884807846058,0.164547652386921,0.0736856240343124,0.450403223399423,-0.46624718252637,-0.166692500103223,1,0.152719499812392,0.867995702663264,0.388086204164327,0.266276455079736,-0.0383922970262151,-0.20299451358718
"S2355",-0.450578634338204,-0.804940634916885,-0.335823745342714,-0.197364217129635,-0.533419296293215,0.355262921940013,-0.437958371414079,0.0362076980106222,-0.24500017722415,-0.491688902592232,-0.624420818727492,0.152719499812392,1,0.124482971246204,-0.221191172151372,-0.530213362612851,0.180436864487746,-0.44297693114533
"S2364",-0.340115279139284,-0.432153978827013,0.351042748536787,-0.69785895810921,-0.51760700044867,0.41720623656897,0.122276982902426,0.0949674486888111,0.351819002073861,-0.293182977097379,-0.0707757946143858,0.867995702663264,0.124482971246204,1,0.233957377379339,0.232201827731481,0.0654584929687951,-0.46366056042401
"S2366",0.0298260311157926,0.178393094260682,0.150259796643139,-0.197032366792367,0.114702077872736,-0.459234548412384,0.284731045997067,0.364519022790377,0.537700865959075,0.047691551630174,0.370017570404385,0.388086204164327,-0.221191172151372,0.233957377379339,1,0.609557953819109,-0.37436802849227,0.696859994761283
"S2376",0.0852923918469764,0.31894665437116,0.202435882115532,-0.22772635172594,-0.219372497907816,-0.301084848185608,0.0881073851973584,-0.21564025206577,0.217717624515004,-0.00538822272594732,0.388163862429079,0.266276455079736,-0.530213362612851,0.232201827731481,0.609557953819109,1,-0.0451092031934458,0.366176227503271
"S2380",0.0458287655411645,-0.100354345599199,0.63359478506271,-0.192453435740713,-0.21354355155304,-0.0112528683993215,0.392882731862889,0.241139175574648,0.135565345517356,0.195402772014317,0.258514008120516,-0.0383922970262151,0.180436864487746,0.0654584929687951,-0.37436802849227,-0.0451092031934458,1,-0.552456366246047
"S998",0.409031335994129,0.608224058682518,-0.160634054869523,0.282161764379459,0.540490858165955,-0.598434427768975,0.18672009163359,0.182416278025272,0.279552324037472,0.274725008479417,0.360452051593675,-0.20299451358718,-0.44297693114533,-0.46366056042401,0.696859994761283,0.366176227503271,-0.552456366246047,1
