"","S6801","S6809","S6812","S6817","S6831","S6833","S6837","S6840","S6841","S6842","S6844","S6850","S6851","S6853","S6855","S6857","S6859","S6860","S6863","S6869","S6870","S6882","S6897","S6898","S6900","S6959","S6964"
"S6844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S6850",-0.593276214661649,-0.108773024869239,-0.41582710633297,0.730376689247158,-0.227166219395029,-0.0376512219941716,0.858867538485909,NA,-0.380636987965545,NA,NA,1,-0.0527307108473824,0.145099292399362,NA,-0.14519402602605,-0.315956467128413,NA,0.00544056578757267,NA,-0.357598781574129,0.221366128765495,-0.0992601080358194,0.540797011157388,0.118865081891187,0.228011774220637,-0.0995671162024343
"S6851",-0.381336817083816,0.192074217304451,0.168176082651174,0.146432273167312,-0.055239848768658,0.288908520955973,-0.258730750581106,NA,0.229108857409796,NA,NA,-0.0527307108473824,1,0.110028769923479,NA,0.570722425961074,-0.418343701035116,NA,-0.145298656064066,NA,0.147546772605227,-0.150300373977027,0.186644868856727,0.150441178193926,0.45971038016573,-0.150480653916085,-0.332378514905484
"S6853",0.0246758652448276,0.308167195176091,-0.213181725735874,-0.196834641611268,-0.0710759611358755,-0.216817927090821,-0.274410109651839,NA,-0.323765337545516,NA,NA,0.145099292399362,0.110028769923479,1,NA,0.314035983278318,-0.381744494237001,NA,0.0821343883277872,NA,0.245296485621659,-0.387168320069756,0.712460913170706,0.092382267360103,0.807769455792469,0.385735024281522,0.454420952755325
"S6855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S6857",-0.0145750425386757,0.143863962918932,-0.308400554047802,-0.0775297495717056,0.322280690573285,-0.147606749737727,-0.397493312103571,NA,-0.383022491143897,NA,NA,-0.14519402602605,0.570722425961074,0.314035983278318,NA,1,0.0342043556974755,NA,0.39199354614746,NA,0.616118339874128,-0.697578914126673,0.161803741121323,-0.375135981436693,0.493485482211918,0.12277173664911,0.220993757775632
"S6859",0.401310174496552,-0.622262961316521,-0.33054771507449,-0.252730626830471,0.274528328419359,-0.277520441185421,0.0502216453811034,NA,-0.0749002388238219,NA,NA,-0.315956467128413,-0.418343701035116,-0.381744494237001,NA,0.0342043556974755,1,NA,0.107998602806916,NA,0.474138593272182,-0.187967462522335,-0.441249263672766,-0.177106654423349,-0.296734259725321,0.234679436455545,-0.0871419930897799
"S6860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S6863",0.407332607830332,0.115986703904707,-0.109685212663432,-0.305235258078076,0.200715156507211,0.0539140296403046,-0.13351427378529,NA,-0.136969494564259,NA,NA,0.00544056578757267,-0.145298656064066,0.0821343883277872,NA,0.39199354614746,0.107998602806916,NA,1,NA,0.293421977306154,-0.229569378811025,0.368549611021486,-0.317727193834295,-0.282813882546214,0.593804184188484,0.515657478259098
"S6869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S6870",0.250151489989077,-0.509484049777949,-0.286067783458056,-0.597387563571127,0.749932160468671,-0.114540878371218,-0.452825612674005,NA,-0.210497816925222,NA,NA,-0.357598781574129,0.147546772605227,0.245296485621659,NA,0.616118339874128,0.474138593272182,NA,0.293421977306154,NA,1,-0.644595440205364,0.118318269686137,-0.289061424414592,0.342021282209006,0.400408912790087,0.489053031194329
"S6882",-0.176076571316322,-0.0684623791752876,0.180621315734576,0.22542439563621,-0.449075847084019,0.0164665498693129,0.453521929796933,NA,0.406197179058891,NA,NA,0.221366128765495,-0.150300373977027,-0.387168320069756,NA,-0.697578914126673,-0.187967462522335,NA,-0.229569378811025,NA,-0.644595440205364,1,-0.151619255851226,0.459172413790336,-0.49318645906056,-0.195002235535679,-0.49868113332069
"S6897",0.12683724259086,0.429635149048147,0.382240188630578,-0.391341608814371,-0.225736621581951,0.350083817686362,-0.437569058065374,NA,0.0891214815905781,NA,NA,-0.0992601080358194,0.186644868856727,0.712460913170706,NA,0.161803741121323,-0.441249263672766,NA,0.368549611021486,NA,0.118318269686137,-0.151619255851226,1,0.219287256481697,0.423135965271248,0.567859340108683,0.377130622631123
"S6898",-0.621539314373892,-0.238855274361445,0.174272822372267,0.432105564266037,-0.488012745344921,0.401038435708613,0.570314650935269,NA,0.0726804821548859,NA,NA,0.540797011157388,0.150441178193926,0.092382267360103,NA,-0.375135981436693,-0.177106654423349,NA,-0.317727193834295,NA,-0.289061424414592,0.459172413790336,0.219287256481697,1,0.214853783997934,0.360345879678691,-0.469238393747613
"S6900",-0.346881177899366,0.141756872381535,-0.191335949494578,0.0564333786255113,-0.00971844181875793,-0.115527718804039,-0.22442026267933,NA,-0.394903492579183,NA,NA,0.118865081891187,0.45971038016573,0.807769455792469,NA,0.493485482211918,-0.296734259725321,NA,-0.282813882546214,NA,0.342021282209006,-0.49318645906056,0.423135965271248,0.214853783997934,1,0.125773219102925,0.126709179234129
"S6959",0.181656220449676,-0.27317595241156,-0.120533352554906,-0.266834775126164,0.0125738381013548,0.205066978280175,0.104577472505399,NA,-0.0667281568382356,NA,NA,0.228011774220637,-0.150480653916085,0.385735024281522,NA,0.12277173664911,0.234679436455545,NA,0.593804184188484,NA,0.400408912790087,-0.195002235535679,0.567859340108683,0.360345879678691,0.125773219102925,1,0.315522400266227
"S6964",0.325372561876667,0.00257500375630521,-0.0889429235454879,-0.554533260355474,0.64695452417896,-0.0551200575399903,-0.390697467743599,NA,-0.358463130743933,NA,NA,-0.0995671162024343,-0.332378514905484,0.454420952755325,NA,0.220993757775632,-0.0871419930897799,NA,0.515657478259098,NA,0.489053031194329,-0.49868113332069,0.377130622631123,-0.469238393747613,0.126709179234129,0.315522400266227,1
