"","S3430","S3450","S4299","S4301","S4302","S4313","S4318","S4326","S4330","S4333","S4346","S4356","S4361","S4368","S4370","S4383","S460"
"S3430",1,NA,-0.481475813663562,0.345911000813945,0.078556336618454,0.5430031238318,0.256221234569997,0.474093035624789,-0.0127488779767176,-0.568966835005437,0.671228467975032,-0.0621812071387244,0.275805692778307,0.187151783013214,0.0954951215826376,0.178338958427198,-0.00142020644578966
"S3450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4299",-0.481475813663562,NA,1,-0.336300865162909,0.0685643538544919,0.00897806594010718,-0.391847967152405,-0.195415959132502,-0.367557787821932,0.6465740490098,-0.0756115099992852,0.284949775540577,-0.0142809739949331,-0.435562760591259,0.211982853764208,-0.157701340322474,0.00763270239404803
"S4301",0.345911000813945,NA,-0.336300865162909,1,0.778116446779825,-0.125136289671049,-0.0811081354394664,0.136740658586608,0.144031968196949,-0.0571956660126449,-0.0372703025185552,-0.324978175193008,0.481119651362984,-0.281953173158902,-0.140886209185177,0.364082414561044,0.321636408262299
"S4302",0.078556336618454,NA,0.0685643538544919,0.778116446779825,1,-0.347232244516911,-0.328317910031214,-0.0920608280391986,-0.309534108430633,0.202956833624168,-0.229017555357404,0.0243987092316192,0.350540961946903,-0.142222812075775,0.082411568139682,0.0878903155408494,0.227445827573079
"S4313",0.5430031238318,NA,0.00897806594010718,-0.125136289671049,-0.347232244516911,1,-0.145882750339657,0.317732668141436,0.065028696586239,-0.212659145569359,0.919717559687839,-0.10786495849957,-0.0297667119666113,-0.427976405008752,0.0362638591639549,-0.139227601381823,-0.447781099064939
"S4318",0.256221234569997,NA,-0.391847967152405,-0.0811081354394664,-0.328317910031214,-0.145882750339657,1,0.0933316599394116,0.650138570389934,-0.0341334535625857,0.0592830029229602,-0.573404559367979,0.436451324068017,0.390487932730186,0.1193845170952,0.216385175075916,0.0654104884579988
"S4326",0.474093035624789,NA,-0.195415959132502,0.136740658586608,-0.0920608280391986,0.317732668141436,0.0933316599394116,1,0.180889272039807,-0.689005681139954,0.286260488091902,0.0439761067916675,-0.157208352858566,-0.0554281911470762,-0.418740985602632,0.0227321460824496,-0.13667274416627
"S4330",-0.0127488779767176,NA,-0.367557787821932,0.144031968196949,-0.309534108430633,0.065028696586239,0.650138570389934,0.180889272039807,1,0.0792344076609449,0.141606055377926,-0.881729086196362,0.405029791676903,-0.276201965658347,-0.27462822361429,0.0639426207639307,-0.0566405445529735
"S4333",-0.568966835005437,NA,0.6465740490098,-0.0571956660126449,0.202956833624168,-0.212659145569359,-0.0341334535625857,-0.689005681139954,0.0792344076609449,1,-0.167248130818397,-0.285705096540605,0.418383844783178,-0.424010967238658,0.252880286377242,-0.108264940119372,0.0881967718091509
"S4346",0.671228467975032,NA,-0.0756115099992852,-0.0372703025185552,-0.229017555357404,0.919717559687839,0.0592830029229602,0.286260488091902,0.141606055377926,-0.167248130818397,1,-0.2650544968234,0.277624761860426,-0.30503536459758,0.185164771476873,-0.269151917809073,-0.310839293390839
"S4356",-0.0621812071387244,NA,0.284949775540577,-0.324978175193008,0.0243987092316192,-0.10786495849957,-0.573404559367979,0.0439761067916675,-0.881729086196362,-0.285705096540605,-0.2650544968234,1,-0.64282290796195,0.389326977633655,-0.0909978328564936,-0.0795299104959095,0.0862934482774079
"S4361",0.275805692778307,NA,-0.0142809739949331,0.481119651362984,0.350540961946903,-0.0297667119666113,0.436451324068017,-0.157208352858566,0.405029791676903,0.418383844783178,0.277624761860426,-0.64282290796195,1,-0.217226680024845,0.275645901853215,-0.00484601107137354,0.486460139075567
"S4368",0.187151783013214,NA,-0.435562760591259,-0.281953173158902,-0.142222812075775,-0.427976405008752,0.390487932730186,-0.0554281911470762,-0.276201965658347,-0.424010967238658,-0.30503536459758,0.389326977633655,-0.217226680024845,1,0.109021822909411,0.00108047079479884,0.133350132877163
"S4370",0.0954951215826376,NA,0.211982853764208,-0.140886209185177,0.082411568139682,0.0362638591639549,0.1193845170952,-0.418740985602632,-0.27462822361429,0.252880286377242,0.185164771476873,-0.0909978328564936,0.275645901853215,0.109021822909411,1,0.136906491121322,-0.0576646911505017
"S4383",0.178338958427198,NA,-0.157701340322474,0.364082414561044,0.0878903155408494,-0.139227601381823,0.216385175075916,0.0227321460824496,0.0639426207639307,-0.108264940119372,-0.269151917809073,-0.0795299104959095,-0.00484601107137354,0.00108047079479884,0.136906491121322,1,0.149082971477796
"S460",-0.00142020644578966,NA,0.00763270239404803,0.321636408262299,0.227445827573079,-0.447781099064939,0.0654104884579988,-0.13667274416627,-0.0566405445529735,0.0881967718091509,-0.310839293390839,0.0862934482774079,0.486460139075567,0.133350132877163,-0.0576646911505017,0.149082971477796,1
