"","S7162","S7166","S7194","S7198","S7199","S7201","S7207","S7213","S7214","S7215","S7216","S7220","S7224","S7225","S7230","S7235","S7273"
"S7162",1,-0.521771095942896,0.376360793100723,0.394779322952771,0.439959896259601,0.349019334677016,0.363158061048385,-0.141674452518814,0.183112859911585,0.305575224096615,-0.163507128080324,0.0636267451011242,-0.391706772569925,-0.144391771175621,-0.389708121031702,0.387039866353002,-0.354774116595025
"S7166",-0.521771095942896,1,-0.479947018118324,-0.244881782724028,0.00806566061979571,0.160534030434657,-0.0541374837691544,-0.0454638177712487,0.154307722918743,-0.120318726816714,-0.2922008442205,-0.404658782895791,0.820074476650029,0.504571667453012,0.255097635308898,-0.244095016922258,0.683742398770867
"S7194",0.376360793100723,-0.479947018118324,1,0.666665996410521,-0.0773895118976287,0.420527230095991,0.517808392619241,0.178597155739497,-0.120410499733635,-0.134120237105179,0.142538885875005,0.274880950543368,-0.451317522855289,-0.166666666666667,-0.662886241788864,0.666592472875696,-0.511953986469606
"S7198",0.394779322952771,-0.244881782724028,0.666665996410521,1,0.58985058103462,0.0309008261272843,0.112507968657001,-0.596978527845588,0.65744825905993,0.457845138277016,-0.594265664537453,-0.27613318946708,-0.234351996316628,0.375149428190242,-0.994219204785458,0.999884681896857,-0.079213807784795
"S7199",0.439959896259601,0.00806566061979571,-0.0773895118976287,0.58985058103462,1,-0.0944063113850465,-0.0462476311260252,-0.83337591214663,0.855356901233613,0.703123488589695,-0.746952422720017,-0.567149290517846,-0.0204802326955312,0.519025610059492,-0.566726504553136,0.590761244630128,0.177318952086596
"S7201",0.349019334677016,0.160534030434657,0.420527230095991,0.0309008261272843,-0.0944063113850465,1,0.828933577464964,0.486774568325778,-0.372637274362563,-0.481040733350874,0.298277107139794,0.0302318875408725,0.0608018698924541,-0.0223560886571526,0.0107677924937654,0.0286048509069989,-0.151523985074224
"S7207",0.363158061048385,-0.0541374837691544,0.517808392619241,0.112507968657001,-0.0462476311260252,0.828933577464964,1,0.429692935956375,-0.389207917448683,-0.189052431340505,0.398778050439603,0.0450951668780033,-0.290294255712342,-0.0451771539600848,-0.0679297643166779,0.115752444514082,-0.548065372648696
"S7213",-0.141674452518814,-0.0454638177712487,0.178597155739497,-0.596978527845588,-0.83337591214663,0.486774568325778,0.429692935956375,1,-0.970226263380959,-0.783340171762413,0.897841580510666,0.617172230833984,-0.0228684205453075,-0.598168803771553,0.589601812770489,-0.597236200193499,-0.332710400442146
"S7214",0.183112859911585,0.154307722918743,-0.120410499733635,0.65744825905993,0.855356901233613,-0.372637274362563,-0.389207917448683,-0.970226263380959,1,0.732953231519936,-0.948753744000277,-0.635100274094435,0.155539188357961,0.65743333318085,-0.657177121674249,0.656212256916602,0.436980264015341
"S7215",0.305575224096615,-0.120318726816714,-0.134120237105179,0.457845138277016,0.703123488589695,-0.481040733350874,-0.189052431340505,-0.783340171762413,0.732953231519936,1,-0.664660399601569,-0.423655699023825,-0.07426725115341,0.408299077274416,-0.442925339686135,0.459487944903086,-0.125062093369065
"S7216",-0.163507128080324,-0.2922008442205,0.142538885875005,-0.594265664537453,-0.746952422720017,0.298277107139794,0.398778050439603,0.897841580510666,-0.948753744000277,-0.664660399601569,1,0.520793007592788,-0.334459569059914,-0.571684207669486,0.587342989847474,-0.590874222020463,-0.487270633663689
"S7220",0.0636267451011242,-0.404658782895791,0.274880950543368,-0.27613318946708,-0.567149290517846,0.0302318875408725,0.0450951668780033,0.617172230833984,-0.635100274094435,-0.423655699023825,0.520793007592788,1,-0.20907884518553,-0.964032691956871,0.258891687616091,-0.277305740805357,-0.489475680085162
"S7224",-0.391706772569925,0.820074476650029,-0.451317522855289,-0.234351996316628,-0.0204802326955312,0.0608018698924541,-0.290294255712342,-0.0228684205453075,0.155539188357961,-0.07426725115341,-0.334459569059914,-0.20907884518553,1,0.320320133896663,0.247641623600152,-0.237208107766314,0.647324783839347
"S7225",-0.144391771175621,0.504571667453012,-0.166666666666667,0.375149428190242,0.519025610059492,-0.0223560886571526,-0.0451771539600848,-0.598168803771553,0.65743333318085,0.408299077274416,-0.571684207669486,-0.964032691956871,0.320320133896663,1,-0.365271195869543,0.376534346217712,0.531251563694009
"S7230",-0.389708121031702,0.255097635308898,-0.662886241788864,-0.994219204785458,-0.566726504553136,0.0107677924937654,-0.0679297643166779,0.589601812770489,-0.657177121674249,-0.442925339686135,0.587342989847474,0.258891687616091,0.247641623600152,-0.365271195869543,1,-0.993545543083553,0.0446754472917968
"S7235",0.387039866353002,-0.244095016922258,0.666592472875696,0.999884681896857,0.590761244630128,0.0286048509069989,0.115752444514082,-0.597236200193499,0.656212256916602,0.459487944903086,-0.590874222020463,-0.277305740805357,-0.237208107766314,0.376534346217712,-0.993545543083553,1,-0.084228153881555
"S7273",-0.354774116595025,0.683742398770867,-0.511953986469606,-0.079213807784795,0.177318952086596,-0.151523985074224,-0.548065372648696,-0.332710400442146,0.436980264015341,-0.125062093369065,-0.487270633663689,-0.489475680085162,0.647324783839347,0.531251563694009,0.0446754472917968,-0.084228153881555,1
