"","S7362","S7410","S7415","S7453","S7457","S7498","S7509","S7517","S7526","S7531","S7533","S7545","S7547","S7548","S7552","S7568","S7592","S7626","S7633"
"S7362",1,0.999861560694234,0.999730752129768,0.99970445139864,0.99977661725267,0.99977661725267,0.999662922578143,0.999505292410384,0.999571787164098,0.999499724697339,0.999499724697339,0.999499724697339,0.999317026162046,0.999317026162046,0.999041728812947,0.999317026162046,0.999000049766711,0.998267126186551,0.997809569466863
"S7410",0.999861560694234,1,0.999947917823387,0.999886862014985,0.999903000691984,0.999903000691984,0.999847034267481,0.99976512592772,0.9998124644601,0.99975817238259,0.99975817238259,0.99975817238259,0.999649244836408,0.999649244836408,0.999404394444732,0.999649244836408,0.999448586942128,0.998590327513999,0.998198995498543
"S7415",0.999730752129768,0.999947917823387,1,0.999883010684812,0.999880738347128,0.999880738347128,0.999752222808344,0.999673219133342,0.999751741256576,0.999629056768495,0.999629056768495,0.999629056768495,0.999529059259173,0.999529059259173,0.999304631395407,0.999529059259173,0.999331907898553,0.99840919312224,0.997977889892971
"S7453",0.99970445139864,0.999886862014985,0.999883010684812,1,0.999974609908231,0.999974609908231,0.999867934027818,0.999856488426505,0.999859585290237,0.999749206175408,0.999749206175408,0.999749206175408,0.999559420159712,0.999559420159712,0.999463370460467,0.999559420159712,0.999509112080579,0.998863570368701,0.998563802220141
"S7457",0.99977661725267,0.999903000691984,0.999880738347128,0.999974609908231,1,1,0.999901996632766,0.999859143813647,0.999879986004483,0.999778846710617,0.999778846710617,0.999778846710617,0.999610610777864,0.999610610777864,0.999506264882684,0.999610610777864,0.999498240633623,0.998885903298602,0.998546652785371
"S7498",0.99977661725267,0.999903000691984,0.999880738347128,0.999974609908231,1,1,0.999901996632766,0.999859143813647,0.999879986004483,0.999778846710617,0.999778846710617,0.999778846710617,0.999610610777864,0.999610610777864,0.999506264882684,0.999610610777864,0.999498240633623,0.998885903298602,0.998546652785371
"S7509",0.999662922578143,0.999847034267481,0.999752222808344,0.999867934027818,0.999901996632766,0.999901996632766,1,0.999896674723582,0.999964237002738,0.999939890894465,0.999939890894465,0.999939890894465,0.999822740189097,0.999822740189097,0.999741324441839,0.999822740189097,0.999776524097717,0.99931088103738,0.99898692626786
"S7517",0.999505292410384,0.99976512592772,0.999673219133342,0.999856488426505,0.999859143813647,0.999859143813647,0.999896674723582,1,0.999929431845779,0.999919098068809,0.999919098068809,0.999919098068809,0.9998242186929,0.9998242186929,0.999722133929421,0.9998242186929,0.999813237583692,0.999191614844675,0.998907812542012
"S7526",0.999571787164098,0.9998124644601,0.999751741256576,0.999859585290237,0.999879986004483,0.999879986004483,0.999964237002738,0.999929431845779,1,0.999930585362287,0.999930585362287,0.999930585362287,0.999827495113375,0.999827495113375,0.999752351361817,0.999827495113375,0.999817649750715,0.99933096148308,0.998963287504225
"S7531",0.999499724697339,0.99975817238259,0.999629056768495,0.999749206175408,0.999778846710617,0.999778846710617,0.999939890894465,0.999919098068809,0.999930585362287,1,1,1,0.999933992231261,0.999933992231261,0.999886983961505,0.999933992231261,0.999901718728057,0.999258528997107,0.998940462978107
"S7533",0.999499724697339,0.99975817238259,0.999629056768495,0.999749206175408,0.999778846710617,0.999778846710617,0.999939890894465,0.999919098068809,0.999930585362287,1,1,1,0.999933992231261,0.999933992231261,0.999886983961505,0.999933992231261,0.999901718728057,0.999258528997107,0.998940462978107
"S7545",0.999499724697339,0.99975817238259,0.999629056768495,0.999749206175408,0.999778846710617,0.999778846710617,0.999939890894465,0.999919098068809,0.999930585362287,1,1,1,0.999933992231261,0.999933992231261,0.999886983961505,0.999933992231261,0.999901718728057,0.999258528997107,0.998940462978107
"S7547",0.999317026162046,0.999649244836408,0.999529059259173,0.999559420159712,0.999610610777864,0.999610610777864,0.999822740189097,0.9998242186929,0.999827495113375,0.999933992231261,0.999933992231261,0.999933992231261,1,1,0.999840457896308,1,0.999880904250394,0.999110603751913,0.998702296987988
