"","S10203","S10328","S10458","S10580","S10806","S10918","S11151","S11264","S11383","S11384","S11498","S11618","S11784","S11804","S11816","S11830","S11849","S11872","S11988","S1296","S1298","S1664","S1697","S176","S3234","S4287","S4401","S4573","S4668","S5110","S5557","S5610","S5646","S6018","S6120","S6165","S6923","S8633","S8702","S8888","S9019","S9163","S9165","S9269","S9272","S9313","S936","S9445","S9447","S9840","S995","S9964"
"S10203",1,0.665540699019157,0.178949266004987,0.185999926850401,0.435367344652393,0.401055965914284,0.529913494901248,0.150705139505714,0.591796443067326,0.255591891348461,0.582106220279418,0.150716466183998,0.0881429044805718,0.545646764334333,0.0466317217560775,0.159452548997663,0.285807524689526,0.226984669147162,0.59489371828198,-0.0254576230609438,0.640194794240809,-0.0517960388994512,0.0124848775538496,0.229310617310968,0.255293511672306,-0.14424795068272,-0.102000688993356,-0.157862102621468,-0.157876179569794,0.856199894916108,0.120229578254184,0.00503741960280796,-0.14992614520331,0.381525846634588,0.260262072447566,0.014297648633646,0.039626867288196,0.746886486923053,-0.0541447124118102,0.428936410735367,0.525384254088637,0.727969719355256,0.35242856298222,-0.15031534976765,-0.15031534976765,0.356467686258306,-0.0781380724306416,0.733101841247603,0.429585840632242,0.887476542115175,-0.0782250023155288,0.939152274238967
"S10328",0.665540699019157,1,0.232977105205903,0.268857283967494,0.230146232797189,0.16125672678488,0.220462106313794,0.450560526799749,0.424776713043263,0.142014121707726,0.27963037560474,0.450590044306476,-0.319454524234339,0.18143231533011,-0.00503690939272975,-0.291746295421721,0.555992909378141,0.518147697097902,0.284445828524926,-0.181193751459313,0.266646261636472,0.0134674328456324,0.0439204484367492,0.281454425341997,0.366767623381704,-0.276885028012559,-0.268198254547966,-0.337591617303408,-0.337599469944458,0.526813728029298,-0.132041018299458,-0.250984815991253,-0.33939061051089,0.613900443649912,0.0383167273910847,-0.340847903135836,-0.12433305508425,0.592747619360492,-0.179525937701537,0.484754078459492,0.51757279968944,0.590189802101056,0.150005328095074,0.04225701108559,0.04225701108559,0.1520835188437,-0.222640289229654,0.813335721391064,0.285418167605396,0.89551322087014,-0.222927487261437,0.541127808508787
"S10458",0.178949266004987,0.232977105205903,1,0.970521784315319,0.924034624780818,0.923990819062431,-0.37400137184911,-0.38542513240268,-0.381030754916731,-0.0969971300924535,0.442969655937901,-0.385401412097142,-0.28714996116822,0.482341536411473,-0.360003916235512,-0.330343329638672,-0.113053106180695,-0.352399230474261,0.491181005225255,-0.408470985822641,0.445041746632471,0.842589413184369,0.846208455518299,0.994993705855301,0.148905802016805,0.75197197874486,0.76505869594229,0.588178153512725,0.588179447720652,0.0189759470277292,-0.321741658345731,0.380804159450431,0.559510384231938,-0.237455128228861,0.495971858065547,0.656619103897247,-0.343306851241699,0.391735815252353,0.666280936388249,0.11353987430859,0.184782941214223,0.682891932674747,0.301856805362548,0.512463287516427,0.512463287516427,0.379666343933803,0.793067580603665,0.00530814238172003,0.18818592044307,0.288390237711471,0.792749906475413,0.234243479725754
"S10580",0.185999926850401,0.268857283967494,0.970521784315319,1,0.864819014259589,0.893950513132263,-0.475173422143598,-0.44783350228708,-0.399020006696857,-0.117415918594036,0.44982458920429,-0.447808933310855,-0.331265752580887,0.509960202413092,-0.457694271897737,-0.349923961303579,-0.16477479405816,-0.410111019167527,0.502299322568642,-0.499579188937049,0.479303572961165,0.845444429595932,0.842358097538078,0.979704085273754,0.344758546024287,0.740789763034059,0.753450960762775,0.535591129530594,0.535581763364107,-0.0249874076070131,-0.455764408192791,0.458495133768787,0.516706775234786,-0.296116501792755,0.521763029168765,0.613178050703048,-0.475939075851234,0.287874103699974,0.567985169638894,0.00965720475639302,0.0685054163059248,0.603132027956662,0.356394266561655,0.37671843561179,0.37671843561179,0.418311062680761,0.778992766197691,-0.0388708082193363,0.223944086965896,0.279553109471232,0.778611789065754,0.190787148038831
"S10806",0.435367344652393,0.230146232797189,0.924034624780818,0.864819014259589,1,0.981567776510286,-0.0724280573519839,-0.373279087116541,-0.131164769378944,0.0314691288763604,0.609688636102039,-0.37326142600883,-0.0841820137452053,0.639863207395208,-0.220071276484997,-0.110090394202881,-0.0958341295382628,-0.327114371007324,0.653200736777197,-0.303545931574147,0.620864757400631,0.726450350539117,0.748844798902403,0.919343389743891,0.10436306756629,0.677173712385661,0.716248466686067,0.544785305126876,0.544787340615152,0.291204091698222,-0.071494927634153,0.317620086593139,0.518254612013153,-0.179172553168781,0.543832404739149,0.687619007655718,-0.126636452943396,0.550892609361371,0.621426147280027,0.195899936677977,0.303346096917731,0.831153504068733,0.399790360109563,0.406334579520269,0.406334579520269,0.480868812135414,0.728360777360741,0.150084441403168,0.286760735864809,0.419654229780208,0.728099634015675,0.516279354299346
"S10918",0.401055965914284,0.16125672678488,0.923990819062431,0.893950513132263,0.981567776510286,1,-0.171714791481506,-0.467324254343919,-0.225882049253945,-0.00536535354769668,0.643031965474023,-0.467305447110226,-0.104257279009462,0.696096260533792,-0.315988976273639,-0.121028908517374,-0.151562898121085,-0.41793802681428,0.6883037866775,-0.374779889711317,0.674766268679343,0.775888077968464,0.797004282926084,0.927715084414439,0.18209681067912,0.755312190523589,0.775905208892225,0.571237205783221,0.571232569001399,0.249281393212482,-0.200999589148185,0.413328643228757,0.55136020169392,-0.264327771113481,0.532882222042943,0.728986329798439,-0.256719870098019,0.471505885934824,0.625438295637335,0.101554631327668,0.20103833344055,0.743616316914045,0.435772046844846,0.351492012135684,0.351492012135684,0.51710320480998,0.781119099901048,0.0590548998384775,0.329179798950388,0.343217699217809,0.780809261801131,0.46385179459673
"S11151",0.529913494901248,0.220462106313794,-0.37400137184911,-0.475173422143598,-0.0724280573519839,-0.171714791481506,1,0.578343784721735,0.832502479083891,0.568075477944,0.14738237508628,0.578329666589981,0.535917357636125,0.0911154849600845,0.755357837553798,0.50385106932323,0.397503660375494,0.583721602260073,0.109342213617461,0.409913454295424,0.203663374002693,-0.506377744584061,-0.454160173490954,-0.38570216583114,-0.212945345355788,-0.554144303290385,-0.502305038668313,-0.431275147477049,-0.431260077578651,0.541348830559755,0.762028081997513,-0.608045918926218,-0.428530803428804,0.593172223319535,-0.19997998925505,-0.430145334588363,0.707707653876418,0.506488963183833,-0.349806399954852,0.608131235082108,0.617765420352526,0.318418099684827,0.205550814516396,-0.088358915835278,-0.088358915835278,0.0699857580068474,-0.511711430277371,0.597811863255112,0.379977844503377,0.423119799842279,-0.511568100319267,0.523972256165517
"S11264",0.150705139505714,0.450560526799749,-0.38542513240268,-0.44783350228708,-0.373279087116541,-0.467324254343919,0.578343784721735,1,0.644274506003362,0.254726158556,-0.320361492714829,0.999999997470673,0.00603811113078728,-0.362384298914723,0.495814692924926,-0.0517522840230387,0.648057802836497,0.987818493747809,-0.310325732812305,0.0987002542174643,-0.261255586633908,-0.491873988105425,-0.501130674884414,-0.389914170808018,-0.211256784663308,-0.607166765213318,-0.700995826755371,-0.52847070835908,-0.528464617793594,0.198292681772281,0.233506774875373,-0.602781867424728,-0.514598799733448,0.914001444662418,-0.459392812204264,-0.749408794169131,0.240912465198406,0.413523552692666,-0.351505381502202,0.788238325702781,0.713278853095672,0.0913574779660328,0.0366903520618061,0.287164636725419,0.287164636725419,-0.41653072467575,-0.587629988169266,0.632060146795992,0.184918321775171,0.340771444492055,-0.587505626912451,0.0502643998203934
"S11383",0.591796443067326,0.424776713043263,-0.381030754916731,-0.399020006696857,-0.131164769378944,-0.225882049253945,0.832502479083891,0.644274506003362,1,0.356360640343503,0.102846263623994,0.64426391344743,0.306532742301597,0.0810768343525959,0.501125242438279,0.332072659754921,0.386247215944614,0.663577623309648,0.123524767029065,0.0735485386754598,0.151737970330393,-0.520132070976587,-0.516220211958002,-0.379107085333794,0.0958460945279075,-0.619793666588458,-0.617975514397532,-0.577077191135671,-0.577085598629475,0.557260794695789,0.527566797916778,-0.48516122533083,-0.557632095283746,0.665516005615378,-0.0906717055163817,-0.55202648755498,0.468878521155178,0.429043334262656,-0.529393811847319,0.571955873049441,0.581645206673788,0.326534598652348,0.303941949926003,-0.194579334910319,-0.194579334910319,-0.0497542528226669,-0.567415018644519,0.691420087369029,0.281705044232122,0.507077975062565,-0.567370930910347,0.482893833189705
"S11384",0.255591891348461,0.142014121707726,-0.0969971300924535,-0.117415918594036,0.0314691288763604,-0.00536535354769668,0.568075477944,0.254726158556,0.356360640343503,1,0.261280334699604,0.25474364888146,0.0623520047817585,0.280238747574046,0.372396721296055,-0.00384073583432645,0.486262498936304,0.305157949572204,0.201484818802553,0.502509768445179,0.462909728592695,0.0517780056953807,0.0848804311662702,-0.10772097540708,0.235887096122705,-0.161645233559564,-0.00800779336353704,-0.0270710020108884,-0.0270764914408997,0.282489514732939,0.525048226651477,-0.509746182593166,-0.0208333896169917,0.382527098163335,-0.412574737930472,-0.312715694577581,0.511500089661649,0.152348026820099,0.00249754020538376,0.294654500474802,0.20042953962889,0.131190912608083,0.607834643298459,0.111923224496436,0.111923224496436,0.598934791862558,-0.100453044918083,0.372634635325722,0.756034602777905,0.246151833894722,-0.100409703981205,0.295319325654372
