"","S7362","S7410","S7415","S7453","S7457","S7498","S7509","S7517","S7526","S7531","S7533","S7545","S7547","S7548","S7552","S7568","S7592","S7626","S7633"
"S7362",1,-0.160903859584108,-0.787070990386493,0.181218059036543,-0.19372549923507,0.0943835890963493,0.588284206564078,-0.469932053580533,-0.709194483590012,0.00386741932786822,-0.614839275533544,-0.708297814761457,0.637874719851695,-0.467128731975655,-0.21718784178399,0.484709689865609,0.267057249436988,0.326507623540461,-0.434301417162801
"S7410",-0.160903859584108,1,0.246855692131491,-0.335778328047842,-0.146527880037289,0.0730618580572668,0.135897284921137,-0.352960231068447,0.100204712897237,-0.227986128063577,-0.153763921066979,-0.104951087025403,-0.0879833756431694,-0.139388606802234,0.296327423001381,-0.331130230548553,-0.277257260230606,0.215334424942589,-0.0362506201788405
"S7415",-0.787070990386493,0.246855692131491,1,-0.00200821182203119,0.240451721908506,0.0388142820202396,-0.168872368760496,0.457725942042113,0.596866531209234,0.12879215308378,0.441820692059331,0.7352747264325,-0.450568456818567,0.593988282497877,0.341310469637164,-0.430826608730215,-0.517742371921019,-0.098812123712461,0.2937168794654
"S7453",0.181218059036543,-0.335778328047842,-0.00200821182203119,1,0.221464201971092,-0.21828587745945,-0.300885492693769,0.269178972436042,-0.398468513917335,0.708611190230557,0.376794298132706,-0.30141789857467,-0.254907087364497,0.609782125074538,-0.450627942350859,0.435443333464187,-0.508342648690792,0.128949090607936,0.149027202346225
"S7457",-0.19372549923507,-0.146527880037289,0.240451721908506,0.221464201971092,1,-0.427209238465808,0.0463124396610253,0.357714111686612,0.209398765643756,0.0547993506491974,0.561319856334486,0.351878981912658,-0.386623341718859,0.635012635638981,-0.51577908820828,0.153112484946711,-0.226608008916766,0.467150033028983,0.594117294881079
"S7498",0.0943835890963493,0.0730618580572668,0.0388142820202396,-0.21828587745945,-0.427209238465808,1,0.386303034820862,-0.286843389763918,0.162483708555894,-0.358786014734623,-0.198534410875818,0.0513411681486032,-0.017045351764165,-0.194050549727092,0.351172064886961,0.216226447381206,0.270512172589103,0.193475979678217,0.240271587502369
"S7509",0.588284206564078,0.135897284921137,-0.168872368760496,-0.300885492693769,0.0463124396610253,0.386303034820862,1,-0.345214527337943,-0.136695016823795,-0.4343688867007,-0.535669577668682,-0.0338846171211889,0.460997583355202,-0.340811916008142,0.257198124498166,0.291603295753517,0.200506342216159,0.541983108417229,-0.185453769052224
"S7517",-0.469932053580533,-0.352960231068447,0.457725942042113,0.269178972436042,0.357714111686612,-0.286843389763918,-0.345214527337943,1,0.641094348042237,-0.034359765228462,0.59681666068605,0.542041970003112,-0.593114650930882,0.722187909672501,0.0783001343216587,0.0426020493959789,-0.0392294415947094,0.123559268938968,0.333200490004163
"S7526",-0.709194483590012,0.100204712897237,0.596866531209234,-0.398468513917335,0.209398765643756,0.162483708555894,-0.136695016823795,0.641094348042237,1,-0.477839307349393,0.522719394562605,0.817998790710947,-0.592055941293112,0.387141585047161,0.321533081949425,-0.228336279558667,0.10595389784245,0.182448382731354,0.491999322256673
"S7531",0.00386741932786822,-0.227986128063577,0.12879215308378,0.708611190230557,0.0547993506491974,-0.358786014734623,-0.4343688867007,-0.034359765228462,-0.477839307349393,1,0.215991737679296,-0.175095313624852,0.151028622987184,0.302425734153345,-0.501980667026662,-0.167046838609424,-0.671003336263886,-0.388004789495475,-0.205758910862475
"S7533",-0.614839275533544,-0.153763921066979,0.441820692059331,0.376794298132706,0.561319856334486,-0.198534410875818,-0.535669577668682,0.59681666068605,0.522719394562605,0.215991737679296,1,0.54260432167183,-0.822085358011777,0.768077500919116,-0.310645755446132,0.163930718448443,-0.45363339361934,0.194786657213572,0.692009069573455
"S7545",-0.708297814761457,-0.104951087025403,0.7352747264325,-0.30141789857467,0.351878981912658,0.0513411681486032,-0.0338846171211889,0.542041970003112,0.817998790710947,-0.175095313624852,0.54260432167183,1,-0.38907211790173,0.382025310730551,0.287832024913142,-0.238100548580516,-0.194683636673548,-0.00926431203614653,0.330968175231626
"S7547",0.637874719851695,-0.0879833756431694,-0.450568456818567,-0.254907087364497,-0.386623341718859,-0.017045351764165,0.460997583355202,-0.593114650930882,-0.592055941293112,0.151028622987184,-0.822085358011777,-0.38907211790173,1,-0.729841878241958,-0.0254750074282898,-0.256740591502838,0.218774436362252,-0.303310217365554,-0.793614688421658
"S7548",-0.467128731975655,-0.139388606802234,0.593988282497877,0.609782125074538,0.635012635638981,-0.194050549727092,-0.340811916008142,0.722187909672501,0.387141585047161,0.302425734153345,0.768077500919116,0.382025310730551,-0.729841878241958,1,-0.274515781601006,0.116853129801086,-0.443961949228017,0.311872337701679,0.657491488949657
"S7552",-0.21718784178399,0.296327423001381,0.341310469637164,-0.450627942350859,-0.51577908820828,0.351172064886961,0.257198124498166,0.0783001343216587,0.321533081949425,-0.501980667026662,-0.310645755446132,0.287832024913142,-0.0254750074282898,-0.274515781601006,1,-0.0663591194476904,0.0979828940219122,-0.154341483845334,-0.303142390696323
"S7568",0.484709689865609,-0.331130230548553,-0.430826608730215,0.435443333464187,0.153112484946711,0.216226447381206,0.291603295753517,0.0426020493959789,-0.228336279558667,-0.167046838609424,0.163930718448443,-0.238100548580516,-0.256740591502838,0.116853129801086,-0.0663591194476904,1,0.0527570166752742,0.568110091659968,0.260886329747991
"S7592",0.267057249436988,-0.277257260230606,-0.517742371921019,-0.508342648690792,-0.226608008916766,0.270512172589103,0.200506342216159,-0.0392294415947094,0.10595389784245,-0.671003336263886,-0.45363339361934,-0.194683636673548,0.218774436362252,-0.443961949228017,0.0979828940219122,0.0527570166752742,1,0.00970691111439006,0.0130780502635842
"S7626",0.326507623540461,0.215334424942589,-0.098812123712461,0.128949090607936,0.467150033028983,0.193475979678217,0.541983108417229,0.123559268938968,0.182448382731354,-0.388004789495475,0.194786657213572,-0.00926431203614653,-0.303310217365554,0.311872337701679,-0.154341483845334,0.568110091659968,0.00970691111439006,1,0.467549110052669
"S7633",-0.434301417162801,-0.0362506201788405,0.2937168794654,0.149027202346225,0.594117294881079,0.240271587502369,-0.185453769052224,0.333200490004163,0.491999322256673,-0.205758910862475,0.692009069573455,0.330968175231626,-0.793614688421658,0.657491488949657,-0.303142390696323,0.260886329747991,0.0130780502635842,0.467549110052669,1
