"","S3119","S3294","S3299","S3340","S3432","S4155","S4268","S4732","S4734","S4739","S5332","S5333","S5336","S5515","S5747","S5795","S5804","S5848"
"S3119",1,0.996822009726411,0.996485927817863,0.99619033327295,0.996682804036488,0.989959878513965,0.992503699242175,0.983389459592521,0.983389459592521,0.983389459592521,0.97973506582524,0.97973506582524,0.97973506582524,0.971068593062966,0.962429429761729,0.960138367790471,0.96187004956832,0.955688424050812
"S3294",0.996822009726411,1,0.999832649560893,0.999911133578986,0.999896045066238,0.990630527793298,0.995302229716961,0.985219791569844,0.985219791569844,0.985219791569844,0.983877675257233,0.983877675257233,0.983877675257233,0.975261095992947,0.968170346100634,0.966045779044773,0.967923533782725,0.962041773867186
"S3299",0.996485927817863,0.999832649560893,1,0.999858347169454,0.999737331574845,0.989584024667873,0.994343550753849,0.983624375221477,0.983624375221477,0.983624375221477,0.982622524222975,0.982622524222975,0.982622524222975,0.973278279447767,0.966199508949486,0.964141868904553,0.966103862268099,0.960204770007117
"S3340",0.99619033327295,0.999911133578986,0.999858347169454,1,0.999817613664457,0.990560033812005,0.995105226363808,0.985230658144903,0.985230658144903,0.985230658144903,0.984002252616075,0.984002252616075,0.984002252616075,0.975447217727407,0.968426373029277,0.966336347118543,0.968254585536583,0.962477776903305
"S3432",0.996682804036488,0.999896045066238,0.999737331574845,0.999817613664457,1,0.991631812849141,0.996043474636145,0.986451564451734,0.986451564451734,0.986451564451734,0.985340162678904,0.985340162678904,0.985340162678904,0.976835880545001,0.970157820524525,0.968163195523234,0.969957589401657,0.964353415612382
"S4155",0.989959878513965,0.990630527793298,0.989584024667873,0.990560033812005,0.991631812849141,1,0.998046308406067,0.998947448830998,0.998947448830998,0.998947448830998,0.997442078971567,0.997442078971567,0.997442078971567,0.994686816318334,0.990098096229624,0.989045641042743,0.990046638104791,0.986711063792143
"S4268",0.992503699242175,0.995302229716961,0.994343550753849,0.995105226363808,0.996043474636145,0.998046308406067,1,0.996141726740963,0.996141726740963,0.996141726740963,0.996035883390493,0.996035883390493,0.996035883390493,0.990636301407895,0.986830435879726,0.985284174771849,0.986467861095092,0.98258634984146
"S4732",0.983389459592521,0.985219791569844,0.983624375221477,0.985230658144903,0.986451564451734,0.998947448830998,0.996141726740963,1,1,1,0.998611897762129,0.998611897762129,0.998611897762129,0.997948994670961,0.994406571570406,0.993395052313577,0.994199154713061,0.991550173314915
"S4734",0.983389459592521,0.985219791569844,0.983624375221477,0.985230658144903,0.986451564451734,0.998947448830998,0.996141726740963,1,1,1,0.998611897762129,0.998611897762129,0.998611897762129,0.997948994670961,0.994406571570406,0.993395052313577,0.994199154713061,0.991550173314915
"S4739",0.983389459592521,0.985219791569844,0.983624375221477,0.985230658144903,0.986451564451734,0.998947448830998,0.996141726740963,1,1,1,0.998611897762129,0.998611897762129,0.998611897762129,0.997948994670961,0.994406571570406,0.993395052313577,0.994199154713061,0.991550173314915
"S5332",0.97973506582524,0.983877675257233,0.982622524222975,0.984002252616075,0.985340162678904,0.997442078971567,0.996035883390493,0.998611897762129,0.998611897762129,0.998611897762129,1,1,1,0.997946046174129,0.996745162595234,0.996014350531222,0.996725121967779,0.99465153742548
"S5333",0.97973506582524,0.983877675257233,0.982622524222975,0.984002252616075,0.985340162678904,0.997442078971567,0.996035883390493,0.998611897762129,0.998611897762129,0.998611897762129,1,1,1,0.997946046174129,0.996745162595234,0.996014350531222,0.996725121967779,0.99465153742548
"S5336",0.97973506582524,0.983877675257233,0.982622524222975,0.984002252616075,0.985340162678904,0.997442078971567,0.996035883390493,0.998611897762129,0.998611897762129,0.998611897762129,1,1,1,0.997946046174129,0.996745162595234,0.996014350531222,0.996725121967779,0.99465153742548
"S5515",0.971068593062966,0.975261095992947,0.973278279447767,0.975447217727407,0.976835880545001,0.994686816318334,0.990636301407895,0.997948994670961,0.997948994670961,0.997948994670961,0.997946046174129,0.997946046174129,0.997946046174129,1,0.998329961921566,0.998090761013017,0.998464928009167,0.996978583073789
"S5747",0.962429429761729,0.968170346100634,0.966199508949486,0.968426373029277,0.970157820524525,0.990098096229624,0.986830435879726,0.994406571570406,0.994406571570406,0.994406571570406,0.996745162595234,0.996745162595234,0.996745162595234,0.998329961921566,1,0.999737175325299,0.999797277689767,0.999385619388682
"S5795",0.960138367790471,0.966045779044773,0.964141868904553,0.966336347118543,0.968163195523234,0.989045641042743,0.985284174771849,0.993395052313577,0.993395052313577,0.993395052313577,0.996014350531222,0.996014350531222,0.996014350531222,0.998090761013017,0.999737175325299,1,0.999938808820469,0.999800353631299
"S5804",0.96187004956832,0.967923533782725,0.966103862268099,0.968254585536583,0.969957589401657,0.990046638104791,0.986467861095092,0.994199154713061,0.994199154713061,0.994199154713061,0.996725121967779,0.996725121967779,0.996725121967779,0.998464928009167,0.999797277689767,0.999938808820469,1,0.999660168208956
"S5848",0.955688424050812,0.962041773867186,0.960204770007117,0.962477776903305,0.964353415612382,0.986711063792143,0.98258634984146,0.991550173314915,0.991550173314915,0.991550173314915,0.99465153742548,0.99465153742548,0.99465153742548,0.996978583073789,0.999385619388682,0.999800353631299,0.999660168208956,1
