"","S8188","S8189","S8190","S8191","S8192","S8193","S8194","S8195","S8196","S8197","S8198","S8199","S8200","S8201","S8202","S8203","S8204","S8205"
"S8188",1,0.232384659337638,-0.459310636548781,-0.120818705772106,0.408647157032421,0.608340702712736,-0.406577836559429,0.415187891917623,0.345197907108827,0.0829810208687776,-0.194154818704964,0.0363058288292273,-0.670028653865561,0.0959494963895151,-0.0385977119642108,-0.126969541879279,-0.545142060885494,-0.535343357501901
"S8189",0.232384659337638,1,-0.35588856378603,0.543448064889616,0.24994955182463,0.289754694007872,-0.245677861565894,0.649316225928741,0.482730082999443,-0.012202585858691,0.331009024269198,0.23195832457485,0.30213557105336,0.215258830378785,0.0518593885074682,0.57358505002607,0.300135997492237,-0.538967182566569
"S8190",-0.459310636548781,-0.35588856378603,1,0.161516122007858,-0.0642826357248548,-0.397851809556191,0.157365258651061,-0.139800820552707,0.159440515556444,-0.0342842670256809,-0.526932626858787,0.159973413604253,0.313762288540369,-0.183977952011902,-0.280661206707251,-0.245532331458996,0.451227967174056,0.380535701972687
"S8191",-0.120818705772106,0.543448064889616,0.161516122007858,1,0.476248584859345,0.14817256363304,-0.324220199870173,0.28768364525957,0.78439641332161,0.156471062393059,0.243139496377987,-0.165417284178557,0.461132018298814,0.262569455742035,0.195463860037199,0.233457573423275,0.640546301474977,0.115105448579081
"S8192",0.408647157032421,0.24994955182463,-0.0642826357248548,0.476248584859345,1,0.512542796771526,0.0744877656152099,0.516885730207299,0.521103777625579,0.0624922080023689,-0.0389728862586372,-0.29593170704387,-0.240153589513096,0.301566222000959,-0.0214580119946942,0.337721358930465,0.0587622577377847,-0.289461145903564
"S8193",0.608340702712736,0.289754694007872,-0.397851809556191,0.14817256363304,0.512542796771526,1,0.0742562866133634,0.304322864599125,0.254055965082548,0.216373562280474,-0.152968380431479,-0.489489602189198,-0.21555292513836,-0.302944335911089,-0.260974287058478,-0.110659774857543,-0.201554919282257,-0.478792630729686
"S8194",-0.406577836559429,-0.245677861565894,0.157365258651061,-0.324220199870173,0.0744877656152099,0.0742562866133634,1,-0.235390342970228,-0.629680734681816,0.0581177101128608,0.0104293290959777,-0.184779894004469,0.247712874807901,-0.179739643017936,-0.501003122125568,0.204242929623397,0.121768150241656,-0.00373480411032003
"S8195",0.415187891917623,0.649316225928741,-0.139800820552707,0.28768364525957,0.516885730207299,0.304322864599125,-0.235390342970228,1,0.467143865566457,-0.162323947122852,-0.161267485166379,0.171781228992984,-0.200432341692578,0.134612977831219,0.20185341149988,0.608663633592305,0.0617815016767477,-0.685823509859559
"S8196",0.345197907108827,0.482730082999443,0.159440515556444,0.78439641332161,0.521103777625579,0.254055965082548,-0.629680734681816,0.467143865566457,1,-0.135519935256768,-0.203062499131132,0.00619070842031532,0.0122416479753584,0.0836832399958176,0.0525819741034459,-0.0385742691170481,0.192395965147532,-0.164681961289991
"S8197",0.0829810208687776,-0.012202585858691,-0.0342842670256809,0.156471062393059,0.0624922080023689,0.216373562280474,0.0581177101128608,-0.162323947122852,-0.135519935256768,1,0.464111168537129,-0.136642285069851,0.205145181520861,0.462709587716212,0.259860763893537,0.0309572933781674,0.470071680887653,0.316082210406895
"S8198",-0.194154818704964,0.331009024269198,-0.526932626858787,0.243139496377987,-0.0389728862586372,-0.152968380431479,0.0104293290959777,-0.161267485166379,-0.203062499131132,0.464111168537129,1,0.054673836677651,0.376526285656184,0.696262476384283,0.42738137253756,0.464915781453415,0.365611849553216,0.184503186763098
"S8199",0.0363058288292273,0.23195832457485,0.159973413604253,-0.165417284178557,-0.29593170704387,-0.489489602189198,-0.184779894004469,0.171781228992984,0.00619070842031532,-0.136642285069851,0.054673836677651,1,0.245353068790398,0.323588704712698,-0.195601933647542,0.105908275182249,0.176532309136307,-0.363202228063122
"S8200",-0.670028653865561,0.30213557105336,0.313762288540369,0.461132018298814,-0.240153589513096,-0.21555292513836,0.247712874807901,-0.200432341692578,0.0122416479753584,0.205145181520861,0.376526285656184,0.245353068790398,1,0.0438513084419522,-0.232276990598439,0.113632780528499,0.838966642134796,0.133883879403517
"S8201",0.0959494963895151,0.215258830378785,-0.183977952011902,0.262569455742035,0.301566222000959,-0.302944335911089,-0.179739643017936,0.134612977831219,0.0836832399958176,0.462709587716212,0.696262476384283,0.323588704712698,0.0438513084419522,1,0.484378481276728,0.514228417583628,0.339564029404469,0.140542782105715
"S8202",-0.0385977119642108,0.0518593885074682,-0.280661206707251,0.195463860037199,-0.0214580119946942,-0.260974287058478,-0.501003122125568,0.20185341149988,0.0525819741034459,0.259860763893537,0.42738137253756,-0.195601933647542,-0.232276990598439,0.484378481276728,1,0.381621985915553,0.0815831341875829,0.347055141835738
"S8203",-0.126969541879279,0.57358505002607,-0.245532331458996,0.233457573423275,0.337721358930465,-0.110659774857543,0.204242929623397,0.608663633592305,-0.0385742691170481,0.0309572933781674,0.464915781453415,0.105908275182249,0.113632780528499,0.514228417583628,0.381621985915553,1,0.310105189358879,-0.249437833524285
