"","S1095","S1657","S2075","S4061","S4714","S5118","S522","S5934","S8253"
"S1095",1,0.99921093320412,0.998980882595275,0.998821572232005,0.999643429762714,0.999151268435317,0.999639920496576,0.999303084986816,0.99941433166489
"S1657",0.99921093320412,1,0.999519375395845,0.999558204125602,0.999325546767757,0.999568226339748,0.999540145223507,0.999393924035067,0.999746902802779
"S2075",0.998980882595275,0.999519375395845,1,0.999292273990276,0.998839736439607,0.998886233003122,0.999243686861979,0.999171115074645,0.999569133500661
"S4061",0.998821572232005,0.999558204125602,0.999292273990276,1,0.998650628385649,0.999470547968583,0.999316258265907,0.999390873254534,0.999841864497456
"S4714",0.999643429762714,0.999325546767757,0.998839736439607,0.998650628385649,1,0.99901521138139,0.999451853938479,0.999022722011872,0.99930418906386
"S5118",0.999151268435317,0.999568226339748,0.998886233003122,0.999470547968583,0.99901521138139,1,0.99916230697003,0.999428169641039,0.999546369869397
"S522",0.999639920496576,0.999540145223507,0.999243686861979,0.999316258265907,0.999451853938479,0.99916230697003,1,0.999231769886839,0.999681914649558
"S5934",0.999303084986816,0.999393924035067,0.999171115074645,0.999390873254534,0.999022722011872,0.999428169641039,0.999231769886839,1,0.99963751536224
"S8253",0.99941433166489,0.999746902802779,0.999569133500661,0.999841864497456,0.99930418906386,0.999546369869397,0.999681914649558,0.99963751536224,1
