"","S26","S3870","S3901","S3957","S3966","S3972","S42","S5","S6","S62","S63","S7","S8"
"S26",1,-0.563000631612952,0.0943797128942811,0.233918330256326,-0.126600266977656,-0.312880102646977,0.154946697327954,0.521306144702634,-0.308849233012428,0.862320702791206,0.57675475522987,0.0124354617075556,-0.0540417130112203
"S3870",-0.563000631612952,1,0.392133535866907,-0.270655489810577,0.381701931668006,0.104220800911665,0.425380396230916,-0.0298307467957461,0.250154688623781,-0.45138213811821,-0.304771611990183,-0.288991509408227,0.443244058293546
"S3901",0.0943797128942811,0.392133535866907,1,-0.190214178838777,0.360192243815327,-0.103713925464638,0.487525422949171,0.690027752598446,-0.14249307459347,-0.106805832518369,0.31390990789307,0.10795942343546,0.578145639466185
"S3957",0.233918330256326,-0.270655489810577,-0.190214178838777,1,0.0449922142936049,-0.184322670933765,-0.063575958968003,0.472729622398312,0.58403447780986,-0.110615383793321,0.277910635362106,0.329270326726127,0.312341233916242
"S3966",-0.126600266977656,0.381701931668006,0.360192243815327,0.0449922142936049,1,0.591157584068144,0.350642147921489,0.242483807258403,-0.245949574182575,-0.302958131941195,-0.147137820699182,-0.134318921727405,0.236723832291736
"S3972",-0.312880102646977,0.104220800911665,-0.103713925464638,-0.184322670933765,0.591157584068144,1,-0.322256313688302,-0.334003011899494,-0.185386886060651,-0.255294082738116,-0.206066113998834,-0.224127743609546,-0.0570888576593681
"S42",0.154946697327954,0.425380396230916,0.487525422949171,-0.063575958968003,0.350642147921489,-0.322256313688302,1,0.362110050954336,-0.201099540972147,-0.00916609909975396,0.128509252485995,0.303119941723842,0.317213487945824
"S5",0.521306144702634,-0.0298307467957461,0.690027752598446,0.472729622398312,0.242483807258403,-0.334003011899494,0.362110050954336,1,0.0709202116601535,0.115822976337502,0.664011545315615,0.179193801363515,0.646133823908625
"S6",-0.308849233012428,0.250154688623781,-0.14249307459347,0.58403447780986,-0.245949574182575,-0.185386886060651,-0.201099540972147,0.0709202116601535,1,-0.343765329312474,-0.089324342701367,0.0510067572838146,0.239755254994519
"S62",0.862320702791206,-0.45138213811821,-0.106805832518369,-0.110615383793321,-0.302958131941195,-0.255294082738116,-0.00916609909975396,0.115822976337502,-0.343765329312474,1,0.25882163054746,-0.276089301357816,-0.361332957687346
"S63",0.57675475522987,-0.304771611990183,0.31390990789307,0.277910635362106,-0.147137820699182,-0.206066113998834,0.128509252485995,0.664011545315615,-0.089324342701367,0.25882163054746,1,0.179435262058247,0.548808888421656
"S7",0.0124354617075556,-0.288991509408227,0.10795942343546,0.329270326726127,-0.134318921727405,-0.224127743609546,0.303119941723842,0.179193801363515,0.0510067572838146,-0.276089301357816,0.179435262058247,1,0.223500051314584
"S8",-0.0540417130112203,0.443244058293546,0.578145639466185,0.312341233916242,0.236723832291736,-0.0570888576593681,0.317213487945824,0.646133823908625,0.239755254994519,-0.361332957687346,0.548808888421656,0.223500051314584,1
