"","S6801","S6809","S6812","S6817","S6831","S6833","S6837","S6840","S6841","S6842","S6844","S6850","S6851","S6853","S6855","S6857","S6859","S6860","S6863","S6869","S6870","S6882","S6897","S6898","S6900","S6959","S6964"
"S6801",1,-0.419781818785363,0.367466541994775,-0.22064158931416,-0.0327501471134806,0.0939907092791248,0.379176446892485,NA,-0.0171970837675905,NA,NA,-0.355990568174143,-0.0933666192866919,-0.0331932018876558,NA,-0.408741090756613,-0.0368734128345346,NA,0.19693685028591,NA,0.421629931304797,-0.327563701345785,-0.161585643765706,-0.162984038831939,0.0617898771975803,-0.101981987588122,0.524850766066031
"S6809",-0.419781818785363,1,-0.0518125115121771,0.146682244596338,0.307599289526749,0.29318107343991,-0.0729172005576692,NA,0.637774246768229,NA,NA,0.0712452491979961,-0.138945481375438,-0.777863794489919,NA,0.644563725062838,-0.0562206057438229,NA,0.18920956742884,NA,-0.0727377576756312,-0.0707262771932553,0.188841834391151,-0.124358349253603,-0.0771010688035683,-0.472084800729731,0.0319763869202902
"S6812",0.367466541994775,-0.0518125115121771,1,-0.132434075659867,0.14451730743829,0.800172460882417,0.402516640431403,NA,0.490667678130532,NA,NA,-0.454370372630868,0.106443172088409,-0.529289062387597,NA,0.121970714205739,0.266253451883748,NA,-0.45651027233876,NA,0.191816524052444,0.0755365007979436,0.278361945646057,-0.238199087922644,-0.197733721860395,0.341608396277693,0.59767979305784
"S6817",-0.22064158931416,0.146682244596338,-0.132434075659867,1,-0.0633434991357629,0.269143965182534,-0.671286626067043,NA,0.303032262030783,NA,NA,0.664210747067647,-0.263325839521275,-0.053337502663116,NA,-0.215653157571128,0.43141717275988,NA,0.10868187625092,NA,-0.286910251023809,0.529205752440343,-0.242721833122525,0.514348297897335,-0.176542468117465,-0.415278145874865,0.0660347039918128
"S6831",-0.0327501471134806,0.307599289526749,0.14451730743829,-0.0633434991357629,1,0.0597532882503222,-0.0747410326527405,NA,0.160923545556675,NA,NA,-0.0479547898271802,0.22424014577156,-0.320543580892401,NA,0.450292184732595,0.418232997975592,NA,0.320387121931819,NA,-0.467357174580954,0.309500121443029,-0.326903888290445,0.118424620363469,-0.198539097044207,-0.432969819984316,0.0306241288893096
"S6833",0.0939907092791248,0.29318107343991,0.800172460882417,0.269143965182534,0.0597532882503222,1,-0.0516387329280005,NA,0.783114107522698,NA,NA,-0.0381922578523483,-0.0715839852599165,-0.635212054907861,NA,0.153758448791006,0.525628231441152,NA,-0.394353312768291,NA,0.0717214201403799,0.22184158470612,0.28951174891632,0.0577283666642013,-0.287425175469301,0.124752664374603,0.528829683812667
"S6837",0.379176446892485,-0.0729172005576692,0.402516640431403,-0.671286626067043,-0.0747410326527405,-0.0516387329280005,1,NA,-0.203259274632261,NA,NA,-0.952460438707708,-0.111539890506918,-0.288438883572549,NA,0.297144057522128,-0.636915903250031,NA,-0.109075368296086,NA,0.383332546205425,-0.641180678458958,0.164605801881296,-0.909240230901274,-0.0295587533290447,0.203818356903252,0.326515848486171
"S6840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S6841",-0.0171970837675905,0.637774246768229,0.490667678130532,0.303032262030783,0.160923545556675,0.783114107522698,-0.203259274632261,NA,1,NA,NA,0.196176035568441,0.183219844807997,-0.784984421627479,NA,0.271069731301024,0.285488538096095,NA,-0.237925611018833,NA,0.0258480911648667,0.131852968445732,0.380360666749283,0.16398007320574,-0.0699667136061443,-0.0921989313149282,0.417735038452732
"S6842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S6844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S6850",-0.355990568174143,0.0712452491979961,-0.454370372630868,0.664210747067647,-0.0479547898271802,-0.0381922578523483,-0.952460438707708,NA,0.196176035568441,NA,NA,1,0.0805473088325024,0.275778876598265,NA,-0.442410264644476,0.443967197533593,NA,0.168189192926122,NA,-0.183038950799898,0.660209738947737,-0.0404292006575753,0.897847071528446,0.280513779145526,-0.220811163265541,-0.349550345064007
"S6851",-0.0933666192866919,-0.138945481375438,0.106443172088409,-0.263325839521275,0.22424014577156,-0.0715839852599165,-0.111539890506918,NA,0.183219844807997,NA,NA,0.0805473088325024,1,0.127394311031918,NA,0.193932075791595,0.0185665983470562,NA,-0.509110754124066,NA,-0.378465563901213,-0.00495483770677978,0.183183967091939,0.212141078006136,-0.0268155686974011,0.534458458491909,-0.0999969415365114
"S6853",-0.0331932018876558,-0.777863794489919,-0.529289062387597,-0.053337502663116,-0.320543580892401,-0.635212054907861,-0.288438883572549,NA,-0.784984421627479,NA,NA,0.275778876598265,0.127394311031918,1,NA,-0.539562546947679,0.0329876816098365,NA,-0.0186686469666738,NA,-0.162781545404783,0.1008785665771,-0.264794755785803,0.331561556305131,0.115913143802172,0.318346740940904,-0.456253728315978
"S6855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S6857",-0.408741090756613,0.644563725062838,0.121970714205739,-0.215653157571128,0.450292184732595,0.153758448791006,0.297144057522128,NA,0.271069731301024,NA,NA,-0.442410264644476,0.193932075791595,-0.539562546947679,NA,1,-0.103795416001929,NA,-0.158647501428411,NA,-0.441564966927448,-0.357674060940685,-0.039627893149956,-0.469570718661472,-0.571553017100776,-0.0534390360684038,0.00327777453181803
"S6859",-0.0368734128345346,-0.0562206057438229,0.266253451883748,0.43141717275988,0.418232997975592,0.525628231441152,-0.636915903250031,NA,0.285488538096095,NA,NA,0.443967197533593,0.0185665983470562,0.0329876816098365,NA,-0.103795416001929,1,NA,-0.0244975472797615,NA,-0.397459063708457,0.640754153431146,-0.262316191568417,0.653648510645349,-0.332255669526825,-0.0974910897665238,0.0640071422861936
"S6860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S6863",0.19693685028591,0.18920956742884,-0.45651027233876,0.10868187625092,0.320387121931819,-0.394353312768291,-0.109075368296086,NA,-0.237925611018833,NA,NA,0.168189192926122,-0.509110754124066,-0.0186686469666738,NA,-0.158647501428411,-0.0244975472797615,NA,1,NA,0.261554718895825,0.0680320205791173,-0.596939955808815,0.17901384591451,0.146995601004734,-0.839645493697903,-0.329251990883922
"S6869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S6870",0.421629931304797,-0.0727377576756312,0.191816524052444,-0.286910251023809,-0.467357174580954,0.0717214201403799,0.383332546205425,NA,0.0258480911648667,NA,NA,-0.183038950799898,-0.378465563901213,-0.162781545404783,NA,-0.441564966927448,-0.397459063708457,NA,0.261554718895825,NA,1,-0.187786451717352,0.215560213927946,-0.146337962653903,0.478682068986092,0.0366338814935943,-0.0295739148853281
"S6882",-0.327563701345785,-0.0707262771932553,0.0755365007979436,0.529205752440343,0.309500121443029,0.22184158470612,-0.641180678458958,NA,0.131852968445732,NA,NA,0.660209738947737,-0.00495483770677978,0.1008785665771,NA,-0.357674060940685,0.640754153431146,NA,0.0680320205791173,NA,-0.187786451717352,1,-0.000508147550910159,0.704912842278177,0.258470001716037,-0.122786672694162,-0.154264373902139
"S6897",-0.161585643765706,0.188841834391151,0.278361945646057,-0.242721833122525,-0.326903888290445,0.28951174891632,0.164605801881296,NA,0.380360666749283,NA,NA,-0.0404292006575753,0.183183967091939,-0.264794755785803,NA,-0.039627893149956,-0.262316191568417,NA,-0.596939955808815,NA,0.215560213927946,-0.000508147550910159,1,-0.230054732304867,0.569860517175513,0.460085064433453,0.390738305901786
"S6898",-0.162984038831939,-0.124358349253603,-0.238199087922644,0.514348297897335,0.118424620363469,0.0577283666642013,-0.909240230901274,NA,0.16398007320574,NA,NA,0.897847071528446,0.212141078006136,0.331561556305131,NA,-0.469570718661472,0.653648510645349,NA,0.17901384591451,NA,-0.146337962653903,0.704912842278177,-0.230054732304867,1,0.129303253963339,-0.10538346750551,-0.403248388674331
"S6900",0.0617898771975803,-0.0771010688035683,-0.197733721860395,-0.176542468117465,-0.198539097044207,-0.287425175469301,-0.0295587533290447,NA,-0.0699667136061443,NA,NA,0.280513779145526,-0.0268155686974011,0.115913143802172,NA,-0.571553017100776,-0.332255669526825,NA,0.146995601004734,NA,0.478682068986092,0.258470001716037,0.569860517175513,0.129303253963339,1,-0.00923148599097721,-0.000999862742565065
"S6959",-0.101981987588122,-0.472084800729731,0.341608396277693,-0.415278145874865,-0.432969819984316,0.124752664374603,0.203818356903252,NA,-0.0921989313149282,NA,NA,-0.220811163265541,0.534458458491909,0.318346740940904,NA,-0.0534390360684038,-0.0974910897665238,NA,-0.839645493697903,NA,0.0366338814935943,-0.122786672694162,0.460085064433453,-0.10538346750551,-0.00923148599097721,1,-0.0374387529709238
"S6964",0.524850766066031,0.0319763869202902,0.59767979305784,0.0660347039918128,0.0306241288893096,0.528829683812667,0.326515848486171,NA,0.417735038452732,NA,NA,-0.349550345064007,-0.0999969415365114,-0.456253728315978,NA,0.00327777453181803,0.0640071422861936,NA,-0.329251990883922,NA,-0.0295739148853281,-0.154264373902139,0.390738305901786,-0.403248388674331,-0.000999862742565065,-0.0374387529709238,1
