"","S6914","S6916","S6939","S7049","S7064","S7080","S7081","S7084","S7085","S7087","S7090","S7091","S7092","S7095","S7109","S7111","S7112","S7113","S7116","S7124","S7125","S7129","S7132","S7140","S7144","S7148","S7151","S7153","S7154","S7155","S7158","S7159","S7164","S7168","S7169","S7170","S7171","S7173","S7174","S7178","S7185"
"S7090",0.999749601936469,0.999663865740404,0.999663865740404,0.999797806183452,0.999797806183452,0.999888683165734,0.999888683165734,0.999899561573777,0.999912003016082,1,1,1,0.999912003016082,0.999931690107774,0.999919478015503,0.999888695108985,0.999875376153527,0.999875376153527,0.999875376153527,0.999888849497423,0.999946774457666,0.999837252320701,0.999888849497423,0.999946774457666,0.999850030990777,0.999946774457666,0.999888849497423,0.999888849497423,0.999837252320701,0.999839502640154,0.999888440272997,0.99984763671317,0.999872528160775,0.999872528160775,0.999844918167198,0.99979978755947,0.99986522028248,0.99982519204711,0.999843150401823,0.999783964768277,0.999883823643562
"S7091",0.999749601936469,0.999663865740404,0.999663865740404,0.999797806183452,0.999797806183452,0.999888683165734,0.999888683165734,0.999899561573777,0.999912003016082,1,1,1,0.999912003016082,0.999931690107774,0.999919478015503,0.999888695108985,0.999875376153527,0.999875376153527,0.999875376153527,0.999888849497423,0.999946774457666,0.999837252320701,0.999888849497423,0.999946774457666,0.999850030990777,0.999946774457666,0.999888849497423,0.999888849497423,0.999837252320701,0.999839502640154,0.999888440272997,0.99984763671317,0.999872528160775,0.999872528160775,0.999844918167198,0.99979978755947,0.99986522028248,0.99982519204711,0.999843150401823,0.999783964768277,0.999883823643562
"S7092",0.999805590914475,0.999801398538673,0.999801398538673,0.999831809992294,0.999831809992294,0.999821727280857,0.999821727280857,0.999954238521126,1,0.999912003016082,0.999912003016082,0.999912003016082,1,0.999945074048188,0.999895595850635,0.999945034941299,0.999887787245468,0.999887787245468,0.999887787245468,0.999841093497243,0.999950956553513,0.999959908645189,0.999841093497243,0.999950956553513,0.999832976632345,0.999950956553513,0.999841093497243,0.999841093497243,0.999959908645189,0.999889208243061,0.999826027666332,0.99981693088199,0.999853815514161,0.999853815514161,0.999800263763851,0.999807640933325,0.999857875839281,0.999920034310466,0.999802169525927,0.999807428440805,0.999858736864646
"S7095",0.999705868721451,0.999717727064061,0.999717727064061,0.999740396656937,0.999740396656937,0.999840291003862,0.999840291003862,0.999927495719623,0.999945074048188,0.999931690107774,0.999931690107774,0.999931690107774,0.999945074048188,1,0.999893608199622,0.999864678731617,0.999865468818471,0.999865468818471,0.999865468818471,0.999819618147467,0.999910340265707,0.999877762034492,0.999819618147467,0.999910340265707,0.99978819218258,0.999910340265707,0.999819618147467,0.999819618147467,0.999877762034492,0.999833922659506,0.999848130641214,0.999802663299004,0.999793781975895,0.999793781975895,0.999822234502611,0.999801176159605,0.999833477999233,0.999856536598529,0.999834061274672,0.999802183544958,0.999858235939447
"S7109",0.999622730494643,0.999602350279273,0.999602350279273,0.999656923799483,0.999656923799483,0.999760852989847,0.999760852989847,0.999828478000187,0.999895595850635,0.999919478015503,0.999919478015503,0.999919478015503,0.999895595850635,0.999893608199622,1,0.9999096171037,0.999956980162996,0.999956980162996,0.999956980162996,0.99990851127919,0.999945774488721,0.999825602334363,0.99990851127919,0.999945774488721,0.999849782141847,0.999945774488721,0.99990851127919,0.99990851127919,0.999825602334363,0.999884195118833,0.999829554148739,0.999849447753818,0.999910044806885,0.999910044806885,0.999857689477033,0.9998213153913,0.999844596439669,0.999875933023691,0.99985168642933,0.999831170325572,0.999865489110939
"S7111",0.999710438354865,0.99961244728547,0.99961244728547,0.999775213456491,0.999775213456491,0.99974389138186,0.99974389138186,0.999907441045045,0.999945034941299,0.999888695108985,0.999888695108985,0.999888695108985,0.999945034941299,0.999864678731617,0.9999096171037,1,0.999936924549692,0.999936924549692,0.999936924549692,0.999893312057944,0.999954556424014,0.999944850338341,0.999893312057944,0.999954556424014,0.999899493458786,0.999954556424014,0.999893312057944,0.999893312057944,0.999944850338341,0.999911337532495,0.999849122836899,0.999895016234614,0.999927655520858,0.999927655520858,0.999874555721662,0.999883092223166,0.99992155841907,0.999954949644018,0.999866074194123,0.999865877018703,0.999911517000272
"S7112",0.999533144740305,0.999494541717253,0.999494541717253,0.999624924189236,0.999624924189236,0.999674972468043,0.999674972468043,0.9998311367295,0.999887787245468,0.999875376153527,0.999875376153527,0.999875376153527,0.999887787245468,0.999865468818471,0.999956980162996,0.999936924549692,1,1,1,0.999954058433575,0.999940785637206,0.999894953958106,0.999954058433575,0.999940785637206,0.999909346772356,0.999940785637206,0.999954058433575,0.999954058433575,0.999894953958106,0.999944941614223,0.999900001773422,0.999936390517925,0.999969439792708,0.999969439792708,0.99993072572285,0.999924921435241,0.999941575419181,0.999949958527318,0.999937292091079,0.999943503062318,0.999931688597538
"S7113",0.999533144740305,0.999494541717253,0.999494541717253,0.999624924189236,0.999624924189236,0.999674972468043,0.999674972468043,0.9998311367295,0.999887787245468,0.999875376153527,0.999875376153527,0.999875376153527,0.999887787245468,0.999865468818471,0.999956980162996,0.999936924549692,1,1,1,0.999954058433575,0.999940785637206,0.999894953958106,0.999954058433575,0.999940785637206,0.999909346772356,0.999940785637206,0.999954058433575,0.999954058433575,0.999894953958106,0.999944941614223,0.999900001773422,0.999936390517925,0.999969439792708,0.999969439792708,0.99993072572285,0.999924921435241,0.999941575419181,0.999949958527318,0.999937292091079,0.999943503062318,0.999931688597538
"S7116",0.999533144740305,0.999494541717253,0.999494541717253,0.999624924189236,0.999624924189236,0.999674972468043,0.999674972468043,0.9998311367295,0.999887787245468,0.999875376153527,0.999875376153527,0.999875376153527,0.999887787245468,0.999865468818471,0.999956980162996,0.999936924549692,1,1,1,0.999954058433575,0.999940785637206,0.999894953958106,0.999954058433575,0.999940785637206,0.999909346772356,0.999940785637206,0.999954058433575,0.999954058433575,0.999894953958106,0.999944941614223,0.999900001773422,0.999936390517925,0.999969439792708,0.999969439792708,0.99993072572285,0.999924921435241,0.999941575419181,0.999949958527318,0.999937292091079,0.999943503062318,0.999931688597538
"S7124",0.999477141393295,0.999418878332152,0.999418878332152,0.999618083035246,0.999618083035246,0.999621321675788,0.999621321675788,0.999802510978326,0.999841093497243,0.999888849497423,0.999888849497423,0.999888849497423,0.999841093497243,0.999819618147467,0.99990851127919,0.999893312057944,0.999954058433575,0.999954058433575,0.999954058433575,1,0.999918945087796,0.999862454940305,1,0.999918945087796,0.99993983573964,0.999918945087796,1,1,0.999862454940305,0.999946883404921,0.999946926997961,0.999951883939099,0.999966258785329,0.999966258785329,0.99992965693047,0.999922403972961,0.999937853558179,0.999910455070924,0.999934766464557,0.999908923058909,0.999907729442261
"S7125",0.999728976890952,0.999679756621745,0.999679756621745,0.999801323175741,0.999801323175741,0.999797680535238,0.999797680535238,0.999945840398008,0.999950956553513,0.999946774457666,0.999946774457666,0.999946774457666,0.999950956553513,0.999910340265707,0.999945774488721,0.999954556424014,0.999940785637206,0.999940785637206,0.999940785637206,0.999918945087796,1,0.999911070691574,0.999918945087796,1,0.999875367250207,1,0.999918945087796,0.999918945087796,0.999911070691574,0.999930977640311,0.999902111011328,0.999865044141124,0.99991310244578,0.99991310244578,0.99987085446004,0.999890872934318,0.999924183666225,0.999932770865797,0.999866035921085,0.999862085505784,0.999906961696732
"S7129",0.999679162594346,0.999649110842326,0.999649110842326,0.999765756482506,0.999765756482506,0.999679742396671,0.999679742396671,0.999922887385844,0.999959908645189,0.999837252320701,0.999837252320701,0.999837252320701,0.999959908645189,0.999877762034492,0.999825602334363,0.999944850338341,0.999894953958106,0.999894953958106,0.999894953958106,0.999862454940305,0.999911070691574,1,0.999862454940305,0.999911070691574,0.999878844425879,0.999911070691574,0.999862454940305,0.999862454940305,1,0.999921018065533,0.999846329620479,0.999870504779656,0.99988418221584,0.99988418221584,0.999846198991908,0.999876833326944,0.999908075645802,0.99996733113969,0.999859117757125,0.99985774461843,0.999899094532524
"S7132",0.999477141393295,0.999418878332152,0.999418878332152,0.999618083035246,0.999618083035246,0.999621321675788,0.999621321675788,0.999802510978326,0.999841093497243,0.999888849497423,0.999888849497423,0.999888849497423,0.999841093497243,0.999819618147467,0.99990851127919,0.999893312057944,0.999954058433575,0.999954058433575,0.999954058433575,1,0.999918945087796,0.999862454940305,1,0.999918945087796,0.99993983573964,0.999918945087796,1,1,0.999862454940305,0.999946883404921,0.999946926997961,0.999951883939099,0.999966258785329,0.999966258785329,0.99992965693047,0.999922403972961,0.999937853558179,0.999910455070924,0.999934766464557,0.999908923058909,0.999907729442261
"S7140",0.999728976890952,0.999679756621745,0.999679756621745,0.999801323175741,0.999801323175741,0.999797680535238,0.999797680535238,0.999945840398008,0.999950956553513,0.999946774457666,0.999946774457666,0.999946774457666,0.999950956553513,0.999910340265707,0.999945774488721,0.999954556424014,0.999940785637206,0.999940785637206,0.999940785637206,0.999918945087796,1,0.999911070691574,0.999918945087796,1,0.999875367250207,1,0.999918945087796,0.999918945087796,0.999911070691574,0.999930977640311,0.999902111011328,0.999865044141124,0.99991310244578,0.99991310244578,0.99987085446004,0.999890872934318,0.999924183666225,0.999932770865797,0.999866035921085,0.999862085505784,0.999906961696732
"S7144",0.999407914118479,0.999306394272665,0.999306394272665,0.999521994689607,0.999521994689607,0.999545432043055,0.999545432043055,0.999800762699733,0.999832976632345,0.999850030990777,0.999850030990777,0.999850030990777,0.999832976632345,0.99978819218258,0.999849782141847,0.999899493458786,0.999909346772356,0.999909346772356,0.999909346772356,0.99993983573964,0.999875367250207,0.999878844425879,0.99993983573964,0.999875367250207,1,0.999875367250207,0.99993983573964,0.99993983573964,0.999878844425879,0.99994981830311,0.999883732755306,0.999970020166776,0.999946799440739,0.999946799440739,0.999962932136991,0.999885072883945,0.999908349784761,0.999904840063179,0.999937567174531,0.999852211477134,0.999933031960514
"S7148",0.999728976890952,0.999679756621745,0.999679756621745,0.999801323175741,0.999801323175741,0.999797680535238,0.999797680535238,0.999945840398008,0.999950956553513,0.999946774457666,0.999946774457666,0.999946774457666,0.999950956553513,0.999910340265707,0.999945774488721,0.999954556424014,0.999940785637206,0.999940785637206,0.999940785637206,0.999918945087796,1,0.999911070691574,0.999918945087796,1,0.999875367250207,1,0.999918945087796,0.999918945087796,0.999911070691574,0.999930977640311,0.999902111011328,0.999865044141124,0.99991310244578,0.99991310244578,0.99987085446004,0.999890872934318,0.999924183666225,0.999932770865797,0.999866035921085,0.999862085505784,0.999906961696732
"S7151",0.999477141393295,0.999418878332152,0.999418878332152,0.999618083035246,0.999618083035246,0.999621321675788,0.999621321675788,0.999802510978326,0.999841093497243,0.999888849497423,0.999888849497423,0.999888849497423,0.999841093497243,0.999819618147467,0.99990851127919,0.999893312057944,0.999954058433575,0.999954058433575,0.999954058433575,1,0.999918945087796,0.999862454940305,1,0.999918945087796,0.99993983573964,0.999918945087796,1,1,0.999862454940305,0.999946883404921,0.999946926997961,0.999951883939099,0.999966258785329,0.999966258785329,0.99992965693047,0.999922403972961,0.999937853558179,0.999910455070924,0.999934766464557,0.999908923058909,0.999907729442261
"S7153",0.999477141393295,0.999418878332152,0.999418878332152,0.999618083035246,0.999618083035246,0.999621321675788,0.999621321675788,0.999802510978326,0.999841093497243,0.999888849497423,0.999888849497423,0.999888849497423,0.999841093497243,0.999819618147467,0.99990851127919,0.999893312057944,0.999954058433575,0.999954058433575,0.999954058433575,1,0.999918945087796,0.999862454940305,1,0.999918945087796,0.99993983573964,0.999918945087796,1,1,0.999862454940305,0.999946883404921,0.999946926997961,0.999951883939099,0.999966258785329,0.999966258785329,0.99992965693047,0.999922403972961,0.999937853558179,0.999910455070924,0.999934766464557,0.999908923058909,0.999907729442261
"S7154",0.999679162594346,0.999649110842326,0.999649110842326,0.999765756482506,0.999765756482506,0.999679742396671,0.999679742396671,0.999922887385844,0.999959908645189,0.999837252320701,0.999837252320701,0.999837252320701,0.999959908645189,0.999877762034492,0.999825602334363,0.999944850338341,0.999894953958106,0.999894953958106,0.999894953958106,0.999862454940305,0.999911070691574,1,0.999862454940305,0.999911070691574,0.999878844425879,0.999911070691574,0.999862454940305,0.999862454940305,1,0.999921018065533,0.999846329620479,0.999870504779656,0.99988418221584,0.99988418221584,0.999846198991908,0.999876833326944,0.999908075645802,0.99996733113969,0.999859117757125,0.99985774461843,0.999899094532524
"S7155",0.999460399612207,0.999454372623429,0.999454372623429,0.999577861828046,0.999577861828046,0.999557660381976,0.999557660381976,0.999864277358334,0.999889208243061,0.999839502640154,0.999839502640154,0.999839502640154,0.999889208243061,0.999833922659506,0.999884195118833,0.999911337532495,0.999944941614223,0.999944941614223,0.999944941614223,0.999946883404921,0.999930977640311,0.999921018065533,0.999946883404921,0.999930977640311,0.99994981830311,0.999930977640311,0.999946883404921,0.999946883404921,0.999921018065533,1,0.999911671216856,0.999930224650946,0.999932211932582,0.999932211932582,0.99993051222731,0.999924732999024,0.999929941584529,0.999958239787262,0.999915289017884,0.999907021515431,0.99990579666803
"S7158",0.999476775740079,0.999416251126205,0.999416251126205,0.999634097338756,0.999634097338756,0.999668644907659,0.999668644907659,0.999841579038554,0.999826027666332,0.999888440272997,0.999888440272997,0.999888440272997,0.999826027666332,0.999848130641214,0.999829554148739,0.999849122836899,0.999900001773422,0.999900001773422,0.999900001773422,0.999946926997961,0.999902111011328,0.999846329620479,0.999946926997961,0.999902111011328,0.999883732755306,0.999902111011328,0.999946926997961,0.999946926997961,0.999846329620479,0.999911671216856,1,0.999932953831879,0.999897568791907,0.999897568791907,0.999914689156238,0.999927518347244,0.999964176165533,0.999872655507847,0.999923067005663,0.999936586501634,0.999892834973115
"S7159",0.999394678218015,0.99929250714319,0.99929250714319,0.999521000544719,0.999521000544719,0.999588519918642,0.999588519918642,0.99977416520994,0.99981693088199,0.99984763671317,0.99984763671317,0.99984763671317,0.99981693088199,0.999802663299004,0.999849447753818,0.999895016234614,0.999936390517925,0.999936390517925,0.999936390517925,0.999951883939099,0.999865044141124,0.999870504779656,0.999951883939099,0.999865044141124,0.999970020166776,0.999865044141124,0.999951883939099,0.999951883939099,0.999870504779656,0.999930224650946,0.999932953831879,1,0.999962257224782,0.999962257224782,0.999970844148195,0.999912081617447,0.999951158424666,0.999900120679569,0.999962624427228,0.999936278465003,0.999935035383904
"S7164",0.999524821152057,0.999428872751318,0.999428872751318,0.999625766520982,0.999625766520982,0.999655519652377,0.999655519652377,0.999783687240292,0.999853815514161,0.999872528160775,0.999872528160775,0.999872528160775,0.999853815514161,0.999793781975895,0.999910044806885,0.999927655520858,0.999969439792708,0.999969439792708,0.999969439792708,0.999966258785329,0.99991310244578,0.99988418221584,0.999966258785329,0.99991310244578,0.999946799440739,0.99991310244578,0.999966258785329,0.999966258785329,0.99988418221584,0.999932211932582,0.999897568791907,0.999962257224782,1,1,0.99992459865913,0.999891725491651,0.999939787805418,0.999916267683013,0.999925279849618,0.999913515068551,0.999929160147395
"S7168",0.999524821152057,0.999428872751318,0.999428872751318,0.999625766520982,0.999625766520982,0.999655519652377,0.999655519652377,0.999783687240292,0.999853815514161,0.999872528160775,0.999872528160775,0.999872528160775,0.999853815514161,0.999793781975895,0.999910044806885,0.999927655520858,0.999969439792708,0.999969439792708,0.999969439792708,0.999966258785329,0.99991310244578,0.99988418221584,0.999966258785329,0.99991310244578,0.999946799440739,0.99991310244578,0.999966258785329,0.999966258785329,0.99988418221584,0.999932211932582,0.999897568791907,0.999962257224782,1,1,0.99992459865913,0.999891725491651,0.999939787805418,0.999916267683013,0.999925279849618,0.999913515068551,0.999929160147395
"S7169",0.999337811507414,0.999236849996927,0.999236849996927,0.999475204016364,0.999475204016364,0.999547652751614,0.999547652751614,0.999805232849029,0.999800263763851,0.999844918167198,0.999844918167198,0.999844918167198,0.999800263763851,0.999822234502611,0.999857689477033,0.999874555721662,0.99993072572285,0.99993072572285,0.99993072572285,0.99992965693047,0.99987085446004,0.999846198991908,0.99992965693047,0.99987085446004,0.999962932136991,0.99987085446004,0.99992965693047,0.99992965693047,0.999846198991908,0.99993051222731,0.999914689156238,0.999970844148195,0.99992459865913,0.99992459865913,1,0.999940848041283,0.999939393712521,0.999907673832694,0.99998900577271,0.999903609103155,0.999966434976691
"S7170",0.99939750212657,0.999316643433832,0.999316643433832,0.999587469322067,0.999587469322067,0.999522235856918,0.999522235856918,0.999847871172528,0.999807640933325,0.99979978755947,0.99979978755947,0.99979978755947,0.999807640933325,0.999801176159605,0.9998213153913,0.999883092223166,0.999924921435241,0.999924921435241,0.999924921435241,0.999922403972961,0.999890872934318,0.999876833326944,0.999922403972961,0.999890872934318,0.999885072883945,0.999890872934318,0.999922403972961,0.999922403972961,0.999876833326944,0.999924732999024,0.999927518347244,0.999912081617447,0.999891725491651,0.999891725491651,0.999940848041283,1,0.999969968222774,0.999952173465901,0.999957973969362,0.999927840724398,0.999939743949862
"S7171",0.999525726260763,0.999423170231917,0.999423170231917,0.999676111487083,0.999676111487083,0.999661734459437,0.999661734459437,0.999869442632688,0.999857875839281,0.99986522028248,0.99986522028248,0.99986522028248,0.999857875839281,0.999833477999233,0.999844596439669,0.99992155841907,0.999941575419181,0.999941575419181,0.999941575419181,0.999937853558179,0.999924183666225,0.999908075645802,0.999937853558179,0.999924183666225,0.999908349784761,0.999924183666225,0.999937853558179,0.999937853558179,0.999908075645802,0.999929941584529,0.999964176165533,0.999951158424666,0.999939787805418,0.999939787805418,0.999939393712521,0.999969968222774,1,0.999942126139542,0.99995057642003,0.999960673171598,0.999950689055423
"S7173",0.999564061615691,0.999527013586853,0.999527013586853,0.999684418363075,0.999684418363075,0.999601788494901,0.999601788494901,0.999904124902741,0.999920034310466,0.99982519204711,0.99982519204711,0.99982519204711,0.999920034310466,0.999856536598529,0.999875933023691,0.999954949644018,0.999949958527318,0.999949958527318,0.999949958527318,0.999910455070924,0.999932770865797,0.99996733113969,0.999910455070924,0.999932770865797,0.999904840063179,0.999932770865797,0.999910455070924,0.999910455070924,0.99996733113969,0.999958239787262,0.999872655507847,0.999900120679569,0.999916267683013,0.999916267683013,0.999907673832694,0.999952173465901,0.999942126139542,1,0.999917000993662,0.99990451601828,0.999932982586911
"S7174",0.999362025976909,0.999267511157749,0.999267511157749,0.999515585268765,0.999515585268765,0.999564550137482,0.999564550137482,0.999806171827032,0.999802169525927,0.999843150401823,0.999843150401823,0.999843150401823,0.999802169525927,0.999834061274672,0.99985168642933,0.999866074194123,0.999937292091079,0.999937292091079,0.999937292091079,0.999934766464557,0.999866035921085,0.999859117757125,0.999934766464557,0.999866035921085,0.999937567174531,0.999866035921085,0.999934766464557,0.999934766464557,0.999859117757125,0.999915289017884,0.999923067005663,0.999962624427228,0.999925279849618,0.999925279849618,0.99998900577271,0.999957973969362,0.99995057642003,0.999917000993662,1,0.999917416941473,0.999975543694526
"S7178",0.999393502801036,0.999359478176249,0.999359478176249,0.999530976213739,0.999530976213739,0.999586669048966,0.999586669048966,0.999770332130831,0.999807428440805,0.999783964768277,0.999783964768277,0.999783964768277,0.999807428440805,0.999802183544958,0.999831170325572,0.999865877018703,0.999943503062318,0.999943503062318,0.999943503062318,0.999908923058909,0.999862085505784,0.99985774461843,0.999908923058909,0.999862085505784,0.999852211477134,0.999862085505784,0.999908923058909,0.999908923058909,0.99985774461843,0.999907021515431,0.999936586501634,0.999936278465003,0.999913515068551,0.999913515068551,0.999903609103155,0.999927840724398,0.999960673171598,0.99990451601828,0.999917416941473,1,0.999876964335602
"S7185",0.999519150910517,0.999392392674739,0.999392392674739,0.999640944888859,0.999640944888859,0.999661544631804,0.999661544631804,0.999872077909804,0.999858736864646,0.999883823643562,0.999883823643562,0.999883823643562,0.999858736864646,0.999858235939447,0.999865489110939,0.999911517000272,0.999931688597538,0.999931688597538,0.999931688597538,0.999907729442261,0.999906961696732,0.999899094532524,0.999907729442261,0.999906961696732,0.999933031960514,0.999906961696732,0.999907729442261,0.999907729442261,0.999899094532524,0.99990579666803,0.999892834973115,0.999935035383904,0.999929160147395,0.999929160147395,0.999966434976691,0.999939743949862,0.999950689055423,0.999932982586911,0.999975543694526,0.999876964335602,1
