"","S416","S419","S420","S4396","S4402","S4408","S482","S484"
"S416",1,0.831074833819264,0.112753283942685,0.975392547853526,0.66695204957461,0.488610587093103,0.855413740812337,0.937641586467963
"S419",0.831074833819264,1,0.607934619507132,0.855751991594077,0.358308341754419,0.0818869553569448,0.876410486431338,0.876020418815085
"S420",0.112753283942685,0.607934619507132,1,0.183078156389777,-0.081779846925966,-0.362171575374394,0.338233653249822,0.270377746378541
"S4396",0.975392547853526,0.855751991594077,0.183078156389777,1,0.664539074679359,0.500671459598089,0.836204443635767,0.8947148442309
"S4402",0.66695204957461,0.358308341754419,-0.081779846925966,0.664539074679359,1,0.898598848123565,0.289894464119552,0.507214332433225
"S4408",0.488610587093103,0.0818869553569448,-0.362171575374394,0.500671459598089,0.898598848123565,1,0.0465863835811772,0.253411477680731
"S482",0.855413740812337,0.876410486431338,0.338233653249822,0.836204443635767,0.289894464119552,0.0465863835811772,1,0.930754786761228
"S484",0.937641586467963,0.876020418815085,0.270377746378541,0.8947148442309,0.507214332433225,0.253411477680731,0.930754786761228,1
