"","S1245","S2548","S3048","S3785","S3908","S4024","S5899","S7644"
"S1245",1,0.99930441264552,0.997613841883453,0.999732713064025,0.999223939747995,0.998735672230859,0.999188001771728,0.99828325952581
"S2548",0.99930441264552,1,0.996601282138159,0.998735492663635,0.998795773010776,0.999772113272082,0.998601554258546,0.996785542613084
"S3048",0.997613841883453,0.996601282138159,1,0.998196962284589,0.999111523045926,0.996557436922707,0.999249755366396,0.999654367733973
"S3785",0.999732713064025,0.998735492663635,0.998196962284589,1,0.999401048654025,0.998405261612878,0.999447682402276,0.998602358618399
"S3908",0.999223939747995,0.998795773010776,0.999111523045926,0.999401048654025,1,0.998684403620117,0.999924964744289,0.998925006573404
"S4024",0.998735672230859,0.999772113272082,0.996557436922707,0.998405261612878,0.998684403620117,1,0.998453157187963,0.996376912544864
"S5899",0.999188001771728,0.998601554258546,0.999249755366396,0.999447682402276,0.999924964744289,0.998453157187963,1,0.999145127415497
"S7644",0.99828325952581,0.996785542613084,0.999654367733973,0.998602358618399,0.998925006573404,0.996376912544864,0.999145127415497,1
