"","S8045","S8090","S8091","S8092","S8093","S8094","S8095","S8096","S8097","S8098","S8099","S8100","S8101","S8102","S8103","S8104","S8105","S8108","S8109","S8110","S8114","S8115","S8116","S8119","S8120","S8121","S8122","S8123","S8124","S8126","S8128","S8129","S8130","S8131","S8132","S8134","S8135","S8136","S8138"
"S8099",0.99442094387988,0.997454809955808,0.99555528332706,0.999592531429793,0.998317089205879,0.999369261778041,0.999739969648924,0.999575369018012,0.999312672059422,0.997487505271311,1,0.996403931290212,0.998656628378245,0.997949631213957,0.993916815656686,0.996631624836435,0.999120877105676,0.998712000280669,0.988575466358318,0.973718840371175,0.931247361956396,0.938030941859168,0.966363051322476,0.937357511137021,0.937885745472855,0.938325898144676,0.956173961951181,0.941587290183827,0.985730925799947,0.940207704301072,0.99104108528819,0.989163645415994,0.987854796616335,0.978976655314451,0.979439681489324,0.997530136420028,0.97916840553465,0.963249616388581,0.998999226407545
"S8100",0.997844730320765,0.989442035283072,0.985605840321914,0.995351170498851,0.991407991163192,0.99743549445243,0.995605738154207,0.996449269425242,0.997868463408775,0.998912953489121,0.996403931290212,1,0.998554262354604,0.999335049700143,0.998711863420414,0.989447468309195,0.994907098760727,0.991922080740356,0.996718078016083,0.987227932350504,0.956429570079393,0.961434427329153,0.982758308265673,0.960715360730105,0.961149916359915,0.961349411896084,0.975200283896015,0.96269511589897,0.99433717912018,0.961508677174563,0.996676994973979,0.996629078328831,0.995774315998786,0.990473545112181,0.990395266563982,0.991230877937855,0.990840935541032,0.979733397742119,0.995096247947405
"S8101",0.997521814595056,0.994369980425594,0.991905809543156,0.998331973299756,0.996509988607821,0.999280200291052,0.998355668042383,0.998264236130957,0.999303521880262,0.99822226376337,0.998656628378245,0.998554262354604,1,0.999205358424711,0.997338607485605,0.994360742815943,0.99827982108814,0.99641397100301,0.991942503058798,0.978994794330775,0.943833435718347,0.949041649986565,0.974656674806232,0.948772145101482,0.949563869661757,0.949951805101457,0.965575367435768,0.952340306383996,0.991292923963968,0.95125836346085,0.995769675270662,0.993536617337044,0.992941575379046,0.985559778392708,0.985996419513792,0.995690109202128,0.986038073650226,0.971864216760129,0.998417940361745
"S8102",0.997601656770977,0.992718639034813,0.989512830660485,0.997351373676827,0.994104169634103,0.998608096036614,0.997375359533192,0.997801686040977,0.99895572315307,0.999320259998269,0.997949631213957,0.999335049700143,0.999205358424711,1,0.998614553955342,0.991935787740878,0.996756047100487,0.994549519460964,0.995250298590623,0.984749173125324,0.951244913682903,0.956449254549396,0.97967654532458,0.95534371486261,0.956036581254442,0.956325593776499,0.971372126526857,0.958540698058734,0.993031903589683,0.957309228178807,0.995921439411998,0.995290920312386,0.994364648386473,0.988282146367096,0.988531118808211,0.993459811215396,0.988734444735179,0.976484250708372,0.996889144901539
"S8103",0.999044182146488,0.986247282636075,0.982302380676657,0.992878656428194,0.988762175059346,0.995045226610836,0.99284278208109,0.993333578089613,0.996038881759381,0.997500426246288,0.993916815656686,0.998711863420414,0.997338607485605,0.998614553955342,1,0.98638920941185,0.992931596938226,0.989022373632599,0.996381072554416,0.988440232866354,0.963371259179427,0.967722322116913,0.986901852621683,0.967294517349597,0.967811509901334,0.968024991805259,0.98060578064306,0.969756107146963,0.99697538768238,0.969010436748396,0.99872936493705,0.998501994027717,0.997947406285356,0.994179074323069,0.994420833222362,0.988228847846083,0.994776633223156,0.984870611347574,0.993706057094839
"S8104",0.987421526198282,0.997785007906637,0.998015890931764,0.997978232796848,0.998218912055402,0.99559868222365,0.997055884934307,0.995657499606027,0.995255057313171,0.989602415238755,0.996631624836435,0.989447468309195,0.994360742815943,0.991935787740878,0.98638920941185,1,0.998697683778812,0.998580502104067,0.975905577494267,0.955926183092715,0.906937514427658,0.914148896425495,0.947933157427004,0.913660799856234,0.914259425866726,0.914731124453849,0.935652883399093,0.917781466172537,0.973334436744257,0.916911161422286,0.983166556717314,0.978631886133862,0.976782922310159,0.964661386369389,0.965813011421268,0.999779729734498,0.965512717964846,0.944477014488202,0.998187746721322
"S8105",0.993674676891723,0.997742803705321,0.996830689374462,0.999551935431222,0.99885893032594,0.998647696050604,0.999067446332724,0.998365922964801,0.998641676567033,0.995018741232685,0.999120877105676,0.994907098760727,0.99827982108814,0.996756047100487,0.992931596938226,0.998697683778812,1,0.999038195479944,0.984752940171094,0.968019076325995,0.925352245063918,0.931805758316366,0.961736792341733,0.931350623806431,0.932042621727911,0.932391241644007,0.95101251617008,0.935421128958654,0.983164908141205,0.934200754780082,0.990370953381031,0.987119434046093,0.985782045898695,0.975812098128911,0.976672675257026,0.99924479337346,0.976575032826159,0.95852888457652,0.999839633931013
"S8108",0.989919912930416,0.998913589045602,0.998192311161368,0.999211463520012,0.999183297896272,0.997495190782429,0.998967247993017,0.998099809751248,0.99704286158177,0.9935592724462,0.998712000280669,0.991922080740356,0.99641397100301,0.994549519460964,0.989022373632599,0.998580502104067,0.999038195479944,1,0.980982473816904,0.962962108798696,0.915549413074441,0.922609110282127,0.955182821020794,0.921764471976746,0.922984333828934,0.92349431827487,0.943106751919905,0.927393917357159,0.97876989569319,0.926144884156272,0.985871074467351,0.982414959049664,0.981050569493158,0.97009990547348,0.97114570752052,0.999123277328134,0.970135331550802,0.95170553970509,0.998594579883496
"S8109",0.993522516965184,0.978850852021299,0.972880227251275,0.986415203578859,0.980036537524482,0.99040346204855,0.987440135332872,0.989404948359469,0.991300914274901,0.99633654779154,0.988575466358318,0.996718078016083,0.991942503058798,0.995250298590623,0.996381072554416,0.975905577494267,0.984752940171094,0.980982473816904,1,0.996728480527067,0.972732891810978,0.976733663756782,0.991986140714462,0.97513728510245,0.975493745088317,0.97525556316003,0.986534712797558,0.976432674281788,0.995845365230733,0.974687473283948,0.993324943163711,0.996639299899091,0.996044816472579,0.994106324741807,0.993762691463235,0.978769831675368,0.994165446815784,0.988151190056071,0.985189776621317
"S8110",0.983644063779945,0.960872669612436,0.952671587844914,0.970644575243627,0.961733126577779,0.976502160297129,0.972235897483675,0.97495213016143,0.977890603162127,0.986916231111869,0.973718840371175,0.987227932350504,0.978994794330775,0.984749173125324,0.988440232866354,0.955926183092715,0.968019076325995,0.962962108798696,0.996728480527067,1,0.985173891312402,0.987919016268639,0.996230009774058,0.985833895541856,0.98591344311687,0.985419512953298,0.993416817815717,0.986031021117017,0.991920268439853,0.984365881122686,0.984969862613969,0.991133914670486,0.990823456760698,0.992912846536156,0.992298815110438,0.959642745566811,0.992684556521443,0.992367714031655,0.968897181995464
"S8114",0.958471661588129,0.90986819845418,0.89888304505009,0.926643179152231,0.914639837939463,0.935938887028757,0.927986087796031,0.931396536196603,0.938518113109355,0.952145479884489,0.931247361956396,0.956429570079393,0.943833435718347,0.951244913682903,0.963371259179427,0.906937514427658,0.925352245063918,0.915549413074441,0.972732891810978,0.985173891312402,1,0.999314240774435,0.993440638187695,0.998533956553904,0.999009264360104,0.998664393326847,0.99664942463968,0.997466165171557,0.976915500731435,0.996613474051689,0.964756637311926,0.97177600999382,0.972860075590993,0.983046455174655,0.981765721351824,0.912141085699256,0.982952669466494,0.99299020101892,0.927709756558553
"S8115",0.963585203363014,0.91675924329609,0.905992546751679,0.933028292237011,0.921204140283237,0.941609165190248,0.93444914996685,0.937912610862455,0.944398507229839,0.957615349482468,0.938030941859168,0.961434427329153,0.949041649986565,0.956449254549396,0.967722322116913,0.914148896425495,0.931805758316366,0.922609110282127,0.976733663756782,0.987919016268639,0.999314240774435,1,0.995192772179552,0.999345219176813,0.99948815780501,0.999258305049524,0.998170550936949,0.998462137299334,0.980352737960569,0.997670262094523,0.968910463822139,0.976255209319752,0.976797012029514,0.986432249177732,0.98502520855122,0.919054934296337,0.986025877744663,0.995260490942098,0.934191386809729
"S8116",0.983678338142391,0.950549382233427,0.942085077683778,0.962850776648486,0.953920708581821,0.969128546743423,0.963950377566926,0.966322700393188,0.970962582945149,0.98044168027894,0.966363051322476,0.982758308265673,0.974656674806232,0.97967654532458,0.986901852621683,0.947933157427004,0.961736792341733,0.955182821020794,0.991986140714462,0.996230009774058,0.993440638187695,0.995192772179552,1,0.994361810701646,0.995138610021252,0.995002209406735,0.998948342850328,0.995466028915004,0.994428985047205,0.994460844759942,0.987000501089479,0.991588505132748,0.991972944260608,0.99652532899241,0.995905174422594,0.952038993457855,0.99615529639048,0.998762081092199,0.963376775892022
"S8119",0.964263125547163,0.915815508442686,0.905071059738502,0.932088161592324,0.921063354395828,0.940813770938821,0.93379060784309,0.936666729288928,0.943707100326073,0.956550756778961,0.937357511137021,0.960715360730105,0.948772145101482,0.95534371486261,0.967294517349597,0.913660799856234,0.931350623806431,0.921764471976746,0.97513728510245,0.985833895541856,0.998533956553904,0.999345219176813,0.994361810701646,1,0.999522220195983,0.999346857680929,0.997985851041693,0.998716157640699,0.980656071289136,0.998440866090999,0.969847771949213,0.976549213206078,0.977324351822949,0.987230095047687,0.985954438750835,0.918365171414246,0.986765778716131,0.995631487884842,0.93421853036128
"S8120",0.964616251510572,0.916397954668876,0.905788362379797,0.932772014195334,0.921638648865518,0.941341549527654,0.934267367755644,0.937489199281539,0.944120576591849,0.957102216704081,0.937885745472855,0.961149916359915,0.949563869661757,0.956036581254442,0.967811509901334,0.914259425866726,0.932042621727911,0.922984333828934,0.975493745088317,0.98591344311687,0.999009264360104,0.99948815780501,0.995138610021252,0.999522220195983,1,0.999828767505103,0.99808612245278,0.999282285380701,0.981533824053252,0.998721926407871,0.970315170449647,0.976826296852698,0.977809809528299,0.987417556992575,0.986198800552447,0.919316523359369,0.986767764483484,0.995911263629433,0.934639064145867
"S8121",0.96504359841094,0.916625137913735,0.906001597193707,0.933247578088764,0.922288819707229,0.94175042282669,0.934629572427847,0.937742542711713,0.944321382158682,0.957260300005575,0.938325898144676,0.961349411896084,0.949951805101457,0.956325593776499,0.968024991805259,0.914731124453849,0.932391241644007,0.92349431827487,0.97525556316003,0.985419512953298,0.998664393326847,0.999258305049524,0.995002209406735,0.999346857680929,0.999828767505103,1,0.997929923118748,0.999358823776732,0.981716145618262,0.999088835218733,0.970874311484029,0.976830979738883,0.977807456806249,0.987576239710341,0.986106941914973,0.919609703043307,0.98682563029828,0.9963600344038,0.934966825561041
"S8122",0.977475808470302,0.938004364610045,0.928699895411103,0.951920311050545,0.942182965998892,0.959151682315011,0.953243454446616,0.955862434338185,0.961622603933178,0.972304343778411,0.956173961951181,0.975200283896015,0.965575367435768,0.971372126526857,0.98060578064306,0.935652883399093,0.95101251617008,0.943106751919905,0.986534712797558,0.993416817815717,0.99664942463968,0.998170550936949,0.998948342850328,0.997985851041693,0.99808612245278,0.997929923118748,1,0.998006086921112,0.990130670990939,0.997439639275883,0.981582248795319,0.987191746024156,0.987709005531499,0.994413091483807,0.993535084411481,0.939896987970259,0.994104035310243,0.998861670162773,0.953257990313423
"S8123",0.967178883732093,0.92112248353745,0.910728257171336,0.936368997872494,0.926142032654057,0.944294181884163,0.938000700433091,0.940628306964568,0.946865594511123,0.959801024165526,0.941587290183827,0.96269511589897,0.952340306383996,0.958540698058734,0.969756107146963,0.917781466172537,0.935421128958654,0.927393917357159,0.976432674281788,0.986031021117017,0.997466165171557,0.998462137299334,0.995466028915004,0.998716157640699,0.999282285380701,0.999358823776732,0.998006086921112,1,0.983772913088856,0.9994737647556,0.972513473238687,0.978363009491674,0.979346206672768,0.988823187538927,0.98780722679629,0.922684649606041,0.987802740337754,0.99693932194609,0.938171840573466
"S8124",0.996461926907215,0.97471735847733,0.968989640363374,0.983267917786793,0.978206241146681,0.986996766715824,0.984019543422214,0.984819825574813,0.988160664161809,0.992901425271284,0.985730925799947,0.99433717912018,0.991292923963968,0.993031903589683,0.99697538768238,0.973334436744257,0.983164908141205,0.97876989569319,0.995845365230733,0.991920268439853,0.976915500731435,0.980352737960569,0.994428985047205,0.980656071289136,0.981533824053252,0.981716145618262,0.990130670990939,0.983772913088856,1,0.982902389318538,0.997789577817798,0.998623270050082,0.998832781946723,0.998509799696142,0.998604199410851,0.97629344411077,0.99822585377175,0.993693116240132,0.984564883844587
"S8126",0.966626169432809,0.919498139545536,0.908949988379637,0.935094708867384,0.925005731672552,0.9428908657611,0.936698980986812,0.938973651760393,0.945539425208233,0.958576103945352,0.940207704301072,0.961508677174563,0.95125836346085,0.957309228178807,0.969010436748396,0.916911161422286,0.934200754780082,0.926144884156272,0.974687473283948,0.984365881122686,0.996613474051689,0.997670262094523,0.994460844759942,0.998440866090999,0.998721926407871,0.999088835218733,0.997439639275883,0.9994737647556,0.982902389318538,1,0.972306037902827,0.977769429025114,0.978866596158347,0.988837545303259,0.987817850579035,0.921492146818826,0.987571806520593,0.996983128026428,0.93722526027106
"S8128",0.999424281856586,0.98176141344994,0.977751034611986,0.989543514162852,0.986184900816933,0.992143762882307,0.989564400673317,0.989740259550743,0.993167127504552,0.994436820703508,0.99104108528819,0.996676994973979,0.995769675270662,0.995921439411998,0.99872936493705,0.983166556717314,0.990370953381031,0.985871074467351,0.993324943163711,0.984969862613969,0.964756637311926,0.968910463822139,0.987000501089479,0.969847771949213,0.970315170449647,0.970874311484029,0.981582248795319,0.972513473238687,0.997789577817798,0.972306037902827,1,0.998478482304591,0.998438001554943,0.995527535697983,0.995573306184606,0.985042369578914,0.995951555728801,0.986868472993431,0.991624533461965
"S8129",0.998247262842032,0.978324895508081,0.973298089213406,0.986751600067601,0.981712320065828,0.990028995752878,0.987321369593169,0.98864521844767,0.991844369514239,0.995056430131942,0.989163645415994,0.996629078328831,0.993536617337044,0.995290920312386,0.998501994027717,0.978631886133862,0.987119434046093,0.982414959049664,0.996639299899091,0.991133914670486,0.97177600999382,0.976255209319752,0.991588505132748,0.976549213206078,0.976826296852698,0.976830979738883,0.987191746024156,0.978363009491674,0.998623270050082,0.977769429025114,0.998478482304591,1,0.999742641695533,0.997960015896584,0.997943396169527,0.981109150530347,0.998073548170329,0.990564357327538,0.988473683660199
"S8130",0.997805750439586,0.97676145898755,0.971663110141511,0.985412064763901,0.980706089781882,0.989152178039442,0.986136111384647,0.987537472600315,0.990939322392647,0.994307472748623,0.987854796616335,0.995774315998786,0.992941575379046,0.994364648386473,0.997947406285356,0.976782922310159,0.985782045898695,0.981050569493158,0.996044816472579,0.990823456760698,0.972860075590993,0.976797012029514,0.991972944260608,0.977324351822949,0.977809809528299,0.977807456806249,0.987709005531499,0.979346206672768,0.998832781946723,0.978866596158347,0.998438001554943,0.999742641695533,1,0.998332890197479,0.998362513832604,0.979471388728135,0.998433042706596,0.99100773228224,0.98723886145564
"S8131",0.993554735354225,0.9651839668748,0.95853691464197,0.975748823245181,0.969566954773018,0.980488017211742,0.976729880183592,0.978208891643058,0.9825738169428,0.988585281165392,0.978976655314451,0.990473545112181,0.985559778392708,0.988282146367096,0.994179074323069,0.964661386369389,0.975812098128911,0.97009990547348,0.994106324741807,0.992912846536156,0.983046455174655,0.986432249177732,0.99652532899241,0.987230095047687,0.987417556992575,0.987576239710341,0.994413091483807,0.988823187538927,0.998509799696142,0.988837545303259,0.995527535697983,0.997960015896584,0.998332890197479,1,0.99974152350707,0.967726400656578,0.999676160598886,0.996865421685976,0.977809563710847
"S8132",0.993695712214967,0.966689689688248,0.960236584575483,0.976442079548584,0.970510237093422,0.980806016556226,0.97747259060846,0.978535608184182,0.982967541114999,0.98881814762009,0.979439681489324,0.990395266563982,0.985996419513792,0.988531118808211,0.994420833222362,0.965813011421268,0.976672675257026,0.97114570752052,0.993762691463235,0.992298815110438,0.981765721351824,0.98502520855122,0.995905174422594,0.985954438750835,0.986198800552447,0.986106941914973,0.993535084411481,0.98780722679629,0.998604199410851,0.987817850579035,0.995573306184606,0.997943396169527,0.998362513832604,0.99974152350707,1,0.968890137495305,0.999392505118732,0.995965433852547,0.978773262591629
"S8134",0.989094464036461,0.998028904342029,0.997930432248611,0.998593267127869,0.998448407493504,0.996624028144693,0.997844602932755,0.99685408268713,0.996380731270717,0.991444287199925,0.997530136420028,0.991230877937855,0.995690109202128,0.993459811215396,0.988228847846083,0.999779729734498,0.99924479337346,0.999123277328134,0.978769831675368,0.959642745566811,0.912141085699256,0.919054934296337,0.952038993457855,0.918365171414246,0.919316523359369,0.919609703043307,0.939896987970259,0.922684649606041,0.97629344411077,0.921492146818826,0.985042369578914,0.981109150530347,0.979471388728135,0.967726400656578,0.968890137495305,1,0.968433858831421,0.948209175749933,0.99871549219167
"S8135",0.993962077346575,0.965610767795449,0.959366482817306,0.97625571241041,0.970204677660527,0.981154650026054,0.976976957579313,0.97846211032088,0.983300600179002,0.988452530969225,0.97916840553465,0.990840935541032,0.986038073650226,0.988734444735179,0.994776633223156,0.965512717964846,0.976575032826159,0.970135331550802,0.994165446815784,0.992684556521443,0.982952669466494,0.986025877744663,0.99615529639048,0.986765778716131,0.986767764483484,0.98682563029828,0.994104035310243,0.987802740337754,0.99822585377175,0.987571806520593,0.995951555728801,0.998073548170329,0.998433042706596,0.999676160598886,0.999392505118732,0.968433858831421,1,0.99611043572609,0.978523636777713
"S8136",0.983028114776192,0.946057220383737,0.937359094597919,0.959242210413032,0.950791236420979,0.96543270020338,0.960350719055102,0.962188236856632,0.967420398178455,0.977044489618176,0.963249616388581,0.979733397742119,0.971864216760129,0.976484250708372,0.984870611347574,0.944477014488202,0.95852888457652,0.95170553970509,0.988151190056071,0.992367714031655,0.99299020101892,0.995260490942098,0.998762081092199,0.995631487884842,0.995911263629433,0.9963600344038,0.998861670162773,0.99693932194609,0.993693116240132,0.996983128026428,0.986868472993431,0.990564357327538,0.99100773228224,0.996865421685976,0.995965433852547,0.948209175749933,0.99611043572609,1,0.960762766377614
"S8138",0.994747880877573,0.997235618028004,0.996176937460735,0.999207681513543,0.99860487329328,0.99841689582456,0.998857157583526,0.997978116395171,0.998652559325714,0.995228532284126,0.998999226407545,0.995096247947405,0.998417940361745,0.996889144901539,0.993706057094839,0.998187746721322,0.999839633931013,0.998594579883496,0.985189776621317,0.968897181995464,0.927709756558553,0.934191386809729,0.963376775892022,0.93421853036128,0.934639064145867,0.934966825561041,0.953257990313423,0.938171840573466,0.984564883844587,0.93722526027106,0.991624533461965,0.988473683660199,0.98723886145564,0.977809563710847,0.978773262591629,0.99871549219167,0.978523636777713,0.960762766377614,1
