"","S6914","S6916","S6939","S7049","S7064","S7080","S7081","S7084","S7085","S7087","S7090","S7091","S7092","S7095","S7109","S7111","S7112","S7113","S7116","S7124","S7125","S7129","S7132","S7140","S7144","S7148","S7151","S7153","S7154","S7155","S7158","S7159","S7164","S7168","S7169","S7170","S7171","S7173","S7174","S7178","S7185"
"S7113",0.94592314596734,0.929516361169069,0.90711625509952,0.901696633961039,0.916541415074085,0.995317607395642,0.993304908167417,0.961543500313763,0.955339469659653,0.974358989637196,0.956556123828065,0.974358989637196,0.987224537999447,0.987079498449774,0.986683620371799,0.956822508503462,0.960678680471997,1,0.99985439106077,0.968955727286954,0.982896513049989,0.995619605694422,0.985423538770779,0.988106719492886,0.990769138060533,0.984300479990621,0.962352854992313,0.982079043305682,0.980340965049005,0.972302212027364,0.986725193170089,0.977134973579636,0.994781062202164,0.970480173074795,0.980994263168878,0.974090507432442,0.986688684317436,0.954820959267944,0.987428788539306,0.989572419280702,0.992987714361285
"S7116",0.943665198666183,0.924932288168639,0.9026954405707,0.897655321028172,0.913807834186996,0.995526477083962,0.992531168003971,0.959373315189012,0.953082482710018,0.971054652896456,0.953582186211706,0.971054652896456,0.986343574683405,0.986463761474468,0.98582811422033,0.953988202599748,0.959929011511149,0.99985439106077,1,0.968452448591456,0.982482410067644,0.994851221528795,0.983335447439695,0.985983789313751,0.988992695747679,0.981917244539589,0.96172867574867,0.979576783765837,0.980259631620408,0.972819604829897,0.98430466499591,0.976820112768276,0.993783550490942,0.96799232094653,0.978819370019513,0.97425747417911,0.987294962053805,0.95405247510365,0.985478804512056,0.987664383491093,0.9926075136492
"S7124",0.909477908995465,0.942650584546067,0.928199850871253,0.907401353194534,0.938285178655614,0.962452873110259,0.957449173468987,0.920992828546531,0.874738422211537,0.950671279041185,0.899731444250163,0.950671279041185,0.988524205378226,0.986042489661931,0.951787661206913,0.902197682434289,0.996341238412986,0.968955727286954,0.968452448591456,1,0.991278501386208,0.976477219127081,0.970385968109281,0.958527195638899,0.950871899735853,0.978671410391795,0.987924392524102,0.971341446682913,0.977004438275748,0.989386704265019,0.970496091638713,0.985018830669847,0.977452798628642,0.921991837692743,0.969304980389643,0.981238045800928,0.98292621270078,0.985276014026274,0.965834331502685,0.943817707058494,0.980775518760584
"S7125",0.921000763529779,0.928287493524968,0.906666755528839,0.885192281133008,0.914438404929166,0.984223004156852,0.98059105223499,0.951011516130926,0.914115642379388,0.967880923385219,0.930204193420398,0.967880923385219,0.990946556689922,0.996166798931823,0.975981418647143,0.934478598158168,0.986570585571048,0.982896513049989,0.982482410067644,0.991278501386208,1,0.987289023234925,0.976992700513387,0.972023596834317,0.972149774715559,0.988859367202905,0.974746978031077,0.982237651946646,0.995957797071898,0.989579844675454,0.980384036548954,0.98734253107693,0.987089575645406,0.944482450167143,0.983312075481998,0.992322433532744,0.989650833211684,0.988690645792735,0.980462454598417,0.961578112727642,0.994197043542305
"S7129",0.944681667650213,0.939768697849033,0.917856577836827,0.902139567960768,0.928074717061676,0.990180449519597,0.989397408601367,0.96105524444501,0.946038033900559,0.977939265308963,0.956782764586253,0.977939265308963,0.992685000153593,0.989508228386099,0.985430915304009,0.957255577240261,0.973700573634954,0.995619605694422,0.994851221528795,0.976477219127081,0.987289023234925,1,0.989200650688872,0.985448594783619,0.990203450006962,0.989701244708745,0.967350307345994,0.985535527710024,0.982892920417261,0.981745886460747,0.988675406192833,0.986178343374742,0.993932666804049,0.970458211191772,0.990463041964041,0.982888026506839,0.992859769689419,0.962456939966959,0.991387542088683,0.987588295464292,0.993368292759273
"S7132",0.921853138084653,0.946016680297894,0.920713927993834,0.906533468673186,0.926588270264886,0.973612712167176,0.975393215404273,0.970325549494352,0.946777352464721,0.982587047793032,0.951782741005322,0.982587047793032,0.989323672894355,0.986040068708652,0.988001858181849,0.949218476688082,0.968108454474865,0.985423538770779,0.983335447439695,0.970385968109281,0.976992700513387,0.989200650688872,1,0.989812952313575,0.984507843367467,0.992201175806388,0.975330578276097,0.993562536822074,0.969552045960769,0.965268725882014,0.996563889252525,0.978523821931452,0.984082826060525,0.969230390283586,0.98817657640471,0.965797657193478,0.971004598419148,0.959125688625673,0.994936775783842,0.988766185316578,0.979616688432837
"S7140",0.935492562535818,0.944986780736899,0.919386048626543,0.909136104654311,0.911251985743729,0.981767695319076,0.986888768339681,0.976379525400899,0.963847604471061,0.989679679632542,0.968551118494933,0.989679679632542,0.984396437343351,0.9775130833386,0.985536415096575,0.96601401507841,0.951582792366057,0.988106719492886,0.985983789313751,0.958527195638899,0.972023596834317,0.985448594783619,0.989812952313575,1,0.994751993036877,0.989930749385659,0.962464253751276,0.994458573266338,0.964376663329534,0.953512523824858,0.996681144878223,0.970234715284962,0.992601164200492,0.985965319950052,0.979530089233209,0.960221763856827,0.964809507011102,0.946570809506077,0.992228573167718,0.994712937343403,0.983020182129644
"S7144",0.948392596234959,0.936342215460955,0.910262884293395,0.897564312367835,0.905641019368537,0.988976335638016,0.994569101886559,0.975953641443881,0.975372044371461,0.99048456158521,0.981312702279829,0.99048456158521,0.981982519991838,0.97641002364943,0.988644432716104,0.980195870298174,0.945328628981089,0.990769138060533,0.988992695747679,0.950871899735853,0.972149774715559,0.990203450006962,0.984507843367467,0.994751993036877,1,0.988105775081312,0.946995299872219,0.988606022867765,0.970271961826229,0.954704358980193,0.991342231638505,0.966605805069197,0.991262180284058,0.990814267408626,0.983610641552468,0.965856752913374,0.971144164376888,0.939107487277714,0.990426664120086,0.996339558161931,0.984222122983248
"S7148",0.938347936832734,0.953262671327286,0.926731298097557,0.908327695364318,0.924080974914266,0.979673668257708,0.984449371890649,0.968454153886262,0.947835248925131,0.992851309777061,0.962788908227739,0.992851309777061,0.992963951283555,0.989336656328677,0.984250187302203,0.963914927671086,0.976573044466924,0.984300479990621,0.981917244539589,0.978671410391795,0.988859367202905,0.989701244708745,0.992201175806388,0.989930749385659,0.988105775081312,1,0.972893596552014,0.997645653924792,0.982281400085509,0.974064483447315,0.996674599291616,0.979196014661533,0.990362286475788,0.974002699029469,0.991353427127722,0.980178916035156,0.975800620813458,0.969700098219275,0.991404915239753,0.983219198088952,0.988389883549238
"S7151",0.879083981020976,0.927280704741162,0.909304697944266,0.890232906220648,0.915339612012223,0.950044566944213,0.946107647465349,0.917534552597839,0.879277958032251,0.949415490921223,0.894699132145019,0.949415490921223,0.986757987005429,0.973703954601691,0.953248676804442,0.894534237779613,0.987920413046911,0.962352854992313,0.96172867574867,0.987924392524102,0.974746978031077,0.967350307345994,0.975330578276097,0.962464253751276,0.946995299872219,0.972893596552014,1,0.973789477001366,0.955912322745226,0.978230929890329,0.972877580704647,0.982897697688064,0.969098175676059,0.92873786211175,0.953061912977286,0.966472705753516,0.967655840918809,0.964378838171735,0.963588109583806,0.9488826728157,0.966989933877626
"S7153",0.925552508403327,0.945928197290083,0.916685900841387,0.898538596188356,0.911200882930661,0.976062271528525,0.981212723820386,0.975196401721937,0.952236238240962,0.993204523855551,0.962747613917694,0.993204523855551,0.990596057030737,0.984581041072708,0.986488044559747,0.962496631271378,0.969559766271822,0.982079043305682,0.979576783765837,0.971341446682913,0.982237651946646,0.985535527710024,0.993562536822074,0.994458573266338,0.988606022867765,0.997645653924792,0.973789477001366,1,0.974402395120257,0.966849680406933,0.998548410750217,0.978076983826347,0.988927133213757,0.978813076867678,0.986492161868505,0.973577990284499,0.968147733704029,0.963216539004178,0.993071401058033,0.986478989933765,0.984728054737349
"S7154",0.9132209981297,0.904212287015919,0.880212611500684,0.858902369371521,0.889640391582523,0.986951369919401,0.982487879767162,0.953767219700471,0.921861397125231,0.962062100010688,0.930258233974441,0.962062100010688,0.980090118035799,0.994181510927269,0.979660212614439,0.936311755710109,0.971151792292569,0.980340965049005,0.980259631620408,0.977004438275748,0.995957797071898,0.982892920417261,0.969552045960769,0.964376663329534,0.970271961826229,0.982281400085509,0.955912322745226,0.974402395120257,1,0.980414075488102,0.97273027597453,0.978503184928897,0.979026459480508,0.938893697781653,0.980572176847454,0.988212027336935,0.985008050672895,0.984033234800147,0.977148313301118,0.957899828177546,0.990962384383794
"S7155",0.910295992744976,0.911416459322323,0.886352744005741,0.862501985215637,0.906692476473504,0.967554188797887,0.961239516730805,0.923026698062091,0.891024990422994,0.950079963988502,0.912478241576547,0.950079963988502,0.987737694531315,0.980165178914051,0.95813531955805,0.917855584519308,0.993418695960043,0.972302212027364,0.972819604829897,0.989386704265019,0.989579844675454,0.981745886460747,0.965268725882014,0.953512523824858,0.954704358980193,0.974064483447315,0.978230929890329,0.966849680406933,0.980414075488102,1,0.96341282217588,0.988386916000652,0.976000906240062,0.932253365543709,0.969051146830719,0.994841571400535,0.992029183561589,0.972405533097468,0.963421382025743,0.94748317609365,0.985043443974354
"S7158",0.930962378958751,0.951609109482793,0.926589010727883,0.911916608970921,0.921771133000305,0.979425693294246,0.984027134348122,0.974295101239152,0.954632793099883,0.991495893486264,0.96253583121628,0.991495893486264,0.990399179309765,0.986018759823171,0.987858313640639,0.960916410539,0.966147969751177,0.986725193170089,0.98430466499591,0.970496091638713,0.980384036548954,0.988675406192833,0.996563889252525,0.996681144878223,0.991342231638505,0.996674599291616,0.972877580704647,0.998548410750217,0.97273027597453,0.96341282217588,1,0.977440154177392,0.990730252630513,0.978817539734071,0.987396753780529,0.96813923165241,0.969949905177098,0.960567258742201,0.995514253532494,0.991222601016787,0.984468407390556
"S7159",0.88915586321034,0.914114972069901,0.895916762511882,0.867019822804392,0.902024474252457,0.973899317367112,0.968731505129085,0.941086569132881,0.898698182751528,0.955568759472536,0.911500850255267,0.955568759472536,0.988705844510425,0.986638370823963,0.971497071331989,0.913759340688474,0.985910135151732,0.977134973579636,0.976820112768276,0.985018830669847,0.98734253107693,0.986178343374742,0.978523821931452,0.970234715284962,0.966605805069197,0.979196014661533,0.982897697688064,0.978076983826347,0.978503184928897,0.988386916000652,0.977440154177392,1,0.981846901824158,0.94109379940085,0.973598342771297,0.983216542328433,0.990475329411136,0.978471001868224,0.982535742020048,0.963320634220537,0.986626376372288
"S7164",0.949641811869597,0.947619495526087,0.926027116730805,0.914826865452525,0.92573412416602,0.990654849604545,0.991695245433891,0.961822459671841,0.946065592389836,0.981838878638805,0.95821890134809,0.981838878638805,0.991486619978345,0.986201691829372,0.979372304704146,0.95866567677915,0.970391884608706,0.994781062202164,0.993783550490942,0.977452798628642,0.987089575645406,0.993932666804049,0.984082826060525,0.992601164200492,0.991262180284058,0.990362286475788,0.969098175676059,0.988927133213757,0.979026459480508,0.976000906240062,0.990730252630513,0.981846901824158,1,0.974562448117662,0.982906550091748,0.97844948606834,0.985702311530781,0.96287407130757,0.988188022463166,0.986468414933782,0.995699744209227
"S7168",0.943797892938123,0.925484429627814,0.889875656428836,0.878204381616858,0.881789210156638,0.964872830611077,0.976100832820269,0.967448050154337,0.982834672460372,0.98973348494453,0.992176335766711,0.98973348494453,0.96694615402815,0.945563970991133,0.972515643014706,0.989641432423592,0.922146628745592,0.970480173074795,0.96799232094653,0.921991837692743,0.944482450167143,0.970458211191772,0.969230390283586,0.985965319950052,0.990814267408626,0.974002699029469,0.92873786211175,0.978813076867678,0.938893697781653,0.932253365543709,0.978817539734071,0.94109379940085,0.974562448117662,1,0.964351530636209,0.947711135101584,0.943145083682896,0.898528965160598,0.9714568607417,0.989092841373799,0.961262290318744
"S7169",0.940329589461632,0.949079148196419,0.92213384270046,0.900355052956965,0.933258736083939,0.975190869995584,0.977129912239082,0.976277783061687,0.941847550830401,0.981208107526714,0.959145975208462,0.981208107526714,0.984497050648287,0.987029318641479,0.982820322588334,0.958577897920561,0.967554516558005,0.980994263168878,0.978819370019513,0.969304980389643,0.983312075481998,0.990463041964041,0.98817657640471,0.979530089233209,0.983610641552468,0.991353427127722,0.953061912977286,0.986492161868505,0.980572176847454,0.969051146830719,0.987396753780529,0.973598342771297,0.982906550091748,0.964351530636209,1,0.977062309444693,0.976360769861079,0.967262220710843,0.991638792835592,0.978284451233992,0.983577194546154
"S7170",0.91710508889893,0.907853766128428,0.877393590694506,0.850232455078851,0.89407384255937,0.975066031999363,0.971321444522549,0.944389131419843,0.913462238689752,0.963070173301453,0.935082222502282,0.963070173301453,0.987754769480785,0.98241653941991,0.969621469044447,0.940630600164038,0.984698705279401,0.974090507432442,0.97425747417911,0.981238045800928,0.992322433532744,0.982888026506839,0.965797657193478,0.960221763856827,0.965856752913374,0.980178916035156,0.966472705753516,0.973577990284499,0.988212027336935,0.994841571400535,0.96813923165241,0.983216542328433,0.97844948606834,0.947711135101584,0.977062309444693,1,0.988506747249929,0.971543669197172,0.968963503155103,0.953812215435908,0.987861915929007
"S7171",0.925051642462345,0.917198637373849,0.900070891757527,0.879450936941794,0.915692294982665,0.985250363974512,0.979040062489821,0.934107451343706,0.910150369113956,0.953719035960309,0.924911064098807,0.953719035960309,0.987359093940884,0.986454707548858,0.969367509847905,0.928386099701216,0.980865521355309,0.986688684317436,0.987294962053805,0.98292621270078,0.989650833211684,0.992859769689419,0.971004598419148,0.964809507011102,0.971144164376888,0.975800620813458,0.967655840918809,0.968147733704029,0.985008050672895,0.992029183561589,0.969949905177098,0.990475329411136,0.985702311530781,0.943145083682896,0.976360769861079,0.988506747249929,1,0.969607675474065,0.975504776778205,0.964379475367357,0.991566125837455
"S7173",0.87198044988366,0.910194469372697,0.894404222700966,0.86569409502182,0.900415440739711,0.957249046888163,0.950045019661122,0.932808379656153,0.861764058646102,0.936440563727918,0.878416858820139,0.936440563727918,0.969062175017266,0.987479201870495,0.952837881691249,0.883066781240828,0.97840732242938,0.954820959267944,0.95405247510365,0.985276014026274,0.988690645792735,0.962456939966959,0.959125688625673,0.946570809506077,0.939107487277714,0.969700098219275,0.964378838171735,0.963216539004178,0.984033234800147,0.972405533097468,0.960567258742201,0.978471001868224,0.96287407130757,0.898528965160598,0.967262220710843,0.971543669197172,0.969607675474065,1,0.965632115618697,0.927760695839578,0.975239800111384
"S7174",0.918941309181332,0.936442421101016,0.912589605565534,0.892793831308438,0.913331132611663,0.982536540717371,0.983839132488075,0.980883843021969,0.949797770447505,0.981936826369764,0.954437632568041,0.981936826369764,0.98592501970026,0.988917249717215,0.992135875720066,0.95273840836148,0.961513473654225,0.987428788539306,0.985478804512056,0.965834331502685,0.980462454598417,0.991387542088683,0.994936775783842,0.992228573167718,0.990426664120086,0.991404915239753,0.963588109583806,0.993071401058033,0.977148313301118,0.963421382025743,0.995514253532494,0.982535742020048,0.988188022463166,0.9714568607417,0.991638792835592,0.968963503155103,0.975504776778205,0.965632115618697,1,0.989921611916985,0.985952497364567
"S7178",0.941298033722878,0.933573830425849,0.906316220811632,0.899026712094298,0.904616184191243,0.981374408697644,0.986776370623566,0.972055775557513,0.976746938952369,0.986197504676379,0.975750140824599,0.986197504676379,0.977958065842124,0.970158737656798,0.987149416253686,0.973099866845303,0.939399643407228,0.989572419280702,0.987664383491093,0.943817707058494,0.961578112727642,0.987588295464292,0.988766185316578,0.994712937343403,0.996339558161931,0.983219198088952,0.9488826728157,0.986478989933765,0.957899828177546,0.94748317609365,0.991222601016787,0.963320634220537,0.986468414933782,0.989092841373799,0.978284451233992,0.953812215435908,0.964379475367357,0.927760695839578,0.989921611916985,1,0.977268549126985
"S7185",0.937292075349328,0.926681798303876,0.901839514493774,0.88744469601283,0.907524768728773,0.992342784851118,0.990230929724923,0.958925167489409,0.937367700782871,0.974172986973362,0.946500921718078,0.974172986973362,0.989034632684755,0.991421574908712,0.980790275660478,0.950466960483709,0.97560342638917,0.992987714361285,0.9926075136492,0.980775518760584,0.994197043542305,0.993368292759273,0.979616688432837,0.983020182129644,0.984222122983248,0.988389883549238,0.966989933877626,0.984728054737349,0.990962384383794,0.985043443974354,0.984468407390556,0.986626376372288,0.995699744209227,0.961262290318744,0.983577194546154,0.987861915929007,0.991566125837455,0.975239800111384,0.985952497364567,0.977268549126985,1
