"","S7362","S7410","S7415","S7453","S7457","S7498","S7509","S7517","S7526","S7531","S7533","S7545","S7547","S7548","S7552","S7568","S7592","S7626","S7633"
"S7362",1,0.456914430663651,-0.442135379720604,0.327199230182844,0.0109570935714335,0.544283847469698,0.11211743389931,-0.168262043650713,-0.344864195600036,0.0609079623174061,-0.307330187719109,-0.683391463973395,-0.0573180525817919,-0.220396616136472,-0.484870278911217,-0.229860076446824,-0.032084331386763,-0.175058427966142,-0.191934913148954
"S7410",0.456914430663651,1,-0.0269590853762777,0.670131783605049,0.179781493170237,0.695210158303105,0.361133786170287,-0.140162192305066,-0.0124629578378967,-0.103799696740482,0.138878364447834,-0.202775378888195,-0.0979935014357688,0.472473608006777,-0.34215111359912,0.13917222253266,-0.0834912693737977,-0.320677160533244,-0.174666556088098
"S7415",-0.442135379720604,-0.0269590853762777,1,0.100542116294456,0.43490793757963,-0.131173635364339,0.459223113727211,0.538608697529809,0.908789810606627,0.0559006156904555,0.465399789193973,0.696560534671669,0.66752498154874,0.389377071987404,0.29541476002724,0.647933949555789,0.208139922724623,-0.648393420677111,-0.0769187058062131
"S7453",0.327199230182844,0.670131783605049,0.100542116294456,1,0.619299310279894,0.167103877446579,0.53779288454382,0.05276411045021,0.161712289907852,0.0208891586773506,-0.0427378229539439,-0.0381401260707902,-0.186580408796334,0.43259048585783,-0.111447702527673,0.0330159013772685,-0.272813931376244,-0.360694551398858,0.165212093090327
"S7457",0.0109570935714335,0.179781493170237,0.43490793757963,0.619299310279894,1,-0.242337471802043,0.47219717235405,0.368269140946966,0.374297635564278,-0.372505854729436,0.148205153064227,0.464828638144733,0.0530765245373695,0.139869172969349,-0.143999293794279,0.510717925562582,-0.33619883996168,-0.219189370644104,0.540463633611361
"S7498",0.544283847469698,0.695210158303105,-0.131173635364339,0.167103877446579,-0.242337471802043,1,0.257036727015049,-0.261947767488268,-0.0381889809212531,0.0587550662588248,-0.138522762991906,-0.323758633587997,-0.0153363460213872,0.10888619698374,-0.37669798998734,0.204223093462906,0.144796757234109,-0.206188050884816,-0.150741787567926
"S7509",0.11211743389931,0.361133786170287,0.459223113727211,0.53779288454382,0.47219717235405,0.257036727015049,1,0.509378372617749,0.727445155084507,0.230782729982502,0.422041362025472,0.39205222361508,0.331033140820023,0.6566122431467,0.0765086433120655,0.513088958936393,0.345118185622647,-0.21309769894736,0.1749180189577
"S7517",-0.168262043650713,-0.140162192305066,0.538608697529809,0.05276411045021,0.368269140946966,-0.261947767488268,0.509378372617749,1,0.558254437768981,-0.0326477701981795,0.740806859266828,0.717442228933584,0.279419077279956,0.335153828414485,-0.150279576841887,0.256874492676036,0.522757901586269,-0.214728697245795,-0.135906261214176
"S7526",-0.344864195600036,-0.0124629578378967,0.908789810606627,0.161712289907852,0.374297635564278,-0.0381889809212531,0.727445155084507,0.558254437768981,1,0.276415357709381,0.484132558959922,0.632671763130679,0.706698280617994,0.550902184237405,0.405737806180647,0.651762708668811,0.375459016383111,-0.500925851152118,-0.0146540715824413
"S7531",0.0609079623174061,-0.103799696740482,0.0559006156904555,0.0208891586773506,-0.372505854729436,0.0587550662588248,0.230782729982502,-0.0326477701981795,0.276415357709381,1,-0.0504006862827188,-0.247438249096506,0.440742361570384,0.413380577230106,0.714883067094466,-0.125469488696384,0.636802411134249,-0.168730012856787,-0.410708198371045
