"","S1177","S1193","S1242","S1249","S1251","S1277","S1288","S1397","S1427","S1438","S1542","S1917","S2081","S2172","S2292","S2432","S2445","S2463","S2478","S2580","S2581","S2611","S2628","S2709","S2715","S2723","S2740","S2768","S2783","S2803","S2813","S2855"
"S2581",0.295349540229197,0.0140019286037061,0.841279658889905,0.493248053561541,-0.0572600152711705,0.249156208627153,-0.218805055508998,NA,-0.737479454168062,0.266805063121767,0.637866003220077,0.0449742153404909,0.301763406492027,0.615734231627516,-0.077503667206348,0.00894803658876153,0.390066603728688,0.362343586052557,-0.692788996178931,0.156490756140876,1,-0.596062429702307,-0.367905973434123,-0.176269572272815,0.288039394893692,0.0941069033014922,0.438142471789643,-0.271885238468335,0.522763061767584,0.686836822680118,0.173759805578815,0.0871103705496945
"S2611",-0.398505277302974,-0.0300528645134378,-0.705522933877898,-0.702315218024103,-0.0668392849722109,-0.0281421432528629,-0.125918107364341,NA,0.249359431631494,-0.290479861038984,-0.301821567712161,0.010882717182645,-0.0449192353776997,-0.628404051738131,0.0421294056840132,-0.11227878882598,0.262760997825523,-0.437962207794973,0.623819799980025,-0.428244018824193,-0.596062429702307,1,0.39056181291466,-0.0842513174115415,-0.1467381905531,-0.181569993353509,-0.200433963217436,-0.178789543815846,-0.392744895829221,-0.0422539365295604,0.447934066306768,0.196412365352169
"S2628",-0.359071628925389,0.589671468836452,-0.322115639941617,-0.328259630842359,-0.568369297544674,-0.210983806449403,0.791669487760902,NA,0.0734569152773387,-0.407680580842406,-0.56143316146184,-0.166820619799337,-0.139594221456658,-0.0365204179906574,0.621285378110852,-0.457297065913034,-0.147678597830689,-0.700643691990021,0.215520677941201,-0.170892276797199,-0.367905973434123,0.39056181291466,1,0.164522445967531,-0.408256754631442,-0.41619352759146,-0.354644660130923,0.132232653889306,-0.514182636663391,-0.326835138501239,-0.202027642996504,0.52997458941894
"S2709",-0.0176284604358278,0.205096938154475,0.0400654100313848,0.326639065388632,0.0402510195405429,0.165246565766612,0.109681270940576,NA,-0.0664095359236957,-0.145776914180161,-0.0225184685811578,-0.71646519316622,-0.147960079454651,0.0342794440400179,-0.116711584488682,-0.0437974381968256,0.161889459567597,-0.0430938277441989,0.116408083398161,0.171739981446851,-0.176269572272815,-0.0842513174115415,0.164522445967531,1,0.538574921202181,-0.501192739136311,-0.362322739087324,0.246041774331097,-0.324271237192348,-0.198165517165514,-0.197463130808276,0.549570192526419
"S2715",0.138155368804748,-0.243744272344239,0.334128975293143,0.588651069807594,0.207213406081158,0.333517743427571,-0.611646583967806,NA,-0.202695419601478,-0.159435122976756,0.419639535495797,-0.169584913881726,0.0656300907965023,0.17901089764347,-0.631397306820985,0.191784665088564,0.460716991130923,0.266437159880074,-0.0650784985984595,0.39601863953204,0.288039394893692,-0.1467381905531,-0.408256754631442,0.538574921202181,1,-0.0723982360851047,-0.219044141418829,-0.0522548504142523,-0.0710285974049429,0.381082057095024,0.479691482394474,0.289229015201496
"S2723",0.265038852745492,-0.218041471437427,-0.203895203117734,0.269076614628722,0.53206344743812,0.403957917532009,-0.357198882183572,NA,-0.183772410127308,0.216098930017177,0.540264678398784,0.799956203004356,-0.263601086079204,0.384864076330575,-0.477130124502701,0.129772390522653,0.0215164682902926,0.471720185796387,0.00510542947651934,0.332651966927671,0.0941069033014922,-0.181569993353509,-0.41619352759146,-0.501192739136311,-0.0723982360851047,1,-0.00359282483077015,-0.305120369346664,0.184133564551299,0.364935595352737,0.13942154554574,-0.786487060820489
"S2740",-0.0374003626930323,-0.11343540042779,0.481753401510695,-0.106514745233864,-0.273407731520097,0.326020308405377,-0.179439327273982,NA,-0.279529632913054,0.833564118806644,0.278262286972156,-0.160940000158799,-0.173244365430632,-0.00975273888114727,0.273065401248828,0.242089997217931,0.289274570186839,0.56955724405071,-0.284777580275661,-0.358262091720118,0.438142471789643,-0.200433963217436,-0.354644660130923,-0.362322739087324,-0.219044141418829,-0.00359282483077015,1,-0.237935128924611,0.719598614199392,0.138887040868734,0.136138008402173,-0.288718931150935
"S2768",0.404337094226892,0.439772549063718,0.126614396196967,-0.0513399921018392,-0.359998006903888,-0.24006746403256,0.297262749321853,NA,0.42107447740972,-0.399923239793872,-0.390949656904913,-0.161358108174094,0.0275730293173962,-0.112343935892018,0.41752410788316,-0.502443597502145,-0.332618067923289,-0.466100109892355,-0.273514851308361,-0.410334817238044,-0.271885238468335,-0.178789543815846,0.132232653889306,0.246041774331097,-0.0522548504142523,-0.305120369346664,-0.237935128924611,1,0.0996354034549176,-0.353475109102613,-0.24455582595169,0.347357584542043
"S2783",0.663616932081469,-0.186782309521005,0.486228414414287,0.253264199872918,-0.0208678885735276,0.331013419647732,-0.240218464345802,NA,-0.339695719888715,0.444780907443816,0.495769247867793,0.146973637482584,-0.239000220262727,0.00912157719267659,0.0195802656513261,0.192471388075111,0.336518788591225,0.36550466606779,-0.754410997305256,-0.435095372556317,0.522763061767584,-0.392744895829221,-0.514182636663391,-0.324271237192348,-0.0710285974049429,0.184133564551299,0.719598614199392,0.0996354034549176,1,0.407312939735032,0.229363084457881,-0.222123908454191
"S2803",0.430079190460737,-0.019007343108545,0.315303222809931,0.317126914744278,0.23339809598198,0.545252601536909,-0.534719304712045,NA,-0.797670512521018,-0.011185545987424,0.848537380533309,0.33134711880787,0.130194512997473,0.407574543812587,-0.381411886584996,-0.12605678701694,0.772220481716824,0.186568745372419,-0.435778106621052,-0.0584368242315599,0.686836822680118,-0.0422539365295604,-0.326835138501239,-0.198165517165514,0.381082057095024,0.364935595352737,0.138887040868734,-0.353475109102613,0.407312939735032,1,0.613031602448816,0.0887523413478905
"S2813",0.123024320783565,-0.27682429364853,0.0165770432567156,0.0504258366274511,-0.0683905230411782,0.444694291472412,-0.657190243223439,NA,-0.200789522244714,-0.119571344605394,0.382941718607354,0.320691069375734,-0.155645230917287,-0.182831254498725,-0.36310023436277,0.108440078362642,0.723312739243812,0.0464845992772211,-0.0484013895317434,-0.210919228109724,0.173759805578815,0.447934066306768,-0.202027642996504,-0.197463130808276,0.479691482394474,0.13942154554574,0.136138008402173,-0.24455582595169,0.229363084457881,0.613031602448816,1,0.116285371953583
"S2855",-0.0037400586451574,0.487197925736851,0.232066402889794,-0.048330152189393,-0.501274632370523,-0.119605940669576,0.285158085354292,NA,-0.172948480084912,-0.533453297970619,-0.214865772983927,-0.549843092474341,0.259538753638963,-0.0363656188725707,0.354527194462902,-0.478103696214226,0.290044354009889,-0.637774661457856,-0.174564854575566,-0.300902523715391,0.0871103705496945,0.196412365352169,0.52997458941894,0.549570192526419,0.289229015201496,-0.786487060820489,-0.288718931150935,0.347357584542043,-0.222123908454191,0.0887523413478905,0.116285371953583,1
