"","S7371","S7385","S7392","S7397","S7398","S7401","S7406","S7417","S7448","S7578","S7584","S7585","S7593","S7595","S7598","S7615","S7627","S7637","S7652"
"S7371",1,0.554374344197952,0.134523953446928,0.265142514855297,-0.459812525192711,0.45290793099139,0.171625631953535,0.160212073769176,0.0152654674738068,0.0573191061816633,0.00302790907819944,-0.305676575849885,-0.326134467050038,-0.144962887034326,0.367949353385075,0.260995204642674,0.125057458758561,0.35354729943585,0.120530441569864
"S7385",0.554374344197952,1,0.120888923172129,0.213860011670094,-0.00853010262639751,0.263763501323236,0.209167471494528,-0.326377052720244,-0.018439168366423,0.243967925244665,0.646559105390655,0.222926579739251,-0.220875082399694,0.300300385543999,-0.134232438061254,0.314569475083349,-0.155271929657247,0.00476031973881843,-0.277712202290148
"S7392",0.134523953446928,0.120888923172129,1,0.493516067280213,-0.0908504756233716,0.321777040880305,0.175152784601519,-0.516105890070419,-0.0506320137214752,0.54654142764667,0.432106412741316,0.390690180562947,0.297350528376416,0.262564469629155,0.175353202257859,0.548767209754499,0.729065364583567,0.635526794726958,0.371779920657929
"S7397",0.265142514855297,0.213860011670094,0.493516067280213,1,0.48414575630749,0.371347587240195,-0.0681949544562368,-0.255359630047678,-0.45374929147873,0.107509097079827,0.157812476905117,0.0864937365003856,0.363853533654849,0.342791775239778,0.0737904395194537,0.317227101342834,0.12970947715055,0.770086370607745,0.0189979332207661
"S7398",-0.459812525192711,-0.00853010262639751,-0.0908504756233716,0.48414575630749,1,0.00208279787442283,0.0442611826178887,-0.161030411659911,-0.198644485225363,-0.24463070892344,0.0267720140858531,0.405972990165601,0.624187792659006,0.381130189732013,-0.168048259731934,0.0741349682963289,-0.326068000302084,0.125269596073851,-0.326601421433568
"S7401",0.45290793099139,0.263763501323236,0.321777040880305,0.371347587240195,0.00208279787442283,1,-0.11115835416673,0.274384883021723,-0.0469783544004193,-0.0952403779065676,-0.0397810468602177,0.393812928761465,0.300446150986032,-0.168448723076741,0.477186992202835,0.0366956541745843,0.517850936968601,0.552857551605757,0.195113296225454
"S7406",0.171625631953535,0.209167471494528,0.175152784601519,-0.0681949544562368,0.0442611826178887,-0.11115835416673,1,0.00277804578279095,0.43932436560511,0.388537761572349,0.216438593347043,0.340090450278249,-0.134755525786862,0.222923408975033,-0.144145579186027,0.275918676931609,-0.153380984951437,-0.17052088309905,-0.182912775729782
"S7417",0.160212073769176,-0.326377052720244,-0.516105890070419,-0.255359630047678,-0.161030411659911,0.274384883021723,0.00277804578279095,1,0.413031182377291,-0.133383800216827,-0.61866019420097,-0.0784920218470715,-0.184052104842472,-0.507548416943779,0.291358252342411,-0.605771812452845,-0.165317243760271,-0.211089570113095,-0.324784908277613
"S7448",0.0152654674738068,-0.018439168366423,-0.0506320137214752,-0.45374929147873,-0.198644485225363,-0.0469783544004193,0.43932436560511,0.413031182377291,1,0.370516097414064,-0.141371519839432,0.372142373638895,0.0750101855841773,-0.231461350383307,0.418013243717292,0.0460547559125265,0.0809071947635474,-0.379977977706854,-0.450500895978479
"S7578",0.0573191061816633,0.243967925244665,0.54654142764667,0.107509097079827,-0.24463070892344,-0.0952403779065676,0.388537761572349,-0.133383800216827,0.370516097414064,1,0.605418664226526,0.39588941078728,-0.311298839006507,0.29970776061293,-0.257594675130418,0.0358828339818753,0.119613116826686,-0.0771862000153527,-0.360648671449851
"S7584",0.00302790907819944,0.646559105390655,0.432106412741316,0.157812476905117,0.0267720140858531,-0.0397810468602177,0.216438593347043,-0.61866019420097,-0.141371519839432,0.605418664226526,1,0.448601933771775,-0.222618631566106,0.729262531818979,-0.573705278673805,0.0864149050185408,-0.100073502380162,-0.163167598930805,-0.101533129163416
