"","S7831","S7850","S7878","S7935","S7987","S8057","S8064","S8079","S8081","S8084","S8143","S8146","S8174","S8177","S8180","S8261","S8272","S8289","S8321","S8329","S8335","S8337","S8338","S8345","S8346","S8347","S8354","S8356","S8370","S8383"
"S8143",-0.158959983347614,0.310205916652901,0.254323847002997,0.359736032674442,0.228548107504578,-0.0542629279726694,0.0430342585544944,-0.111365766208059,0.112017379319814,0.695857567489085,1,0.925865958247989,0.418753409794567,0.107815179406687,0.924438735344354,0.595229270093647,0.485440190486602,-0.00633101652838345,0.341259062510954,0.354836660939361,0.367124804588364,0.171337389395439,0.0487530391499227,0.158194871375704,0.418790272613376,-0.519353285394473,0.175020666804335,-0.161204412879599,0.297021283242143,-0.0876899171564168
"S8146",-0.252662936440874,0.42047865556323,0.389921612628801,0.383933284965048,0.210928531980876,0.111827798640153,0.146891370997787,0.13534196293658,0.171213400784785,0.691820456601984,0.925865958247989,1,0.280983770446157,0.0295151698620535,0.944849159809346,0.460847988241251,0.297909852686411,0.189972706301758,0.409268639782288,0.408429044049705,0.385850514212564,0.186023833091031,-0.0396228293196458,-0.00905933466359065,0.176086577786565,-0.550556950115536,0.0608277599936896,-0.130790814539476,0.0179063684655211,-0.0325956239362076
"S8174",0.142376471014823,0.597091195279315,0.36084727559205,0.537948349721593,0.404806893799366,0.0552603953968281,0.334784468240241,0.11626149505488,0.562796703262662,0.637352449581743,0.418753409794567,0.280983770446157,1,0.552998833406623,0.491651333644509,0.187169612607164,0.192489720445651,0.125350645058946,0.327352538674185,0.283158963322406,0.430100010360008,0.280307802966311,0.596482694573042,0.409463221778502,0.12719600241803,-0.569805800154245,0.724774347448724,-0.485177769770346,0.699530208539766,-0.589688986423545
"S8177",-0.223285282226446,0.442165186882985,0.262441591385197,0.454840722615096,0.341421714665681,0.571191228040813,0.13631011320568,0.33164758084383,0.261852960015386,0.0957979179906557,0.107815179406687,0.0295151698620535,0.552998833406623,1,0.054431918850575,-0.0218775585545652,0.283735093470058,0.205272217001397,0.264243486129525,0.322852952865011,0.311632404888507,0.294542605787939,0.23120709948494,0.0267005500631295,0.215774696707143,-0.563209681550099,0.231200738049211,0.137566041156614,0.337033381892379,-0.174341269131387
"S8180",-0.0861130395121526,0.463139012312785,0.440013883504131,0.442865405653569,0.219819510257895,0.0199054481872914,0.0857454851796966,0.0733906134031181,0.269265707077198,0.876760787986573,0.924438735344354,0.944849159809346,0.491651333644509,0.054431918850575,1,0.427080133292555,0.304257084335916,0.195611418104267,0.475348886553262,0.44331579379155,0.387948584357033,0.195591023617874,0.0371187332154873,0.19078876955161,0.136524234991949,-0.613390180172168,0.351603721195024,-0.356583744705131,0.19199036523995,-0.316453132754815
"S8261",0.30512213495519,-0.0432242213376938,-0.160180907429674,0.0253531775555552,0.291168771239947,0.075941875657981,-0.169793811345407,-0.187656546113627,-0.469563585590296,0.108356211592308,0.595229270093647,0.460847988241251,0.187169612607164,-0.0218775585545652,0.427080133292555,1,0.574188614082917,-0.449064829714309,0.225089608533111,0.23255117732784,0.474579176944722,0.360118458597167,-0.22143763426967,0.040636550188028,0.366144776327609,-0.0345425207785875,-0.240522189299982,-0.114567258853287,0.343542565903068,0.363141364812313
"S8272",0.17873728821533,-0.182074742696065,0.0299038534436255,0.0817529706232944,0.0349473736966256,-0.00616209501974329,-0.164509688293595,0.115711123999487,-0.125480385508648,0.109030723896975,0.485440190486602,0.297909852686411,0.192489720445651,0.283735093470058,0.304257084335916,0.574188614082917,1,0.119366964508391,0.577304532579134,0.63967137493666,0.409220160707043,0.507598132371539,-0.134069961715135,0.0967031970317579,0.63267210510167,-0.043647068350859,-0.0712357731327228,-0.00152603127591798,0.284688611877611,0.193877760185405
"S8289",-0.320561614088639,0.165815468234553,0.377753145828636,0.0918709811383078,0.0780567555844891,0.0970056009195006,0.378097587500745,0.820191079105103,0.566225963595497,0.249172660141035,-0.00633101652838345,0.189972706301758,0.125350645058946,0.205272217001397,0.195611418104267,-0.449064829714309,0.119366964508391,1,0.706805769865218,0.706472544479056,0.331027685460736,0.439810068978339,0.0862761292556425,-0.186970862906813,-0.327202148173919,-0.101504756695171,0.0889688804748775,0.0124032544746781,-0.404811616498065,-0.154139002183366
"S8321",0.0251881928256579,0.0602215076161434,0.247857885154826,0.0675722812320057,0.284195473144123,0.174655580337745,0.0146278500948596,0.668915069690759,0.156723764276429,0.417402663062058,0.341259062510954,0.409268639782288,0.327352538674185,0.264243486129525,0.475348886553262,0.225089608533111,0.577304532579134,0.706805769865218,1,0.985670822198243,0.662058345567424,0.748569671615129,-0.230493600072926,-0.0212167319811559,-0.17218405527465,-0.141769056854092,0.085853300332051,-0.172593634745887,-0.134267493742243,-0.104829732321823
"S8329",-0.0372605074705937,0.0212695370517406,0.18396356064005,0.0660564077528663,0.336536094194863,0.187262200269247,0.0386275617401584,0.662228509255929,0.112786382767531,0.344798435343662,0.354836660939361,0.408429044049705,0.283158963322406,0.322852952865011,0.44331579379155,0.23255117732784,0.63967137493666,0.706472544479056,0.985670822198243,1,0.701529067069495,0.797120696819223,-0.236400396608497,-0.126467683537218,-0.104424371808012,-0.133516574903492,0.00398164650690585,-0.100607217248643,-0.121000398025355,-0.0121136071566361
"S8335",0.0723484380592189,0.179126368375169,-0.104208963203522,0.180965107246743,0.830885703953405,0.199610874455431,0.3990080061455,0.468220867228106,-0.0248774190933559,0.190258105134256,0.367124804588364,0.385850514212564,0.430100010360008,0.311632404888507,0.387948584357033,0.474579176944722,0.409220160707043,0.331027685460736,0.662058345567424,0.701529067069495,1,0.943469649817401,0.0354046071883534,-0.47345267648106,-0.169700523728768,-0.135052245203753,-0.111226811278081,-0.275846431279703,0.248287077158857,0.198959578586126
"S8337",0.142576143896341,-0.0150618007011171,-0.160786996735458,0.0522575622030767,0.710092200408312,0.180920887690923,0.276704456151757,0.545719148995298,-0.0933040993413042,0.0419278087936022,0.171337389395439,0.186023833091031,0.280307802966311,0.294542605787939,0.195591023617874,0.360118458597167,0.507598132371539,0.439810068978339,0.748569671615129,0.797120696819223,0.943469649817401,1,-0.0950516354850104,-0.495256936058061,-0.186102506395686,0.0301827037791493,-0.169557164755894,-0.224694960636741,0.136939214540038,0.230543358269085
"S8338",-0.0231287240074671,0.502610993592561,0.285254893327863,0.442219100103169,0.0782220553446646,-0.20794419654103,0.772918873841126,0.0440812348150746,0.778026089109523,0.146560421024601,0.0487530391499227,-0.0396228293196458,0.596482694573042,0.23120709948494,0.0371187332154873,-0.22143763426967,-0.134069961715135,0.0862761292556425,-0.230493600072926,-0.236400396608497,0.0354046071883534,-0.0950516354850104,1,0.169163792262524,0.285544564268506,-0.238625733972694,0.44550897374604,-0.241506327145602,0.55450101328583,-0.262848851145298
"S8345",0.159481869292856,0.0634845534244443,0.316647305022907,0.0100073416823179,-0.509213222633895,-0.255835588132191,-0.388796555143332,-0.316083999226151,0.287651890919877,0.426980348633699,0.158194871375704,-0.00905933466359065,0.409463221778502,0.0267005500631295,0.19078876955161,0.040636550188028,0.0967031970317579,-0.186970862906813,-0.0212167319811559,-0.126467683537218,-0.47345267648106,-0.495256936058061,0.169163792262524,1,0.279861975427105,-0.143025515978126,0.612782976348361,-0.103501984812233,0.227299380320085,-0.596398943362102
"S8346",0.0994493082304734,0.0548186468057211,0.176346695622833,0.314581695197745,-0.335033522408475,-0.0750341852390934,-0.016310638554659,-0.31992092244452,0.0719850784861937,-0.0106423105336544,0.418790272613376,0.176086577786565,0.12719600241803,0.215774696707143,0.136524234991949,0.366144776327609,0.63267210510167,-0.327202148173919,-0.17218405527465,-0.104424371808012,-0.169700523728768,-0.186102506395686,0.285544564268506,0.279861975427105,1,-0.209371479838923,0.0472546928313056,0.0902817137561326,0.493153674739837,0.134206617407151
"S8347",-0.00395738030748284,-0.86799998551256,-0.732475678706561,-0.891852433640027,-0.103478528749056,-0.562635974038618,-0.159131005209109,-0.158162352775339,-0.433412983222692,-0.671656545160888,-0.519353285394473,-0.550556950115536,-0.569805800154245,-0.563209681550099,-0.613390180172168,-0.0345425207785875,-0.043647068350859,-0.101504756695171,-0.141769056854092,-0.133516574903492,-0.135052245203753,0.0301827037791493,-0.238625733972694,-0.143025515978126,-0.209371479838923,1,-0.557801750053759,0.378124067477283,-0.385193322690657,0.524411146762782
"S8354",0.312624409039136,0.489576814161629,0.487617241882218,0.52410961081949,-0.0765776168057013,-0.111791968542778,0.0132502955124516,-0.131272092965663,0.586806089305591,0.730419240788177,0.175020666804335,0.0608277599936896,0.724774347448724,0.231200738049211,0.351603721195024,-0.240522189299982,-0.0712357731327228,0.0889688804748775,0.085853300332051,0.00398164650690585,-0.111226811278081,-0.169557164755894,0.44550897374604,0.612782976348361,0.0472546928313056,-0.557801750053759,1,-0.661636960267832,0.56011833271086,-0.964165519397619
"S8356",-0.756984225835281,-0.437418242470019,-0.344158600810823,-0.560851839201063,-0.143878441070628,0.00991730735489196,-0.162203810097745,0.0152994316277113,-0.241094779784501,-0.555422532115297,-0.161204412879599,-0.130790814539476,-0.485177769770346,0.137566041156614,-0.356583744705131,-0.114567258853287,-0.00152603127591798,0.0124032544746781,-0.172593634745887,-0.100607217248643,-0.275846431279703,-0.224694960636741,-0.241506327145602,-0.103501984812233,0.0902817137561326,0.378124067477283,-0.661636960267832,1,-0.576098839248602,0.59040762385829
"S8370",0.480875295839749,0.345754017526881,0.0500369269430656,0.529043420561617,0.295510084956586,-0.0863422666180008,0.196657318358013,-0.370354375434878,0.170714348157968,0.284514992297812,0.297021283242143,0.0179063684655211,0.699530208539766,0.337033381892379,0.19199036523995,0.343542565903068,0.284688611877611,-0.404811616498065,-0.134267493742243,-0.121000398025355,0.248287077158857,0.136939214540038,0.55450101328583,0.227299380320085,0.493153674739837,-0.385193322690657,0.56011833271086,-0.576098839248602,1,-0.352898145174721
"S8383",-0.232257916354812,-0.42155335441882,-0.472421816325858,-0.419619844305439,0.12580589063483,0.0738522519419698,0.124264870015655,0.101890856788884,-0.516914649135439,-0.730237562852444,-0.0876899171564168,-0.0325956239362076,-0.589688986423545,-0.174341269131387,-0.316453132754815,0.363141364812313,0.193877760185405,-0.154139002183366,-0.104829732321823,-0.0121136071566361,0.198959578586126,0.230543358269085,-0.262848851145298,-0.596398943362102,0.134206617407151,0.524411146762782,-0.964165519397619,0.59040762385829,-0.352898145174721,1
