"","S10203","S10328","S10458","S10580","S10806","S10918","S11151","S11264","S11383","S11384","S11498","S11618","S11784","S11804","S11816","S11830","S11849","S11872","S11988","S1296","S1298","S1664","S1697","S176","S3234","S4287","S4401","S4573","S4668","S5110","S5557","S5610","S5646","S6018","S6120","S6165","S6923","S8633","S8702","S8888","S9019","S9163","S9165","S9269","S9272","S9313","S936","S9445","S9447","S9840","S995","S9964"
"S1298",0.990785542172248,0.992775895496882,0.955188463720359,0.954562151760317,0.95446146235251,0.951750329269497,0.980376252255638,0.980482899359838,0.980482899359838,0.999219127720659,0.999306624143908,0.980482899359838,0.989063379979512,0.999252482463686,0.988823078486956,0.98893055695094,0.988414325183193,0.98893055695094,0.998633734094285,0.987007804631164,1,0.925254218941145,0.925254218941145,0.944290305496177,0.999889270445181,0.898771598291747,0.901187264040681,0.844449735461667,0.844449735461667,0.988876833853665,0.987761750342728,0.861132096991402,0.856738794882066,0.987134474387015,0.882081900573503,0.882081900573503,0.987761750342728,0.981979159160021,0.872658790812159,0.981961133288573,0.981533456445717,0.980223547414416,0.997336543534164,0.903685563524351,0.903685563524351,0.996202030073902,0.937023446850016,0.980384644014498,0.997336543534164,0.990568290868167,0.938879713675576,0.991692647489132
"S1664",0.912101561479396,0.915626567582794,0.979133880646599,0.978259271356629,0.97801188355222,0.978851865869656,0.873379842295007,0.874290268665819,0.874290268665819,0.913829151831734,0.917671553546974,0.874290268665819,0.886309653579517,0.920430728878326,0.886280900280295,0.886555232926141,0.885780086410523,0.886555232926141,0.918053401307782,0.879348807513863,0.925254218941145,1,1,0.985055575536262,0.920910611182867,0.992522518514275,0.992976617000248,0.964433233144332,0.964433233144332,0.882337545478274,0.88063166931076,0.975064837390431,0.973248563698453,0.881737221674252,0.987100128539395,0.987100128539395,0.88063166931076,0.938715791546228,0.960283990095209,0.942312026935695,0.932002530997872,0.924532869767811,0.927705069103046,0.946447793986234,0.946447793986234,0.928176599872835,0.989453958632804,0.92609084902533,0.927705069103046,0.910448459341634,0.990594829080331,0.913967553009847
"S1697",0.912101561479396,0.915626567582794,0.979133880646599,0.978259271356629,0.97801188355222,0.978851865869656,0.873379842295007,0.874290268665819,0.874290268665819,0.913829151831734,0.917671553546974,0.874290268665819,0.886309653579517,0.920430728878326,0.886280900280295,0.886555232926141,0.885780086410523,0.886555232926141,0.918053401307782,0.879348807513863,0.925254218941145,1,1,0.985055575536262,0.920910611182867,0.992522518514275,0.992976617000248,0.964433233144332,0.964433233144332,0.882337545478274,0.88063166931076,0.975064837390431,0.973248563698453,0.881737221674252,0.987100128539395,0.987100128539395,0.88063166931076,0.938715791546228,0.960283990095209,0.942312026935695,0.932002530997872,0.924532869767811,0.927705069103046,0.946447793986234,0.946447793986234,0.928176599872835,0.989453958632804,0.92609084902533,0.927705069103046,0.910448459341634,0.990594829080331,0.913967553009847
"S176",0.943929657196627,0.949070774208402,0.998725189547348,0.998677209464978,0.998557421359141,0.998973668225287,0.919515978137157,0.920156559466793,0.920156559466793,0.936711382778347,0.934529772088165,0.920156559466793,0.924946771359371,0.935852231538713,0.925326881217563,0.925291558727203,0.924792862132077,0.925291558727203,0.931965723952773,0.923623195096535,0.944290305496177,0.985055575536262,0.985055575536262,1,0.941107590930948,0.95971465013186,0.961625515376737,0.93775633102874,0.93775633102874,0.924941025208396,0.924468197964544,0.946209073068608,0.9438174188831,0.926066026933772,0.956080274205536,0.956080274205536,0.924468197964544,0.9722989558556,0.928829393347936,0.974649992937566,0.967805700197555,0.963457713622539,0.936269015261931,0.918615201988334,0.918615201988334,0.934528684381271,0.997917596600446,0.964595937722674,0.936269015261931,0.943061623382352,0.997576405021397,0.945401465458082
"S3234",0.990916209648264,0.99303209217983,0.952534795116158,0.951945340185974,0.951832608935591,0.94901443864262,0.980819300124321,0.980912721812273,0.980912721812273,0.999558724042583,0.999413551614978,0.980912721812273,0.989404833660692,0.999233151247949,0.989191910107711,0.989271846571622,0.988764943532798,0.989271846571622,0.998682086257976,0.9881582065366,0.999889270445181,0.920910611182867,0.920910611182867,0.941107590930948,1,0.893763582506471,0.896246779378036,0.838420413516454,0.838420413516454,0.99004021577542,0.988970304516843,0.855570028385843,0.851077914289146,0.988202902753017,0.876913418631835,0.876913418631835,0.988970304516843,0.981199450703719,0.866567006566502,0.98102266280214,0.980985865688139,0.979796250069314,0.99692746018896,0.898496292933871,0.898496292933871,0.995670983408797,0.933465522004332,0.979932105423857,0.99692746018896,0.990779272197684,0.935344332898514,0.991801066276883
"S4287",0.880329159449528,0.882187481417476,0.951357694759296,0.949749372913839,0.949604596732835,0.950788785664377,0.827665695260202,0.828634680961022,0.828634680961022,0.88454070871214,0.892791092755939,0.828634680961022,0.84567578942427,0.896020197898928,0.845179854956051,0.845885357714071,0.844700299729471,0.845885357714071,0.894958467249478,0.835967720711516,0.898771598291747,0.992522518514275,0.992522518514275,0.95971465013186,0.893763582506471,1,0.999895732531937,0.977153755456586,0.977153755456586,0.840318259425563,0.837636954749367,0.987088811113735,0.985739709527793,0.838145160927525,0.996653317423321,0.996653317423321,0.837636954749367,0.905441002071166,0.974736347025665,0.909337500937391,0.897995412429943,0.889590168611082,0.908559957791286,0.957805225071985,0.957805225071985,0.910502720549794,0.965916586658277,0.890818318878182,0.908559957791286,0.878453312103628,0.96778681043932,0.882546931606191
"S4401",0.882934518939912,0.885091038625856,0.953410516020195,0.951842184740142,0.951664802126015,0.952881295933921,0.8309260149155,0.831782605262219,0.831782605262219,0.887244965908766,0.895196619505901,0.831782605262219,0.848540101789182,0.898316148443434,0.848057752913879,0.848768562500109,0.847554783001464,0.848768562500109,0.897179288690485,0.839490682593288,0.901187264040681,0.992976617000248,0.992976617000248,0.961625515376737,0.896246779378036,0.999895732531937,1,0.977693595501524,0.977693595501524,0.843683999213862,0.841087429931968,0.987651945983774,0.986266319812063,0.841575439357329,0.997139494623919,0.997139494623919,0.841087429931968,0.908101650383744,0.974591119670492,0.911890255015088,0.900805645687381,0.892578007806613,0.910553481123391,0.958037378269712,0.958037378269712,0.912367445205324,0.967549875263641,0.893792305507224,0.910553481123391,0.881105593804464,0.969293391102103,0.885170733369247
"S4573",0.846714434128789,0.844493652098683,0.929462977205589,0.927583438653327,0.928191803299862,0.930348148007738,0.770209149805423,0.771418882991432,0.771418882991432,0.825944606631794,0.83371747243124,0.771418882991432,0.790088423077542,0.836427313909045,0.790530435583912,0.791209421585376,0.788985099112925,0.791209421585376,0.834046299186414,0.785827157088896,0.844449735461667,0.964433233144332,0.964433233144332,0.93775633102874,0.838420413516454,0.977153755456586,0.977693595501524,1,1,0.789611960529971,0.786656248073179,0.997689711922718,0.998087549477134,0.788324626578159,0.987100055137648,0.987100055137648,0.786656248073179,0.880831858601112,0.982440990545828,0.883972156751575,0.874324133840391,0.867625744352309,0.851228523469448,0.943798994102938,0.943798994102938,0.852620010000811,0.938971080907127,0.868443548661471,0.851228523469448,0.844954232404215,0.939438101585718,0.848268225479542
"S4668",0.846714434128789,0.844493652098683,0.929462977205589,0.927583438653327,0.928191803299862,0.930348148007738,0.770209149805423,0.771418882991432,0.771418882991432,0.825944606631794,0.83371747243124,0.771418882991432,0.790088423077542,0.836427313909045,0.790530435583912,0.791209421585376,0.788985099112925,0.791209421585376,0.834046299186414,0.785827157088896,0.844449735461667,0.964433233144332,0.964433233144332,0.93775633102874,0.838420413516454,0.977153755456586,0.977693595501524,1,1,0.789611960529971,0.786656248073179,0.997689711922718,0.998087549477134,0.788324626578159,0.987100055137648,0.987100055137648,0.786656248073179,0.880831858601112,0.982440990545828,0.883972156751575,0.874324133840391,0.867625744352309,0.851228523469448,0.943798994102938,0.943798994102938,0.852620010000811,0.938971080907127,0.868443548661471,0.851228523469448,0.844954232404215,0.939438101585718,0.848268225479542
"S5110",0.990922764506613,0.993667139841473,0.940626802125358,0.940793894271503,0.940740975061322,0.937454262539059,0.990638472595263,0.990604250294695,0.990604250294695,0.991756231730027,0.986370327791521,0.990604250294695,0.994578141776317,0.985307277183577,0.995254307972318,0.994720198676954,0.994379183216557,0.994720198676954,0.983316969212313,0.999777977464292,0.988876833853665,0.882337545478274,0.882337545478274,0.924941025208396,0.99004021577542,0.840318259425563,0.843683999213862,0.789611960529971,0.789611960529971,1,0.999941675856816,0.805186301073772,0.800421434630612,0.999800301789179,0.824395443044476,0.824395443044476,0.999941675856816,0.981044351761118,0.813571405587963,0.979868249784205,0.982605229863726,0.983342480610962,0.977048497141723,0.846413576989936,0.846413576989936,0.973956612267556,0.913506486572448,0.983577688344442,0.977048497141723,0.99122518332339,0.914449977473641,0.991174167137963
"S5557",0.989862702153372,0.992875370402623,0.940153255313759,0.94039277218468,0.940306148826484,0.937065131843288,0.991048649978904,0.990970578568579,0.990970578568579,0.990900983328515,0.985183835235121,0.990970578568579,0.99446785287724,0.984101986014826,0.995179522752393,0.994625304256763,0.99431612991234,0.994625304256763,0.981991830703574,0.999889458873389,0.987761750342728,0.88063166931076,0.88063166931076,0.924468197964544,0.988970304516843,0.837636954749367,0.841087429931968,0.786656248073179,0.786656248073179,0.999941675856816,1,0.802397873736087,0.797612778623851,0.999885176392922,0.821833396230756,0.821833396230756,1,0.980376322237949,0.810339746239105,0.979163758903421,0.981963269895339,0.982786912540917,0.975491920758895,0.843494888124313,0.843494888124313,0.972291307186838,0.912968647620211,0.983049603947581,0.975491920758895,0.990226143895557,0.913830078711147,0.990109952924258
"S5610",0.85672473613124,0.856201900113329,0.937829506257713,0.936115262942269,0.93640860426142,0.9383697237036,0.784786307643828,0.785777110624251,0.785777110624251,0.844001568995085,0.851808598567523,0.785777110624251,0.804727633778097,0.854690906082526,0.805107013895601,0.805663171310781,0.803648300761299,0.805663171310781,0.85271653187362,0.801257435151675,0.861132096991402,0.975064837390431,0.975064837390431,0.946209073068608,0.855570028385843,0.987088811113735,0.987651945983774,0.997689711922718,0.997689711922718,0.805186301073772,0.802397873736087,1,0.999910097108673,0.803545345071075,0.995158225934715,0.995158225934715,0.802397873736087,0.889166899233621,0.982875701878405,0.892289780992713,0.882510740086813,0.875171719500909,0.868942231718564,0.950016311771822,0.950016311771822,0.870434078702845,0.949199931892943,0.876117660597958,0.868942231718564,0.855174755112663,0.950103848024225,0.85859629727894
